"","date","REXN"
"1","2007-01-03",648.002991
"2","2007-01-04",648.002991
"3","2007-01-05",648.002991
"4","2007-01-08",648.002991
"5","2007-01-09",624.002991
"6","2007-01-10",648.002991
"7","2007-01-11",648.002991
"8","2007-01-12",648.002991
"9","2007-01-16",648.002991
"10","2007-01-17",648.002991
"11","2007-01-18",648.002991
"12","2007-01-19",648.002991
"13","2007-01-22",672.002991
"14","2007-01-23",624.002991
"15","2007-01-24",648.002991
"16","2007-01-25",648.002991
"17","2007-01-26",638.403015
"18","2007-01-29",638.403015
"19","2007-01-30",643.203003
"20","2007-01-31",643.203003
"21","2007-02-01",643.203003
"22","2007-02-02",643.203003
"23","2007-02-05",528.002014
"24","2007-02-06",528.002014
"25","2007-02-07",528.002014
"26","2007-02-08",528.002014
"27","2007-02-09",624.002991
"28","2007-02-12",624.002991
"29","2007-02-13",624.002991
"30","2007-02-14",648.002991
"31","2007-02-15",648.002991
"32","2007-02-16",648.002991
"33","2007-02-20",648.002991
"34","2007-02-21",648.002991
"35","2007-02-22",648.002991
"36","2007-02-23",648.002991
"37","2007-02-26",648.002991
"38","2007-02-27",648.002991
"39","2007-02-28",648.002991
"40","2007-03-01",648.002991
"41","2007-03-02",648.002991
"42","2007-03-05",648.002991
"43","2007-03-06",648.002991
"44","2007-03-07",648.002991
"45","2007-03-08",648.002991
"46","2007-03-09",624.002991
"47","2007-03-12",624.002991
"48","2007-03-13",624.002991
"49","2007-03-14",624.002991
"50","2007-03-15",624.002991
"51","2007-03-16",624.002991
"52","2007-03-19",672.002991
"53","2007-03-20",744.002991
"54","2007-03-21",744.002991
"55","2007-03-22",840.002991
"56","2007-03-23",840.002991
"57","2007-03-26",840.002991
"58","2007-03-27",840.002991
"59","2007-03-28",840.002991
"60","2007-03-29",840.002991
"61","2007-03-30",840.002991
"62","2007-04-02",840.002991
"63","2007-04-03",840.002991
"64","2007-04-04",840.002991
"65","2007-04-05",960.004028
"66","2007-04-09",969.604004
"67","2007-04-10",931.203979
"68","2007-04-11",1056
"69","2007-04-12",1056
"70","2007-04-13",1056
"71","2007-04-16",1056
"72","2007-04-17",1056
"73","2007-04-18",1080
"74","2007-04-19",1152
"75","2007-04-20",1152
"76","2007-04-23",1195.199951
"77","2007-04-24",1152
"78","2007-04-25",1152
"79","2007-04-26",1152
"80","2007-04-27",960.004028
"81","2007-04-30",1152
"82","2007-05-01",1104
"83","2007-05-02",960.004028
"84","2007-05-03",1104
"85","2007-05-04",1104
"86","2007-05-07",960.004028
"87","2007-05-08",864.002991
"88","2007-05-09",912.004028
"89","2007-05-10",960.004028
"90","2007-05-11",912.004028
"91","2007-05-14",912.004028
"92","2007-05-15",912.004028
"93","2007-05-16",912.004028
"94","2007-05-17",912.004028
"95","2007-05-18",912.004028
"96","2007-05-21",768.002991
"97","2007-05-22",720.002991
"98","2007-05-23",792.002991
"99","2007-05-24",792.002991
"100","2007-05-25",792.002991
"101","2007-05-29",720.002991
"102","2007-05-30",672.002991
"103","2007-05-31",672.002991
"104","2007-06-01",720.002991
"105","2007-06-04",672.002991
"106","2007-06-05",672.002991
"107","2007-06-06",672.002991
"108","2007-06-07",720.002991
"109","2007-06-08",672.002991
"110","2007-06-11",672.002991
"111","2007-06-12",816.002991
"112","2007-06-13",835.203003
"113","2007-06-14",792.002991
"114","2007-06-15",816.002991
"115","2007-06-18",888.004028
"116","2007-06-19",888.004028
"117","2007-06-20",744.002991
"118","2007-06-21",840.002991
"119","2007-06-22",768.002991
"120","2007-06-25",840.002991
"121","2007-06-26",864.002991
"122","2007-06-27",816.002991
"123","2007-06-28",840.002991
"124","2007-06-29",916.804016
"125","2007-07-02",1027.199951
"126","2007-07-03",1003.200012
"127","2007-07-05",960.004028
"128","2007-07-06",888.004028
"129","2007-07-09",984.004028
"130","2007-07-10",840.002991
"131","2007-07-11",840.002991
"132","2007-07-12",864.002991
"133","2007-07-13",912.004028
"134","2007-07-16",912.004028
"135","2007-07-17",912.004028
"136","2007-07-18",912.004028
"137","2007-07-19",902.403992
"138","2007-07-20",902.403992
"139","2007-07-23",902.403992
"140","2007-07-24",902.403992
"141","2007-07-25",902.403992
"142","2007-07-26",816.002991
"143","2007-07-27",902.403992
"144","2007-07-30",902.403992
"145","2007-07-31",744.002991
"146","2007-08-01",888.004028
"147","2007-08-02",883.203979
"148","2007-08-03",883.203979
"149","2007-08-06",840.002991
"150","2007-08-07",854.403015
"151","2007-08-08",878.403992
"152","2007-08-09",878.403992
"153","2007-08-10",720.002991
"154","2007-08-13",720.002991
"155","2007-08-14",768.002991
"156","2007-08-15",768.002991
"157","2007-08-16",768.002991
"158","2007-08-17",768.002991
"159","2007-08-20",624.002991
"160","2007-08-21",672.002991
"161","2007-08-22",672.002991
"162","2007-08-23",672.002991
"163","2007-08-24",672.002991
"164","2007-08-27",672.002991
"165","2007-08-28",686.403015
"166","2007-08-29",686.403015
"167","2007-08-30",686.403015
"168","2007-08-31",686.403015
"169","2007-09-04",686.403015
"170","2007-09-05",686.403015
"171","2007-09-06",686.403015
"172","2007-09-07",686.403015
"173","2007-09-10",681.603027
"174","2007-09-11",681.603027
"175","2007-09-12",681.603027
"176","2007-09-13",681.603027
"177","2007-09-14",681.603027
"178","2007-09-17",681.603027
"179","2007-09-18",552.002014
"180","2007-09-19",552.002014
"181","2007-09-20",667.203003
"182","2007-09-21",696.002991
"183","2007-09-24",696.002991
"184","2007-09-25",552.002014
"185","2007-09-26",552.002014
"186","2007-09-27",552.002014
"187","2007-09-28",672.002991
"188","2007-10-01",672.002991
"189","2007-10-02",681.603027
"190","2007-10-03",696.002991
"191","2007-10-04",696.002991
"192","2007-10-05",696.002991
"193","2007-10-08",696.002991
"194","2007-10-09",696.002991
"195","2007-10-10",696.002991
"196","2007-10-11",696.002991
"197","2007-10-12",696.002991
"198","2007-10-15",696.002991
"199","2007-10-16",696.002991
"200","2007-10-17",696.002991
"201","2007-10-18",552.002014
"202","2007-10-19",648.002991
"203","2007-10-22",552.002014
"204","2007-10-23",552.002014
"205","2007-10-24",552.002014
"206","2007-10-25",600.002014
"207","2007-10-26",768.002991
"208","2007-10-29",792.002991
"209","2007-10-30",792.002991
"210","2007-10-31",792.002991
"211","2007-11-01",792.002991
"212","2007-11-02",777.603027
"213","2007-11-05",777.603027
"214","2007-11-06",777.603027
"215","2007-11-07",552.002014
"216","2007-11-08",864.002991
"217","2007-11-09",792.002991
"218","2007-11-12",792.002991
"219","2007-11-13",792.002991
"220","2007-11-14",792.002991
"221","2007-11-15",768.002991
"222","2007-11-16",768.002991
"223","2007-11-19",576.002014
"224","2007-11-20",590.401978
"225","2007-11-21",720.002991
"226","2007-11-23",720.002991
"227","2007-11-26",720.002991
"228","2007-11-27",720.002991
"229","2007-11-28",720.002991
"230","2007-11-29",720.002991
"231","2007-11-30",720.002991
"232","2007-12-03",720.002991
"233","2007-12-04",672.002991
"234","2007-12-05",720.002991
"235","2007-12-06",720.002991
"236","2007-12-07",720.002991
"237","2007-12-10",720.002991
"238","2007-12-11",720.002991
"239","2007-12-12",768.002991
"240","2007-12-13",840.002991
"241","2007-12-14",840.002991
"242","2007-12-17",840.002991
"243","2007-12-18",840.002991
"244","2007-12-19",840.002991
"245","2007-12-20",864.002991
"246","2007-12-21",960.004028
"247","2007-12-24",1176
"248","2007-12-26",1008
"249","2007-12-27",1056
"250","2007-12-28",1056
"251","2007-12-31",1079.52002
"252","2008-01-02",1079.52002
"253","2008-01-03",1079.52002
"254","2008-01-04",1079.52002
"255","2008-01-07",1079.52002
"256","2008-01-08",1008
"257","2008-01-09",1008
"258","2008-01-10",1008
"259","2008-01-11",1008
"260","2008-01-14",1008
"261","2008-01-15",1008
"262","2008-01-16",1003.200012
"263","2008-01-17",1003.200012
"264","2008-01-18",1003.200012
"265","2008-01-22",1003.200012
"266","2008-01-23",1003.200012
"267","2008-01-24",1003.200012
"268","2008-01-25",1008
"269","2008-01-28",1008
"270","2008-01-29",1008
"271","2008-01-30",1008
"272","2008-01-31",1008
"273","2008-02-01",1008
"274","2008-02-04",1008
"275","2008-02-05",1008
"276","2008-02-06",1008
"277","2008-02-07",1008
"278","2008-02-08",984.004028
"279","2008-02-11",1008
"280","2008-02-12",1008
"281","2008-02-13",1008
"282","2008-02-14",1008
"283","2008-02-15",1079.52002
"284","2008-02-19",1152
"285","2008-02-20",1051.199951
"286","2008-02-21",1051.199951
"287","2008-02-22",1051.199951
"288","2008-02-25",1051.199951
"289","2008-02-26",1051.199951
"290","2008-02-27",1051.199951
"291","2008-02-28",1051.199951
"292","2008-02-29",1051.199951
"293","2008-03-03",936.004028
"294","2008-03-04",1008
"295","2008-03-05",912.004028
"296","2008-03-06",1008
"297","2008-03-07",1008
"298","2008-03-10",864.002991
"299","2008-03-11",1080
"300","2008-03-12",1080
"301","2008-03-13",1008
"302","2008-03-14",1152
"303","2008-03-17",1027.199951
"304","2008-03-18",1075.199951
"305","2008-03-19",1094.400024
"306","2008-03-20",1027.199951
"307","2008-03-24",1094.400024
