"","date","NYMTP"
"81","2013-09-26",21.559999
"82","2013-09-27",20.83
"83","2013-09-30",20.6
"84","2013-10-01",20.629999
"85","2013-10-02",20.85
"86","2013-10-03",21.15
"87","2013-10-04",20.950001
"88","2013-10-07",20.42
"89","2013-10-08",20.549999
"90","2013-10-09",20.360001
"91","2013-10-10",20.200001
"92","2013-10-11",20.049999
"93","2013-10-14",19.85
"94","2013-10-15",20.200001
"95","2013-10-16",20.15
"96","2013-10-17",20.450001
"97","2013-10-18",20.530001
"98","2013-10-21",20.450001
"99","2013-10-22",20.48
"100","2013-10-23",20.540001
"101","2013-10-24",20.530001
"102","2013-10-25",20.58
"103","2013-10-28",20.690001
"104","2013-10-29",20.43
"105","2013-10-30",20.5
"106","2013-10-31",20.559999
"107","2013-11-01",20.49
"108","2013-11-04",20.440001
"109","2013-11-05",20.49
"110","2013-11-06",20.58
"111","2013-11-07",20.52
"112","2013-11-08",20.459999
"113","2013-11-11",20.52
"114","2013-11-12",20.379999
"115","2013-11-13",20.299999
"116","2013-11-14",20.4
"117","2013-11-15",21.129999
"118","2013-11-18",21.01
"119","2013-11-19",21.35
"120","2013-11-20",21.1
"121","2013-11-21",21.27
"122","2013-11-22",20.620001
"123","2013-11-25",20.879999
"124","2013-11-26",20.799999
"125","2013-11-27",20.809999
"126","2013-11-29",21
"127","2013-12-02",21
"128","2013-12-03",20.950001
"129","2013-12-04",20.6
"130","2013-12-05",20.4
"131","2013-12-06",20.5
"132","2013-12-09",20.5
"133","2013-12-10",20.65
"134","2013-12-11",20.84
"135","2013-12-12",20.35
"136","2013-12-13",20.559999
"137","2013-12-16",20.65
"138","2013-12-17",20.58
"139","2013-12-18",20.59
"140","2013-12-19",20.59
"141","2013-12-20",20.440001
"142","2013-12-23",20.6
"143","2013-12-24",20.690001
"144","2013-12-26",20.389999
"145","2013-12-27",19.74
"146","2013-12-30",19.610001
"147","2013-12-31",20.1
"148","2014-01-02",20.5
"149","2014-01-03",20.790001
"150","2014-01-06",20.790001
"151","2014-01-07",20.860001
"152","2014-01-08",20.76
"153","2014-01-09",20.940001
"154","2014-01-10",20.75
"155","2014-01-13",20.860001
"156","2014-01-14",21
"157","2014-01-15",20.940001
"158","2014-01-16",20.92
"159","2014-01-17",20.969999
"160","2014-01-21",20.92
"161","2014-01-22",20.950001
"162","2014-01-23",20.950001
"163","2014-01-24",20.870001
"164","2014-01-27",20.889999
"165","2014-01-28",20.92
"166","2014-01-29",20.790001
"167","2014-01-30",20.809999
"168","2014-01-31",20.950001
"169","2014-02-03",20.799999
"170","2014-02-04",20.889999
"171","2014-02-05",20.959999
"172","2014-02-06",21.02
"173","2014-02-07",21.01
"174","2014-02-10",21.030001
"175","2014-02-11",21.129999
"176","2014-02-12",21.280001
"177","2014-02-13",21.58
"178","2014-02-14",21.66
"179","2014-02-18",21.76
"180","2014-02-19",21.93
"181","2014-02-20",21.790001
"182","2014-02-21",21.879999
"183","2014-02-24",21.93
"184","2014-02-25",22.15
"185","2014-02-26",22.02
"186","2014-02-27",22
"187","2014-02-28",21.950001
"188","2014-03-03",22.309999
"189","2014-03-04",22.51
"190","2014-03-05",22.65
"191","2014-03-06",22.83
"192","2014-03-07",22.610001
"193","2014-03-10",22.690001
"194","2014-03-11",22.67
"195","2014-03-12",22.719999
"196","2014-03-13",22.719999
"197","2014-03-14",23.07
"198","2014-03-17",23.190001
"199","2014-03-18",23.25
"200","2014-03-19",23.540001
"201","2014-03-20",23.4
"202","2014-03-21",23.43
"203","2014-03-24",23.25
"204","2014-03-25",23.34
"205","2014-03-26",23.120001
"206","2014-03-27",23.16
"207","2014-03-28",23.02
"208","2014-03-31",22.85
"209","2014-04-01",22.85
"210","2014-04-02",22.92
"211","2014-04-03",22.85
"212","2014-04-04",22.950001
"213","2014-04-07",22.950001
"214","2014-04-08",22.91
"215","2014-04-09",22.76
"216","2014-04-10",22.83
"217","2014-04-11",22.99
"218","2014-04-14",22.85
"219","2014-04-15",22.809999
"220","2014-04-16",22.98
"221","2014-04-17",23.040001
"222","2014-04-21",23.129999
"223","2014-04-22",23.190001
"224","2014-04-23",23.01
"225","2014-04-24",23.07
"226","2014-04-25",23.190001
"227","2014-04-28",23.26
"228","2014-04-29",23.35
"229","2014-04-30",23.35
"230","2014-05-01",23.450001
"231","2014-05-02",23.59
"232","2014-05-05",23.41
"233","2014-05-06",23.629999
"234","2014-05-07",23.610001
"235","2014-05-08",23.6
"236","2014-05-09",23.66
"237","2014-05-12",23.549999
"238","2014-05-13",23.620001
"239","2014-05-14",23.73
"240","2014-05-15",23.74
"241","2014-05-16",23.809999
"242","2014-05-19",23.790001
"243","2014-05-20",23.74
"244","2014-05-21",23.809999
"245","2014-05-22",23.76
"246","2014-05-23",23.77
"247","2014-05-27",23.799999
"248","2014-05-28",23.780001
"249","2014-05-29",23.84
"250","2014-05-30",23.780001
"251","2014-06-02",23.719999
"252","2014-06-03",23.75
"253","2014-06-04",23.719999
"254","2014-06-05",23.74
"255","2014-06-06",23.790001
"256","2014-06-09",23.709999
"257","2014-06-10",23.74
"258","2014-06-11",23.709999
"259","2014-06-12",23.700001
"260","2014-06-13",23.690001
"261","2014-06-16",23.700001
"262","2014-06-17",23.709999
"263","2014-06-18",23.76
"264","2014-06-19",23.780001
"265","2014-06-20",23.77
"266","2014-06-23",23.889999
"267","2014-06-24",24.17
"268","2014-06-25",24.200001
"269","2014-06-26",24.360001
"270","2014-06-27",23.9
"271","2014-06-30",23.9
"272","2014-07-01",24
"273","2014-07-02",23.91
"274","2014-07-03",23.93
"275","2014-07-07",23.9
"276","2014-07-08",23.889999
"277","2014-07-09",24.040001
"278","2014-07-10",24.1
"279","2014-07-11",23.950001
"280","2014-07-14",23.940001
"281","2014-07-15",24.09
"282","2014-07-16",24
"283","2014-07-17",24.18
"284","2014-07-18",24.1
"285","2014-07-21",24.290001
"286","2014-07-22",24.24
"287","2014-07-23",24.18
"288","2014-07-24",23.98
"289","2014-07-25",24.040001
"290","2014-07-28",23.959999
"291","2014-07-29",23.940001
"292","2014-07-30",23.84
"293","2014-07-31",23.959999
"294","2014-08-01",23.93
"295","2014-08-04",24
"296","2014-08-05",23.99
"297","2014-08-06",24.01
"298","2014-08-07",24.01
"299","2014-08-08",24.049999
"300","2014-08-11",24.139999
"301","2014-08-12",23.99
"302","2014-08-13",24.120001
"303","2014-08-14",24.15
"304","2014-08-15",24.15
"305","2014-08-18",24.1
"306","2014-08-19",23.950001
"307","2014-08-20",24.07
"308","2014-08-21",24.219999
"309","2014-08-22",24.02
"310","2014-08-25",24.02
"311","2014-08-26",24.01
"312","2014-08-27",24.030001
"313","2014-08-28",24.040001
"314","2014-08-29",24.15
"315","2014-09-02",24.1
"316","2014-09-03",24.040001
"317","2014-09-04",24.139999
"318","2014-09-05",24.059999
"319","2014-09-08",24.07
"320","2014-09-09",24.07
"321","2014-09-10",23.969999
"322","2014-09-11",24.09
"323","2014-09-12",23.950001
"324","2014-09-15",24.110001
"325","2014-09-16",24.370001
"326","2014-09-17",24.110001
"327","2014-09-18",24.07
"328","2014-09-19",24.23
"329","2014-09-22",24.219999
"330","2014-09-23",24.35
"331","2014-09-24",24.190001
"332","2014-09-25",24.27
"333","2014-09-26",24.25
"334","2014-09-29",23.85
"335","2014-09-30",23.879999
"336","2014-10-01",23.870001
"337","2014-10-02",23.93
"338","2014-10-03",23.93
"339","2014-10-06",23.950001
"340","2014-10-07",23.889999
"341","2014-10-08",23.889999
"342","2014-10-09",23.879999
"343","2014-10-10",23.860001
"344","2014-10-13",23.75
"345","2014-10-14",23.66
"346","2014-10-15",23.690001
"347","2014-10-16",23.719999
"348","2014-10-17",23.709999
"349","2014-10-20",23.73
"350","2014-10-21",23.879999
"351","2014-10-22",23.889999
"352","2014-10-23",23.940001
"353","2014-10-24",23.98
"354","2014-10-27",23.98
"355","2014-10-28",24.16
"356","2014-10-29",24
"357","2014-10-30",24.48
"358","2014-10-31",24.450001
"359","2014-11-03",24.389999
"360","2014-11-04",24.34
"361","2014-11-05",24.209999
"362","2014-11-06",24.110001
"363","2014-11-07",24.200001
"364","2014-11-10",24.18
"365","2014-11-11",24.139999
"366","2014-11-12",24.280001
"367","2014-11-13",24.15
"368","2014-11-14",24.07
"369","2014-11-17",24.08
"370","2014-11-18",23.82
"371","2014-11-19",23.77
"372","2014-11-20",23.82
"373","2014-11-21",23.780001
"374","2014-11-24",23.91
"375","2014-11-25",23.98
"376","2014-11-26",23.99
"377","2014-11-28",24.190001
"378","2014-12-01",24.24
"379","2014-12-02",24.34
"380","2014-12-03",24.190001
"381","2014-12-04",24.389999
"382","2014-12-05",24.200001
"383","2014-12-08",24.25
"384","2014-12-09",24.16
"385","2014-12-10",24.129999
"386","2014-12-11",24.18
"387","2014-12-12",24.1
"388","2014-12-15",24.1
"389","2014-12-16",24.09
"390","2014-12-17",24.309999
"391","2014-12-18",24.25
"392","2014-12-19",24.389999
"393","2014-12-22",24.540001
"394","2014-12-23",24.540001
"395","2014-12-24",24.6
"396","2014-12-26",24.6
"397","2014-12-29",24.24
"398","2014-12-30",24.299999
"399","2014-12-31",24.639999
"400","2015-01-02",24.299999
"401","2015-01-05",24.299999
"402","2015-01-06",24.440001
"403","2015-01-07",24.41
"404","2015-01-08",24.52
"405","2015-01-09",24.43
"406","2015-01-12",24.48
"407","2015-01-13",24.51
"408","2015-01-14",24.440001
"409","2015-01-15",24.48
"410","2015-01-16",24.450001
"411","2015-01-20",24.5
"412","2015-01-21",24.370001
"413","2015-01-22",24.530001
"414","2015-01-23",24.559999
"415","2015-01-26",24.6
"416","2015-01-27",24.76
"417","2015-01-28",24.889999
"418","2015-01-29",24.709999
"419","2015-01-30",24.799999
"420","2015-02-02",24.690001
"421","2015-02-03",24.559999
"422","2015-02-04",24.66
"423","2015-02-05",24.67
"424","2015-02-06",24.639999
"425","2015-02-09",24.639999
"426","2015-02-10",24.85
"427","2015-02-11",24.67
"428","2015-02-12",24.65
"429","2015-02-13",24.6
"430","2015-02-17",24.57
"431","2015-02-18",24.57
"432","2015-02-19",24.639999
"433","2015-02-20",24.68
"434","2015-02-23",24.76
"435","2015-02-24",24.68
"436","2015-02-25",24.799999
"437","2015-02-26",25.09
"438","2015-02-27",24.99
"439","2015-03-02",25
"440","2015-03-03",24.91
"441","2015-03-04",24.889999
"442","2015-03-05",24.99
"443","2015-03-06",24.84
"444","2015-03-09",24.950001
"445","2015-03-10",24.889999
"446","2015-03-11",24.9
"447","2015-03-12",24.85
"448","2015-03-13",24.950001
"449","2015-03-16",24.879999
"450","2015-03-17",24.85
"451","2015-03-18",24.940001
"452","2015-03-19",24.940001
"453","2015-03-20",24.950001
"454","2015-03-23",24.98
"455","2015-03-24",25
"456","2015-03-25",24.98
"457","2015-03-26",25.1
"458","2015-03-27",25.049999
"459","2015-03-30",24.74
"460","2015-03-31",25.1
"461","2015-04-01",24.93
"462","2015-04-02",24.889999
"463","2015-04-06",24.950001
"464","2015-04-07",24.85
"465","2015-04-08",24.879999
"466","2015-04-09",24.889999
"467","2015-04-10",24.93
"468","2015-04-13",25
"469","2015-04-14",24.870001
"470","2015-04-15",24.879999
"471","2015-04-16",24.82
"472","2015-04-17",24.82
"473","2015-04-20",24.879999
"474","2015-04-21",24.870001
"475","2015-04-22",24.879999
"476","2015-04-23",24.860001
"477","2015-04-24",24.85
"478","2015-04-27",24.92
"479","2015-04-28",24.91
"480","2015-04-29",24.91
"481","2015-04-30",24.860001
"482","2015-05-01",24.879999
"483","2015-05-04",24.84
"484","2015-05-05",24.790001
"485","2015-05-06",24.280001
"486","2015-05-07",24.190001
"487","2015-05-08",24.48
"488","2015-05-11",24.43
"489","2015-05-12",24.459999
"490","2015-05-13",24.43
"491","2015-05-14",24.4
"492","2015-05-15",24.43
"493","2015-05-18",24.4
"494","2015-05-19",24.469999
"495","2015-05-20",24.459999
"496","2015-05-21",24.4
"497","2015-05-22",24.35
"498","2015-05-26",24.33
"499","2015-05-27",24.34
"500","2015-05-28",24.43
"501","2015-05-29",24.459999
"502","2015-06-01",24.379999
"503","2015-06-02",24.5
"504","2015-06-03",24.290001
"505","2015-06-04",24.35
"506","2015-06-05",24.48
"507","2015-06-08",24.469999
"508","2015-06-09",24.41
"509","2015-06-10",24.49
"510","2015-06-11",24.33
"511","2015-06-12",24.34
"512","2015-06-15",24.190001
"513","2015-06-16",24.16
"514","2015-06-17",24.290001
"515","2015-06-18",23.99
"516","2015-06-19",23.99
"517","2015-06-22",24.1
"518","2015-06-23",24.200001
"519","2015-06-24",24.299999
"520","2015-06-25",24.35
"521","2015-06-26",24.450001
"522","2015-06-29",24.190001
"523","2015-06-30",24.469999
"524","2015-07-01",24.35
"525","2015-07-02",24.299999
"526","2015-07-06",24.139999
"527","2015-07-07",24.35
"528","2015-07-08",24.129999
"529","2015-07-09",24.01
"530","2015-07-10",24
"531","2015-07-13",23.84
"532","2015-07-14",23.700001
"533","2015-07-15",23.6
"534","2015-07-16",23.700001
"535","2015-07-17",23.68
"536","2015-07-20",23.35
"537","2015-07-21",23.09
"538","2015-07-22",22.77
"539","2015-07-23",22.01
"540","2015-07-24",22.030001
"541","2015-07-27",21.6
"542","2015-07-28",21.389999
"543","2015-07-29",22.43
"544","2015-07-30",22.450001
"545","2015-07-31",22.73
"546","2015-08-03",22.77
"547","2015-08-04",22.629999
"548","2015-08-05",22.4
"549","2015-08-06",22.370001
"550","2015-08-07",22.49
"551","2015-08-10",21.9
"552","2015-08-11",21.75
"553","2015-08-12",21.83
"554","2015-08-13",22.030001
"555","2015-08-14",22.32
"556","2015-08-17",22.190001
"557","2015-08-18",21.91
"558","2015-08-19",21.940001
"559","2015-08-20",22.209999
"560","2015-08-21",22.49
"561","2015-08-24",22.15
"562","2015-08-25",22.190001
"563","2015-08-26",22.1
"564","2015-08-27",22.07
"565","2015-08-28",22.26
"566","2015-08-31",22.299999
"567","2015-09-01",22.200001
"568","2015-09-02",22.24
"569","2015-09-03",22.379999
"570","2015-09-04",22.09
"571","2015-09-08",22.110001
"572","2015-09-09",22.15
"573","2015-09-10",22.209999
"574","2015-09-11",22.16
"575","2015-09-14",22.24
"576","2015-09-15",22.209999
"577","2015-09-16",22.17
"578","2015-09-17",22.23
"579","2015-09-18",22.24
"580","2015-09-21",22.709999
"581","2015-09-22",23.18
"582","2015-09-23",22.99
"583","2015-09-24",22.969999
"584","2015-09-25",22.67
"585","2015-09-28",22.719999
"586","2015-09-29",21.280001
"587","2015-09-30",21.5
"588","2015-10-01",21.879999
"589","2015-10-02",21.860001
"590","2015-10-05",22.15
"591","2015-10-06",22.24
"592","2015-10-07",22.200001
"593","2015-10-08",22.18
"594","2015-10-09",22.139999
"595","2015-10-12",22.1
"596","2015-10-13",22.1
"597","2015-10-14",22.1
"598","2015-10-15",22.190001
"599","2015-10-16",22.190001
"600","2015-10-19",22.139999
"601","2015-10-20",22.110001
"602","2015-10-21",22.059999
"603","2015-10-22",22.09
"604","2015-10-23",22.1
"605","2015-10-26",22.01
"606","2015-10-27",22.059999
"607","2015-10-28",22.1
"608","2015-10-29",21.799999
"609","2015-10-30",21.93
"610","2015-11-02",21.6
"611","2015-11-03",21.9
"612","2015-11-04",21.85
"613","2015-11-05",21.879999
"614","2015-11-06",21.74
"615","2015-11-09",21.709999
"616","2015-11-10",21.59
"617","2015-11-11",21.709999
"618","2015-11-12",21.549999
"619","2015-11-13",21.280001
"620","2015-11-16",21.190001
"621","2015-11-17",21.219999
"622","2015-11-18",21.16
"623","2015-11-19",20.940001
"624","2015-11-20",21.01
"625","2015-11-23",20.84
"626","2015-11-24",20.76
"627","2015-11-25",20.790001
"628","2015-11-27",20.780001
"629","2015-11-30",20.959999
"630","2015-12-01",21.01
"631","2015-12-02",20.98
"632","2015-12-03",21.059999
"633","2015-12-04",20.93
"634","2015-12-07",20.51
"635","2015-12-08",19.879999
"636","2015-12-09",19.360001
"637","2015-12-10",19.35
"638","2015-12-11",18.790001
"639","2015-12-14",17.280001
"640","2015-12-15",18.459999
"641","2015-12-16",19.25
"642","2015-12-17",19.549999
"643","2015-12-18",19.57
"644","2015-12-21",18.860001
"645","2015-12-22",19.02
"646","2015-12-23",19.389999
"647","2015-12-24",19.33
"648","2015-12-28",18.85
"649","2015-12-29",17.77
"650","2015-12-30",17.65
"651","2015-12-31",18.26
"652","2016-01-04",18.629999
"653","2016-01-05",18.809999
"654","2016-01-06",18.620001
"655","2016-01-07",18.42
"656","2016-01-08",18.280001
"657","2016-01-11",18.24
"658","2016-01-12",18.530001
"659","2016-01-13",18.290001
"660","2016-01-14",18.42
"661","2016-01-15",18.4
"662","2016-01-19",18.559999
"663","2016-01-20",18.23
"664","2016-01-21",18.59
"665","2016-01-22",19.43
"666","2016-01-25",19.200001
"667","2016-01-26",19.559999
"668","2016-01-27",19.15
"669","2016-01-28",20.1
"670","2016-01-29",20.219999
"671","2016-02-01",20.870001
"672","2016-02-02",20.5
"673","2016-02-03",20.879999
"674","2016-02-04",20.59
"675","2016-02-05",20.9
"676","2016-02-08",20.33
"677","2016-02-09",20.6
"678","2016-02-10",20.48
"679","2016-02-11",19.1
"680","2016-02-12",19.35
"681","2016-02-16",20.24
"682","2016-02-17",20.59
"683","2016-02-18",20.35
"684","2016-02-19",20.51
"685","2016-02-22",20.530001
"686","2016-02-23",20.620001
"687","2016-02-24",19.15
"688","2016-02-25",19.07
"689","2016-02-26",19.34
"690","2016-02-29",19.35
"691","2016-03-01",19.299999
"692","2016-03-02",19.84
"693","2016-03-03",19.9
"694","2016-03-04",20.190001
"695","2016-03-07",19.950001
"696","2016-03-08",19.59
"697","2016-03-09",19.51
"698","2016-03-10",19.41
"699","2016-03-11",19.549999
"700","2016-03-14",19.719999
"701","2016-03-15",19.440001
"702","2016-03-16",19.52
"703","2016-03-17",19.700001
"704","2016-03-18",19.610001
"705","2016-03-21",19.99
"706","2016-03-22",20.02
"707","2016-03-23",20.17
"708","2016-03-24",19.6
"709","2016-03-28",20.190001
"710","2016-03-29",20.5
"711","2016-03-30",20.049999
"712","2016-03-31",20.02
"713","2016-04-01",20.18
"714","2016-04-04",20.1
"715","2016-04-05",19.82
"716","2016-04-06",20.01
"717","2016-04-07",19.860001
"718","2016-04-08",20.02
"719","2016-04-11",20.370001
"720","2016-04-12",20.280001
"721","2016-04-13",20.48
"722","2016-04-14",20.450001
"723","2016-04-15",20.5
"724","2016-04-18",20.5
"725","2016-04-19",20.860001
"726","2016-04-20",21.34
"727","2016-04-21",21.309999
"728","2016-04-22",21.299999
"729","2016-04-25",21.34
"730","2016-04-26",21.450001
"731","2016-04-27",21.84
"732","2016-04-28",21.6
"733","2016-04-29",21.52
"734","2016-05-02",21.59
"735","2016-05-03",21.68
"736","2016-05-04",21.51
"737","2016-05-05",21.6
"738","2016-05-06",21.75
"739","2016-05-09",21.870001
"740","2016-05-10",21.9
"741","2016-05-11",21.93
"742","2016-05-12",22.309999
"743","2016-05-13",22.32
"744","2016-05-16",22.17
"745","2016-05-17",22.059999
"746","2016-05-18",21.780001
"747","2016-05-19",21.51
"748","2016-05-20",21.67
"749","2016-05-23",21.73
"750","2016-05-24",21.5
"751","2016-05-25",21.639999
"752","2016-05-26",21.639999
"753","2016-05-27",21.49
"754","2016-05-31",21.620001
"755","2016-06-01",21.58
"756","2016-06-02",21.49
"757","2016-06-03",21.870001
"758","2016-06-06",22.030001
"759","2016-06-07",22.18
"760","2016-06-08",22.370001
"761","2016-06-09",22.450001
"762","2016-06-10",22.219999
"763","2016-06-13",22.4
"764","2016-06-14",22.299999
"765","2016-06-15",22.41
"766","2016-06-16",22.49
"767","2016-06-17",22.950001
"768","2016-06-20",23.370001
"769","2016-06-21",23
"770","2016-06-22",22.99
"771","2016-06-23",23.09
"772","2016-06-24",23.24
"773","2016-06-27",23.059999
"774","2016-06-28",23.620001
"775","2016-06-29",22.940001
"776","2016-06-30",23
"777","2016-07-01",23.299999
"778","2016-07-05",23.299999
"779","2016-07-06",22.98
"780","2016-07-07",23.02
"781","2016-07-08",22.91
"782","2016-07-11",22.93
"783","2016-07-12",22.85
"784","2016-07-13",22.83
"785","2016-07-14",23.1
"786","2016-07-15",22.76
"787","2016-07-18",23.1
"788","2016-07-19",23.280001
"789","2016-07-20",23.26
"790","2016-07-21",23.049999
"791","2016-07-22",23.17
"792","2016-07-25",23.129999
"793","2016-07-26",23.1
"794","2016-07-27",23.23
"795","2016-07-28",23.379999
"796","2016-07-29",23.77
"797","2016-08-01",24.030001
"798","2016-08-02",23.799999
"799","2016-08-03",23.77
"800","2016-08-04",23.51
"801","2016-08-05",23.719999
"802","2016-08-08",23.74
"803","2016-08-09",23.74
"804","2016-08-10",23.73
"805","2016-08-11",23.85
"806","2016-08-12",23.809999
"807","2016-08-15",23.99
"808","2016-08-16",24.02
"809","2016-08-17",23.83
"810","2016-08-18",23.799999
"811","2016-08-19",23.799999
"812","2016-08-22",23.690001
"813","2016-08-23",23.6
"814","2016-08-24",23.59
"815","2016-08-25",23.639999
"816","2016-08-26",23.639999
"817","2016-08-29",23.67
"818","2016-08-30",23.690001
"819","2016-08-31",23.450001
"820","2016-09-01",23.41
"821","2016-09-02",23.27
"822","2016-09-06",23.32
"823","2016-09-07",23.290001
"824","2016-09-08",23.33
"825","2016-09-09",23.299999
"826","2016-09-12",23.43
"827","2016-09-13",23.25
"828","2016-09-14",23.309999
"829","2016-09-15",23.35
"830","2016-09-16",23.24
"831","2016-09-19",23.49
"832","2016-09-20",23.48
"833","2016-09-21",23.719999
"834","2016-09-22",23.65
"835","2016-09-23",23.68
"836","2016-09-26",23.85
"837","2016-09-27",23.9
"838","2016-09-28",23.870001
"839","2016-09-29",23.85
"840","2016-09-30",23.9
"841","2016-10-03",23.950001
"842","2016-10-04",23.77
"843","2016-10-05",23.629999
"844","2016-10-06",23.620001
"845","2016-10-07",23.290001
"846","2016-10-10",23.629999
"847","2016-10-11",23.25
"848","2016-10-12",22.9
"849","2016-10-13",23
"850","2016-10-14",23.049999
"851","2016-10-17",23.139999
"852","2016-10-18",23.290001
"853","2016-10-19",23.34
"854","2016-10-20",23.35
"855","2016-10-21",23.299999
"856","2016-10-24",23.370001
"857","2016-10-25",23.299999
"858","2016-10-26",23.49
"859","2016-10-27",23.34
"860","2016-10-28",23.360001
"861","2016-10-31",23.43
"862","2016-11-01",23.469999
"863","2016-11-02",23.49
"864","2016-11-03",23.23
"865","2016-11-04",22.99
"866","2016-11-07",22.67
"867","2016-11-08",22.67
"868","2016-11-09",22.870001
"869","2016-11-10",22.549999
"870","2016-11-11",22.969999
"871","2016-11-14",22.98
"872","2016-11-15",22.85
"873","2016-11-16",22.780001
"874","2016-11-17",22.75
"875","2016-11-18",22.83
"876","2016-11-21",22.82
"877","2016-11-22",22.959999
"878","2016-11-23",22.950001
"879","2016-11-25",22.870001
"880","2016-11-28",22.92
"881","2016-11-29",23.360001
"882","2016-11-30",23.1
"883","2016-12-01",22.790001
"884","2016-12-02",23.09
"885","2016-12-05",22.950001
"886","2016-12-06",22.889999
"887","2016-12-07",23
"888","2016-12-08",22.860001
"889","2016-12-09",22.799999
"890","2016-12-12",22.870001
"891","2016-12-13",22.969999
"892","2016-12-14",22.959999
"893","2016-12-15",22.969999
"894","2016-12-16",23.049999
"895","2016-12-19",23.08
"896","2016-12-20",22.99
"897","2016-12-21",23.48
"898","2016-12-22",23.5
"899","2016-12-23",23.6
"900","2016-12-27",23.799999
"901","2016-12-28",23.799999
"902","2016-12-29",23.690001
"903","2016-12-30",23.74
"904","2017-01-03",23.129999
"905","2017-01-04",23.059999
"906","2017-01-05",23.16
"907","2017-01-06",23.059999
"908","2017-01-09",23.200001
"909","2017-01-10",23.6
"910","2017-01-11",23.48
"911","2017-01-12",23.59
"912","2017-01-13",23.48
"913","2017-01-17",23.440001
"914","2017-01-18",23.120001
"915","2017-01-19",23.59
"916","2017-01-20",23.219999
"917","2017-01-23",23.24
"918","2017-01-24",23.280001
"919","2017-01-25",23.299999
"920","2017-01-26",23.5
"921","2017-01-27",23.18
"922","2017-01-30",23.16
"923","2017-01-31",23.139999
"924","2017-02-01",23.33
"925","2017-02-02",23.35
"926","2017-02-03",23.440001
"927","2017-02-06",23.4
"928","2017-02-07",23.6
"929","2017-02-08",23.6
"930","2017-02-09",23.620001
"931","2017-02-10",23.629999
"932","2017-02-13",23.41
"933","2017-02-14",23.809999
"934","2017-02-15",23.860001
"935","2017-02-16",23.860001
"936","2017-02-17",23.73
"937","2017-02-21",23.809999
"938","2017-02-22",23.82
"939","2017-02-23",23.98
"940","2017-02-24",24.01
"941","2017-02-27",24.299999
"942","2017-02-28",24.040001
"943","2017-03-01",24.030001
"944","2017-03-02",24.15
"945","2017-03-03",24.16
"946","2017-03-06",24.09
"947","2017-03-07",24.040001
"948","2017-03-08",24.120001
"949","2017-03-09",23.9
"950","2017-03-10",23.76
"951","2017-03-13",24.030001
"952","2017-03-14",23.940001
"953","2017-03-15",23.790001
"954","2017-03-16",24.059999
"955","2017-03-17",23.92
"956","2017-03-20",24.09
"957","2017-03-21",23.91
"958","2017-03-22",24.120001
"959","2017-03-23",24.16
"960","2017-03-24",24.23
"961","2017-03-27",24.280001
"962","2017-03-28",24.360001
"963","2017-03-29",23.84
"964","2017-03-30",23.959999
"965","2017-03-31",23.889999
"966","2017-04-03",24.049999
"967","2017-04-04",24.049999
"968","2017-04-05",24.02
"969","2017-04-06",23.98
"970","2017-04-07",24.040001
