"","date","MFH"
"148","2015-11-04",138.800003
"149","2015-11-05",140.399994
"150","2015-11-06",138
"151","2015-11-09",139
"152","2015-11-10",139
"153","2015-11-11",136.399994
"154","2015-11-12",137
"155","2015-11-13",141.800003
"156","2015-11-16",140
"157","2015-11-17",143.600006
"158","2015-11-18",143
"159","2015-11-19",148.800003
"160","2015-11-20",145.399994
"161","2015-11-23",137.399994
"162","2015-11-24",139.600006
"163","2015-11-25",140
"164","2015-11-27",141
"165","2015-11-30",144.600006
"166","2015-12-01",140.600006
"167","2015-12-02",140.399994
"168","2015-12-03",139
"169","2015-12-04",137
"170","2015-12-07",137
"171","2015-12-08",139
"172","2015-12-09",131.600006
"173","2015-12-10",126
"174","2015-12-11",120.199997
"175","2015-12-14",117
"176","2015-12-15",120.400002
"177","2015-12-16",114.199997
"178","2015-12-17",108
"179","2015-12-18",111
"180","2015-12-21",112.599998
"181","2015-12-22",110.599998
"182","2015-12-23",110.400002
"183","2015-12-24",109.739998
"184","2015-12-28",105.099998
"185","2015-12-29",104.800003
"186","2015-12-30",104.400002
"187","2015-12-31",100.099998
"188","2016-01-04",99.400002
"189","2016-01-05",99.199997
"190","2016-01-06",103.400002
"191","2016-01-07",103
"192","2016-01-08",100.199997
"193","2016-01-11",103.519997
"194","2016-01-12",103.199997
"195","2016-01-13",97
"196","2016-01-14",88.199997
"197","2016-01-15",85
"198","2016-01-19",96.32
"199","2016-01-20",93.599998
"200","2016-01-21",101
"201","2016-01-22",108.800003
"202","2016-01-25",112
"203","2016-01-26",105.199997
"204","2016-01-27",111.800003
"205","2016-01-28",118
"206","2016-01-29",119.199997
"207","2016-02-01",121.400002
"208","2016-02-02",120.199997
"209","2016-02-03",120
"210","2016-02-04",118.800003
"211","2016-02-05",118.800003
"212","2016-02-08",117
"213","2016-02-09",100.199997
"214","2016-02-10",112.599998
"215","2016-02-11",99.199997
"216","2016-02-12",115.040001
"217","2016-02-16",98
"218","2016-02-17",99.639999
"219","2016-02-18",95.800003
"220","2016-02-19",95.800003
"221","2016-02-22",100
"222","2016-02-23",95.599998
"223","2016-02-24",94.599998
"224","2016-02-25",94
"225","2016-02-26",92.400002
"226","2016-02-29",90.400002
"227","2016-03-01",91.400002
"228","2016-03-02",91.400002
"229","2016-03-03",93
"230","2016-03-04",91.599998
"231","2016-03-07",92.800003
"232","2016-03-08",90
"233","2016-03-09",90
"234","2016-03-10",94.199997
"235","2016-03-11",97.199997
"236","2016-03-14",95.800003
"237","2016-03-15",94.720001
"238","2016-03-16",94
"239","2016-03-17",91.400002
"240","2016-03-18",90.800003
"241","2016-03-21",92.800003
"242","2016-03-22",87.199997
"243","2016-03-23",85.260002
"244","2016-03-24",85.800003
"245","2016-03-28",84.419998
"246","2016-03-29",80.199997
"247","2016-03-30",84.879997
"248","2016-03-31",82
"249","2016-04-01",84.800003
"250","2016-04-04",86.099998
"251","2016-04-05",81.800003
"252","2016-04-06",82.400002
"253","2016-04-07",83.800003
"254","2016-04-08",78
"255","2016-04-11",78.599998
"256","2016-04-12",81.800003
"257","2016-04-13",84
"258","2016-04-14",83.199997
"259","2016-04-15",82
"260","2016-04-18",82
"261","2016-04-19",83
"262","2016-04-20",83
"263","2016-04-21",81.800003
"264","2016-04-22",82
"265","2016-04-25",82
"266","2016-04-26",83.300003
"267","2016-04-27",80.400002
"268","2016-04-28",86.800003
"269","2016-04-29",82
"270","2016-05-02",81.400002
"271","2016-05-03",85.199997
"272","2016-05-04",84
"273","2016-05-05",84
"274","2016-05-06",79.599998
"275","2016-05-09",76
"276","2016-05-10",76
"277","2016-05-11",72.199997
"278","2016-05-12",67.599998
"279","2016-05-13",63.799999
"280","2016-05-16",67.400002
"281","2016-05-17",75
"282","2016-05-18",83
"283","2016-05-19",75
"284","2016-05-20",71.400002
"285","2016-05-23",71.599998
"286","2016-05-24",74.800003
"287","2016-05-25",71.199997
"288","2016-05-26",79
"289","2016-05-27",69.800003
"290","2016-05-31",66.199997
"291","2016-06-01",71
"292","2016-06-02",78.400002
"293","2016-06-03",83
"294","2016-06-06",83.599998
"295","2016-06-07",82
"296","2016-06-08",79.400002
"297","2016-06-09",82
"298","2016-06-10",87
"299","2016-06-13",78.199997
"300","2016-06-14",79.599998
"301","2016-06-15",73.199997
"302","2016-06-16",75.699997
"303","2016-06-17",73.199997
"304","2016-06-20",70.199997
"305","2016-06-21",74
"306","2016-06-22",76
"307","2016-06-23",79.800003
"308","2016-06-24",74.599998
"309","2016-06-27",70.599998
"310","2016-06-28",71.800003
"311","2016-06-29",75.599998
"312","2016-06-30",73
"313","2016-07-01",73
"314","2016-07-05",76.260002
"315","2016-07-06",75.800003
"316","2016-07-07",72.980003
"317","2016-07-08",75.400002
"318","2016-07-11",71.599998
"319","2016-07-12",72.400002
"320","2016-07-13",71.400002
"321","2016-07-14",70.800003
"322","2016-07-15",70.800003
"323","2016-07-18",74.199997
"324","2016-07-19",75.800003
"325","2016-07-20",70.599998
"326","2016-07-21",67.599998
"327","2016-07-22",67
"328","2016-07-25",69.400002
"329","2016-07-26",66
"330","2016-07-27",66.800003
"331","2016-07-28",68.400002
"332","2016-07-29",68.199997
"333","2016-08-01",63.400002
"334","2016-08-02",69.800003
"335","2016-08-03",71.800003
"336","2016-08-04",65.599998
"337","2016-08-05",71.400002
"338","2016-08-08",72
"339","2016-08-09",68
"340","2016-08-10",70
"341","2016-08-11",67.599998
"342","2016-08-12",66.400002
"343","2016-08-15",66
"344","2016-08-16",62.599998
"345","2016-08-17",67.800003
"346","2016-08-18",67
"347","2016-08-19",70
"348","2016-08-22",70.199997
"349","2016-08-23",83.800003
"350","2016-08-24",68.199997
"351","2016-08-25",70.400002
"352","2016-08-26",70.400002
"353","2016-08-29",73.199997
"354","2016-08-30",74.199997
"355","2016-08-31",77.800003
"356","2016-09-01",81.599998
"357","2016-09-02",78.800003
"358","2016-09-06",92.599998
"359","2016-09-07",102
"360","2016-09-08",119.800003
"361","2016-09-09",110
"362","2016-09-12",103.599998
"363","2016-09-13",97.800003
"364","2016-09-14",90.400002
"365","2016-09-15",87.199997
"366","2016-09-16",84.800003
"367","2016-09-19",84.400002
"368","2016-09-20",83.400002
"369","2016-09-21",85.400002
"370","2016-09-22",83
"371","2016-09-23",81.400002
"372","2016-09-26",78
"373","2016-09-27",77.800003
"374","2016-09-28",79.199997
"375","2016-09-29",78.199997
"376","2016-09-30",79.599998
"377","2016-10-03",78
"378","2016-10-04",78
"379","2016-10-05",77.199997
"380","2016-10-06",77.599998
"381","2016-10-07",77.599998
"382","2016-10-10",77.400002
"383","2016-10-11",77
"384","2016-10-12",77.599998
"385","2016-10-13",76.599998
"386","2016-10-14",77.599998
"387","2016-10-17",75.800003
"388","2016-10-18",75.800003
"389","2016-10-19",75.800003
"390","2016-10-20",72.800003
"391","2016-10-21",72.800003
"392","2016-10-24",73.400002
"393","2016-10-25",73.400002
"394","2016-10-26",73.400002
"395","2016-10-27",74
"396","2016-10-28",76.599998
"397","2016-10-31",74.599998
"398","2016-11-01",75.199997
"399","2016-11-02",74
"400","2016-11-03",74.400002
"401","2016-11-04",74.400002
"402","2016-11-07",76
"403","2016-11-08",76
"404","2016-11-09",74
"405","2016-11-10",72
"406","2016-11-11",74
"407","2016-11-14",74.199997
"408","2016-11-15",74.199997
"409","2016-11-16",74
"410","2016-11-17",74
"411","2016-11-18",74.199997
"412","2016-11-21",75.599998
"413","2016-11-22",74
"414","2016-11-23",76
"415","2016-11-25",76
"416","2016-11-28",73
"417","2016-11-29",70.199997
"418","2016-11-30",70.199997
"419","2016-12-01",70.199997
"420","2016-12-02",70.199997
"421","2016-12-05",70.199997
"422","2016-12-06",69.800003
"423","2016-12-07",68.400002
"424","2016-12-08",67
"425","2016-12-09",69.400002
"426","2016-12-12",66.599998
"427","2016-12-13",66
"428","2016-12-14",66.599998
"429","2016-12-15",65.400002
"430","2016-12-16",64.800003
"431","2016-12-19",65.599998
"432","2016-12-20",66.199997
"433","2016-12-21",68.800003
"434","2016-12-22",70
"435","2016-12-23",70
"436","2016-12-27",75.599998
"437","2016-12-28",73.800003
"438","2016-12-29",79.800003
"439","2016-12-30",75.199997
"440","2017-01-03",75.400002
"441","2017-01-04",72.400002
"442","2017-01-05",73
"443","2017-01-06",73.199997
"444","2017-01-09",73.199997
"445","2017-01-10",73.199997
"446","2017-01-11",70.699997
"447","2017-01-12",68.599998
"448","2017-01-13",66.199997
"449","2017-01-17",66.800003
"450","2017-01-18",65.400002
"451","2017-01-19",63
"452","2017-01-20",64
"453","2017-01-23",63.799999
"454","2017-01-24",64
"455","2017-01-25",63.400002
"456","2017-01-26",63
"457","2017-01-27",62
"458","2017-01-30",60
"459","2017-01-31",60.200001
"460","2017-02-01",59.200001
"461","2017-02-02",59
"462","2017-02-03",56.599998
"463","2017-02-06",58.200001
"464","2017-02-07",58.200001
"465","2017-02-08",60
"466","2017-02-09",59.799999
"467","2017-02-10",59.799999
"468","2017-02-13",59.599998
"469","2017-02-14",60.799999
"470","2017-02-15",63.799999
"471","2017-02-16",59.200001
"472","2017-02-17",59
"473","2017-02-21",59.599998
"474","2017-02-22",58.720001
"475","2017-02-23",59.599998
"476","2017-02-24",63
"477","2017-02-27",59
"478","2017-02-28",57.400002
"479","2017-03-01",59.200001
"480","2017-03-02",59.799999
"481","2017-03-03",59.799999
"482","2017-03-06",61
"483","2017-03-07",61.799999
"484","2017-03-08",59.599998
"485","2017-03-09",57.599998
"486","2017-03-10",58.200001
"487","2017-03-13",61.799999
"488","2017-03-14",63.599998
"489","2017-03-15",60
"490","2017-03-16",60.799999
"491","2017-03-17",58.200001
"492","2017-03-20",57.400002
"493","2017-03-21",55.599998
"494","2017-03-22",57
"495","2017-03-23",57
"496","2017-03-24",56.799999
"497","2017-03-27",56.799999
"498","2017-03-28",56.799999
"499","2017-03-29",56.799999
"500","2017-03-30",56.400002
"501","2017-03-31",54
"502","2017-04-03",55.599998
"503","2017-04-04",54.400002
"504","2017-04-05",52
"505","2017-04-06",48.400002
"506","2017-04-07",48.400002
"507","2017-04-10",49.799999
"508","2017-04-11",46.240002
"509","2017-04-12",46
"510","2017-04-13",45.799999
"511","2017-04-17",44
"512","2017-04-18",43.259998
"513","2017-04-19",44.599998
"514","2017-04-20",45.799999
"515","2017-04-21",46.599998
"516","2017-04-24",46
"517","2017-04-25",47.200001
"518","2017-04-26",49.200001
"519","2017-04-27",50
"520","2017-04-28",52
"521","2017-05-01",52.599998
"522","2017-05-02",52.200001
"523","2017-05-03",52.400002
"524","2017-05-04",50.799999
"525","2017-05-05",49.799999
"526","2017-05-08",47.599998
"527","2017-05-09",45
"528","2017-05-10",49.400002
"529","2017-05-11",48.400002
"530","2017-05-12",48.400002
"531","2017-05-15",46.799999
"532","2017-05-16",45.200001
"533","2017-05-17",44.400002
"534","2017-05-18",42.599998
"535","2017-05-19",36.599998
"536","2017-05-22",32.200001
"537","2017-05-23",31.6
"538","2017-05-24",35
"539","2017-05-25",32.599998
"540","2017-05-26",33.799999
"541","2017-05-30",34.200001
"542","2017-05-31",34.200001
"543","2017-06-01",38.380001
"544","2017-06-02",40
"545","2017-06-05",39.200001
"546","2017-06-06",42.200001
"547","2017-06-07",42
"548","2017-06-08",40
"549","2017-06-09",39.799999
"550","2017-06-12",40
"551","2017-06-13",41
"552","2017-06-14",41.639999
"553","2017-06-15",43.400002
"554","2017-06-16",43.599998
"555","2017-06-19",41.279999
"556","2017-06-20",43
"557","2017-06-21",39.599998
"558","2017-06-22",41.200001
"559","2017-06-23",45.599998
"560","2017-06-26",46
"561","2017-06-27",44.419998
"562","2017-06-28",48.799999
"563","2017-06-29",44
"564","2017-06-30",44
"565","2017-07-03",43
"566","2017-07-05",44.900002
"567","2017-07-06",46.400002
"568","2017-07-07",48
"569","2017-07-10",45
"570","2017-07-11",46.400002
"571","2017-07-12",45.200001
"572","2017-07-13",44.200001
"573","2017-07-14",43.400002
"574","2017-07-17",43.799999
"575","2017-07-18",45.400002
"576","2017-07-19",44
"577","2017-07-20",44
"578","2017-07-21",42.599998
"579","2017-07-24",44.599998
"580","2017-07-25",43.799999
"581","2017-07-26",43.200001
"582","2017-07-27",44.200001
"583","2017-07-28",42.599998
"584","2017-07-31",42.599998
"585","2017-08-01",43.799999
"586","2017-08-02",44
"587","2017-08-03",44
"588","2017-08-04",41.599998
"589","2017-08-07",40.400002
"590","2017-08-08",39.799999
"591","2017-08-09",40.400002
"592","2017-08-10",40
"593","2017-08-11",39.599998
"594","2017-08-14",38.599998
"595","2017-08-15",37.200001
"596","2017-08-16",37.799999
"597","2017-08-17",38.200001
"598","2017-08-18",38
"599","2017-08-21",39
"600","2017-08-22",38.799999
"601","2017-08-23",39.639999
"602","2017-08-24",37
"603","2017-08-25",38.799999
"604","2017-08-28",38
"605","2017-08-29",35.799999
"606","2017-08-30",33.799999
"607","2017-08-31",33.200001
"608","2017-09-01",34.200001
"609","2017-09-05",35.799999
"610","2017-09-06",37.599998
"611","2017-09-07",34.599998
"612","2017-09-08",35.400002
"613","2017-09-11",40
"614","2017-09-12",36.400002
"615","2017-09-13",36.599998
"616","2017-09-14",34.799999
"617","2017-09-15",34
"618","2017-09-18",32.900002
"619","2017-09-19",29
"620","2017-09-20",29.799999
"621","2017-09-21",29.799999
"622","2017-09-22",30.200001
"623","2017-09-25",28
"624","2017-09-26",29.200001
"625","2017-09-27",29.4
"626","2017-09-28",28
"627","2017-09-29",29.4
"628","2017-10-02",29.6
"629","2017-10-03",29.200001
"630","2017-10-04",29
"631","2017-10-05",30.4
"632","2017-10-06",29.799999
"633","2017-10-09",28.4
"634","2017-10-10",28
"635","2017-10-11",27.200001
"636","2017-10-12",24.459999
"637","2017-10-13",24
"638","2017-10-16",23.200001
"639","2017-10-17",22.6
"640","2017-10-18",23
"641","2017-10-19",21.5
"642","2017-10-20",22.200001
"643","2017-10-23",21.799999
"644","2017-10-24",21.6
"645","2017-10-25",21.4
"646","2017-10-26",21.4
"647","2017-10-27",23
"648","2017-10-30",20.200001
"649","2017-10-31",19.059999
"650","2017-11-01",19.4
"651","2017-11-02",21.6
"652","2017-11-03",20.200001
"653","2017-11-06",22
"654","2017-11-07",20.799999
"655","2017-11-08",20.6
"656","2017-11-09",21.799999
"657","2017-11-10",21.799999
"658","2017-11-13",22.4
"659","2017-11-14",24.200001
"660","2017-11-15",24.4
"661","2017-11-16",23.200001
"662","2017-11-17",24
"663","2017-11-20",23.799999
"664","2017-11-21",24.18
"665","2017-11-22",22.6
"666","2017-11-24",22.5
"667","2017-11-27",21.799999
"668","2017-11-28",22.4
"669","2017-11-29",21.6
"670","2017-11-30",21.799999
"671","2017-12-01",20.799999
"672","2017-12-04",21
"673","2017-12-05",19.799999
"674","2017-12-06",18.6
"675","2017-12-07",19.6
"676","2017-12-08",19
"677","2017-12-11",18.6
"678","2017-12-12",18.799999
"679","2017-12-13",18.6
"680","2017-12-14",18.620001
"681","2017-12-15",20.1
"682","2017-12-18",20
"683","2017-12-19",21.4
"684","2017-12-20",20.200001
"685","2017-12-21",20
"686","2017-12-22",20.6
"687","2017-12-26",20
"688","2017-12-27",19.879999
"689","2017-12-28",20.4
"690","2017-12-29",20.4
"691","2018-01-02",21
"692","2018-01-03",21
"693","2018-01-04",24
"694","2018-01-05",22.6
"695","2018-01-08",22
"696","2018-01-09",22.780001
"697","2018-01-10",22.799999
"698","2018-01-11",22.6
"699","2018-01-12",23.6
"700","2018-01-16",25
"701","2018-01-17",24.6
"702","2018-01-18",23
"703","2018-01-19",22.799999
"704","2018-01-22",22.200001
"705","2018-01-23",21.4
"706","2018-01-24",21.6
"707","2018-01-25",21.5
"708","2018-01-26",21.4
"709","2018-01-29",20.799999
"710","2018-01-30",19.799999
"711","2018-01-31",19.6
"712","2018-02-01",19
"713","2018-02-02",19
"714","2018-02-05",19
"715","2018-02-06",19.4
"716","2018-02-07",19
"717","2018-02-08",19
"718","2018-02-09",16.200001
"719","2018-02-12",16.440001
"720","2018-02-13",17.9
"721","2018-02-14",18
"722","2018-02-15",18.200001
"723","2018-02-16",18.200001
"724","2018-02-20",18
"725","2018-02-21",18.200001
"726","2018-02-22",18
"727","2018-02-23",17.799999
"728","2018-02-26",17.799999
"729","2018-02-27",17.52
"730","2018-02-28",17.48
"731","2018-03-01",17.700001
"732","2018-03-02",18.799999
"733","2018-03-05",17.200001
"734","2018-03-06",17.799999
"735","2018-03-07",18
"736","2018-03-08",17.48
"737","2018-03-09",18.4
"738","2018-03-12",17.959999
"739","2018-03-13",19
"740","2018-03-14",18.32
"741","2018-03-15",18.200001
"742","2018-03-16",18.4
"743","2018-03-19",17.4
"744","2018-03-20",17.799999
"745","2018-03-21",18.6
"746","2018-03-22",17.459999
"747","2018-03-23",18.559999
"748","2018-03-26",17.4
"749","2018-03-27",17.48
"750","2018-03-28",17.4
"751","2018-03-29",17.200001
"752","2018-04-02",17.200001
"753","2018-04-03",16
"754","2018-04-04",15.6
"755","2018-04-05",15.6
"756","2018-04-06",16
"757","2018-04-09",16.799999
"758","2018-04-10",16.799999
"759","2018-04-11",16.799999
"760","2018-04-12",16.799999
"761","2018-04-13",16.1
"762","2018-04-16",15.62
"763","2018-04-17",15.24
"764","2018-04-18",16.360001
"765","2018-04-19",15.6
"766","2018-04-20",13.42
"767","2018-04-23",14.4
"768","2018-04-24",14.28
"769","2018-04-25",14.3
"770","2018-04-26",13.84
"771","2018-04-27",14.6
"772","2018-04-30",13.2
"773","2018-05-01",12.1
"774","2018-05-02",11.64
"775","2018-05-03",13.6
"776","2018-05-04",15.02
"777","2018-05-07",14
"778","2018-05-08",14.8
"779","2018-05-09",14.8
"780","2018-05-10",18
"781","2018-05-11",14.6
"782","2018-05-14",14.58
"783","2018-05-15",14.2
"784","2018-05-16",14
"785","2018-05-17",14
"786","2018-05-18",13.12
"787","2018-05-21",12.4
"788","2018-05-22",12.6
"789","2018-05-23",12.4
"790","2018-05-24",12.6
"791","2018-05-25",12.38
"792","2018-05-29",12
"793","2018-05-30",11
"794","2018-05-31",10.8
"795","2018-06-01",10.2
"796","2018-06-04",11.8
"797","2018-06-05",10.4
"798","2018-06-06",10.12
"799","2018-06-07",9.8
"800","2018-06-08",9.4
"801","2018-06-11",9.4
"802","2018-06-12",9.6
"803","2018-06-13",9.3
"804","2018-06-14",8.66
"805","2018-06-15",9
"806","2018-06-18",8.8
"807","2018-06-19",8.2
"808","2018-06-20",8
"809","2018-06-21",7.78
"810","2018-06-22",7.8
"811","2018-06-25",7.4
"812","2018-06-26",7.6
"813","2018-06-27",7.4
"814","2018-06-28",7.82
"815","2018-06-29",8.6
"816","2018-07-02",7.8
"817","2018-07-03",7.04
"818","2018-07-05",7
"819","2018-07-06",7
"820","2018-07-09",6.78
"821","2018-07-10",6.56
"822","2018-07-11",6.6
"823","2018-07-12",6.7
"824","2018-07-13",6.2
"825","2018-07-16",5.8
"826","2018-07-17",5.54
"827","2018-07-18",5.16
"828","2018-07-19",4.88
"829","2018-07-20",5
"830","2018-07-23",4.7
"831","2018-07-24",4.5
"832","2018-07-25",4.6
"833","2018-07-26",5
"834","2018-07-27",5.22
"835","2018-07-30",5.8
"836","2018-07-31",3.82
"837","2018-08-01",2.8
"838","2018-08-02",2.72
"839","2018-08-03",2.814
"840","2018-08-06",2.78
"841","2018-08-07",2.36
"842","2018-08-08",2.62
"843","2018-08-09",2.78
"844","2018-08-10",2.644
"845","2018-08-13",2.58
"846","2018-08-14",2.654
"847","2018-08-15",2.52
"848","2018-08-16",3.66
"849","2018-08-17",3.28
"850","2018-08-20",3.2
"851","2018-08-21",3.2
"852","2018-08-22",3.34
"853","2018-08-23",3.08
"854","2018-08-24",2.66
"855","2018-08-27",2.74
"856","2018-08-28",2.84
"857","2018-08-29",3.02
"858","2018-08-30",3
"859","2018-08-31",2.94
"860","2018-09-04",3
"861","2018-09-05",3
"862","2018-09-06",2.82
"863","2018-09-07",2.436
"864","2018-09-10",2.48
"865","2018-09-11",2.46
"866","2018-09-12",2.46
"867","2018-09-13",2.502
"868","2018-09-14",2.46
"869","2018-09-17",2.4
"870","2018-09-18",2.408
"871","2018-09-19",2.42
"872","2018-09-20",2.54
"873","2018-09-21",2.54
"874","2018-09-24",2.42
"875","2018-09-25",2.44
"876","2018-09-26",2.32
"877","2018-09-27",2.24
"878","2018-09-28",2.24
"879","2018-10-01",2.2
"880","2018-10-02",2.26
"881","2018-10-03",2.32
"882","2018-10-04",2.38
"883","2018-10-05",2.4
"884","2018-10-08",2.28
"885","2018-10-09",2.064
"886","2018-10-10",2.3
"887","2018-10-11",2.18
"888","2018-10-12",2.28
"889","2018-10-15",2.24
"890","2018-10-16",2.3
"891","2018-10-17",2.84
"892","2018-10-18",3.62
"893","2018-10-19",3.46
"894","2018-10-22",2.6
"895","2018-10-23",2.74
"896","2018-10-24",2.42
"897","2018-10-25",2.36
"898","2018-10-26",2.38
"899","2018-10-29",2.28
"900","2018-10-30",2.28
"901","2018-10-31",2.224
"902","2018-11-01",2.4
"903","2018-11-02",2.38
"904","2018-11-05",2.498
"905","2018-11-06",2.44
"906","2018-11-07",2.418
"907","2018-11-08",2.28
"908","2018-11-09",2.04
"909","2018-11-12",2.34
"910","2018-11-13",2.1
"911","2018-11-14",2.08
"912","2018-11-15",2.22
"913","2018-11-16",2.06
"914","2018-11-19",1.9
"915","2018-11-20",1.8
"916","2018-11-21",1.86
"917","2018-11-23",1.8
"918","2018-11-26",1.99
"919","2018-11-27",1.94
"920","2018-11-28",1.84
"921","2018-11-29",1.894
"922","2018-11-30",1.8
"923","2018-12-03",1.912
"924","2018-12-04",1.94
"925","2018-12-06",1.812
"926","2018-12-07",1.78
"927","2018-12-10",1.74
"928","2018-12-11",1.608
"929","2018-12-12",1.7
"930","2018-12-13",1.552
"931","2018-12-14",1.596
"932","2018-12-17",1.522
"933","2018-12-18",1.516
"934","2018-12-19",1.42
"935","2018-12-20",1.232
"936","2018-12-21",0.92
"937","2018-12-24",0.904
"938","2018-12-26",1.2
"939","2018-12-27",1.1
"940","2018-12-28",1.09
"941","2018-12-31",1.4
"942","2019-01-02",1.32
"943","2019-01-03",1.332
"944","2019-01-04",1.44
"945","2019-01-07",1.442
"946","2019-01-08",1.34
"947","2019-01-09",1.35
"948","2019-01-10",1.508
"949","2019-01-11",1.446
"950","2019-01-14",1.48
"951","2019-01-15",1.6
"952","2019-01-16",1.54
"953","2019-01-17",1.54
"954","2019-01-18",1.52
"955","2019-01-22",1.404
"956","2019-01-23",1.66
"957","2019-01-24",1.62
"958","2019-01-25",1.54
"959","2019-01-28",1.6
"960","2019-01-29",1.608
"961","2019-01-30",1.562
"962","2019-01-31",1.5
"963","2019-02-01",1.556
"964","2019-02-04",1.52
"965","2019-02-05",1.47
"966","2019-02-06",1.522
"967","2019-02-07",1.474
"968","2019-02-08",1.38
"969","2019-02-11",1.52
"970","2019-02-12",1.52
"971","2019-02-13",1.428
"972","2019-02-14",1.512
"973","2019-02-15",1.42
"974","2019-02-19",1.52
"975","2019-02-20",1.7
"976","2019-02-21",1.544
"977","2019-02-22",1.74
"978","2019-02-25",1.862
"979","2019-02-26",1.9
"980","2019-02-27",1.76
"981","2019-02-28",2.06
"982","2019-03-01",1.9
"983","2019-03-04",5.2
"984","2019-03-05",5.26
"985","2019-03-06",4.9
"986","2019-03-07",5.5
"987","2019-03-08",4.44
"988","2019-03-11",4.6
"989","2019-03-12",4.1
"990","2019-03-13",4
"991","2019-03-14",3.9
"992","2019-03-15",3.566
"993","2019-03-18",3.72
"994","2019-03-19",3.88
"995","2019-03-20",3.74
"996","2019-03-21",3.722
