"","date","VREX"
"119","2017-07-12",32.939999
"120","2017-07-13",32.5
"121","2017-07-14",32.32
"122","2017-07-17",32.310001
"123","2017-07-18",31.43
"124","2017-07-19",31.98
"125","2017-07-20",31.93
"126","2017-07-21",31.48
"127","2017-07-24",31.57
"128","2017-07-25",31.6
"129","2017-07-26",31.5
"130","2017-07-27",30.719999
"131","2017-07-28",31.01
"132","2017-07-31",30.85
"133","2017-08-01",30.209999
"134","2017-08-02",30.76
"135","2017-08-03",30.5
"136","2017-08-04",28.25
"137","2017-08-07",28.27
"138","2017-08-08",29.200001
"139","2017-08-09",28.9
"140","2017-08-10",28.67
"141","2017-08-11",29.110001
"142","2017-08-14",30.07
"143","2017-08-15",29.33
"144","2017-08-16",28.870001
"145","2017-08-17",28.66
"146","2017-08-18",29.059999
"147","2017-08-21",29.360001
"148","2017-08-22",29.700001
"149","2017-08-23",29.4
"150","2017-08-24",29.639999
"151","2017-08-25",29.25
"152","2017-08-28",29.74
"153","2017-08-29",29.360001
"154","2017-08-30",29.58
"155","2017-08-31",30.530001
"156","2017-09-01",31.17
"157","2017-09-05",31.33
"158","2017-09-06",31.65
"159","2017-09-07",31.5
"160","2017-09-08",31.620001
"161","2017-09-11",32.310001
"162","2017-09-12",32.02
"163","2017-09-13",31.84
"164","2017-09-14",32.029999
"165","2017-09-15",32.110001
"166","2017-09-18",32.099998
"167","2017-09-19",32.150002
"168","2017-09-20",32.77
"169","2017-09-21",33.009998
"170","2017-09-22",33
"171","2017-09-25",32.869999
"172","2017-09-26",33.09
"173","2017-09-27",33.630001
"174","2017-09-28",33.82
"175","2017-09-29",33.84
"176","2017-10-02",34.25
"177","2017-10-03",34.59
"178","2017-10-04",33.34
"179","2017-10-05",33.029999
"180","2017-10-06",33.169998
"181","2017-10-09",32.990002
"182","2017-10-10",33.060001
"183","2017-10-11",33.02
"184","2017-10-12",33.02
"185","2017-10-13",32.950001
"186","2017-10-16",33.029999
"187","2017-10-17",33.220001
"188","2017-10-18",33.709999
"189","2017-10-19",33.630001
"190","2017-10-20",33.790001
"191","2017-10-23",33.84
"192","2017-10-24",34.02
"193","2017-10-25",34.43
"194","2017-10-26",34.200001
"195","2017-10-27",33.799999
"196","2017-10-30",33.490002
"197","2017-10-31",34.369999
"198","2017-11-01",34.029999
"199","2017-11-02",34.459999
"200","2017-11-03",34.5
"201","2017-11-06",34.66
"202","2017-11-07",34.200001
"203","2017-11-08",34.049999
"204","2017-11-09",34.200001
"205","2017-11-10",34.669998
"206","2017-11-13",34.68
"207","2017-11-14",34.939999
"208","2017-11-15",35.34
"209","2017-11-16",36.860001
"210","2017-11-17",36.720001
"211","2017-11-20",37.200001
"212","2017-11-21",37.040001
"213","2017-11-22",36.779999
"214","2017-11-24",36.580002
"215","2017-11-27",36.950001
"216","2017-11-28",37.5
"217","2017-11-29",37.080002
"218","2017-11-30",37.07
"219","2017-12-01",37.119999
"220","2017-12-04",37.619999
"221","2017-12-05",37.610001
"222","2017-12-06",37.470001
"223","2017-12-07",37.599998
"224","2017-12-08",37.549999
"225","2017-12-11",37.970001
"226","2017-12-12",38.150002
"227","2017-12-13",39.049999
"228","2017-12-14",37.68
"229","2017-12-15",38.029999
"230","2017-12-18",38.060001
"231","2017-12-19",37.84
"232","2017-12-20",39.68
"233","2017-12-21",40.509998
"234","2017-12-22",41.040001
"235","2017-12-26",40.77
"236","2017-12-27",41.18
"237","2017-12-28",41.32
"238","2017-12-29",40.169998
"239","2018-01-02",40.389999
"240","2018-01-03",40.41
"241","2018-01-04",40.200001
"242","2018-01-05",40.720001
"243","2018-01-08",39.970001
"244","2018-01-09",39.970001
"245","2018-01-10",40.330002
"246","2018-01-11",40.619999
"247","2018-01-12",40.889999
"248","2018-01-16",40.52
"249","2018-01-17",40.599998
"250","2018-01-18",40.389999
"251","2018-01-19",40.610001
"252","2018-01-22",40.5
"253","2018-01-23",40.580002
"254","2018-01-24",41.040001
"255","2018-01-25",42.75
"256","2018-01-26",43.369999
"257","2018-01-29",43.110001
"258","2018-01-30",42.990002
"259","2018-01-31",42.470001
"260","2018-02-01",43.43
"261","2018-02-02",34.610001
"262","2018-02-05",33.459999
"263","2018-02-06",35.720001
"264","2018-02-07",35.049999
"265","2018-02-08",35.470001
"266","2018-02-09",35.759998
"267","2018-02-12",36.25
"268","2018-02-13",36.209999
"269","2018-02-14",36.540001
"270","2018-02-15",37.099998
"271","2018-02-16",37.130001
"272","2018-02-20",36.470001
"273","2018-02-21",36.529999
"274","2018-02-22",36.240002
"275","2018-02-23",36.23
"276","2018-02-26",36.66
"277","2018-02-27",36.549999
"278","2018-02-28",34.889999
"279","2018-03-01",34.299999
"280","2018-03-02",35.77
"281","2018-03-05",36.459999
"282","2018-03-06",37.009998
"283","2018-03-07",37.439999
"284","2018-03-08",37.439999
"285","2018-03-09",38.029999
"286","2018-03-12",38.41
"287","2018-03-13",38.860001
"288","2018-03-14",38.009998
"289","2018-03-15",37.419998
"290","2018-03-16",37.650002
"291","2018-03-19",37.040001
"292","2018-03-20",36.5
"293","2018-03-21",37.209999
"294","2018-03-22",36.23
"295","2018-03-23",35.799999
"296","2018-03-26",36.380001
"297","2018-03-27",35.790001
"298","2018-03-28",35.669998
"299","2018-03-29",35.779999
"300","2018-04-02",34.970001
"301","2018-04-03",35.869999
"302","2018-04-04",36.07
"303","2018-04-05",36.790001
"304","2018-04-06",35.84
"305","2018-04-09",36.189999
"306","2018-04-10",37.34
"307","2018-04-11",37.25
"308","2018-04-12",37.07
"309","2018-04-13",37.32
"310","2018-04-16",37.610001
"311","2018-04-17",37.889999
"312","2018-04-18",38.16
"313","2018-04-19",37.400002
"314","2018-04-20",36.619999
"315","2018-04-23",37.09
"316","2018-04-24",37.290001
"317","2018-04-25",36.830002
"318","2018-04-26",36.630001
"319","2018-04-27",36.209999
"320","2018-04-30",35.990002
"321","2018-05-01",36.740002
"322","2018-05-02",36.91
"323","2018-05-03",35.880001
"324","2018-05-04",36.330002
"325","2018-05-07",36.209999
"326","2018-05-08",36.790001
"327","2018-05-09",36.970001
"328","2018-05-10",36.299999
"329","2018-05-11",36.389999
"330","2018-05-14",37.240002
"331","2018-05-15",36.799999
"332","2018-05-16",37.360001
"333","2018-05-17",37.509998
"334","2018-05-18",37.5
"335","2018-05-21",37.709999
"336","2018-05-22",37.880001
"337","2018-05-23",37.540001
"338","2018-05-24",37.43
"339","2018-05-25",37.310001
"340","2018-05-29",37.57
"341","2018-05-30",37.470001
"342","2018-05-31",36.959999
"343","2018-06-01",37.310001
"344","2018-06-04",37.68
"345","2018-06-05",37.259998
"346","2018-06-06",37.099998
"347","2018-06-07",36.830002
"348","2018-06-08",37.099998
"349","2018-06-11",37.029999
"350","2018-06-12",37.029999
"351","2018-06-13",37.619999
"352","2018-06-14",38
"353","2018-06-15",37.59
"354","2018-06-18",37.810001
"355","2018-06-19",37.860001
"356","2018-06-20",37.549999
"357","2018-06-21",36.540001
"358","2018-06-22",36.810001
"359","2018-06-25",35.810001
"360","2018-06-26",36.18
"361","2018-06-27",35.810001
"362","2018-06-28",36.66
"363","2018-06-29",37.09
"364","2018-07-02",36.939999
"365","2018-07-03",37.619999
"366","2018-07-05",38.139999
"367","2018-07-06",37.939999
"368","2018-07-09",38.509998
"369","2018-07-10",38.450001
"370","2018-07-11",38.189999
"371","2018-07-12",38.290001
"372","2018-07-13",37.540001
"373","2018-07-16",37.16
"374","2018-07-17",37.25
"375","2018-07-18",37.52
"376","2018-07-19",38.119999
"377","2018-07-20",38.200001
"378","2018-07-23",38.189999
"379","2018-07-24",38.259998
"380","2018-07-25",38.330002
"381","2018-07-26",38.380001
"382","2018-07-27",37.599998
"383","2018-07-30",37.139999
"384","2018-07-31",38.240002
"385","2018-08-01",38.189999
"386","2018-08-02",38.490002
"387","2018-08-03",28.360001
"388","2018-08-06",28.09
"389","2018-08-07",28.450001
"390","2018-08-08",28.16
"391","2018-08-09",28.360001
"392","2018-08-10",28.290001
"393","2018-08-13",28.57
"394","2018-08-14",29.4
"395","2018-08-15",29.23
"396","2018-08-16",29.219999
"397","2018-08-17",29.73
"398","2018-08-20",30.25
"399","2018-08-21",30.530001
"400","2018-08-22",30.969999
"401","2018-08-23",30.27
"402","2018-08-24",31.139999
"403","2018-08-27",31.709999
"404","2018-08-28",31.6
"405","2018-08-29",31.73
"406","2018-08-30",31.540001
"407","2018-08-31",31.4
"408","2018-09-04",31.33
"409","2018-09-05",31.549999
"410","2018-09-06",30.25
"411","2018-09-07",30.35
"412","2018-09-10",30.639999
"413","2018-09-11",30.26
"414","2018-09-12",30.75
"415","2018-09-13",30.5
"416","2018-09-14",30.860001
"417","2018-09-17",30
"418","2018-09-18",30.16
"419","2018-09-19",30.09
"420","2018-09-20",30.25
"421","2018-09-21",29.950001
"422","2018-09-24",29.5
"423","2018-09-25",29.540001
"424","2018-09-26",29.5
"425","2018-09-27",29.18
"426","2018-09-28",28.66
"427","2018-10-01",27.91
"428","2018-10-02",27.76
"429","2018-10-03",27.860001
"430","2018-10-04",27.059999
"431","2018-10-05",26.91
"432","2018-10-08",26.98
"433","2018-10-09",26.82
"434","2018-10-10",25.25
"435","2018-10-11",25.549999
"436","2018-10-12",25.950001
"437","2018-10-15",25.559999
"438","2018-10-16",26.4
"439","2018-10-17",26.469999
"440","2018-10-18",25.9
"441","2018-10-19",25.91
"442","2018-10-22",25.959999
"443","2018-10-23",25.219999
"444","2018-10-24",25.01
"445","2018-10-25",25.139999
"446","2018-10-26",24.66
"447","2018-10-29",25.18
"448","2018-10-30",25.799999
"449","2018-10-31",25.959999
"450","2018-11-01",26.610001
"451","2018-11-02",26.959999
"452","2018-11-05",27.290001
"453","2018-11-06",27.280001
"454","2018-11-07",27.49
"455","2018-11-08",27.6
"456","2018-11-09",27.23
"457","2018-11-12",26.77
"458","2018-11-13",26.110001
"459","2018-11-14",24.549999
"460","2018-11-15",25.049999
"461","2018-11-16",26.290001
"462","2018-11-19",25.629999
"463","2018-11-20",24.27
"464","2018-11-21",24.51
"465","2018-11-23",24.59
"466","2018-11-26",24.700001
"467","2018-11-27",24.75
"468","2018-11-28",25.879999
"469","2018-11-29",26.620001
"470","2018-11-30",26.35
"471","2018-12-03",27.379999
"472","2018-12-04",25.58
"473","2018-12-06",25.030001
"474","2018-12-07",24.07
"475","2018-12-10",24.07
"476","2018-12-11",24.27
"477","2018-12-12",24.58
"478","2018-12-13",23.879999
"479","2018-12-14",23.42
"480","2018-12-17",23.370001
"481","2018-12-18",23.860001
"482","2018-12-19",22.879999
"483","2018-12-20",22.809999
"484","2018-12-21",21.870001
"485","2018-12-24",21.85
"486","2018-12-26",23.01
"487","2018-12-27",23.120001
"488","2018-12-28",23.629999
"489","2018-12-31",23.68
"490","2019-01-02",24.09
"491","2019-01-03",23.24
"492","2019-01-04",24.26
"493","2019-01-07",25.26
"494","2019-01-08",25.040001
"495","2019-01-09",25.01
"496","2019-01-10",25.799999
"497","2019-01-11",26.25
"498","2019-01-14",25.74
"499","2019-01-15",26.24
"500","2019-01-16",26.379999
"501","2019-01-17",26.49
"502","2019-01-18",27.809999
"503","2019-01-22",27.23
"504","2019-01-23",27.51
"505","2019-01-24",27.67
"506","2019-01-25",27.77
"507","2019-01-28",27.719999
"508","2019-01-29",27.959999
"509","2019-01-30",28.030001
"510","2019-01-31",28.49
"511","2019-02-01",28.16
"512","2019-02-04",28
"513","2019-02-05",29.02
"514","2019-02-06",32.41
"515","2019-02-07",31.370001
"516","2019-02-08",30.469999
"517","2019-02-11",31.23
"518","2019-02-12",31.42
"519","2019-02-13",31.530001
"520","2019-02-14",31.379999
"521","2019-02-15",31.42
"522","2019-02-19",31.83
"523","2019-02-20",31.799999
"524","2019-02-21",32.459999
"525","2019-02-22",32.310001
"526","2019-02-25",32.049999
"527","2019-02-26",31.540001
"528","2019-02-27",31.59
"529","2019-02-28",31.440001
"530","2019-03-01",33.040001
"531","2019-03-04",33.34
"532","2019-03-05",33
"533","2019-03-06",32.77
"534","2019-03-07",32.189999
"535","2019-03-08",32.32
"536","2019-03-11",32.57
"537","2019-03-12",33
"538","2019-03-13",33.150002
"539","2019-03-14",32.700001
"540","2019-03-15",32.919998
"541","2019-03-18",32.939999
"542","2019-03-19",34.25
"543","2019-03-20",33.959999
"544","2019-03-21",34.09
"545","2019-03-22",33.450001
"546","2019-03-25",33.43
"547","2019-03-26",33.599998
"548","2019-03-27",33.720001
"549","2019-03-28",33.77
"550","2019-03-29",33.880001
"551","2019-04-01",34.259998
"552","2019-04-02",33.82
"553","2019-04-03",33.900002
"554","2019-04-04",34.349998
"555","2019-04-05",34.400002
"556","2019-04-08",34.169998
"557","2019-04-09",34.130001
"558","2019-04-10",33.93
"559","2019-04-11",33.43
"560","2019-04-12",33.349998
"561","2019-04-15",32.560001
"562","2019-04-16",32.48
"563","2019-04-17",31.280001
"564","2019-04-18",32.07
"565","2019-04-22",31.719999
"566","2019-04-23",32.380001
"567","2019-04-24",32.369999
"568","2019-04-25",31.85
"569","2019-04-26",32.259998
"570","2019-04-29",32.709999
"571","2019-04-30",32.84
"572","2019-05-01",32.529999
"573","2019-05-02",33.150002
"574","2019-05-03",34.25
"575","2019-05-06",33.880001
"576","2019-05-07",33.119999
"577","2019-05-08",30.780001
"578","2019-05-09",31.299999
"579","2019-05-10",31.139999
"580","2019-05-13",29.34
"581","2019-05-14",29.459999
"582","2019-05-15",29.16
"583","2019-05-16",28.99
"584","2019-05-17",28.27
"585","2019-05-20",28.65
"586","2019-05-21",28.48
"587","2019-05-22",27.860001
"588","2019-05-23",27.110001
"589","2019-05-24",27.200001
"590","2019-05-28",26.780001
"591","2019-05-29",26.52
"592","2019-05-30",26.389999
"593","2019-05-31",26.68
"594","2019-06-03",26.379999
"595","2019-06-04",27.77
"596","2019-06-05",28.43
"597","2019-06-06",28.309999
"598","2019-06-07",28.01
"599","2019-06-10",28.110001
"600","2019-06-11",29.02
"601","2019-06-12",29
"602","2019-06-13",28.809999
"603","2019-06-14",28.440001
"604","2019-06-17",28.209999
"605","2019-06-18",28.950001
"606","2019-06-19",29.26
"607","2019-06-20",29.57
"608","2019-06-21",29.209999
"609","2019-06-24",29.120001
"610","2019-06-25",29.620001
"611","2019-06-26",29.98
"612","2019-06-27",30.01
"613","2019-06-28",30.65
"614","2019-07-01",31
"615","2019-07-02",31.08
"616","2019-07-03",30.73
"617","2019-07-05",30.870001
"618","2019-07-08",30.280001
"619","2019-07-09",29.84
"620","2019-07-10",30.51
"621","2019-07-11",30.32
"622","2019-07-12",30.65
"623","2019-07-15",30.98
"624","2019-07-16",30.59
"625","2019-07-17",30.73
"626","2019-07-18",30.58
"627","2019-07-19",30.66
"628","2019-07-22",30.85
"629","2019-07-23",31.77
"630","2019-07-24",32.639999
"631","2019-07-25",31.610001
"632","2019-07-26",31.99
"633","2019-07-29",31.66
"634","2019-07-30",32.279999
"635","2019-07-31",31.790001
"636","2019-08-01",31.389999
"637","2019-08-02",30.469999
"638","2019-08-05",30.07
"639","2019-08-06",30.93
"640","2019-08-07",25.32
"641","2019-08-08",26.17
"642","2019-08-09",26.08
"643","2019-08-12",25.950001
"644","2019-08-13",26.379999
"645","2019-08-14",25.77
"646","2019-08-15",25.540001
"647","2019-08-16",26.5
"648","2019-08-19",26.969999
"649","2019-08-20",26.809999
"650","2019-08-21",27.26
"651","2019-08-22",26.780001
"652","2019-08-23",26.01
"653","2019-08-26",26.1
"654","2019-08-27",25.860001
"655","2019-08-28",26.08
"656","2019-08-29",26.52
"657","2019-08-30",26.35
"658","2019-09-03",26.25
"659","2019-09-04",26.879999
"660","2019-09-05",28.559999
"661","2019-09-06",28.59
"662","2019-09-09",29.030001
"663","2019-09-10",29.549999
"664","2019-09-11",30.09
"665","2019-09-12",29.6
"666","2019-09-13",29.389999
"667","2019-09-16",29.040001
"668","2019-09-17",28.860001
"669","2019-09-18",28.610001
"670","2019-09-19",28.389999
"671","2019-09-20",28.639999
"672","2019-09-23",28.620001
"673","2019-09-24",28.459999
"674","2019-09-25",28.860001
"675","2019-09-26",28.58
"676","2019-09-27",28.280001
"677","2019-09-30",28.540001
"678","2019-10-01",27.49
"679","2019-10-02",27.58
"680","2019-10-03",28.105
"681","2019-10-04",28.780001
"682","2019-10-07",28.629999
"683","2019-10-08",27.92
"684","2019-10-09",27.9
"685","2019-10-10",27.719999
"686","2019-10-11",28.115
"687","2019-10-14",28.469999
"688","2019-10-15",29.09
"689","2019-10-16",28.950001
"690","2019-10-17",29.27
"691","2019-10-18",28.719999
"692","2019-10-21",29.139999
"693","2019-10-22",29.16
"694","2019-10-23",29.59
"695","2019-10-24",28.66
"696","2019-10-25",29.049999
"697","2019-10-28",29.67
"698","2019-10-29",30.299999
"699","2019-10-30",29.780001
"700","2019-10-31",30.01
"701","2019-11-01",31.139999
"702","2019-11-04",31.68
"703","2019-11-05",31.93
"704","2019-11-06",31.52
"705","2019-11-07",32.380001
"706","2019-11-08",32.43
"707","2019-11-11",32.59
"708","2019-11-12",32.669998
"709","2019-11-13",29.42
"710","2019-11-14",29.780001
"711","2019-11-15",30.129999
"712","2019-11-18",29.299999
"713","2019-11-19",29.49
"714","2019-11-20",29.59
"715","2019-11-21",29.9
"716","2019-11-22",29.559999
"717","2019-11-25",30.65
"718","2019-11-26",30.9
"719","2019-11-27",30.459999
"720","2019-11-29",29.940001
"721","2019-12-02",29.290001
"722","2019-12-03",29.309999
"723","2019-12-04",30.245001
"724","2019-12-05",30.17
"725","2019-12-06",30.27
"726","2019-12-09",30.049999
"727","2019-12-10",29.940001
"728","2019-12-11",30.780001
"729","2019-12-12",31.459999
"730","2019-12-13",31.219999
"731","2019-12-16",30.719999
"732","2019-12-17",30.65
"733","2019-12-18",29.719999
"734","2019-12-19",30.190001
"735","2019-12-20",29.32
"736","2019-12-23",30.02
"737","2019-12-24",30.4
"738","2019-12-26",30.34
"739","2019-12-27",30.33
"740","2019-12-30",30.02
"741","2019-12-31",29.809999
"742","2020-01-02",30.48
"743","2020-01-03",30
"744","2020-01-06",30.209999
"745","2020-01-07",30.33
"746","2020-01-08",30.174999
"747","2020-01-09",29.945
"748","2020-01-10",30.35
"749","2020-01-13",30.73
"750","2020-01-14",30.76
"751","2020-01-15",31.26
"752","2020-01-16",31.65
"753","2020-01-17",31.32
"754","2020-01-21",31.129999
"755","2020-01-22",31.040001
"756","2020-01-23",30.950001
"757","2020-01-24",30.530001
"758","2020-01-27",30.200001
"759","2020-01-28",30.280001
"760","2020-01-29",29.65
"761","2020-01-30",29.200001
"762","2020-01-31",27.65
"763","2020-02-03",27.530001
"764","2020-02-04",28.145
"765","2020-02-05",28.67
"766","2020-02-06",28.92
"767","2020-02-07",27.26
"768","2020-02-10",27.34
"769","2020-02-11",27.41
"770","2020-02-12",25.9
"771","2020-02-13",25.969999
"772","2020-02-14",25.889999
"773","2020-02-18",25.559999
"774","2020-02-19",25.92
"775","2020-02-20",25.735001
"776","2020-02-21",25.1
"777","2020-02-24",24.49
"778","2020-02-25",23.49
"779","2020-02-26",23.83
"780","2020-02-27",23.6
"781","2020-02-28",23.219999
"782","2020-03-02",24.299999
"783","2020-03-03",24
"784","2020-03-04",24.860001
"785","2020-03-05",24.5
"786","2020-03-06",23.59
"787","2020-03-09",21.549999
"788","2020-03-10",22.379999
"789","2020-03-11",22.129999
"790","2020-03-12",20.41
"791","2020-03-13",19.85
"792","2020-03-16",18.370001
"793","2020-03-17",21.360001
"794","2020-03-18",19.9
"795","2020-03-19",18.91
"796","2020-03-20",17.219999
"797","2020-03-23",17.780001
"798","2020-03-24",19.49
"799","2020-03-25",19.99
"800","2020-03-26",21.139999
"801","2020-03-27",19.99
"802","2020-03-30",20.969999
"803","2020-03-31",22.709999
"804","2020-04-01",20.620001
"805","2020-04-02",21.540001
"806","2020-04-03",20.73
"807","2020-04-06",21.68
"808","2020-04-07",21.59
"809","2020-04-08",23.059999
"810","2020-04-09",24.48
"811","2020-04-13",23.16
"812","2020-04-14",23.91
"813","2020-04-15",22.93
"814","2020-04-16",22.67
"815","2020-04-17",23.799999
"816","2020-04-20",23.33
"817","2020-04-21",22.99
"818","2020-04-22",23.440001
"819","2020-04-23",23.540001
"820","2020-04-24",23.77
"821","2020-04-27",25.1
"822","2020-04-28",25.030001
"823","2020-04-29",26.459999
"824","2020-04-30",26.129999
"825","2020-05-01",25.459999
"826","2020-05-04",25.200001
"827","2020-05-05",25.299999
"828","2020-05-06",24.780001
"829","2020-05-07",25.040001
"830","2020-05-08",25.9
"831","2020-05-11",26.110001
"832","2020-05-12",25.315001
"833","2020-05-13",17.059999
"834","2020-05-14",18.620001
"835","2020-05-15",17.52
"836","2020-05-18",18.719999
"837","2020-05-19",17.799999
"838","2020-05-20",17.719999
"839","2020-05-21",17.549999
"840","2020-05-22",17.5
"841","2020-05-26",18.040001
"842","2020-05-27",19.66
"843","2020-05-28",18.940001
"844","2020-05-29",18.76
"845","2020-06-01",18.780001
"846","2020-06-02",19.15
"847","2020-06-03",19.690001
"848","2020-06-04",16.65
"849","2020-06-05",17.68
"850","2020-06-08",18.139999
"851","2020-06-09",17.99
"852","2020-06-10",17.389999
"853","2020-06-11",16.110001
"854","2020-06-12",15.97
"855","2020-06-15",15.92
"856","2020-06-16",15.89
"857","2020-06-17",15.43
"858","2020-06-18",15.68
"859","2020-06-19",15
"860","2020-06-22",15.2
"861","2020-06-23",15.27
"862","2020-06-24",14.89
"863","2020-06-25",15.18
"864","2020-06-26",14.37
"865","2020-06-29",15.09
"866","2020-06-30",15.15
"867","2020-07-01",14.95
"868","2020-07-02",14.94
"869","2020-07-06",15.01
"870","2020-07-07",14.87
"871","2020-07-08",14.83
"872","2020-07-09",14.61
"873","2020-07-10",14.98
"874","2020-07-13",15.09
"875","2020-07-14",15.38
"876","2020-07-15",16.389999
"877","2020-07-16",16.299999
"878","2020-07-17",16.700001
"879","2020-07-20",16.299999
"880","2020-07-21",16.34
"881","2020-07-22",16.190001
"882","2020-07-23",16.52
"883","2020-07-24",16.15
"884","2020-07-27",16.219999
"885","2020-07-28",15.85
"886","2020-07-29",16.1
"887","2020-07-30",15.86
"888","2020-07-31",15.68
"889","2020-08-03",15.98
"890","2020-08-04",16.27
"891","2020-08-05",16.610001
"892","2020-08-06",16.129999
"893","2020-08-07",16.379999
"894","2020-08-10",16.6
"895","2020-08-11",16.280001
"896","2020-08-12",16
"897","2020-08-13",12.83
"898","2020-08-14",13.5
"899","2020-08-17",12.85
"900","2020-08-18",12.33
"901","2020-08-19",12.05
"902","2020-08-20",11.97
"903","2020-08-21",11.97
"904","2020-08-24",12.23
"905","2020-08-25",12.16
"906","2020-08-26",11.64
"907","2020-08-27",11.475
"908","2020-08-28",11.25
"909","2020-08-31",11.09
"910","2020-09-01",10.51
"911","2020-09-02",10.95
"912","2020-09-03",11
"913","2020-09-04",10.84
"914","2020-09-08",10.65
"915","2020-09-09",10.68
"916","2020-09-10",10.57
"917","2020-09-11",10.7
"918","2020-09-14",11.18
"919","2020-09-15",11.41
"920","2020-09-16",12.06
"921","2020-09-17",12.35
"922","2020-09-18",12.43
"923","2020-09-21",11.795
"924","2020-09-22",12.02
"925","2020-09-23",11.84
"926","2020-09-24",11.76
"927","2020-09-25",12.07
"928","2020-09-28",12.3
"929","2020-09-29",12.34
"930","2020-09-30",12.72
"931","2020-10-01",12.44
"932","2020-10-02",12.37
"933","2020-10-05",12.64
"934","2020-10-06",12.51
"935","2020-10-07",13
"936","2020-10-08",13.14
"937","2020-10-09",13.52
"938","2020-10-12",13.73
"939","2020-10-13",13.9
"940","2020-10-14",13.6
"941","2020-10-15",13.45
"942","2020-10-16",13.62
"943","2020-10-19",13.9
"944","2020-10-20",13.97
"945","2020-10-21",14.02
"946","2020-10-22",14.33
"947","2020-10-23",14.19
"948","2020-10-26",13.62
"949","2020-10-27",13.45
"950","2020-10-28",12.92
"951","2020-10-29",13.56
"952","2020-10-30",13.4
"953","2020-11-02",13.62
"954","2020-11-03",13.68
"955","2020-11-04",13.6
"956","2020-11-05",13.96
"957","2020-11-06",14.14
"958","2020-11-09",15.07
"959","2020-11-10",14.86
"960","2020-11-11",14.53
"961","2020-11-12",13.95
"962","2020-11-13",14.57
"963","2020-11-16",14.62
"964","2020-11-17",14.53
"965","2020-11-18",14.15
"966","2020-11-19",14.79
