"","date","GERN"
"76","2007-04-23",6.956522
"77","2007-04-24",6.975425
"78","2007-04-25",6.975425
"79","2007-04-26",7.022684
"80","2007-04-27",6.899811
"81","2007-04-30",6.720227
"82","2007-05-01",6.568998
"83","2007-05-02",7.003781
"84","2007-05-03",7.164461
"85","2007-05-04",7.022684
"86","2007-05-07",7.268431
"87","2007-05-08",6.94707
"88","2007-05-09",6.918715
"89","2007-05-10",6.672968
"90","2007-05-11",6.937618
"91","2007-05-14",7.930057
"92","2007-05-15",7.731569
"93","2007-05-16",7.78828
"94","2007-05-17",8.960302
"95","2007-05-18",8.6862
"96","2007-05-21",8.459357
"97","2007-05-22",8.884688
"98","2007-05-23",8.809073
"99","2007-05-24",8.412098
"100","2007-05-25",8.733459
"101","2007-05-29",8.610586
"102","2007-05-30",8.487713
"103","2007-05-31",8.714556
"104","2007-06-01",8.52552
"105","2007-06-04",8.31758
"106","2007-06-05",8.213611
"107","2007-06-06",8.36484
"108","2007-06-07",8.024574
"109","2007-06-08",8.194707
"110","2007-06-11",8.251418
"111","2007-06-12",7.391304
"112","2007-06-13",7.410208
"113","2007-06-14",7.485822
"114","2007-06-15",7.504726
"115","2007-06-18",7.277883
"116","2007-06-19",7.21172
"117","2007-06-20",6.984877
"118","2007-06-21",6.890359
"119","2007-06-22",6.701323
"120","2007-06-25",6.654064
"121","2007-06-26",6.710775
"122","2007-06-27",6.68242
"123","2007-06-28",6.748582
"124","2007-06-29",6.654064
"125","2007-07-02",6.729679
"126","2007-07-03",6.909263
"127","2007-07-05",6.795841
"128","2007-07-06",6.890359
"129","2007-07-09",6.965973
"130","2007-07-10",7.655955
"131","2007-07-11",7.637051
"132","2007-07-12",7.646503
"133","2007-07-13",7.854442
"134","2007-07-16",7.561437
"135","2007-07-17",7.306238
"136","2007-07-18",7.069943
"137","2007-07-19",7.10775
"138","2007-07-20",6.909263
"139","2007-07-23",6.918715
"140","2007-07-24",6.748582
"141","2007-07-25",6.710775
"142","2007-07-26",6.654064
"143","2007-07-27",6.502836
"144","2007-07-30",6.342155
"145","2007-07-31",5.954631
"146","2007-08-01",5.73724
"147","2007-08-02",5.926276
"148","2007-08-03",5.614367
"149","2007-08-06",5.434783
"150","2007-08-07",5.387524
"151","2007-08-08",5.907372
"152","2007-08-09",6.219282
"153","2007-08-10",5.954631
"154","2007-08-13",5.945179
"155","2007-08-14",5.793951
"156","2007-08-15",6.039698
"157","2007-08-16",5.964083
"158","2007-08-17",6.200378
"159","2007-08-20",6.228734
"160","2007-08-21",6.332703
"161","2007-08-22",6.332703
"162","2007-08-23",6.427221
"163","2007-08-24",6.512287
"164","2007-08-27",6.965973
"165","2007-08-28",6.606805
"166","2007-08-29",6.758034
"167","2007-08-30",6.672968
"168","2007-08-31",6.795841
"169","2007-09-04",7.032136
"170","2007-09-05",6.956522
"171","2007-09-06",6.965973
"172","2007-09-07",6.909263
"173","2007-09-10",6.937618
"174","2007-09-11",6.994329
"175","2007-09-12",6.805293
"176","2007-09-13",6.852552
"177","2007-09-14",6.786389
"178","2007-09-17",6.720227
"179","2007-09-18",7.060492
"180","2007-09-19",7.10775
"181","2007-09-20",6.984877
"182","2007-09-21",6.956522
"183","2007-09-24",7.003781
"184","2007-09-25",7.013233
"185","2007-09-26",7.079395
"186","2007-09-27",7.088847
"187","2007-09-28",6.918715
"188","2007-10-01",7.21172
"189","2007-10-02",7.258979
"190","2007-10-03",7.457467
"191","2007-10-04",7.381853
"192","2007-10-05",7.618147
"193","2007-10-08",7.655955
"194","2007-10-09",7.741021
"195","2007-10-10",7.703214
"196","2007-10-11",7.344045
"197","2007-10-12",7.561437
"198","2007-10-15",7.410208
"199","2007-10-16",7.353497
"200","2007-10-17",7.353497
"201","2007-10-18",7.268431
"202","2007-10-19",6.928166
"203","2007-10-22",7.013233
"204","2007-10-23",7.117202
"205","2007-10-24",7.003781
"206","2007-10-25",6.862004
"207","2007-10-26",7.041588
"208","2007-10-29",7.069943
"209","2007-10-30",6.890359
"210","2007-10-31",7.221172
"211","2007-11-01",6.833648
"212","2007-11-02",6.94707
"213","2007-11-05",6.8431
"214","2007-11-06",6.729679
"215","2007-11-07",6.606805
"216","2007-11-08",6.795841
"217","2007-11-09",6.758034
"218","2007-11-12",6.606805
"219","2007-11-13",6.68242
"220","2007-11-14",6.531191
"221","2007-11-15",6.644612
"222","2007-11-16",6.493384
"223","2007-11-19",6.379962
"224","2007-11-20",5.992439
"225","2007-11-21",5.822306
"226","2007-11-23",5.850662
"227","2007-11-26",5.595463
"228","2007-11-27",5.879017
"229","2007-11-28",6.143667
"230","2007-11-29",6.039698
"231","2007-11-30",6.115312
"232","2007-12-03",6.417769
"233","2007-12-04",6.767486
"234","2007-12-05",6.540643
"235","2007-12-06",6.824197
"236","2007-12-07",6.786389
"237","2007-12-10",6.616257
"238","2007-12-11",6.200378
"239","2007-12-12",6.379962
"240","2007-12-13",6.361059
"241","2007-12-14",6.153119
"242","2007-12-17",5.784499
"243","2007-12-18",5.860114
"244","2007-12-19",5.746692
"245","2007-12-20",5.765595
"246","2007-12-21",5.775047
"247","2007-12-24",5.803402
"248","2007-12-26",5.812854
"249","2007-12-27",5.661626
"250","2007-12-28",5.623818
"251","2007-12-31",5.36862
"252","2008-01-02",5.415879
"253","2008-01-03",5.151229
"254","2008-01-04",4.962193
"255","2008-01-07",4.79206
"256","2008-01-08",4.971644
"257","2008-01-09",4.924386
"258","2008-01-10",5.018904
"259","2008-01-11",4.886579
"260","2008-01-14",4.877127
"261","2008-01-15",4.801512
"262","2008-01-16",4.89603
"263","2008-01-17",4.706995
"264","2008-01-18",4.678639
"265","2008-01-22",4.480151
"266","2008-01-23",4.499055
"267","2008-01-24",4.470699
"268","2008-01-25",4.281663
"269","2008-01-28",4.385633
"270","2008-01-29",4.867675
"271","2008-01-30",4.829868
"272","2008-01-31",4.697543
"273","2008-02-01",4.990548
"274","2008-02-04",5.198488
"275","2008-02-05",4.905482
"276","2008-02-06",4.697543
"277","2008-02-07",4.754253
"278","2008-02-08",4.669187
"279","2008-02-11",4.584121
"280","2008-02-12",4.706995
"281","2008-02-13",4.763705
"282","2008-02-14",4.810964
"283","2008-02-15",4.688091
"284","2008-02-19",4.63138
"285","2008-02-20",4.697543
"286","2008-02-21",4.546314
"287","2008-02-22",4.470699
"288","2008-02-25",4.669187
"289","2008-02-26",4.867675
"290","2008-02-27",4.886579
"291","2008-02-28",4.659735
"292","2008-02-29",4.650283
"293","2008-03-03",4.451796
"294","2008-03-04",4.395085
"295","2008-03-05",4.442344
"296","2008-03-06",4.26276
"297","2008-03-07",4.187146
"298","2008-03-10",3.818526
"299","2008-03-11",3.969754
"300","2008-03-12",4.026465
"301","2008-03-13",4.196598
"302","2008-03-14",4.111531
"303","2008-03-17",4.017013
"304","2008-03-18",4.064272
"305","2008-03-19",4.092628
"306","2008-03-20",4.130435
"307","2008-03-24",4.52741
"308","2008-03-25",4.63138
"309","2008-03-26",4.63138
"310","2008-03-27",4.659735
"311","2008-03-28",4.470699
"312","2008-03-31",4.612476
"313","2008-04-01",4.669187
"314","2008-04-02",4.697543
"315","2008-04-03",4.640832
"316","2008-04-04",4.621928
"317","2008-04-07",4.603024
"318","2008-04-08",4.678639
"319","2008-04-09",4.52741
"320","2008-04-10",5.10397
"321","2008-04-11",4.669187
"322","2008-04-14",4.89603
"323","2008-04-15",4.79206
"324","2008-04-16",4.924386
"325","2008-04-17",4.79206
"326","2008-04-18",4.858223
"327","2008-04-21",4.79206
"328","2008-04-22",4.697543
"329","2008-04-23",4.73535
"330","2008-04-24",4.716446
"331","2008-04-25",4.773157
"332","2008-04-28",4.706995
"333","2008-04-29",4.546314
"334","2008-04-30",4.461247
"335","2008-05-01",4.688091
"336","2008-05-02",4.603024
"337","2008-05-05",4.574669
"338","2008-05-06",4.650283
"339","2008-05-07",4.461247
"340","2008-05-08",4.499055
"341","2008-05-09",4.584121
"342","2008-05-12",4.650283
"343","2008-05-13",4.63138
"344","2008-05-14",3.724008
"345","2008-05-15",3.752363
"346","2008-05-16",3.913043
"347","2008-05-19",3.865784
"348","2008-05-20",3.875236
"349","2008-05-21",3.761815
"350","2008-05-22",3.799622
"351","2008-05-23",3.705104
"352","2008-05-27",3.733459
"353","2008-05-28",3.752363
"354","2008-05-29",3.960302
"355","2008-05-30",4.017013
"356","2008-06-02",3.865784
"357","2008-06-03",3.884688
"358","2008-06-04",3.99811
"359","2008-06-05",4.083176
"360","2008-06-06",3.922495
"361","2008-06-09",3.799622
"362","2008-06-10",3.771266
"363","2008-06-11",3.6862
"364","2008-06-12",3.6862
"365","2008-06-13",3.799622
"366","2008-06-16",3.837429
"367","2008-06-17",3.809074
"368","2008-06-18",3.667297
"369","2008-06-19",3.714556
"370","2008-06-20",3.705104
"371","2008-06-23",3.601134
"372","2008-06-24",3.497164
"373","2008-06-25",3.516068
"374","2008-06-26",3.327032
"375","2008-06-27",3.279773
"376","2008-06-30",3.26087
"377","2008-07-01",3.232514
"378","2008-07-02",3.279773
"379","2008-07-03",3.223062
"380","2008-07-07",2.996219
"381","2008-07-08",3.298677
"382","2008-07-09",3.251418
"383","2008-07-10",3.327032
"384","2008-07-11",3.345936
"385","2008-07-14",3.298677
"386","2008-07-15",3.497164
"387","2008-07-16",3.638941
"388","2008-07-17",3.657845
"389","2008-07-18",3.506616
"390","2008-07-21",3.837429
"391","2008-07-22",4.149338
"392","2008-07-23",4.130435
"393","2008-07-24",4.026465
"394","2008-07-25",4.130435
"395","2008-07-28",3.99811
"396","2008-07-29",4.120983
"397","2008-07-30",4.187146
"398","2008-07-31",4.215501
"399","2008-08-01",4.224953
"400","2008-08-04",4.215501
"401","2008-08-05",4.253308
"402","2008-08-06",4.593573
"403","2008-08-07",3.960302
"404","2008-08-08",4.253308
"405","2008-08-11",4.442344
"406","2008-08-12",4.432892
"407","2008-08-13",4.461247
"408","2008-08-14",4.480151
"409","2008-08-15",4.432892
"410","2008-08-18",4.328922
"411","2008-08-19",4.111531
"412","2008-08-20",4.139886
"413","2008-08-21",4.035917
"414","2008-08-22",4.130435
"415","2008-08-25",4.007561
"416","2008-08-26",4.045369
"417","2008-08-27",4.073724
"418","2008-08-28",4.253308
"419","2008-08-29",4.338374
"420","2008-09-02",4.376182
"421","2008-09-03",4.42344
"422","2008-09-04",4.206049
"423","2008-09-05",4.168242
"424","2008-09-08",4.177694
"425","2008-09-09",4.054821
"426","2008-09-10",3.903592
"427","2008-09-11",3.761815
"428","2008-09-12",3.733459
"429","2008-09-15",3.544423
"430","2008-09-16",3.931947
"431","2008-09-17",3.591682
"432","2008-09-18",3.922495
"433","2008-09-19",4.083176
"434","2008-09-22",3.865784
"435","2008-09-23",3.89414
"436","2008-09-24",3.761815
"437","2008-09-25",3.780718
"438","2008-09-26",3.903592
"439","2008-09-29",3.79017
"440","2008-09-30",3.733459
"441","2008-10-01",3.657845
"442","2008-10-02",3.393195
"443","2008-10-03",3.327032
"444","2008-10-06",3.034026
"445","2008-10-07",2.665406
"446","2008-10-08",2.476371
"447","2008-10-09",2.10775
"448","2008-10-10",2.457467
"449","2008-10-13",2.769376
"450","2008-10-14",2.873346
"451","2008-10-15",2.741021
"452","2008-10-16",3.147448
"453","2008-10-17",3.05293
"454","2008-10-20",3.506616
"455","2008-10-21",3.289225
"456","2008-10-22",3.043478
"457","2008-10-23",2.94896
"458","2008-10-24",2.826087
"459","2008-10-27",2.693762
"460","2008-10-28",3.137996
"461","2008-10-29",3.223062
"462","2008-10-30",3.478261
"463","2008-10-31",3.761815
"464","2008-11-03",4.300567
"465","2008-11-04",4.234405
"466","2008-11-05",3.695652
"467","2008-11-06",3.695652
"468","2008-11-07",3.799622
"469","2008-11-10",4.206049
"470","2008-11-11",4.120983
"471","2008-11-12",3.42155
"472","2008-11-13",3.742911
"473","2008-11-14",3.497164
"474","2008-11-17",3.440454
"475","2008-11-18",3.345936
"476","2008-11-19",3.024575
"477","2008-11-20",2.693762
"478","2008-11-21",2.863894
"479","2008-11-24",3.043478
"480","2008-11-25",3.119093
"481","2008-11-26",3.279773
"482","2008-11-28",3.308129
"483","2008-12-01",2.84499
"484","2008-12-02",3.071834
"485","2008-12-03",3.279773
"486","2008-12-04",3.194707
"487","2008-12-05",3.402647
"488","2008-12-08",3.780718
"489","2008-12-09",3.733459
"490","2008-12-10",3.875236
"491","2008-12-11",3.79017
"492","2008-12-12",4.092628
"493","2008-12-15",3.913043
"494","2008-12-16",4.130435
"495","2008-12-17",4.007561
"496","2008-12-18",4.196598
"497","2008-12-19",4.385633
"498","2008-12-22",4.26276
"499","2008-12-23",4.310019
"500","2008-12-24",4.347826
"501","2008-12-26",4.319471
"502","2008-12-29",4.111531
"503","2008-12-30",4.15879
"504","2008-12-31",4.413989
"505","2009-01-02",4.555766
"506","2009-01-05",4.725898
"507","2009-01-06",4.858223
"508","2009-01-07",4.650283
"509","2009-01-08",4.886579
"510","2009-01-09",4.706995
"511","2009-01-12",4.385633
"512","2009-01-13",4.697543
"513","2009-01-14",4.395085
"514","2009-01-15",4.574669
"515","2009-01-16",4.546314
"516","2009-01-20",4.536862
"517","2009-01-21",5
"518","2009-01-22",4.924386
"519","2009-01-23",6.701323
"520","2009-01-26",7.703214
"521","2009-01-27",6.8431
"522","2009-01-28",6.937618
"523","2009-01-29",7.466919
"524","2009-01-30",7.410208
"525","2009-02-02",7.31569
"526","2009-02-03",7.164461
"527","2009-02-04",7.183365
"528","2009-02-05",7.362949
"529","2009-02-06",7.608696
"530","2009-02-09",7.485822
"531","2009-02-10",6.965973
"532","2009-02-11",6.937618
"533","2009-02-12",7.344045
"534","2009-02-13",6.030246
"535","2009-02-17",6.124763
"536","2009-02-18",5.425331
"537","2009-02-19",5.293005
"538","2009-02-20",5.037807
"539","2009-02-23",4.952741
"540","2009-02-24",5.255198
"541","2009-02-25",5.047259
"542","2009-02-26",4.716446
"543","2009-02-27",4.243856
"544","2009-03-02",3.676749
"545","2009-03-03",3.99811
"546","2009-03-04",3.979206
"547","2009-03-05",3.582231
"548","2009-03-06",3.657845
"549","2009-03-09",4.26276
"550","2009-03-10",4.035917
"551","2009-03-11",3.865784
"552","2009-03-12",4.177694
"553","2009-03-13",4.120983
"554","2009-03-16",3.818526
"555","2009-03-17",4.007561
"556","2009-03-18",4.064272
"557","2009-03-19",3.960302
"558","2009-03-20",3.856333
"559","2009-03-23",4.149338
"560","2009-03-24",4.149338
"561","2009-03-25",4.215501
"562","2009-03-26",4.42344
"563","2009-03-27",4.621928
"564","2009-03-30",4.177694
"565","2009-03-31",4.224953
"566","2009-04-01",4.168242
"567","2009-04-02",4.347826
"568","2009-04-03",4.26276
"569","2009-04-06",4.678639
"570","2009-04-07",4.376182
"571","2009-04-08",4.413989
"572","2009-04-09",4.650283
"573","2009-04-13",4.612476
"574","2009-04-14",4.754253
"575","2009-04-15",4.73535
"576","2009-04-16",5.189036
"577","2009-04-17",5.10397
"578","2009-04-20",4.716446
"579","2009-04-21",4.763705
"580","2009-04-22",4.877127
"581","2009-04-23",4.697543
"582","2009-04-24",4.669187
"583","2009-04-27",4.574669
"584","2009-04-28",4.763705
"585","2009-04-29",4.952741
"586","2009-04-30",4.858223
"587","2009-05-01",4.820416
"588","2009-05-04",5.028356
"589","2009-05-05",5.945179
"590","2009-05-06",5.803402
"591","2009-05-07",5.756144
"592","2009-05-08",5.888469
"593","2009-05-11",6.096408
"594","2009-05-12",6.190926
"595","2009-05-13",5.812854
"596","2009-05-14",5.888469
"597","2009-05-15",5.916824
"598","2009-05-18",6.096408
"599","2009-05-19",6.10586
"600","2009-05-20",6.389414
"601","2009-05-21",6.47448
"602","2009-05-22",6.417769
"603","2009-05-26",6.342155
"604","2009-05-27",6.162571
"605","2009-05-28",6.04915
"606","2009-05-29",6.162571
"607","2009-06-01",6.030246
"608","2009-06-02",6.086957
"609","2009-06-03",6.465028
"610","2009-06-04",6.597353
"611","2009-06-05",6.455576
"612","2009-06-08",6.729679
"613","2009-06-09",6.616257
"614","2009-06-10",6.568998
"615","2009-06-11",6.408318
"616","2009-06-12",6.47448
"617","2009-06-15",6.275992
"618","2009-06-16",6.068053
"619","2009-06-17",6.096408
"620","2009-06-18",6.304348
"621","2009-06-19",6.3138
"622","2009-06-22",6.068053
"623","2009-06-23",5.916824
"624","2009-06-24",6.04915
"625","2009-06-25",6.304348
"626","2009-06-26",6.568998
"627","2009-06-29",6.323251
"628","2009-06-30",7.249527
"629","2009-07-01",7.022684
"630","2009-07-02",7.230624
"631","2009-07-06",7.47637
"632","2009-07-07",7.249527
"633","2009-07-08",6.862004
"634","2009-07-09",7.022684
"635","2009-07-10",6.918715
"636","2009-07-13",7.069943
"637","2009-07-14",7.079395
"638","2009-07-15",7.192817
"639","2009-07-16",7.258979
"640","2009-07-17",7.145558
"641","2009-07-20",7.287334
"642","2009-07-21",7.362949
"643","2009-07-22",7.268431
"644","2009-07-23",7.448015
"645","2009-07-24",7.551985
"646","2009-07-27",8.667296
"647","2009-07-28",8.289225
"648","2009-07-29",8.147448
"649","2009-07-30",8.213611
"650","2009-07-31",7.58034
"651","2009-08-03",7.627599
"652","2009-08-04",7.693762
"653","2009-08-05",7.533081
"654","2009-08-06",7.117202
"655","2009-08-07",7.202269
"656","2009-08-10",7.155009
"657","2009-08-11",7.041588
"658","2009-08-12",7.155009
"659","2009-08-13",7.126654
"660","2009-08-14",7.05104
"661","2009-08-17",6.833648
"662","2009-08-18",6.134215
"663","2009-08-19",6.275992
"664","2009-08-20",6.238185
"665","2009-08-21",6.162571
"666","2009-08-24",6.124763
"667","2009-08-25",6.200378
"668","2009-08-26",6.550095
"669","2009-08-27",6.786389
"670","2009-08-28",6.786389
"671","2009-08-31",6.710775
"672","2009-09-01",6.446125
"673","2009-09-02",6.587902
"674","2009-09-03",6.531191
"675","2009-09-04",6.814745
"676","2009-09-08",6.814745
"677","2009-09-09",6.965973
"678","2009-09-10",6.937618
"679","2009-09-11",6.833648
"680","2009-09-14",6.880908
"681","2009-09-15",6.918715
"682","2009-09-16",6.909263
"683","2009-09-17",6.862004
"684","2009-09-18",7.003781
"685","2009-09-21",6.984877
"686","2009-09-22",6.862004
"687","2009-09-23",6.625709
"688","2009-09-24",6.427221
"689","2009-09-25",6.247637
"690","2009-09-28",6.398866
"691","2009-09-29",6.20983
"692","2009-09-30",6.200378
"693","2009-10-01",5.935728
"694","2009-10-02",5.964083
"695","2009-10-05",6.162571
"696","2009-10-06",6.20983
"697","2009-10-07",6.153119
"698","2009-10-08",6.058601
"699","2009-10-09",6.10586
"700","2009-10-12",6.493384
"701","2009-10-13",6.153119
"702","2009-10-14",6.172023
"703","2009-10-15",6.294896
"704","2009-10-16",6.143667
"705","2009-10-19",6.691872
"706","2009-10-20",6.446125
"707","2009-10-21",6.304348
"708","2009-10-22",6.304348
"709","2009-10-23",6.068053
"710","2009-10-26",5.84121
"711","2009-10-27",5.831758
"712","2009-10-28",5.434783
"713","2009-10-29",5.453686
"714","2009-10-30",5.775047
"715","2009-11-02",5.198488
"716","2009-11-03",5.36862
"717","2009-11-04",4.943289
"718","2009-11-05",5.16068
"719","2009-11-06",5.179584
"720","2009-11-09",5.236295
"721","2009-11-10",5.141777
"722","2009-11-11",5.661626
"723","2009-11-12",5.387524
"724","2009-11-13",5.349717
"725","2009-11-16",5.680529
"726","2009-11-17",5.803402
"727","2009-11-18",5.586011
"728","2009-11-19",5.415879
"729","2009-11-20",5.274102
"730","2009-11-23",5.16068
"731","2009-11-24",5.20794
"732","2009-11-25",5.16068
"733","2009-11-27",5.037807
"734","2009-11-30",4.905482
"735","2009-12-01",5.141777
"736","2009-12-02",5.860114
"737","2009-12-03",5.378072
"738","2009-12-04",5.47259
"739","2009-12-07",5.463138
"740","2009-12-08",5.57656
"741","2009-12-09",5.453686
"742","2009-12-10",5.359168
"743","2009-12-11",5.330813
"744","2009-12-14",5.500945
"745","2009-12-15",5.406427
"746","2009-12-16",5.378072
"747","2009-12-17",5.132325
"748","2009-12-18",5.198488
"749","2009-12-21",5.36862
"750","2009-12-22",5.510397
"751","2009-12-23",5.425331
"752","2009-12-24",5.500945
"753","2009-12-28",5.396976
"754","2009-12-29",5.245747
"755","2009-12-30",5.359168
"756","2009-12-31",5.245747
"757","2010-01-04",5.879017
"758","2010-01-05",5.727788
"759","2010-01-06",6.058601
"760","2010-01-07",5.935728
"761","2010-01-08",6.04915
"762","2010-01-11",6.20983
"763","2010-01-12",6.039698
"764","2010-01-13",6.086957
"765","2010-01-14",5.907372
"766","2010-01-15",5.765595
"767","2010-01-19",5.850662
"768","2010-01-20",5.812854
"769","2010-01-21",5.538753
"770","2010-01-22",5.604915
"771","2010-01-25",5.396976
"772","2010-01-26",5.321361
"773","2010-01-27",5.293005
"774","2010-01-28",5.283554
"775","2010-01-29",5.113421
"776","2010-02-01",5.132325
"777","2010-02-02",5.482041
"778","2010-02-03",5.387524
"779","2010-02-04",5.028356
"780","2010-02-05",4.971644
"781","2010-02-08",5.132325
"782","2010-02-09",5.094518
"783","2010-02-10",5.189036
"784","2010-02-11",5.340265
"785","2010-02-12",5.330813
"786","2010-02-16",5.586011
"787","2010-02-17",5.519849
"788","2010-02-18",5.444234
"789","2010-02-19",5.557656
"790","2010-02-22",5.671078
"791","2010-02-23",5.406427
"792","2010-02-24",5.444234
"793","2010-02-25",5.482041
"794","2010-02-26",5.245747
"795","2010-03-01",5.396976
"796","2010-03-02",5.500945
"797","2010-03-03",5.510397
"798","2010-03-04",5.680529
"799","2010-03-05",5.84121
"800","2010-03-08",5.822306
"801","2010-03-09",5.718337
"802","2010-03-10",5.822306
"803","2010-03-11",6.039698
"804","2010-03-12",5.964083
"805","2010-03-15",5.803402
"806","2010-03-16",5.888469
"807","2010-03-17",5.812854
"808","2010-03-18",5.73724
"809","2010-03-19",5.57656
"810","2010-03-22",5.595463
"811","2010-03-23",5.718337
"812","2010-03-24",5.567108
"813","2010-03-25",5.510397
"814","2010-03-26",5.47259
"815","2010-03-29",5.510397
"816","2010-03-30",5.396976
"817","2010-03-31",5.36862
"818","2010-04-01",5.415879
"819","2010-04-05",5.47259
"820","2010-04-06",5.557656
"821","2010-04-07",5.463138
"822","2010-04-08",5.557656
"823","2010-04-09",5.500945
"824","2010-04-12",5.349717
"825","2010-04-13",5.274102
"826","2010-04-14",5.311909
"827","2010-04-15",5.283554
"828","2010-04-16",5.189036
"829","2010-04-19",5.217391
"830","2010-04-20",5.26465
"831","2010-04-21",5.20794
"832","2010-04-22",5.510397
"833","2010-04-23",5.604915
"834","2010-04-26",5.491493
"835","2010-04-27",5.321361
"836","2010-04-28",5.434783
"837","2010-04-29",5.63327
"838","2010-04-30",5.510397
"839","2010-05-03",5.812854
"840","2010-05-04",5.444234
"841","2010-05-05",5.245747
"842","2010-05-06",4.914934
"843","2010-05-07",4.79206
"844","2010-05-10",5.085066
"845","2010-05-11",5.255198
"846","2010-05-12",5.415879
"847","2010-05-13",5.406427
"848","2010-05-14",5.311909
"849","2010-05-17",5.26465
"850","2010-05-18",5.122873
"851","2010-05-19",5
"852","2010-05-20",4.79206
"853","2010-05-21",4.858223
"854","2010-05-24",4.73535
"855","2010-05-25",4.716446
"856","2010-05-26",4.669187
"857","2010-05-27",4.914934
"858","2010-05-28",4.990548
"859","2010-06-01",5.028356
"860","2010-06-02",5.340265
"861","2010-06-03",5.463138
"862","2010-06-04",5.056711
"863","2010-06-07",4.782609
"864","2010-06-08",4.744802
"865","2010-06-09",4.688091
"866","2010-06-10",4.820416
"867","2010-06-11",4.886579
"868","2010-06-14",4.83932
"869","2010-06-15",4.943289
"870","2010-06-16",4.83932
"871","2010-06-17",4.848771
"872","2010-06-18",4.801512
"873","2010-06-21",4.83932
"874","2010-06-22",4.754253
"875","2010-06-23",4.801512
"876","2010-06-24",4.83932
"877","2010-06-25",4.952741
"878","2010-06-28",4.981096
"879","2010-06-29",4.952741
"880","2010-06-30",4.744802
"881","2010-07-01",4.565217
"882","2010-07-02",4.489603
"883","2010-07-06",4.291115
"884","2010-07-07",4.357278
"885","2010-07-08",4.546314
"886","2010-07-09",4.706995
"887","2010-07-12",4.517959
"888","2010-07-13",4.659735
"889","2010-07-14",4.640832
"890","2010-07-15",4.593573
"891","2010-07-16",4.319471
"892","2010-07-19",4.42344
"893","2010-07-20",4.404537
"894","2010-07-21",4.328922
"895","2010-07-22",4.508507
"896","2010-07-23",4.678639
"897","2010-07-26",4.829868
"898","2010-07-27",4.820416
"899","2010-07-28",4.536862
"900","2010-07-29",4.536862
"901","2010-07-30",5.321361
"902","2010-08-02",5.73724
"903","2010-08-03",5.444234
"904","2010-08-04",5.57656
"905","2010-08-05",5.245747
"906","2010-08-06",5.26465
"907","2010-08-09",5.245747
"908","2010-08-10",5.198488
"909","2010-08-11",4.943289
"910","2010-08-12",4.962193
"911","2010-08-13",4.83932
"912","2010-08-16",4.924386
"913","2010-08-17",4.990548
"914","2010-08-18",4.943289
"915","2010-08-19",4.867675
"916","2010-08-20",4.886579
"917","2010-08-23",4.744802
"918","2010-08-24",4.489603
"919","2010-08-25",4.574669
"920","2010-08-26",4.517959
"921","2010-08-27",4.63138
"922","2010-08-30",4.432892
"923","2010-08-31",4.357278
"924","2010-09-01",4.574669
"925","2010-09-02",4.621928
"926","2010-09-03",4.669187
"927","2010-09-07",4.546314
"928","2010-09-08",4.621928
"929","2010-09-09",4.981096
"930","2010-09-10",4.924386
"931","2010-09-13",4.952741
"932","2010-09-14",4.962193
