"","date","NOK"
"123","2007-06-28",27.959999
"124","2007-06-29",28.110001
"125","2007-07-02",28.549999
"126","2007-07-03",29.129999
"127","2007-07-05",28.68
"128","2007-07-06",28.92
"129","2007-07-09",29.030001
"130","2007-07-10",28.780001
"131","2007-07-11",28.860001
"132","2007-07-12",29.950001
"133","2007-07-13",29.91
"134","2007-07-16",29.85
"135","2007-07-17",30.07
"136","2007-07-18",29.73
"137","2007-07-19",29.75
"138","2007-07-20",29.280001
"139","2007-07-23",29
"140","2007-07-24",28.549999
"141","2007-07-25",28.15
"142","2007-07-26",27.709999
"143","2007-07-27",27.959999
"144","2007-07-30",28.58
"145","2007-07-31",28.639999
"146","2007-08-01",28.41
"147","2007-08-02",30.9
"148","2007-08-03",29.65
"149","2007-08-06",30.17
"150","2007-08-07",29.76
"151","2007-08-08",30.799999
"152","2007-08-09",29.629999
"153","2007-08-10",29.9
"154","2007-08-13",30.48
"155","2007-08-14",29.84
"156","2007-08-15",28.85
"157","2007-08-16",28.4
"158","2007-08-17",29.370001
"159","2007-08-20",29.620001
"160","2007-08-21",29.700001
"161","2007-08-22",30.530001
"162","2007-08-23",30.139999
"163","2007-08-24",30.969999
"164","2007-08-27",30.790001
"165","2007-08-28",30.01
"166","2007-08-29",32.18
"167","2007-08-30",32.470001
"168","2007-08-31",32.880001
"169","2007-09-04",33.599998
"170","2007-09-05",33.369999
"171","2007-09-06",34.209999
"172","2007-09-07",33.939999
"173","2007-09-10",34.049999
"174","2007-09-11",34.59
"175","2007-09-12",33.669998
"176","2007-09-13",33.880001
"177","2007-09-14",33.630001
"178","2007-09-17",34.110001
"179","2007-09-18",35.939999
"180","2007-09-19",36.580002
"181","2007-09-20",36.790001
"182","2007-09-21",37.049999
"183","2007-09-24",36.560001
"184","2007-09-25",36.880001
"185","2007-09-26",37.43
"186","2007-09-27",37.939999
"187","2007-09-28",37.93
"188","2007-10-01",37.959999
"189","2007-10-02",37.279999
"190","2007-10-03",36.650002
"191","2007-10-04",36.34
"192","2007-10-05",36.529999
"193","2007-10-08",36.240002
"194","2007-10-09",36.200001
"195","2007-10-10",36.720001
"196","2007-10-11",37.5
"197","2007-10-12",37.299999
"198","2007-10-15",36.439999
"199","2007-10-16",35.310001
"200","2007-10-17",36.529999
"201","2007-10-18",37.639999
"202","2007-10-19",36.779999
"203","2007-10-22",37.310001
"204","2007-10-23",38.470001
"205","2007-10-24",38.860001
"206","2007-10-25",39.099998
"207","2007-10-26",39.57
"208","2007-10-29",39.91
"209","2007-10-30",39.439999
"210","2007-10-31",39.720001
"211","2007-11-01",38.970001
"212","2007-11-02",39.709999
"213","2007-11-05",39.490002
"214","2007-11-06",41.099998
"215","2007-11-07",40.93
"216","2007-11-08",40.080002
"217","2007-11-09",37.939999
"218","2007-11-12",36.869999
"219","2007-11-13",38.799999
"220","2007-11-14",38.48
"221","2007-11-15",38.07
"222","2007-11-16",38.360001
"223","2007-11-19",38.240002
"224","2007-11-20",38.860001
"225","2007-11-21",37.709999
"226","2007-11-23",38.66
"227","2007-11-26",38.18
"228","2007-11-27",38.18
"229","2007-11-28",40.060001
"230","2007-11-29",40.02
"231","2007-11-30",39.330002
"232","2007-12-03",40.240002
"233","2007-12-04",38.919998
"234","2007-12-05",38.91
"235","2007-12-06",39
"236","2007-12-07",39.490002
"237","2007-12-10",39.98
"238","2007-12-11",39.009998
"239","2007-12-12",39.549999
"240","2007-12-13",38.810001
"241","2007-12-14",37.779999
"242","2007-12-17",36.23
"243","2007-12-18",36.48
"244","2007-12-19",36.52
"245","2007-12-20",37.650002
"246","2007-12-21",38.529999
"247","2007-12-24",38.5
"248","2007-12-26",38.82
"249","2007-12-27",38.700001
"250","2007-12-28",38.740002
"251","2007-12-31",38.389999
"252","2008-01-02",37.400002
"253","2008-01-03",38.139999
"254","2008-01-04",35.98
"255","2008-01-07",34.68
"256","2008-01-08",34.279999
"257","2008-01-09",34.200001
"258","2008-01-10",34.84
"259","2008-01-11",33.82
"260","2008-01-14",35.34
"261","2008-01-15",34.970001
"262","2008-01-16",34.130001
"263","2008-01-17",33.060001
"264","2008-01-18",32.599998
"265","2008-01-22",31.700001
"266","2008-01-23",32.43
"267","2008-01-24",36.48
"268","2008-01-25",35.080002
"269","2008-01-28",34.580002
"270","2008-01-29",34.66
"271","2008-01-30",35.369999
"272","2008-01-31",37.139999
"273","2008-02-01",37.619999
"274","2008-02-04",37.049999
"275","2008-02-05",34.68
"276","2008-02-06",34.720001
"277","2008-02-07",34.59
"278","2008-02-08",35.400002
"279","2008-02-11",36.130001
"280","2008-02-12",36.84
"281","2008-02-13",37.259998
"282","2008-02-14",36.220001
"283","2008-02-15",36.110001
"284","2008-02-19",36.07
"285","2008-02-20",36.709999
"286","2008-02-21",36.209999
"287","2008-02-22",36.84
"288","2008-02-25",37.150002
"289","2008-02-26",38.080002
"290","2008-02-27",38.25
"291","2008-02-28",37.900002
"292","2008-02-29",36.009998
"293","2008-03-03",35.700001
"294","2008-03-04",34.439999
"295","2008-03-05",34.810001
"296","2008-03-06",33.799999
"297","2008-03-07",33.049999
"298","2008-03-10",32.889999
"299","2008-03-11",32.27
"300","2008-03-12",32.099998
"301","2008-03-13",32.68
"302","2008-03-14",31.530001
"303","2008-03-17",31.09
"304","2008-03-18",32.740002
"305","2008-03-19",29.33
"306","2008-03-20",29.299999
"307","2008-03-24",30.299999
"308","2008-03-25",31.59
"309","2008-03-26",31.42
"310","2008-03-27",30.91
"311","2008-03-28",31.24
"312","2008-03-31",31.83
"313","2008-04-01",33.490002
"314","2008-04-02",33.700001
"315","2008-04-03",33.77
"316","2008-04-04",33.970001
"317","2008-04-07",34.02
"318","2008-04-08",33.73
"319","2008-04-09",32.900002
"320","2008-04-10",32.82
"321","2008-04-11",32.439999
"322","2008-04-14",32.200001
"323","2008-04-15",32.099998
"324","2008-04-16",33.689999
"325","2008-04-17",28.950001
"326","2008-04-18",29
"327","2008-04-21",28.860001
"328","2008-04-22",28.629999
"329","2008-04-23",29.17
"330","2008-04-24",28.59
"331","2008-04-25",28.73
"332","2008-04-28",29.51
"333","2008-04-29",29.879999
"334","2008-04-30",30.07
"335","2008-05-01",30.48
"336","2008-05-02",29.780001
"337","2008-05-05",29.58
"338","2008-05-06",29.639999
"339","2008-05-07",29.48
"340","2008-05-08",29.719999
"341","2008-05-09",28.67
"342","2008-05-12",28.6
"343","2008-05-13",28.219999
"344","2008-05-14",28.290001
"345","2008-05-15",28.290001
"346","2008-05-16",29.17
"347","2008-05-19",29.66
"348","2008-05-20",29.57
"349","2008-05-21",28.719999
"350","2008-05-22",28.940001
"351","2008-05-23",28.450001
"352","2008-05-27",28.23
"353","2008-05-28",28.370001
"354","2008-05-29",28.02
"355","2008-05-30",28.4
"356","2008-06-02",27.9
"357","2008-06-03",27.530001
"358","2008-06-04",27.110001
"359","2008-06-05",26.780001
"360","2008-06-06",26.129999
"361","2008-06-09",26.610001
"362","2008-06-10",25.799999
"363","2008-06-11",25.549999
"364","2008-06-12",25.77
"365","2008-06-13",26.08
"366","2008-06-16",25.49
"367","2008-06-17",25.719999
"368","2008-06-18",25.41
"369","2008-06-19",24.440001
"370","2008-06-20",24.290001
"371","2008-06-23",24.43
"372","2008-06-24",24.66
"373","2008-06-25",26.1
"374","2008-06-26",25.059999
"375","2008-06-27",24.030001
"376","2008-06-30",24.5
"377","2008-07-01",24.209999
"378","2008-07-02",23.67
"379","2008-07-03",24.5
"380","2008-07-07",24.57
"381","2008-07-08",25.129999
"382","2008-07-09",24.889999
"383","2008-07-10",25.73
"384","2008-07-11",26.01
"385","2008-07-14",24.969999
"386","2008-07-15",24.860001
"387","2008-07-16",25.129999
"388","2008-07-17",27.309999
"389","2008-07-18",27.51
"390","2008-07-21",27.32
"391","2008-07-22",26.77
"392","2008-07-23",26.700001
"393","2008-07-24",27.290001
"394","2008-07-25",28.129999
"395","2008-07-28",27.610001
"396","2008-07-29",27.870001
"397","2008-07-30",27.719999
"398","2008-07-31",27.32
"399","2008-08-01",27.120001
"400","2008-08-04",27.370001
"401","2008-08-05",27.790001
"402","2008-08-06",27.940001
"403","2008-08-07",27.07
"404","2008-08-08",27.07
"405","2008-08-11",27.049999
"406","2008-08-12",26.57
"407","2008-08-13",25.870001
"408","2008-08-14",25.950001
"409","2008-08-15",25.469999
"410","2008-08-18",25.290001
"411","2008-08-19",25.09
"412","2008-08-20",25.209999
"413","2008-08-21",25.6
"414","2008-08-22",26.309999
"415","2008-08-25",25.719999
"416","2008-08-26",26.040001
"417","2008-08-27",25.950001
"418","2008-08-28",25.84
"419","2008-08-29",25.17
"420","2008-09-02",24.450001
"421","2008-09-03",23.530001
"422","2008-09-04",22.309999
"423","2008-09-05",20.620001
"424","2008-09-08",19.889999
"425","2008-09-09",19.719999
"426","2008-09-10",20.049999
"427","2008-09-11",20.610001
"428","2008-09-12",20.65
"429","2008-09-15",20.08
"430","2008-09-16",20.379999
"431","2008-09-17",19.450001
"432","2008-09-18",20.07
"433","2008-09-19",21.370001
"434","2008-09-22",19.969999
"435","2008-09-23",19.83
"436","2008-09-24",19.92
"437","2008-09-25",20.24
"438","2008-09-26",19.68
"439","2008-09-29",17.6
"440","2008-09-30",18.65
"441","2008-10-01",18.5
"442","2008-10-02",17.5
"443","2008-10-03",17.75
"444","2008-10-06",16.700001
"445","2008-10-07",16.690001
"446","2008-10-08",16.610001
"447","2008-10-09",16.200001
"448","2008-10-10",15.73
"449","2008-10-13",17.120001
"450","2008-10-14",17.34
"451","2008-10-15",15.11
"452","2008-10-16",16.57
"453","2008-10-17",16.83
"454","2008-10-20",17.950001
"455","2008-10-21",16.950001
"456","2008-10-22",15.32
"457","2008-10-23",15.94
"458","2008-10-24",15.44
"459","2008-10-27",14.74
"460","2008-10-28",16.01
"461","2008-10-29",15.69
"462","2008-10-30",16.6
"463","2008-10-31",15.18
"464","2008-11-03",15.82
"465","2008-11-04",16.74
"466","2008-11-05",16.120001
"467","2008-11-06",14.71
"468","2008-11-07",15.3
"469","2008-11-10",14.85
"470","2008-11-11",13.85
"471","2008-11-12",12.72
"472","2008-11-13",14.15
"473","2008-11-14",12.59
"474","2008-11-17",12.66
"475","2008-11-18",13.32
"476","2008-11-19",12.98
"477","2008-11-20",12.35
"478","2008-11-21",12.93
"479","2008-11-24",13.72
"480","2008-11-25",14.19
"481","2008-11-26",14.62
"482","2008-11-28",14.17
"483","2008-12-01",13.08
"484","2008-12-02",13.64
"485","2008-12-03",13.3
"486","2008-12-04",13.83
"487","2008-12-05",13.39
"488","2008-12-08",14.34
"489","2008-12-09",14.64
"490","2008-12-10",15.22
"491","2008-12-11",15.22
"492","2008-12-12",15.37
"493","2008-12-15",15.31
"494","2008-12-16",16.309999
"495","2008-12-17",16.51
"496","2008-12-18",15.85
"497","2008-12-19",15.69
"498","2008-12-22",15.31
"499","2008-12-23",15.18
"500","2008-12-24",15.04
"501","2008-12-26",15.46
"502","2008-12-29",14.99
"503","2008-12-30",15.77
"504","2008-12-31",15.6
"505","2009-01-02",15.98
"506","2009-01-05",15.92
"507","2009-01-06",16.209999
"508","2009-01-07",15.66
"509","2009-01-08",15.37
"510","2009-01-09",15.21
"511","2009-01-12",14.75
"512","2009-01-13",14.31
"513","2009-01-14",13.49
"514","2009-01-15",14.05
"515","2009-01-16",14.01
"516","2009-01-20",12.94
"517","2009-01-21",13.71
"518","2009-01-22",12.3
"519","2009-01-23",12.2
"520","2009-01-26",11.9
"521","2009-01-27",12.56
"522","2009-01-28",12.98
"523","2009-01-29",12.23
"524","2009-01-30",12.27
"525","2009-02-02",12.03
"526","2009-02-03",12.53
"527","2009-02-04",12.72
"528","2009-02-05",13.05
"529","2009-02-06",13.33
"530","2009-02-09",13.22
"531","2009-02-10",12.54
"532","2009-02-11",12.41
"533","2009-02-12",12.44
"534","2009-02-13",12.06
"535","2009-02-17",11.13
"536","2009-02-18",11.03
"537","2009-02-19",10.64
"538","2009-02-20",10.35
"539","2009-02-23",10.02
"540","2009-02-24",10.15
"541","2009-02-25",9.9
"542","2009-02-26",9.52
"543","2009-02-27",9.36
"544","2009-03-02",8.74
"545","2009-03-03",9.23
"546","2009-03-04",9.44
"547","2009-03-05",9.11
"548","2009-03-06",8.74
"549","2009-03-09",8.76
"550","2009-03-10",9.71
"551","2009-03-11",10.22
"552","2009-03-12",11.04
"553","2009-03-13",10.91
"554","2009-03-16",11.35
"555","2009-03-17",11.48
"556","2009-03-18",11.84
"557","2009-03-19",12.03
"558","2009-03-20",11.11
"559","2009-03-23",11.84
"560","2009-03-24",11.85
"561","2009-03-25",12.18
"562","2009-03-26",12.1
"563","2009-03-27",11.79
"564","2009-03-30",11.25
"565","2009-03-31",11.67
"566","2009-04-01",12.11
"567","2009-04-02",13.18
"568","2009-04-03",13.16
"569","2009-04-06",13.29
"570","2009-04-07",12.64
"571","2009-04-08",13.26
"572","2009-04-09",13.8
"573","2009-04-13",14.03
"574","2009-04-14",13.8
"575","2009-04-15",13.36
"576","2009-04-16",14.88
"577","2009-04-17",14.97
"578","2009-04-20",14.36
"579","2009-04-21",14.9
"580","2009-04-22",14.63
"581","2009-04-23",14.8
"582","2009-04-24",14
"583","2009-04-27",13.48
"584","2009-04-28",13.18
"585","2009-04-29",13.89
"586","2009-04-30",14.14
"587","2009-05-01",14.3
"588","2009-05-04",15.42
"589","2009-05-05",14.73
"590","2009-05-06",15.18
"591","2009-05-07",14.47
"592","2009-05-08",14.75
"593","2009-05-11",14.33
"594","2009-05-12",13.96
"595","2009-05-13",13.52
"596","2009-05-14",13.84
"597","2009-05-15",14.1
"598","2009-05-18",14.63
"599","2009-05-19",15.22
"600","2009-05-20",15.17
"601","2009-05-21",14.94
"602","2009-05-22",14.66
"603","2009-05-26",14.88
"604","2009-05-27",15
"605","2009-05-28",15.39
"606","2009-05-29",15.3
"607","2009-06-01",16.17
"608","2009-06-02",16.15
"609","2009-06-03",15.3
"610","2009-06-04",15.34
"611","2009-06-05",15.22
"612","2009-06-08",15.3
"613","2009-06-09",15.85
"614","2009-06-10",15.91
"615","2009-06-11",15.96
"616","2009-06-12",15.68
"617","2009-06-15",14.96
"618","2009-06-16",14.79
"619","2009-06-17",14.81
"620","2009-06-18",14.82
"621","2009-06-19",14.67
"622","2009-06-22",14.08
"623","2009-06-23",14.46
"624","2009-06-24",14.62
"625","2009-06-25",14.69
"626","2009-06-26",14.82
"627","2009-06-29",15.01
"628","2009-06-30",14.58
"629","2009-07-01",14.77
"630","2009-07-02",14.56
"631","2009-07-06",14.43
"632","2009-07-07",14.22
"633","2009-07-08",14.17
"634","2009-07-09",14.28
"635","2009-07-10",14.18
"636","2009-07-13",14.83
"637","2009-07-14",14.71
"638","2009-07-15",15.68
"639","2009-07-16",13.46
"640","2009-07-17",13.39
"641","2009-07-20",12.89
"642","2009-07-21",12.81
"643","2009-07-22",13
"644","2009-07-23",13.33
"645","2009-07-24",13.2
"646","2009-07-27",13.12
"647","2009-07-28",13.15
"648","2009-07-29",13
"649","2009-07-30",13.01
"650","2009-07-31",13.34
"651","2009-08-03",13.52
"652","2009-08-04",13.34
"653","2009-08-05",13.28
"654","2009-08-06",13.22
"655","2009-08-07",13.22
"656","2009-08-10",13.21
"657","2009-08-11",13.08
"658","2009-08-12",13.19
"659","2009-08-13",13.16
"660","2009-08-14",13.03
"661","2009-08-17",12.45
"662","2009-08-18",12.51
"663","2009-08-19",12.35
"664","2009-08-20",12.25
"665","2009-08-21",12.49
"666","2009-08-24",12.48
"667","2009-08-25",12.62
"668","2009-08-26",13.13
"669","2009-08-27",13.63
"670","2009-08-28",13.86
"671","2009-08-31",14.01
"672","2009-09-01",13.32
"673","2009-09-02",13.3
"674","2009-09-03",13.91
"675","2009-09-04",14.38
"676","2009-09-08",14.81
"677","2009-09-09",15.03
"678","2009-09-10",15.17
"679","2009-09-11",14.94
"680","2009-09-14",15.11
"681","2009-09-15",15.56
"682","2009-09-16",16
"683","2009-09-17",15.71
"684","2009-09-18",15.7
"685","2009-09-21",15.75
"686","2009-09-22",15.67
"687","2009-09-23",15.67
"688","2009-09-24",15.08
"689","2009-09-25",15.05
"690","2009-09-28",15.24
"691","2009-09-29",14.71
"692","2009-09-30",14.62
"693","2009-10-01",14.08
"694","2009-10-02",13.94
"695","2009-10-05",14.15
"696","2009-10-06",14.42
"697","2009-10-07",14.38
"698","2009-10-08",14.4
"699","2009-10-09",14.69
"700","2009-10-12",14.88
"701","2009-10-13",14.98
"702","2009-10-14",15.39
"703","2009-10-15",13.68
"704","2009-10-16",13.48
"705","2009-10-19",13.43
"706","2009-10-20",13.29
"707","2009-10-21",13
"708","2009-10-22",13.32
"709","2009-10-23",13.14
"710","2009-10-26",13.03
"711","2009-10-27",13.02
"712","2009-10-28",12.8
"713","2009-10-29",13.17
"714","2009-10-30",12.61
"715","2009-11-02",12.75
"716","2009-11-03",12.81
"717","2009-11-04",12.95
"718","2009-11-05",13.13
"719","2009-11-06",13.21
"720","2009-11-09",13.57
"721","2009-11-10",13.45
"722","2009-11-11",13.71
"723","2009-11-12",13.46
"724","2009-11-13",13.65
"725","2009-11-16",13.77
"726","2009-11-17",13.68
"727","2009-11-18",13.93
"728","2009-11-19",13.61
"729","2009-11-20",13.33
"730","2009-11-23",13.43
"731","2009-11-24",13.34
"732","2009-11-25",13.53
"733","2009-11-27",13.21
"734","2009-11-30",13.26
"735","2009-12-01",13.41
"736","2009-12-02",12.94
"737","2009-12-03",12.75
"738","2009-12-04",12.7
"739","2009-12-07",12.71
"740","2009-12-08",12.54
"741","2009-12-09",12.58
"742","2009-12-10",12.56
"743","2009-12-11",12.81
"744","2009-12-14",12.9
"745","2009-12-15",12.73
"746","2009-12-16",12.77
"747","2009-12-17",12.42
"748","2009-12-18",12.45
"749","2009-12-21",12.39
"750","2009-12-22",12.63
"751","2009-12-23",12.67
"752","2009-12-24",12.78
"753","2009-12-28",12.7
"754","2009-12-29",12.74
"755","2009-12-30",12.92
"756","2009-12-31",12.85
"757","2010-01-04",13.35
"758","2010-01-05",13.25
"759","2010-01-06",13.15
"760","2010-01-07",13.32
"761","2010-01-08",13.33
"762","2010-01-11",13.19
"763","2010-01-12",12.92
"764","2010-01-13",13.15
"765","2010-01-14",13.37
"766","2010-01-15",13.25
"767","2010-01-19",13.24
"768","2010-01-20",13
"769","2010-01-21",12.9
"770","2010-01-22",12.72
"771","2010-01-25",12.61
"772","2010-01-26",12.68
"773","2010-01-27",12.92
"774","2010-01-28",13.98
"775","2010-01-29",13.69
"776","2010-02-01",14.03
"777","2010-02-02",14.34
"778","2010-02-03",14.36
"779","2010-02-04",13.74
"780","2010-02-05",13.39
"781","2010-02-08",13.18
"782","2010-02-09",13.35
"783","2010-02-10",13.12
"784","2010-02-11",13.09
"785","2010-02-12",12.94
"786","2010-02-16",13.25
"787","2010-02-17",13.31
"788","2010-02-18",13.44
"789","2010-02-19",13.37
"790","2010-02-22",13.48
"791","2010-02-23",13.26
"792","2010-02-24",13.32
"793","2010-02-25",13.21
"794","2010-02-26",13.47
"795","2010-03-01",13.28
"796","2010-03-02",13.51
"797","2010-03-03",13.86
"798","2010-03-04",13.78
"799","2010-03-05",14.13
"800","2010-03-08",14.17
"801","2010-03-09",14.12
"802","2010-03-10",14.56
"803","2010-03-11",14.49
"804","2010-03-12",14.84
"805","2010-03-15",14.81
"806","2010-03-16",15.14
"807","2010-03-17",15.42
"808","2010-03-18",15.28
"809","2010-03-19",15.07
"810","2010-03-22",15.11
"811","2010-03-23",15.26
"812","2010-03-24",15.07
"813","2010-03-25",15.2
"814","2010-03-26",15.46
"815","2010-03-29",15.42
"816","2010-03-30",15.41
"817","2010-03-31",15.54
"818","2010-04-01",15.62
"819","2010-04-05",15.65
"820","2010-04-06",15.56
"821","2010-04-07",15.49
"822","2010-04-08",15.08
"823","2010-04-09",15.01
"824","2010-04-12",15.1
"825","2010-04-13",15.12
"826","2010-04-14",15.47
"827","2010-04-15",15.26
"828","2010-04-16",14.94
"829","2010-04-19",15.15
"830","2010-04-20",15.17
"831","2010-04-21",14.95
"832","2010-04-22",12.99
"833","2010-04-23",12.76
"834","2010-04-26",12.45
"835","2010-04-27",12.13
"836","2010-04-28",12.01
"837","2010-04-29",12.06
"838","2010-04-30",12.16
"839","2010-05-03",12.11
"840","2010-05-04",11.8
"841","2010-05-05",11.67
"842","2010-05-06",11.22
"843","2010-05-07",10.75
"844","2010-05-10",11.23
"845","2010-05-11",10.97
"846","2010-05-12",11.02
"847","2010-05-13",10.67
"848","2010-05-14",10.28
"849","2010-05-17",10.41
"850","2010-05-18",10.19
"851","2010-05-19",10.21
"852","2010-05-20",10.03
"853","2010-05-21",10.07
"854","2010-05-24",10.02
"855","2010-05-25",10.23
"856","2010-05-26",9.95
"857","2010-05-27",10.33
"858","2010-05-28",10.12
"859","2010-06-01",10.02
"860","2010-06-02",10.15
"861","2010-06-03",10.22
"862","2010-06-04",9.58
"863","2010-06-07",9.33
"864","2010-06-08",9.71
"865","2010-06-09",9.16
"866","2010-06-10",9.47
"867","2010-06-11",9.54
"868","2010-06-14",9.44
"869","2010-06-15",9.82
"870","2010-06-16",8.77
"871","2010-06-17",8.99
"872","2010-06-18",8.9
"873","2010-06-21",8.7
"874","2010-06-22",8.5
"875","2010-06-23",8.58
"876","2010-06-24",8.4
"877","2010-06-25",8.25
"878","2010-06-28",8.3
"879","2010-06-29",8.02
"880","2010-06-30",8.15
"881","2010-07-01",8.36
"882","2010-07-02",8.43
"883","2010-07-06",8.38
"884","2010-07-07",8.74
"885","2010-07-08",8.58
"886","2010-07-09",8.48
"887","2010-07-12",8.41
"888","2010-07-13",8.56
"889","2010-07-14",8.6
"890","2010-07-15",8.86
"891","2010-07-16",8.74
"892","2010-07-19",8.82
"893","2010-07-20",9.01
"894","2010-07-21",8.82
"895","2010-07-22",9.17
"896","2010-07-23",9.42
"897","2010-07-26",9.43
"898","2010-07-27",9.32
"899","2010-07-28",9.26
"900","2010-07-29",9.22
"901","2010-07-30",9.51
"902","2010-08-02",9.63
"903","2010-08-03",9.68
"904","2010-08-04",9.56
"905","2010-08-05",9.64
"906","2010-08-06",9.52
"907","2010-08-09",9.58
"908","2010-08-10",9.55
"909","2010-08-11",9.07
"910","2010-08-12",9.06
"911","2010-08-13",8.86
"912","2010-08-16",8.86
"913","2010-08-17",8.92
"914","2010-08-18",8.96
"915","2010-08-19",9.12
"916","2010-08-20",9.09
"917","2010-08-23",8.91
"918","2010-08-24",8.76
"919","2010-08-25",8.71
"920","2010-08-26",8.72
"921","2010-08-27",8.66
"922","2010-08-30",8.56
"923","2010-08-31",8.56
"924","2010-09-01",8.9
"925","2010-09-02",9.04
"926","2010-09-03",9.25
"927","2010-09-07",9.47
"928","2010-09-08",9.7
"929","2010-09-09",9.76
"930","2010-09-10",9.94
"931","2010-09-13",10.13
"932","2010-09-14",9.94
"933","2010-09-15",9.95
"934","2010-09-16",10.11
"935","2010-09-17",9.96
"936","2010-09-20",10.27
"937","2010-09-21",9.87
"938","2010-09-22",9.94
"939","2010-09-23",9.75
"940","2010-09-24",10.06
"941","2010-09-27",9.81
"942","2010-09-28",9.86
"943","2010-09-29",9.82
"944","2010-09-30",10.03
"945","2010-10-01",10.31
"946","2010-10-04",10.05
"947","2010-10-05",10.4
"948","2010-10-06",10.47
"949","2010-10-07",10.71
"950","2010-10-08",10.83
"951","2010-10-11",10.96
"952","2010-10-12",10.9
"953","2010-10-13",11.25
"954","2010-10-14",10.96
"955","2010-10-15",10.88
"956","2010-10-18",10.94
"957","2010-10-19",10.6
"958","2010-10-20",10.83
"959","2010-10-21",11.28
"960","2010-10-22",11.06
"961","2010-10-25",11.07
"962","2010-10-26",10.9
"963","2010-10-27",10.78
"964","2010-10-28",11.03
"965","2010-10-29",10.7
"966","2010-11-01",10.46
"967","2010-11-02",10.58
"968","2010-11-03",10.58
"969","2010-11-04",10.74
"970","2010-11-05",10.77
"971","2010-11-08",10.57
"972","2010-11-09",10.67
"973","2010-11-10",10.75
"974","2010-11-11",10.57
"975","2010-11-12",10.28
"976","2010-11-15",10.31
"977","2010-11-16",10.08
"978","2010-11-17",10.16
"979","2010-11-18",10.31
"980","2010-11-19",10.12
"981","2010-11-22",9.99
