"","date","TCBIP"
"280","2014-05-02",24.17
"281","2014-05-05",24.219999
"282","2014-05-06",24.25
"283","2014-05-07",24.5
"284","2014-05-08",24.43
"285","2014-05-09",24.49
"286","2014-05-12",24.4
"287","2014-05-13",24.5
"288","2014-05-14",24.5
"289","2014-05-15",24.700001
"290","2014-05-16",24.709999
"291","2014-05-19",24.719999
"292","2014-05-20",24.74
"293","2014-05-21",24.690001
"294","2014-05-22",24.450001
"295","2014-05-23",24.51
"296","2014-05-27",24.57
"297","2014-05-28",24.75
"298","2014-05-29",24.5
"299","2014-05-30",24.459999
"300","2014-06-02",24.49
"301","2014-06-03",24.379999
"302","2014-06-04",24.01
"303","2014-06-05",23.870001
"304","2014-06-06",24.1
"305","2014-06-09",24.129999
"306","2014-06-10",24.15
"307","2014-06-11",24.23
"308","2014-06-12",24.25
"309","2014-06-13",24.4
"310","2014-06-16",24.4
"311","2014-06-17",24.459999
"312","2014-06-18",24.469999
"313","2014-06-19",24.5
"314","2014-06-20",24.5
"315","2014-06-23",24.48
"316","2014-06-24",24.5
"317","2014-06-25",24.5
"318","2014-06-26",24.59
"319","2014-06-27",24.65
"320","2014-06-30",24.719999
"321","2014-07-01",24.620001
"322","2014-07-02",24.620001
"323","2014-07-03",24.57
"324","2014-07-07",24.59
"325","2014-07-08",24.709999
"326","2014-07-09",24.68
"327","2014-07-10",24.629999
"328","2014-07-11",24.68
"329","2014-07-14",24.6
"330","2014-07-15",24.6
"331","2014-07-16",24.530001
"332","2014-07-17",24.51
"333","2014-07-18",24.549999
"334","2014-07-21",24.52
"335","2014-07-22",24.57
"336","2014-07-23",24.559999
"337","2014-07-24",24.74
"338","2014-07-25",24.75
"339","2014-07-28",24.83
"340","2014-07-29",24.66
"341","2014-07-30",24.719999
"342","2014-07-31",24.5
"343","2014-08-01",24.459999
"344","2014-08-04",24.51
"345","2014-08-05",24.51
"346","2014-08-06",24.799999
"347","2014-08-07",24.889999
"348","2014-08-08",24.77
"349","2014-08-11",24.860001
"350","2014-08-12",24.84
"351","2014-08-13",24.92
"352","2014-08-14",24.91
"353","2014-08-15",24.790001
"354","2014-08-18",24.9
"355","2014-08-19",24.9
"356","2014-08-20",24.870001
"357","2014-08-21",24.76
"358","2014-08-22",24.879999
"359","2014-08-25",24.91
"360","2014-08-26",24.91
"361","2014-08-27",24.950001
"362","2014-08-28",24.620001
"363","2014-08-29",24.68
"364","2014-09-02",24.610001
"365","2014-09-03",24.59
"366","2014-09-04",24.200001
"367","2014-09-05",24.26
"368","2014-09-08",24.370001
"369","2014-09-09",24.42
"370","2014-09-10",24.379999
"371","2014-09-11",24.309999
"372","2014-09-12",24.15
"373","2014-09-15",24.209999
"374","2014-09-16",24.17
"375","2014-09-17",24.23
"376","2014-09-18",24.25
"377","2014-09-19",24.450001
"378","2014-09-22",24.33
"379","2014-09-23",24.440001
"380","2014-09-24",24.43
"381","2014-09-25",24.440001
"382","2014-09-26",24.52
"383","2014-09-29",24.59
"384","2014-09-30",24.540001
"385","2014-10-01",24.42
"386","2014-10-02",24.540001
"387","2014-10-03",24.629999
"388","2014-10-06",24.530001
"389","2014-10-07",24.549999
"390","2014-10-08",24.59
"391","2014-10-09",24.450001
"392","2014-10-10",24.33
"393","2014-10-13",24.59
"394","2014-10-14",24.51
"395","2014-10-15",24.41
"396","2014-10-16",24.690001
"397","2014-10-17",24.780001
"398","2014-10-20",24.74
"399","2014-10-21",24.83
"400","2014-10-22",24.83
"401","2014-10-23",24.780001
"402","2014-10-24",24.84
"403","2014-10-27",24.83
"404","2014-10-28",24.77
"405","2014-10-29",24.799999
"406","2014-10-30",24.82
"407","2014-10-31",24.84
"408","2014-11-03",24.879999
"409","2014-11-04",24.74
"410","2014-11-05",24.93
"411","2014-11-06",24.889999
"412","2014-11-07",25
"413","2014-11-10",24.99
"414","2014-11-11",25.17
"415","2014-11-12",25.07
"416","2014-11-13",25.049999
"417","2014-11-14",24.91
"418","2014-11-17",25
"419","2014-11-18",24.879999
"420","2014-11-19",24.85
"421","2014-11-20",24.860001
"422","2014-11-21",24.889999
"423","2014-11-24",24.85
"424","2014-11-25",24.969999
"425","2014-11-26",24.84
"426","2014-11-28",24.780001
"427","2014-12-01",24.379999
"428","2014-12-02",24.43
"429","2014-12-03",24.26
"430","2014-12-04",24.389999
"431","2014-12-05",24.5
"432","2014-12-08",24.360001
"433","2014-12-09",24.09
"434","2014-12-10",24.370001
"435","2014-12-11",24.450001
"436","2014-12-12",24.360001
"437","2014-12-15",24.26
"438","2014-12-16",24.290001
"439","2014-12-17",24.32
"440","2014-12-18",24.110001
"441","2014-12-19",24.26
"442","2014-12-22",24.440001
"443","2014-12-23",24.549999
"444","2014-12-24",24.34
"445","2014-12-26",24.5
"446","2014-12-29",24.58
"447","2014-12-30",24.690001
"448","2014-12-31",24.9
"449","2015-01-02",24.940001
"450","2015-01-05",24.84
"451","2015-01-06",24.719999
"452","2015-01-07",24.9
"453","2015-01-08",24.91
"454","2015-01-09",24.629999
"455","2015-01-12",24.559999
"456","2015-01-13",24.51
"457","2015-01-14",24.450001
"458","2015-01-15",24.17
"459","2015-01-16",24.889999
"460","2015-01-20",24.52
"461","2015-01-21",24.6
"462","2015-01-22",24.66
"463","2015-01-23",24.77
"464","2015-01-26",24.66
"465","2015-01-27",24.67
"466","2015-01-28",24.700001
"467","2015-01-29",24.75
"468","2015-01-30",24.67
"469","2015-02-02",24.65
"470","2015-02-03",24.700001
"471","2015-02-04",24.700001
"472","2015-02-05",24.83
"473","2015-02-06",24.790001
"474","2015-02-09",24.799999
"475","2015-02-10",24.809999
"476","2015-02-11",24.83
"477","2015-02-12",24.98
"478","2015-02-13",24.9
"479","2015-02-17",24.83
"480","2015-02-18",24.75
"481","2015-02-19",24.75
"482","2015-02-20",24.76
"483","2015-02-23",24.790001
"484","2015-02-24",25
"485","2015-02-25",25.01
"486","2015-02-26",24.77
"487","2015-02-27",24.9
"488","2015-03-02",24.950001
"489","2015-03-03",24.940001
"490","2015-03-04",25.01
"491","2015-03-05",25.02
"492","2015-03-06",24.799999
"493","2015-03-09",24.799999
"494","2015-03-10",24.83
"495","2015-03-11",24.940001
"496","2015-03-12",24.93
"497","2015-03-13",24.85
"498","2015-03-16",24.91
"499","2015-03-17",24.860001
"500","2015-03-18",25.02
"501","2015-03-19",24.9
"502","2015-03-20",24.98
"503","2015-03-23",25.049999
"504","2015-03-24",25.02
"505","2015-03-25",25.110001
"506","2015-03-26",25.129999
"507","2015-03-27",25
"508","2015-03-30",25.08
"509","2015-03-31",24.98
"510","2015-04-01",25
"511","2015-04-02",25.049999
"512","2015-04-06",25.01
"513","2015-04-07",24.99
"514","2015-04-08",25.07
"515","2015-04-09",25.049999
"516","2015-04-10",25
"517","2015-04-13",25.09
"518","2015-04-14",25.1
"519","2015-04-15",25.25
"520","2015-04-16",25.139999
"521","2015-04-17",25.389999
"522","2015-04-20",25.32
"523","2015-04-21",25.43
"524","2015-04-22",25.4
"525","2015-04-23",25.58
"526","2015-04-24",25.309999
"527","2015-04-27",25.129999
"528","2015-04-28",25.15
"529","2015-04-29",25.17
"530","2015-04-30",25.360001
"531","2015-05-01",25.08
"532","2015-05-04",25.34
"533","2015-05-05",25.18
"534","2015-05-06",25.08
"535","2015-05-07",25.15
"536","2015-05-08",25.25
"537","2015-05-11",25.030001
"538","2015-05-12",25.379999
"539","2015-05-13",25.620001
"540","2015-05-14",25.5
"541","2015-05-15",25.200001
"542","2015-05-18",25.16
"543","2015-05-19",25.190001
"544","2015-05-20",25.34
"545","2015-05-21",25.450001
"546","2015-05-22",25.51
"547","2015-05-26",25.49
"548","2015-05-27",25.51
"549","2015-05-28",25.280001
"550","2015-05-29",25
"551","2015-06-01",25.01
"552","2015-06-02",24.950001
"553","2015-06-03",25.139999
"554","2015-06-04",25.16
"555","2015-06-05",25
"556","2015-06-08",25.16
"557","2015-06-09",25.129999
"558","2015-06-10",25.190001
"559","2015-06-11",25.209999
"560","2015-06-12",25.200001
"561","2015-06-15",25.219999
"562","2015-06-16",25.299999
"563","2015-06-17",25.299999
"564","2015-06-18",25.049999
"565","2015-06-19",25.01
"566","2015-06-22",25.059999
"567","2015-06-23",25.049999
"568","2015-06-24",25
"569","2015-06-25",25.030001
"570","2015-06-26",25.059999
"571","2015-06-29",25
"572","2015-06-30",25.18
"573","2015-07-01",25.26
"574","2015-07-02",25.17
"575","2015-07-06",25.1
"576","2015-07-07",25.129999
"577","2015-07-08",25.02
"578","2015-07-09",25.040001
"579","2015-07-10",25
"580","2015-07-13",25.120001
"581","2015-07-14",25.07
"582","2015-07-15",25.08
"583","2015-07-16",25.139999
"584","2015-07-17",25.200001
"585","2015-07-20",25.120001
"586","2015-07-21",25.16
"587","2015-07-22",25.110001
"588","2015-07-23",25.120001
"589","2015-07-24",25.1
"590","2015-07-27",25.09
"591","2015-07-28",25.1
"592","2015-07-29",25.08
"593","2015-07-30",25.1
"594","2015-07-31",25.09
"595","2015-08-03",25.24
"596","2015-08-04",25.299999
"597","2015-08-05",25.209999
"598","2015-08-06",25.299999
"599","2015-08-07",25.290001
"600","2015-08-10",25.27
"601","2015-08-11",25.290001
"602","2015-08-12",25.4
"603","2015-08-13",25.48
"604","2015-08-14",25.58
"605","2015-08-17",25.540001
"606","2015-08-18",25.67
"607","2015-08-19",25.700001
"608","2015-08-20",25.700001
"609","2015-08-21",25.15
"610","2015-08-24",24.76
"611","2015-08-25",25.09
"612","2015-08-26",25.190001
"613","2015-08-27",25.370001
"614","2015-08-28",25.290001
"615","2015-08-31",25.26
"616","2015-09-01",25.35
"617","2015-09-02",25.35
"618","2015-09-03",25.33
"619","2015-09-04",25.190001
"620","2015-09-08",25.700001
"621","2015-09-09",25.75
"622","2015-09-10",25.6
"623","2015-09-11",25.469999
"624","2015-09-14",25.440001
"625","2015-09-15",25.559999
"626","2015-09-16",25.6
"627","2015-09-17",25.59
"628","2015-09-18",25.690001
"629","2015-09-21",25.620001
"630","2015-09-22",25.75
"631","2015-09-23",25.84
"632","2015-09-24",25.83
"633","2015-09-25",26.049999
"634","2015-09-28",25.5
"635","2015-09-29",25.25
"636","2015-09-30",25.049999
"637","2015-10-01",25.1
"638","2015-10-02",25.139999
"639","2015-10-05",25.200001
"640","2015-10-06",25.25
"641","2015-10-07",25.34
"642","2015-10-08",25.190001
"643","2015-10-09",25.190001
"644","2015-10-12",25.18
"645","2015-10-13",25.209999
"646","2015-10-14",25.17
"647","2015-10-15",25.25
"648","2015-10-16",25.309999
"649","2015-10-19",25.26
"650","2015-10-20",25.27
"651","2015-10-21",25.200001
"652","2015-10-22",25.34
"653","2015-10-23",25.35
"654","2015-10-26",25.59
"655","2015-10-27",25.49
"656","2015-10-28",25.58
"657","2015-10-29",25.59
"658","2015-10-30",25.57
"659","2015-11-02",25.799999
"660","2015-11-03",25.57
"661","2015-11-04",25.65
"662","2015-11-05",25.9
"663","2015-11-06",25.620001
"664","2015-11-09",25.889999
"665","2015-11-10",25.799999
"666","2015-11-11",25.82
"667","2015-11-12",25.870001
"668","2015-11-13",25.879999
"669","2015-11-16",25.73
"670","2015-11-17",25.66
"671","2015-11-18",25.700001
"672","2015-11-19",25.68
"673","2015-11-20",25.76
"674","2015-11-23",25.83
"675","2015-11-24",25.85
"676","2015-11-25",25.889999
"677","2015-11-27",25.74
"678","2015-11-30",25.639999
"679","2015-12-01",25.629999
"680","2015-12-02",25.690001
"681","2015-12-03",25.549999
"682","2015-12-04",25.610001
"683","2015-12-07",25.73
"684","2015-12-08",25.629999
"685","2015-12-09",25.620001
"686","2015-12-10",25.42
"687","2015-12-11",25.309999
"688","2015-12-14",24.01
"689","2015-12-15",24.51
"690","2015-12-16",24.93
"691","2015-12-17",24.99
"692","2015-12-18",24.459999
"693","2015-12-21",24.870001
"694","2015-12-22",24.889999
"695","2015-12-23",24.93
"696","2015-12-24",25.17
"697","2015-12-28",25.299999
"698","2015-12-29",25.139999
"699","2015-12-30",25.139999
"700","2015-12-31",25.42
"701","2016-01-04",25.530001
"702","2016-01-05",25.59
"703","2016-01-06",25.26
"704","2016-01-07",24.77
"705","2016-01-08",25.15
"706","2016-01-11",25.08
"707","2016-01-12",25.129999
"708","2016-01-13",24.99
"709","2016-01-14",24.969999
"710","2016-01-15",24.76
"711","2016-01-19",24.549999
"712","2016-01-20",23.91
"713","2016-01-21",24.15
"714","2016-01-22",24.17
"715","2016-01-25",24.09
"716","2016-01-26",23.969999
"717","2016-01-27",23.700001
"718","2016-01-28",24.09
"719","2016-01-29",24.639999
"720","2016-02-01",24.58
"721","2016-02-02",24.6
"722","2016-02-03",24.59
"723","2016-02-04",24.35
"724","2016-02-05",24.049999
"725","2016-02-08",23.690001
"726","2016-02-09",23.799999
"727","2016-02-10",22.9
"728","2016-02-11",21.559999
"729","2016-02-12",22.01
"730","2016-02-16",22.790001
"731","2016-02-17",22.690001
"732","2016-02-18",23.26
"733","2016-02-19",23.75
"734","2016-02-22",24
"735","2016-02-23",23.99
"736","2016-02-24",23.709999
"737","2016-02-25",24
"738","2016-02-26",23.99
"739","2016-02-29",23.98
"740","2016-03-01",24
"741","2016-03-02",23.950001
"742","2016-03-03",24.01
"743","2016-03-04",24.049999
"744","2016-03-07",24.02
"745","2016-03-08",23.959999
"746","2016-03-09",24
"747","2016-03-10",23.860001
"748","2016-03-11",24
"749","2016-03-14",24.01
"750","2016-03-15",23.82
"751","2016-03-16",24
"752","2016-03-17",24
"753","2016-03-18",23.969999
"754","2016-03-21",23.82
"755","2016-03-22",23.84
"756","2016-03-23",23.76
"757","2016-03-24",23.74
"758","2016-03-28",24.01
"759","2016-03-29",23.33
"760","2016-03-30",23.280001
"761","2016-03-31",23.51
"762","2016-04-01",22.879999
"763","2016-04-04",23.07
"764","2016-04-05",23.139999
"765","2016-04-06",23.059999
"766","2016-04-07",23.200001
"767","2016-04-08",23.040001
"768","2016-04-11",23.200001
"769","2016-04-12",23.17
"770","2016-04-13",23.18
"771","2016-04-14",23.15
"772","2016-04-15",22.68
"773","2016-04-18",23.190001
"774","2016-04-19",23.17
"775","2016-04-20",23.120001
"776","2016-04-21",23.110001
"777","2016-04-22",23.1
"778","2016-04-25",23.209999
"779","2016-04-26",23.17
"780","2016-04-27",23.209999
"781","2016-04-28",23.559999
"782","2016-04-29",23.77
"783","2016-05-02",23.98
"784","2016-05-03",24.48
"785","2016-05-04",24.860001
"786","2016-05-05",24.98
"787","2016-05-06",24.9
"788","2016-05-09",25.07
"789","2016-05-10",25.01
"790","2016-05-11",25.16
"791","2016-05-12",25.24
"792","2016-05-13",25.299999
"793","2016-05-16",25.41
"794","2016-05-17",25.450001
"795","2016-05-18",25.34
"796","2016-05-19",25.469999
"797","2016-05-20",25.49
"798","2016-05-23",25.469999
"799","2016-05-24",25.540001
"800","2016-05-25",25.57
"801","2016-05-26",25.51
"802","2016-05-27",25.07
"803","2016-05-31",25.09
"804","2016-06-01",25.139999
"805","2016-06-02",25.18
"806","2016-06-03",25.25
"807","2016-06-06",25.26
"808","2016-06-07",25.4
"809","2016-06-08",25.4
"810","2016-06-09",25.4
"811","2016-06-10",25.389999
"812","2016-06-13",25.43
"813","2016-06-14",25.469999
"814","2016-06-15",25.41
"815","2016-06-16",25.379999
"816","2016-06-17",25.5
"817","2016-06-20",25.74
"818","2016-06-21",25.66
"819","2016-06-22",25.65
"820","2016-06-23",25.6
"821","2016-06-24",25.58
"822","2016-06-27",25.379999
"823","2016-06-28",25.77
"824","2016-06-29",25.709999
"825","2016-06-30",25.99
"826","2016-07-01",25.799999
"827","2016-07-05",25.75
"828","2016-07-06",25.860001
"829","2016-07-07",25.940001
"830","2016-07-08",25.950001
"831","2016-07-11",25.940001
"832","2016-07-12",25.74
"833","2016-07-13",25.85
"834","2016-07-14",25.73
"835","2016-07-15",25.75
"836","2016-07-18",25.68
"837","2016-07-19",25.84
"838","2016-07-20",25.9
"839","2016-07-21",25.99
"840","2016-07-22",25.99
"841","2016-07-25",26.129999
"842","2016-07-26",26.030001
"843","2016-07-27",26.01
"844","2016-07-28",26.059999
"845","2016-07-29",26.209999
"846","2016-08-01",26.200001
"847","2016-08-02",26.09
"848","2016-08-03",26.08
"849","2016-08-04",26.26
"850","2016-08-05",26.27
"851","2016-08-08",26.34
"852","2016-08-09",26.42
"853","2016-08-10",26.23
"854","2016-08-11",26.299999
"855","2016-08-12",26.68
"856","2016-08-15",26.68
"857","2016-08-16",26.450001
"858","2016-08-17",26.700001
"859","2016-08-18",26.620001
"860","2016-08-19",26.549999
"861","2016-08-22",26.68
"862","2016-08-23",26.65
"863","2016-08-24",26.26
"864","2016-08-25",26.540001
"865","2016-08-26",26.75
"866","2016-08-29",26.93
"867","2016-08-30",26.620001
"868","2016-08-31",26.690001
"869","2016-09-01",26.549999
"870","2016-09-02",26.27
"871","2016-09-06",25.98
"872","2016-09-07",25.75
"873","2016-09-08",25.76
"874","2016-09-09",25.549999
"875","2016-09-12",25.59
"876","2016-09-13",25.719999
"877","2016-09-14",25.700001
"878","2016-09-15",25.74
"879","2016-09-16",25.67
"880","2016-09-19",25.67
"881","2016-09-20",26.02
"882","2016-09-21",26.309999
"883","2016-09-22",26.290001
"884","2016-09-23",26.17
"885","2016-09-26",26.32
"886","2016-09-27",26.6
"887","2016-09-28",26.700001
"888","2016-09-29",25.85
"889","2016-09-30",26.24
"890","2016-10-03",26.24
"891","2016-10-04",26.01
"892","2016-10-05",26
"893","2016-10-06",25.959999
"894","2016-10-07",26.08
"895","2016-10-10",26.299999
"896","2016-10-11",25.690001
"897","2016-10-12",25.77
"898","2016-10-13",25.969999
"899","2016-10-14",26.08
"900","2016-10-17",25.950001
"901","2016-10-18",26.209999
"902","2016-10-19",26.5
"903","2016-10-20",26.33
"904","2016-10-21",26.83
"905","2016-10-24",26.33
"906","2016-10-25",26.25
"907","2016-10-26",26.290001
"908","2016-10-27",26.02
"909","2016-10-28",25.790001
"910","2016-10-31",25.780001
"911","2016-11-01",25.719999
"912","2016-11-02",25.610001
"913","2016-11-03",25.530001
"914","2016-11-04",25.700001
"915","2016-11-07",25.559999
"916","2016-11-08",25.57
"917","2016-11-09",25.639999
"918","2016-11-10",25.280001
"919","2016-11-11",25.219999
"920","2016-11-14",25.209999
"921","2016-11-15",25.16
"922","2016-11-16",25.5
"923","2016-11-17",25.35
"924","2016-11-18",25.200001
"925","2016-11-21",25.309999
"926","2016-11-22",25.299999
"927","2016-11-23",25.35
"928","2016-11-25",25.43
"929","2016-11-28",25.51
"930","2016-11-29",25.290001
"931","2016-11-30",25.110001
"932","2016-12-01",25.139999
"933","2016-12-02",25.219999
"934","2016-12-05",25.209999
"935","2016-12-06",25.43
"936","2016-12-07",25.190001
"937","2016-12-08",25.17
"938","2016-12-09",25.15
"939","2016-12-12",25.120001
"940","2016-12-13",25.1
"941","2016-12-14",25.09
"942","2016-12-15",25.15
"943","2016-12-16",25
"944","2016-12-19",25.07
"945","2016-12-20",25
"946","2016-12-21",25.09
"947","2016-12-22",25.1
"948","2016-12-23",25.1
"949","2016-12-27",25.139999
"950","2016-12-28",25.1
"951","2016-12-29",25.139999
"952","2016-12-30",25.08
"953","2017-01-03",25.27
"954","2017-01-04",25.440001
"955","2017-01-05",25.120001
"956","2017-01-06",25.389999
"957","2017-01-09",25.389999
"958","2017-01-10",25.379999
"959","2017-01-11",25.49
"960","2017-01-12",25.290001
"961","2017-01-13",25.219999
"962","2017-01-17",25.280001
"963","2017-01-18",25.33
"964","2017-01-19",25.26
"965","2017-01-20",25.110001
"966","2017-01-23",25.41
"967","2017-01-24",25.4
"968","2017-01-25",25.299999
"969","2017-01-26",25.43
"970","2017-01-27",25.389999
"971","2017-01-30",25.450001
"972","2017-01-31",25.379999
