"","date","MSCI"
"94","2008-04-02",31.77
"95","2008-04-03",32.029999
"96","2008-04-04",32.779999
"97","2008-04-07",31.41
"98","2008-04-08",30.790001
"99","2008-04-09",27.98
"100","2008-04-10",28.49
"101","2008-04-11",27.93
"102","2008-04-14",27.719999
"103","2008-04-15",27.17
"104","2008-04-16",28.049999
"105","2008-04-17",28.549999
"106","2008-04-18",28.73
"107","2008-04-21",28.49
"108","2008-04-22",28.6
"109","2008-04-23",29.459999
"110","2008-04-24",29.379999
"111","2008-04-25",28.370001
"112","2008-04-28",29.129999
"113","2008-04-29",30.17
"114","2008-04-30",31.02
"115","2008-05-01",32.599998
"116","2008-05-02",31.74
"117","2008-05-05",31.610001
"118","2008-05-06",31.93
"119","2008-05-07",32.130001
"120","2008-05-08",32.09
"121","2008-05-09",32.130001
"122","2008-05-12",32.5
"123","2008-05-13",32.369999
"124","2008-05-14",32.52
"125","2008-05-15",33.650002
"126","2008-05-16",33.02
"127","2008-05-19",33.220001
"128","2008-05-20",33
"129","2008-05-21",32.130001
"130","2008-05-22",33.049999
"131","2008-05-23",34.529999
"132","2008-05-27",35.919998
"133","2008-05-28",37.34
"134","2008-05-29",35.220001
"135","2008-05-30",35.549999
"136","2008-06-02",35.790001
"137","2008-06-03",36.009998
"138","2008-06-04",35.75
"139","2008-06-05",37.25
"140","2008-06-06",36.450001
"141","2008-06-09",35.759998
"142","2008-06-10",35.860001
"143","2008-06-11",33.990002
"144","2008-06-12",34.849998
"145","2008-06-13",35.740002
"146","2008-06-16",35.009998
"147","2008-06-17",36.169998
"148","2008-06-18",35.549999
"149","2008-06-19",36.119999
"150","2008-06-20",36.549999
"151","2008-06-23",37.119999
"152","2008-06-24",36.869999
"153","2008-06-25",37.59
"154","2008-06-26",35.990002
"155","2008-06-27",36.150002
"156","2008-06-30",36.290001
"157","2008-07-01",33.860001
"158","2008-07-02",31.950001
"159","2008-07-03",32.810001
"160","2008-07-07",32.27
"161","2008-07-08",31.25
"162","2008-07-09",32.130001
"163","2008-07-10",32.650002
"164","2008-07-11",32.740002
"165","2008-07-14",32.970001
"166","2008-07-15",32.16
"167","2008-07-16",31.75
"168","2008-07-17",31.25
"169","2008-07-18",32.009998
"170","2008-07-21",32.360001
"171","2008-07-22",32.889999
"172","2008-07-23",33.200001
"173","2008-07-24",33.150002
"174","2008-07-25",33.59
"175","2008-07-28",32.450001
"176","2008-07-29",32.66
"177","2008-07-30",32.189999
"178","2008-07-31",29.75
"179","2008-08-01",30.32
"180","2008-08-04",30.4
"181","2008-08-05",30.41
"182","2008-08-06",30.27
"183","2008-08-07",29.639999
"184","2008-08-08",30.23
"185","2008-08-11",30.629999
"186","2008-08-12",30.08
"187","2008-08-13",29.780001
"188","2008-08-14",30.5
"189","2008-08-15",31.110001
"190","2008-08-18",30.969999
"191","2008-08-19",30.49
"192","2008-08-20",30.91
"193","2008-08-21",30.08
"194","2008-08-22",31.09
"195","2008-08-25",29.65
"196","2008-08-26",29.870001
"197","2008-08-27",30.059999
"198","2008-08-28",29.85
"199","2008-08-29",29.85
"200","2008-09-02",29.620001
"201","2008-09-03",28.690001
"202","2008-09-04",26.549999
"203","2008-09-05",26.76
"204","2008-09-08",27.59
"205","2008-09-09",27.299999
"206","2008-09-10",26.1
"207","2008-09-11",25.309999
"208","2008-09-12",26.290001
"209","2008-09-15",24.5
"210","2008-09-16",23.110001
"211","2008-09-17",20.02
"212","2008-09-18",22.459999
"213","2008-09-19",25.77
"214","2008-09-22",24.92
"215","2008-09-23",24.879999
"216","2008-09-24",24.309999
"217","2008-09-25",24.860001
"218","2008-09-26",24.65
"219","2008-09-29",22.65
"220","2008-09-30",24
"221","2008-10-01",22.1
"222","2008-10-02",21.93
"223","2008-10-03",22.469999
"224","2008-10-06",21.309999
"225","2008-10-07",18.719999
"226","2008-10-08",19.51
"227","2008-10-09",18
"228","2008-10-10",17.200001
"229","2008-10-13",19.5
"230","2008-10-14",19.790001
"231","2008-10-15",18.5
"232","2008-10-16",18.139999
"233","2008-10-17",19.02
"234","2008-10-20",19.120001
"235","2008-10-21",18.6
"236","2008-10-22",17.16
"237","2008-10-23",16.42
"238","2008-10-24",15.29
"239","2008-10-27",14.36
"240","2008-10-28",14.55
"241","2008-10-29",16.01
"242","2008-10-30",17
"243","2008-10-31",17.24
"244","2008-11-03",16.9
"245","2008-11-04",17.09
"246","2008-11-05",16.5
"247","2008-11-06",14.84
"248","2008-11-07",15.15
"249","2008-11-10",14.76
"250","2008-11-11",13.8
"251","2008-11-12",13.09
"252","2008-11-13",14.17
"253","2008-11-14",13.95
"254","2008-11-17",12.92
"255","2008-11-18",12.47
"256","2008-11-19",12.11
"257","2008-11-20",11.88
"258","2008-11-21",12.6
"259","2008-11-24",13.61
"260","2008-11-25",14.26
"261","2008-11-26",15.72
"262","2008-11-28",15.43
"263","2008-12-01",14.69
"264","2008-12-02",14.86
"265","2008-12-03",15.81
"266","2008-12-04",14.94
"267","2008-12-05",16.02
"268","2008-12-08",16.719999
"269","2008-12-09",16.129999
"270","2008-12-10",16.77
"271","2008-12-11",15.5
"272","2008-12-12",16.41
"273","2008-12-15",15.59
"274","2008-12-16",16
"275","2008-12-17",16.5
"276","2008-12-18",16.67
"277","2008-12-19",16.5
"278","2008-12-22",15.69
"279","2008-12-23",15.68
"280","2008-12-24",16.110001
"281","2008-12-26",17.1
"282","2008-12-29",17.030001
"283","2008-12-30",16.959999
"284","2008-12-31",17.76
"285","2009-01-02",18.65
"286","2009-01-05",16.620001
"287","2009-01-06",17.459999
"288","2009-01-07",17.5
"289","2009-01-08",18.43
"290","2009-01-09",16.620001
"291","2009-01-12",15.62
"292","2009-01-13",16.209999
"293","2009-01-14",16.190001
"294","2009-01-15",16.74
"295","2009-01-16",16.98
"296","2009-01-20",16.33
"297","2009-01-21",17.68
"298","2009-01-22",16.77
"299","2009-01-23",16.75
"300","2009-01-26",17.23
"301","2009-01-27",17.219999
"302","2009-01-28",18.440001
"303","2009-01-29",17.49
"304","2009-01-30",17.360001
"305","2009-02-02",18.18
"306","2009-02-03",17.57
"307","2009-02-04",17.26
"308","2009-02-05",18.190001
"309","2009-02-06",17.1
"310","2009-02-09",17.4
"311","2009-02-10",17
"312","2009-02-11",17.27
"313","2009-02-12",17.690001
"314","2009-02-13",17.959999
"315","2009-02-17",16.690001
"316","2009-02-18",16.26
"317","2009-02-19",16.15
"318","2009-02-20",16.629999
"319","2009-02-23",16.219999
"320","2009-02-24",16.84
"321","2009-02-25",15.56
"322","2009-02-26",16.110001
"323","2009-02-27",15.76
"324","2009-03-02",14.49
"325","2009-03-03",14.09
"326","2009-03-04",13.76
"327","2009-03-05",13.2
"328","2009-03-06",13.42
"329","2009-03-09",13.28
"330","2009-03-10",14.24
"331","2009-03-11",14.8
"332","2009-03-12",14.88
"333","2009-03-13",14.95
"334","2009-03-16",14.64
"335","2009-03-17",14.86
"336","2009-03-18",15.07
"337","2009-03-19",15.75
"338","2009-03-20",15.49
"339","2009-03-23",16.17
"340","2009-03-24",15.66
"341","2009-03-25",16.049999
"342","2009-03-26",16.02
"343","2009-03-27",16.9
"344","2009-03-30",16.4
"345","2009-03-31",16.91
"346","2009-04-01",17
"347","2009-04-02",19.17
"348","2009-04-03",19.959999
"349","2009-04-06",20.26
"350","2009-04-07",19.860001
"351","2009-04-08",19.950001
"352","2009-04-09",20.93
"353","2009-04-13",20.709999
"354","2009-04-14",20.27
"355","2009-04-15",20.51
"356","2009-04-16",20.98
"357","2009-04-17",21.1
"358","2009-04-20",19.66
"359","2009-04-21",21.440001
"360","2009-04-22",21.41
"361","2009-04-23",20.42
"362","2009-04-24",20.4
"363","2009-04-27",20.139999
"364","2009-04-28",19.57
"365","2009-04-29",20.51
"366","2009-04-30",20.99
"367","2009-05-01",21.799999
"368","2009-05-04",22.299999
"369","2009-05-05",22.530001
"370","2009-05-06",22.74
"371","2009-05-07",22.24
"372","2009-05-08",23.639999
"373","2009-05-11",23.59
"374","2009-05-12",23.27
"375","2009-05-13",21.950001
"376","2009-05-14",22.66
"377","2009-05-15",23.1
"378","2009-05-18",23.48
"379","2009-05-19",21.57
"380","2009-05-20",21.299999
"381","2009-05-21",21.040001
"382","2009-05-22",20.700001
"383","2009-05-26",21.83
"384","2009-05-27",20.51
"385","2009-05-28",20.68
"386","2009-05-29",21.27
"387","2009-06-01",22.469999
"388","2009-06-02",23.15
"389","2009-06-03",22.719999
"390","2009-06-04",23.77
"391","2009-06-05",22.940001
"392","2009-06-08",22.540001
"393","2009-06-09",23.25
"394","2009-06-10",23.23
"395","2009-06-11",23.950001
"396","2009-06-12",23.92
"397","2009-06-15",23.549999
"398","2009-06-16",22.77
"399","2009-06-17",23.4
"400","2009-06-18",24
"401","2009-06-19",23.83
"402","2009-06-22",22.74
"403","2009-06-23",23.27
"404","2009-06-24",24
"405","2009-06-25",24.92
"406","2009-06-26",24.870001
"407","2009-06-29",24.549999
"408","2009-06-30",24.440001
"409","2009-07-01",24.07
"410","2009-07-02",24.74
"411","2009-07-06",24.809999
"412","2009-07-07",24.299999
"413","2009-07-08",24.200001
"414","2009-07-09",24.6
"415","2009-07-10",25.030001
"416","2009-07-13",25.73
"417","2009-07-14",25.57
"418","2009-07-15",26.280001
"419","2009-07-16",26.35
"420","2009-07-17",26.709999
"421","2009-07-20",26.83
"422","2009-07-21",25.76
"423","2009-07-22",25.360001
"424","2009-07-23",26.5
"425","2009-07-24",26.48
"426","2009-07-27",26.51
"427","2009-07-28",26.370001
"428","2009-07-29",26.389999
"429","2009-07-30",27.200001
"430","2009-07-31",27.950001
"431","2009-08-03",28.49
"432","2009-08-04",28.049999
"433","2009-08-05",27.219999
"434","2009-08-06",27.68
"435","2009-08-07",28.709999
"436","2009-08-10",28.879999
"437","2009-08-11",28.299999
"438","2009-08-12",28.629999
"439","2009-08-13",28.690001
"440","2009-08-14",28.5
"441","2009-08-17",27.75
"442","2009-08-18",28.879999
"443","2009-08-19",28.969999
"444","2009-08-20",29.5
"445","2009-08-21",29.58
"446","2009-08-24",30.209999
"447","2009-08-25",30.120001
"448","2009-08-26",30.549999
"449","2009-08-27",30.040001
"450","2009-08-28",29.67
"451","2009-08-31",29.42
"452","2009-09-01",28.59
"453","2009-09-02",27.93
"454","2009-09-03",28.34
"455","2009-09-04",28.940001
"456","2009-09-08",29.709999
"457","2009-09-09",29.870001
"458","2009-09-10",29.299999
"459","2009-09-11",29.17
"460","2009-09-14",29.049999
"461","2009-09-15",27.99
"462","2009-09-16",27.84
"463","2009-09-17",27.299999
"464","2009-09-18",26.99
"465","2009-09-21",27.379999
"466","2009-09-22",28.16
"467","2009-09-23",28.860001
"468","2009-09-24",28.73
"469","2009-09-25",28.209999
"470","2009-09-28",29.65
"471","2009-09-29",30.25
"472","2009-09-30",29.620001
"473","2009-10-01",27.139999
"474","2009-10-02",27.110001
"475","2009-10-05",27.209999
"476","2009-10-06",26.200001
"477","2009-10-07",25.98
"478","2009-10-08",26.469999
"479","2009-10-09",26.92
"480","2009-10-12",26.540001
"481","2009-10-13",26.5
"482","2009-10-14",27.76
"483","2009-10-15",28.33
"484","2009-10-16",28.030001
"485","2009-10-19",28.440001
"486","2009-10-20",27.77
"487","2009-10-21",27.969999
"488","2009-10-22",28.49
"489","2009-10-23",28.48
"490","2009-10-26",28.889999
"491","2009-10-27",29.450001
"492","2009-10-28",28.82
"493","2009-10-29",29.23
"494","2009-10-30",30.4
"495","2009-11-02",30.17
"496","2009-11-03",30.42
"497","2009-11-04",30.26
"498","2009-11-05",30.92
"499","2009-11-06",32.23
"500","2009-11-09",33.599998
"501","2009-11-10",32.400002
"502","2009-11-11",32.650002
"503","2009-11-12",31.99
"504","2009-11-13",32.23
"505","2009-11-16",32.16
"506","2009-11-17",32.099998
"507","2009-11-18",31.58
"508","2009-11-19",31
"509","2009-11-20",30.870001
"510","2009-11-23",31.120001
"511","2009-11-24",30.870001
"512","2009-11-25",30.799999
"513","2009-11-27",30.200001
"514","2009-11-30",30.469999
"515","2009-12-01",31.309999
"516","2009-12-02",32.139999
"517","2009-12-03",32.09
"518","2009-12-04",32.279999
"519","2009-12-07",31.799999
"520","2009-12-08",32.060001
"521","2009-12-09",32.25
"522","2009-12-10",32.509998
"523","2009-12-11",32.990002
"524","2009-12-14",33.610001
"525","2009-12-15",33.09
"526","2009-12-16",33.360001
"527","2009-12-17",32.68
"528","2009-12-18",32.419998
"529","2009-12-21",31.9
"530","2009-12-22",32.07
"531","2009-12-23",32.119999
"532","2009-12-24",32.400002
"533","2009-12-28",32.43
"534","2009-12-29",32.119999
"535","2009-12-30",32.150002
"536","2009-12-31",31.799999
"537","2010-01-04",31.98
"538","2010-01-05",32.099998
"539","2010-01-06",31.23
"540","2010-01-07",33.380001
"541","2010-01-08",34.5
"542","2010-01-11",34.209999
"543","2010-01-12",33.23
"544","2010-01-13",33.349998
"545","2010-01-14",33.099998
"546","2010-01-15",32.139999
"547","2010-01-19",32.5
"548","2010-01-20",32.080002
"549","2010-01-21",31.07
"550","2010-01-22",30.450001
"551","2010-01-25",30.389999
"552","2010-01-26",29.469999
"553","2010-01-27",29.9
"554","2010-01-28",29.690001
"555","2010-01-29",29.559999
"556","2010-02-01",29.91
"557","2010-02-02",29.74
"558","2010-02-03",29.450001
"559","2010-02-04",28.59
"560","2010-02-05",28.780001
"561","2010-02-08",27.879999
"562","2010-02-09",28.360001
"563","2010-02-10",28.530001
"564","2010-02-11",29.200001
"565","2010-02-12",29.17
"566","2010-02-16",29.58
"567","2010-02-17",29.08
"568","2010-02-18",28.700001
"569","2010-02-19",29.290001
"570","2010-02-22",29.360001
"571","2010-02-23",29.459999
"572","2010-02-24",29.959999
"573","2010-02-25",29.84
"574","2010-02-26",29.98
"575","2010-03-01",28.59
"576","2010-03-02",32.610001
"577","2010-03-03",32.119999
"578","2010-03-04",32.869999
"579","2010-03-05",33.619999
"580","2010-03-08",34.009998
"581","2010-03-09",33.580002
"582","2010-03-10",33.580002
"583","2010-03-11",34.32
"584","2010-03-12",34.860001
"585","2010-03-15",34.549999
"586","2010-03-16",34.919998
"587","2010-03-17",35.369999
"588","2010-03-18",35.220001
"589","2010-03-19",35.07
"590","2010-03-22",35.720001
"591","2010-03-23",36.189999
"592","2010-03-24",35.93
"593","2010-03-25",35.84
"594","2010-03-26",35.759998
"595","2010-03-29",35.790001
"596","2010-03-30",36.150002
"597","2010-03-31",36.099998
"598","2010-04-01",36.470001
"599","2010-04-05",36.98
"600","2010-04-06",37.369999
"601","2010-04-07",37.310001
"602","2010-04-08",36.189999
"603","2010-04-09",36.619999
"604","2010-04-12",37.099998
"605","2010-04-13",37.02
"606","2010-04-14",37.110001
"607","2010-04-15",37.959999
"608","2010-04-16",37.25
"609","2010-04-19",36.490002
"610","2010-04-20",37.389999
"611","2010-04-21",35.990002
"612","2010-04-22",36.439999
"613","2010-04-23",36.700001
"614","2010-04-26",36.959999
"615","2010-04-27",35.959999
"616","2010-04-28",35.41
"617","2010-04-29",35.459999
"618","2010-04-30",34.650002
"619","2010-05-03",34.759998
"620","2010-05-04",34.18
"621","2010-05-05",33.990002
"622","2010-05-06",32.98
"623","2010-05-07",32.43
"624","2010-05-10",33.75
"625","2010-05-11",33.700001
"626","2010-05-12",34.240002
"627","2010-05-13",33.950001
"628","2010-05-14",32.790001
"629","2010-05-17",32.709999
"630","2010-05-18",32.32
"631","2010-05-19",31.459999
"632","2010-05-20",29.75
"633","2010-05-21",30.200001
"634","2010-05-24",29.75
"635","2010-05-25",29.030001
"636","2010-05-26",28.690001
"637","2010-05-27",29.690001
"638","2010-05-28",29.65
"639","2010-06-01",29.42
"640","2010-06-02",30.139999
"641","2010-06-03",29.540001
"642","2010-06-04",28.799999
"643","2010-06-07",28.15
"644","2010-06-08",28.280001
"645","2010-06-09",28.059999
"646","2010-06-10",29.120001
"647","2010-06-11",29.690001
"648","2010-06-14",29.25
"649","2010-06-15",29.540001
"650","2010-06-16",30.120001
"651","2010-06-17",29.9
"652","2010-06-18",29.969999
"653","2010-06-21",30.120001
"654","2010-06-22",30.059999
"655","2010-06-23",29.49
"656","2010-06-24",28.629999
"657","2010-06-25",29.09
"658","2010-06-28",29.040001
"659","2010-06-29",27.23
"660","2010-06-30",27.4
"661","2010-07-01",27.34
"662","2010-07-02",27.77
"663","2010-07-06",28.360001
"664","2010-07-07",29.629999
"665","2010-07-08",30.16
"666","2010-07-09",30.66
"667","2010-07-12",30.68
"668","2010-07-13",31.02
"669","2010-07-14",31.49
"670","2010-07-15",31.530001
"671","2010-07-16",31.01
"672","2010-07-19",30.799999
"673","2010-07-20",31.120001
"674","2010-07-21",30.540001
"675","2010-07-22",31.59
"676","2010-07-23",33.130001
"677","2010-07-26",33.049999
"678","2010-07-27",33.009998
"679","2010-07-28",32.73
"680","2010-07-29",31.799999
"681","2010-07-30",32.27
"682","2010-08-02",33.25
"683","2010-08-03",33.209999
"684","2010-08-04",33.389999
"685","2010-08-05",32.93
"686","2010-08-06",32.799999
"687","2010-08-09",33.150002
"688","2010-08-10",32.709999
"689","2010-08-11",31.15
"690","2010-08-12",31.280001
"691","2010-08-13",31.23
"692","2010-08-16",31.48
"693","2010-08-17",31.51
"694","2010-08-18",32.200001
"695","2010-08-19",31.120001
"696","2010-08-20",30.9
"697","2010-08-23",30.639999
"698","2010-08-24",29.719999
"699","2010-08-25",29.809999
"700","2010-08-26",30.02
"701","2010-08-27",30.49
"702","2010-08-30",29.67
"703","2010-08-31",29.9
"704","2010-09-01",30.82
"705","2010-09-02",31.540001
"706","2010-09-03",32.650002
"707","2010-09-07",32.369999
"708","2010-09-08",32.950001
"709","2010-09-09",33.34
"710","2010-09-10",33
"711","2010-09-13",34.380001
"712","2010-09-14",34.389999
"713","2010-09-15",34.110001
"714","2010-09-16",34.509998
"715","2010-09-17",34.75
"716","2010-09-20",35.16
"717","2010-09-21",34.880001
"718","2010-09-22",34.400002
"719","2010-09-23",33.669998
"720","2010-09-24",34.169998
"721","2010-09-27",33.599998
"722","2010-09-28",34.389999
"723","2010-09-29",34.48
"724","2010-09-30",33.209999
"725","2010-10-01",34.330002
"726","2010-10-04",33.869999
"727","2010-10-05",34.389999
"728","2010-10-06",33.98
"729","2010-10-07",34.619999
"730","2010-10-08",34.91
"731","2010-10-11",34.950001
"732","2010-10-12",35.16
"733","2010-10-13",35.639999
"734","2010-10-14",35.450001
"735","2010-10-15",35.880001
"736","2010-10-18",36.950001
"737","2010-10-19",37.16
"738","2010-10-20",37.23
"739","2010-10-21",36.84
"740","2010-10-22",36.650002
"741","2010-10-25",36.290001
"742","2010-10-26",35.830002
"743","2010-10-27",35.75
"744","2010-10-28",35.77
"745","2010-10-29",35.849998
"746","2010-11-01",35.73
"747","2010-11-02",36.009998
"748","2010-11-03",35.919998
"749","2010-11-04",36.799999
"750","2010-11-05",37.07
"751","2010-11-08",37.32
"752","2010-11-09",36.799999
"753","2010-11-10",37.439999
"754","2010-11-11",37.099998
"755","2010-11-12",35.950001
"756","2010-11-15",35.880001
"757","2010-11-16",35.060001
"758","2010-11-17",34.75
"759","2010-11-18",35.369999
"760","2010-11-19",35.259998
"761","2010-11-22",35.200001
"762","2010-11-23",34.299999
"763","2010-11-24",35.16
"764","2010-11-26",34.919998
"765","2010-11-29",34.779999
"766","2010-11-30",34.060001
"767","2010-12-01",35.209999
"768","2010-12-02",36.369999
"769","2010-12-03",36.599998
"770","2010-12-06",36.380001
"771","2010-12-07",36.860001
"772","2010-12-08",37.130001
"773","2010-12-09",36.740002
"774","2010-12-10",36.560001
"775","2010-12-13",36.700001
"776","2010-12-14",37.02
"777","2010-12-15",36.799999
"778","2010-12-16",37.07
"779","2010-12-17",37.630001
"780","2010-12-20",37.439999
"781","2010-12-21",38.529999
"782","2010-12-22",39.93
"783","2010-12-23",40
"784","2010-12-27",40.02
"785","2010-12-28",39.529999
"786","2010-12-29",39.790001
"787","2010-12-30",39.41
"788","2010-12-31",38.959999
"789","2011-01-03",39.450001
"790","2011-01-04",38.799999
"791","2011-01-05",39.32
"792","2011-01-06",39.02
"793","2011-01-07",38.759998
"794","2011-01-10",38.639999
"795","2011-01-11",39.07
"796","2011-01-12",39.720001
"797","2011-01-13",36.75
"798","2011-01-14",36.419998
"799","2011-01-18",36.290001
"800","2011-01-19",35.240002
"801","2011-01-20",35.119999
"802","2011-01-21",35.5
"803","2011-01-24",35.5
"804","2011-01-25",35.150002
"805","2011-01-26",34.900002
"806","2011-01-27",34.830002
"807","2011-01-28",34
"808","2011-01-31",34.23
"809","2011-02-01",34.639999
"810","2011-02-02",34.669998
"811","2011-02-03",34.110001
"812","2011-02-04",34.799999
"813","2011-02-07",36.09
"814","2011-02-08",35.799999
"815","2011-02-09",35.950001
"816","2011-02-10",36
"817","2011-02-11",36.110001
"818","2011-02-14",36.27
"819","2011-02-15",36.009998
"820","2011-02-16",36.220001
"821","2011-02-17",36.389999
"822","2011-02-18",36.93
"823","2011-02-22",36.389999
"824","2011-02-23",35.959999
"825","2011-02-24",36
"826","2011-02-25",36.099998
"827","2011-02-28",35.5
"828","2011-03-01",34.790001
"829","2011-03-02",35.009998
"830","2011-03-03",35.73
"831","2011-03-04",35.25
"832","2011-03-07",34.959999
"833","2011-03-08",35.459999
"834","2011-03-09",35.5
"835","2011-03-10",34.59
"836","2011-03-11",35.25
"837","2011-03-14",35.040001
"838","2011-03-15",34.240002
"839","2011-03-16",33.91
"840","2011-03-17",34.32
"841","2011-03-18",35.060001
"842","2011-03-21",35.75
"843","2011-03-22",35.540001
"844","2011-03-23",35.650002
"845","2011-03-24",36.009998
"846","2011-03-25",36.560001
"847","2011-03-28",36.459999
"848","2011-03-29",36.700001
"849","2011-03-30",36.27
"850","2011-03-31",36.82
"851","2011-04-01",38.18
"852","2011-04-04",38.220001
"853","2011-04-05",37.459999
"854","2011-04-06",37.59
"855","2011-04-07",37.419998
"856","2011-04-08",36.639999
"857","2011-04-11",36.439999
"858","2011-04-12",36.169998
"859","2011-04-13",35.73
"860","2011-04-14",34.950001
"861","2011-04-15",34.830002
"862","2011-04-18",33.860001
"863","2011-04-19",34.009998
"864","2011-04-20",33.950001
"865","2011-04-21",34.060001
"866","2011-04-25",34.259998
"867","2011-04-26",34.599998
"868","2011-04-27",35.259998
"869","2011-04-28",35.43
"870","2011-04-29",35.470001
"871","2011-05-02",35.360001
"872","2011-05-03",34.970001
"873","2011-05-04",35.77
"874","2011-05-05",36.610001
"875","2011-05-06",37.419998
"876","2011-05-09",37.630001
"877","2011-05-10",38
"878","2011-05-11",37.799999
"879","2011-05-12",37.950001
"880","2011-05-13",37
"881","2011-05-16",36.689999
"882","2011-05-17",36.279999
"883","2011-05-18",37.110001
"884","2011-05-19",36.790001
"885","2011-05-20",36.560001
"886","2011-05-23",36.279999
"887","2011-05-24",36.34
"888","2011-05-25",36.610001
"889","2011-05-26",36.849998
"890","2011-05-27",37.040001
"891","2011-05-31",37.77
"892","2011-06-01",37.049999
"893","2011-06-02",37.240002
"894","2011-06-03",36.529999
"895","2011-06-06",36.150002
"896","2011-06-07",36.650002
"897","2011-06-08",36.369999
"898","2011-06-09",36.959999
"899","2011-06-10",37.029999
"900","2011-06-13",37.360001
"901","2011-06-14",37.77
"902","2011-06-15",37.619999
"903","2011-06-16",37.919998
"904","2011-06-17",37.299999
"905","2011-06-20",37.459999
"906","2011-06-21",38.189999
"907","2011-06-22",37.810001
"908","2011-06-23",37.34
"909","2011-06-24",36.880001
"910","2011-06-27",37.580002
"911","2011-06-28",37.919998
"912","2011-06-29",37.900002
"913","2011-06-30",37.68
"914","2011-07-01",37.91
"915","2011-07-05",38.009998
"916","2011-07-06",38.599998
"917","2011-07-07",38.75
"918","2011-07-08",38.889999
"919","2011-07-11",37.709999
"920","2011-07-12",37.75
"921","2011-07-13",37.889999
"922","2011-07-14",37.150002
"923","2011-07-15",37.169998
"924","2011-07-18",36.5
"925","2011-07-19",37.400002
"926","2011-07-20",37.5
"927","2011-07-21",38.18
"928","2011-07-22",37.93
"929","2011-07-25",37.73
"930","2011-07-26",37.119999
"931","2011-07-27",35.450001
"932","2011-07-28",35.900002
"933","2011-07-29",35.490002
"934","2011-08-01",35.790001
"935","2011-08-02",34.41
"936","2011-08-03",34.919998
"937","2011-08-04",33.959999
"938","2011-08-05",32.970001
"939","2011-08-08",30.360001
"940","2011-08-09",33.689999
"941","2011-08-10",32.310001
"942","2011-08-11",33.689999
"943","2011-08-12",33.630001
"944","2011-08-15",35.130001
"945","2011-08-16",34.630001
"946","2011-08-17",34.049999
"947","2011-08-18",32.23
"948","2011-08-19",31.33
"949","2011-08-22",31.43
"950","2011-08-23",33.139999
"951","2011-08-24",32.849998
"952","2011-08-25",32.66
"953","2011-08-26",33.580002
"954","2011-08-29",35.240002
"955","2011-08-30",34.459999
"956","2011-08-31",34.57
"957","2011-09-01",33.84
"958","2011-09-02",32.490002
"959","2011-09-06",31.67
"960","2011-09-07",33.41
"961","2011-09-08",32.439999
"962","2011-09-09",31.690001
"963","2011-09-12",32.18
