"","date","BRKR"
"1000","2010-12-20",16.940001
"1001","2010-12-21",17.15
"1002","2010-12-22",17.059999
"1003","2010-12-23",16.99
"1004","2010-12-27",16.940001
"1005","2010-12-28",16.809999
"1006","2010-12-29",16.790001
"1007","2010-12-30",16.799999
"1008","2010-12-31",16.6
"1009","2011-01-03",16.549999
"1010","2011-01-04",16.23
"1011","2011-01-05",16.09
"1012","2011-01-06",16.200001
"1013","2011-01-07",16
"1014","2011-01-10",17.01
"1015","2011-01-11",16.82
"1016","2011-01-12",17.360001
"1017","2011-01-13",17.34
"1018","2011-01-14",16.969999
"1019","2011-01-18",16.950001
"1020","2011-01-19",17.209999
"1021","2011-01-20",17.08
"1022","2011-01-21",17.059999
"1023","2011-01-24",17.26
"1024","2011-01-25",17.17
"1025","2011-01-26",17.540001
"1026","2011-01-27",17.790001
"1027","2011-01-28",17.5
"1028","2011-01-31",17.5
"1029","2011-02-01",17.959999
"1030","2011-02-02",17.9
"1031","2011-02-03",17.719999
"1032","2011-02-04",17.77
"1033","2011-02-07",18.01
"1034","2011-02-08",18.26
"1035","2011-02-09",18.379999
"1036","2011-02-10",18.57
"1037","2011-02-11",18.709999
"1038","2011-02-14",18.57
"1039","2011-02-15",18.360001
"1040","2011-02-16",18.690001
"1041","2011-02-17",18.73
"1042","2011-02-18",18.92
"1043","2011-02-22",18.65
"1044","2011-02-23",18.41
"1045","2011-02-24",18.27
"1046","2011-02-25",18.82
"1047","2011-02-28",19.190001
"1048","2011-03-01",18.969999
"1049","2011-03-02",19.27
"1050","2011-03-03",19.57
"1051","2011-03-04",19.870001
"1052","2011-03-07",19.48
"1053","2011-03-08",19.74
"1054","2011-03-09",19.68
"1055","2011-03-10",19.110001
"1056","2011-03-11",19.190001
"1057","2011-03-14",18.799999
"1058","2011-03-15",18.83
"1059","2011-03-16",18.190001
"1060","2011-03-17",18.23
"1061","2011-03-18",18.77
"1062","2011-03-21",19.16
"1063","2011-03-22",19.09
"1064","2011-03-23",18.940001
"1065","2011-03-24",19.43
"1066","2011-03-25",19.85
"1067","2011-03-28",19.75
"1068","2011-03-29",19.93
"1069","2011-03-30",20.6
"1070","2011-03-31",20.85
"1071","2011-04-01",21.280001
"1072","2011-04-04",21.41
"1073","2011-04-05",21.440001
"1074","2011-04-06",21.219999
"1075","2011-04-07",20.639999
"1076","2011-04-08",19.98
"1077","2011-04-11",20.059999
"1078","2011-04-12",19.950001
"1079","2011-04-13",19.98
"1080","2011-04-14",19.879999
"1081","2011-04-15",19.629999
"1082","2011-04-18",19.219999
"1083","2011-04-19",19.469999
"1084","2011-04-20",20.09
"1085","2011-04-21",20.27
"1086","2011-04-25",20.1
"1087","2011-04-26",21.219999
"1088","2011-04-27",21.389999
"1089","2011-04-28",20.25
"1090","2011-04-29",19.74
"1091","2011-05-02",19.57
"1092","2011-05-03",19.01
"1093","2011-05-04",18.780001
"1094","2011-05-05",18.58
"1095","2011-05-06",19.15
"1096","2011-05-09",19.639999
"1097","2011-05-10",19.52
"1098","2011-05-11",19.5
"1099","2011-05-12",19.73
"1100","2011-05-13",19.74
"1101","2011-05-16",19.35
"1102","2011-05-17",19.049999
"1103","2011-05-18",19.25
"1104","2011-05-19",19.360001
"1105","2011-05-20",19.17
"1106","2011-05-23",18.49
"1107","2011-05-24",18.52
"1108","2011-05-25",18.84
"1109","2011-05-26",19.040001
"1110","2011-05-27",19.15
"1111","2011-05-31",19.719999
"1112","2011-06-01",18.940001
"1113","2011-06-02",18.799999
"1114","2011-06-03",18.200001
"1115","2011-06-06",17.91
"1116","2011-06-07",17.68
"1117","2011-06-08",17.360001
"1118","2011-06-09",17.93
"1119","2011-06-10",18.450001
"1120","2011-06-13",18.43
"1121","2011-06-14",18.690001
"1122","2011-06-15",18.309999
"1123","2011-06-16",18.139999
"1124","2011-06-17",17.85
"1125","2011-06-20",17.969999
"1126","2011-06-21",18.690001
"1127","2011-06-22",18.74
"1128","2011-06-23",18.629999
"1129","2011-06-24",18.59
"1130","2011-06-27",18.950001
"1131","2011-06-28",19.58
"1132","2011-06-29",19.9
"1133","2011-06-30",20.360001
"1134","2011-07-01",20.66
"1135","2011-07-05",20.959999
"1136","2011-07-06",21.07
"1137","2011-07-07",20.84
"1138","2011-07-08",20.780001
"1139","2011-07-11",19.780001
"1140","2011-07-12",19.65
"1141","2011-07-13",19.77
"1142","2011-07-14",19.559999
"1143","2011-07-15",19.52
"1144","2011-07-18",19.4
"1145","2011-07-19",19.700001
"1146","2011-07-20",19.889999
"1147","2011-07-21",20.51
"1148","2011-07-22",20.5
"1149","2011-07-25",20.17
"1150","2011-07-26",19.41
"1151","2011-07-27",18.07
"1152","2011-07-28",17.17
"1153","2011-07-29",17.219999
"1154","2011-08-01",16.76
"1155","2011-08-02",16.27
"1156","2011-08-03",14.87
"1157","2011-08-04",13.54
"1158","2011-08-05",13.42
"1159","2011-08-08",12.51
"1160","2011-08-09",13.42
"1161","2011-08-10",13.01
"1162","2011-08-11",13.76
"1163","2011-08-12",14.41
"1164","2011-08-15",14.64
"1165","2011-08-16",14.2
"1166","2011-08-17",14.03
"1167","2011-08-18",12.95
"1168","2011-08-19",12.73
"1169","2011-08-22",12.63
"1170","2011-08-23",13.31
"1171","2011-08-24",13.59
"1172","2011-08-25",13.28
"1173","2011-08-26",13.75
"1174","2011-08-29",14.43
"1175","2011-08-30",14.26
"1176","2011-08-31",14.23
"1177","2011-09-01",13.83
"1178","2011-09-02",13.26
"1179","2011-09-06",12.96
"1180","2011-09-07",13.46
"1181","2011-09-08",13.01
"1182","2011-09-09",12.55
"1183","2011-09-12",12.86
"1184","2011-09-13",13.48
"1185","2011-09-14",13.75
"1186","2011-09-15",14.02
"1187","2011-09-16",14.37
"1188","2011-09-19",14.03
"1189","2011-09-20",13.98
"1190","2011-09-21",13.69
"1191","2011-09-22",13.39
"1192","2011-09-23",13.45
"1193","2011-09-26",13.61
"1194","2011-09-27",14.07
"1195","2011-09-28",13.52
"1196","2011-09-29",13.56
"1197","2011-09-30",13.53
"1198","2011-10-03",12.52
"1199","2011-10-04",12.92
"1200","2011-10-05",13.43
"1201","2011-10-06",13.69
"1202","2011-10-07",13.09
"1203","2011-10-10",13.64
"1204","2011-10-11",13.78
"1205","2011-10-12",13.78
"1206","2011-10-13",13.51
"1207","2011-10-14",13.83
"1208","2011-10-17",13.14
"1209","2011-10-18",13.19
"1210","2011-10-19",13.24
"1211","2011-10-20",13.31
"1212","2011-10-21",13.99
"1213","2011-10-24",15.31
"1214","2011-10-25",14.9
"1215","2011-10-26",14.62
"1216","2011-10-27",14.29
"1217","2011-10-28",14.53
"1218","2011-10-31",14.43
"1219","2011-11-01",13.67
"1220","2011-11-02",13.62
"1221","2011-11-03",13.81
"1222","2011-11-04",13.77
"1223","2011-11-07",13.6
"1224","2011-11-08",13.79
"1225","2011-11-09",13.24
"1226","2011-11-10",13.24
"1227","2011-11-11",13.72
"1228","2011-11-14",13.63
"1229","2011-11-15",13.88
"1230","2011-11-16",13.66
"1231","2011-11-17",12.63
"1232","2011-11-18",11.99
"1233","2011-11-21",12.06
"1234","2011-11-22",11.95
"1235","2011-11-23",11.86
"1236","2011-11-25",11.51
"1237","2011-11-28",12.16
"1238","2011-11-29",11.98
"1239","2011-11-30",12.52
"1240","2011-12-01",13
"1241","2011-12-02",12.77
"1242","2011-12-05",12.61
"1243","2011-12-06",12.32
"1244","2011-12-07",12.66
"1245","2011-12-08",12.49
"1246","2011-12-09",12.82
"1247","2011-12-12",12.39
"1248","2011-12-13",12.15
"1249","2011-12-14",12.06
"1250","2011-12-15",12.28
"1251","2011-12-16",12.28
"1252","2011-12-19",11.94
"1253","2011-12-20",12.24
"1254","2011-12-21",12.16
"1255","2011-12-22",12.48
"1256","2011-12-23",12.49
"1257","2011-12-27",12.39
"1258","2011-12-28",12.05
"1259","2011-12-29",12.49
"1260","2011-12-30",12.42
"1261","2012-01-03",12.61
"1262","2012-01-04",12.32
"1263","2012-01-05",12.77
"1264","2012-01-06",13.12
"1265","2012-01-09",12.98
"1266","2012-01-10",13.25
"1267","2012-01-11",13.2
"1268","2012-01-12",13.29
"1269","2012-01-13",13.26
"1270","2012-01-17",13.63
"1271","2012-01-18",13.43
"1272","2012-01-19",13.59
"1273","2012-01-20",13.54
"1274","2012-01-23",13.59
"1275","2012-01-24",13.79
"1276","2012-01-25",14.14
"1277","2012-01-26",14.29
"1278","2012-01-27",14.22
"1279","2012-01-30",13.95
"1280","2012-01-31",14.21
"1281","2012-02-01",14.71
"1282","2012-02-02",14.77
"1283","2012-02-03",15.05
"1284","2012-02-06",15.04
"1285","2012-02-07",14.96
"1286","2012-02-08",15.11
"1287","2012-02-09",15.16
"1288","2012-02-10",14.78
"1289","2012-02-13",15.2
"1290","2012-02-14",15.39
"1291","2012-02-15",15.44
"1292","2012-02-16",15.77
"1293","2012-02-17",15.49
"1294","2012-02-21",15.79
"1295","2012-02-22",16.049999
"1296","2012-02-23",16.1
"1297","2012-02-24",16.26
"1298","2012-02-27",16.15
"1299","2012-02-28",16.190001
"1300","2012-02-29",16.030001
"1301","2012-03-01",16.049999
"1302","2012-03-02",15.97
"1303","2012-03-05",15.65
"1304","2012-03-06",15.27
"1305","2012-03-07",15.32
"1306","2012-03-08",15.62
"1307","2012-03-09",15.64
"1308","2012-03-12",15.52
"1309","2012-03-13",15.7
"1310","2012-03-14",15.53
"1311","2012-03-15",15.68
"1312","2012-03-16",15.77
"1313","2012-03-19",15.79
"1314","2012-03-20",15.31
"1315","2012-03-21",15.11
"1316","2012-03-22",15
"1317","2012-03-23",15.18
"1318","2012-03-26",15.73
"1319","2012-03-27",15.54
"1320","2012-03-28",15.52
"1321","2012-03-29",15.43
"1322","2012-03-30",15.31
"1323","2012-04-02",15.97
"1324","2012-04-03",16.040001
"1325","2012-04-04",15.54
"1326","2012-04-05",15.5
"1327","2012-04-09",14.95
"1328","2012-04-10",14.26
"1329","2012-04-11",14.43
"1330","2012-04-12",14.77
"1331","2012-04-13",14.55
"1332","2012-04-16",14.36
"1333","2012-04-17",14.86
"1334","2012-04-18",14.7
"1335","2012-04-19",14.47
"1336","2012-04-20",14.48
"1337","2012-04-23",14.36
"1338","2012-04-24",13.81
"1339","2012-04-25",14.61
"1340","2012-04-26",14.73
"1341","2012-04-27",14.93
"1342","2012-04-30",15.03
"1343","2012-05-01",16.07
"1344","2012-05-02",16.139999
"1345","2012-05-03",15.8
"1346","2012-05-04",15.5
"1347","2012-05-07",15.6
"1348","2012-05-08",15.52
"1349","2012-05-09",15.28
"1350","2012-05-10",15.49
"1351","2012-05-11",15.59
"1352","2012-05-14",15.32
"1353","2012-05-15",14.98
"1354","2012-05-16",15.1
"1355","2012-05-17",14.62
"1356","2012-05-18",14.22
"1357","2012-05-21",14.64
"1358","2012-05-22",14.78
"1359","2012-05-23",14.78
"1360","2012-05-24",14.92
"1361","2012-05-25",15.12
"1362","2012-05-29",15.41
"1363","2012-05-30",15.05
"1364","2012-05-31",14.83
"1365","2012-06-01",14.35
"1366","2012-06-04",14.33
"1367","2012-06-05",14.45
"1368","2012-06-06",14.69
"1369","2012-06-07",14.85
"1370","2012-06-08",14.84
"1371","2012-06-11",14.87
"1372","2012-06-12",15.24
"1373","2012-06-13",14.71
"1374","2012-06-14",14.91
"1375","2012-06-15",15.33
"1376","2012-06-18",15.49
"1377","2012-06-19",15.49
"1378","2012-06-20",15
"1379","2012-06-21",13.5
"1380","2012-06-22",13.47
"1381","2012-06-25",12.96
"1382","2012-06-26",13
"1383","2012-06-27",13.11
"1384","2012-06-28",13.03
"1385","2012-06-29",13.31
"1386","2012-07-02",13.64
"1387","2012-07-03",13.56
"1388","2012-07-05",13.39
"1389","2012-07-06",13.36
"1390","2012-07-09",13.41
"1391","2012-07-10",13.39
"1392","2012-07-11",13.32
"1393","2012-07-12",13.43
"1394","2012-07-13",13.69
"1395","2012-07-16",13.58
"1396","2012-07-17",13.88
"1397","2012-07-18",14.13
"1398","2012-07-19",14.13
"1399","2012-07-20",13.73
"1400","2012-07-23",13.36
"1401","2012-07-24",11.53
"1402","2012-07-25",11.43
"1403","2012-07-26",11.34
"1404","2012-07-27",11.73
"1405","2012-07-30",11.54
"1406","2012-07-31",11.82
"1407","2012-08-01",11.35
"1408","2012-08-02",11.36
"1409","2012-08-03",11.65
"1410","2012-08-06",11.89
"1411","2012-08-07",12.25
"1412","2012-08-08",12.09
"1413","2012-08-09",12.15
"1414","2012-08-10",12.34
"1415","2012-08-13",12.06
"1416","2012-08-14",11.86
"1417","2012-08-15",11.91
"1418","2012-08-16",12.06
"1419","2012-08-17",12.1
"1420","2012-08-20",12.18
"1421","2012-08-21",12.1
"1422","2012-08-22",12.02
"1423","2012-08-23",12.29
"1424","2012-08-24",12.23
"1425","2012-08-27",12.14
"1426","2012-08-28",12.43
"1427","2012-08-29",12.33
"1428","2012-08-30",12.07
"1429","2012-08-31",12.11
"1430","2012-09-04",12.29
"1431","2012-09-05",12.2
"1432","2012-09-06",12.53
"1433","2012-09-07",13.05
"1434","2012-09-10",13
"1435","2012-09-11",12.79
"1436","2012-09-12",12.85
"1437","2012-09-13",13.09
"1438","2012-09-14",13.29
"1439","2012-09-17",13.37
"1440","2012-09-18",13.38
"1441","2012-09-19",13.37
"1442","2012-09-20",12.9
"1443","2012-09-21",12.99
"1444","2012-09-24",12.9
"1445","2012-09-25",12.97
"1446","2012-09-26",12.96
"1447","2012-09-27",13.02
"1448","2012-09-28",13.09
"1449","2012-10-01",13.29
"1450","2012-10-02",13.19
"1451","2012-10-03",13.3
"1452","2012-10-04",13.21
"1453","2012-10-05",13.1
"1454","2012-10-08",13
"1455","2012-10-09",12.93
"1456","2012-10-10",12.67
"1457","2012-10-11",12.55
"1458","2012-10-12",12.25
"1459","2012-10-15",12.06
"1460","2012-10-16",12.1
"1461","2012-10-17",12.15
"1462","2012-10-18",12.07
"1463","2012-10-19",11.77
"1464","2012-10-22",11.86
"1465","2012-10-23",11.8
"1466","2012-10-24",11.92
"1467","2012-10-25",12.01
"1468","2012-10-26",12.06
"1469","2012-10-31",12.09
"1470","2012-11-01",12.83
"1471","2012-11-02",12.59
"1472","2012-11-05",14.5
"1473","2012-11-06",14.51
"1474","2012-11-07",14.13
"1475","2012-11-08",13.89
"1476","2012-11-09",13.85
"1477","2012-11-12",14.13
"1478","2012-11-13",13.92
"1479","2012-11-14",13.78
"1480","2012-11-15",13.6
"1481","2012-11-16",13.61
"1482","2012-11-19",14.11
"1483","2012-11-20",14.34
"1484","2012-11-21",14.51
"1485","2012-11-23",14.53
"1486","2012-11-26",14.54
"1487","2012-11-27",14.56
"1488","2012-11-28",14.4
"1489","2012-11-29",14.75
"1490","2012-11-30",14.6
"1491","2012-12-03",14.53
"1492","2012-12-04",14.27
"1493","2012-12-05",14.23
"1494","2012-12-06",14.22
"1495","2012-12-07",14.36
"1496","2012-12-10",14.85
"1497","2012-12-11",15.01
"1498","2012-12-12",15.15
"1499","2012-12-13",15.09
"1500","2012-12-14",14.78
"1501","2012-12-17",15.06
"1502","2012-12-18",15.54
"1503","2012-12-19",15.36
"1504","2012-12-20",15.54
"1505","2012-12-21",15.27
"1506","2012-12-24",15.22
"1507","2012-12-26",15.12
"1508","2012-12-27",15.15
"1509","2012-12-28",15.05
"1510","2012-12-31",15.24
"1511","2013-01-02",16.01
"1512","2013-01-03",15.97
"1513","2013-01-04",15.98
"1514","2013-01-07",16.42
"1515","2013-01-08",16.139999
"1516","2013-01-09",16.51
"1517","2013-01-10",16.559999
"1518","2013-01-11",16.549999
"1519","2013-01-14",16.75
"1520","2013-01-15",16.76
"1521","2013-01-16",16.66
"1522","2013-01-17",16.75
"1523","2013-01-18",16.790001
"1524","2013-01-22",16.719999
"1525","2013-01-23",16.719999
"1526","2013-01-24",16.790001
"1527","2013-01-25",17.17
"1528","2013-01-28",17.059999
"1529","2013-01-29",16.940001
"1530","2013-01-30",16.77
"1531","2013-01-31",16.870001
"1532","2013-02-01",16.629999
"1533","2013-02-04",16.469999
"1534","2013-02-05",16.93
"1535","2013-02-06",16.559999
"1536","2013-02-07",16.59
"1537","2013-02-08",16.85
"1538","2013-02-11",16.57
"1539","2013-02-12",16.549999
"1540","2013-02-13",16.77
"1541","2013-02-14",16.83
"1542","2013-02-15",16.709999
"1543","2013-02-19",18.48
"1544","2013-02-20",18.09
"1545","2013-02-21",17.98
"1546","2013-02-22",17.74
"1547","2013-02-25",17.41
"1548","2013-02-26",17.370001
"1549","2013-02-27",17.43
"1550","2013-02-28",17.540001
"1551","2013-03-01",17.91
"1552","2013-03-04",18.07
"1553","2013-03-05",18.51
"1554","2013-03-06",18.639999
"1555","2013-03-07",18.610001
"1556","2013-03-08",18.559999
"1557","2013-03-11",18.52
"1558","2013-03-12",18.68
"1559","2013-03-13",19.049999
"1560","2013-03-14",18.969999
"1561","2013-03-15",18.91
"1562","2013-03-18",18.75
"1563","2013-03-19",18.559999
"1564","2013-03-20",18.68
"1565","2013-03-21",18.809999
"1566","2013-03-22",18.879999
"1567","2013-03-25",18.67
"1568","2013-03-26",18.83
"1569","2013-03-27",18.83
"1570","2013-03-28",19.1
"1571","2013-04-01",18.639999
"1572","2013-04-02",18.99
"1573","2013-04-03",18.57
"1574","2013-04-04",18.610001
"1575","2013-04-05",18.299999
"1576","2013-04-08",18.610001
"1577","2013-04-09",18.59
"1578","2013-04-10",18.93
"1579","2013-04-11",19.129999
"1580","2013-04-12",18.959999
"1581","2013-04-15",18.280001
"1582","2013-04-16",18.68
"1583","2013-04-17",18.370001
"1584","2013-04-18",18.139999
"1585","2013-04-19",17.99
"1586","2013-04-22",18
"1587","2013-04-23",18.59
"1588","2013-04-24",18.389999
"1589","2013-04-25",18.42
"1590","2013-04-26",17.790001
"1591","2013-04-29",17.77
"1592","2013-04-30",17.77
"1593","2013-05-01",17.450001
"1594","2013-05-02",17.370001
"1595","2013-05-03",16.700001
"1596","2013-05-06",16.73
"1597","2013-05-07",17.23
"1598","2013-05-08",17.26
"1599","2013-05-09",17.35
"1600","2013-05-10",17.43
"1601","2013-05-13",17.190001
"1602","2013-05-14",16.709999
"1603","2013-05-15",16.84
"1604","2013-05-16",16.700001
"1605","2013-05-17",16.780001
"1606","2013-05-20",16.76
"1607","2013-05-21",17.360001
"1608","2013-05-22",16.940001
"1609","2013-05-23",17
"1610","2013-05-24",17.110001
"1611","2013-05-28",17.200001
"1612","2013-05-29",17.040001
"1613","2013-05-30",16.870001
"1614","2013-05-31",16.530001
"1615","2013-06-03",16.73
"1616","2013-06-04",16.549999
"1617","2013-06-05",16.120001
"1618","2013-06-06",16.26
"1619","2013-06-07",16.4
"1620","2013-06-10",16.370001
"1621","2013-06-11",16.27
"1622","2013-06-12",16.09
"1623","2013-06-13",16.459999
"1624","2013-06-14",16.360001
"1625","2013-06-17",16.530001
"1626","2013-06-18",16.790001
"1627","2013-06-19",16.48
"1628","2013-06-20",15.94
"1629","2013-06-21",16.01
"1630","2013-06-24",15.95
"1631","2013-06-25",16.139999
"1632","2013-06-26",16.219999
"1633","2013-06-27",16.42
"1634","2013-06-28",16.15
"1635","2013-07-01",16.360001
"1636","2013-07-02",15.97
"1637","2013-07-03",15.91
"1638","2013-07-05",16.360001
"1639","2013-07-08",16.620001
"1640","2013-07-09",16.610001
"1641","2013-07-10",16.700001
"1642","2013-07-11",16.9
"1643","2013-07-12",16.959999
"1644","2013-07-15",17.290001
"1645","2013-07-16",17.1
"1646","2013-07-17",17.27
"1647","2013-07-18",17.290001
"1648","2013-07-19",17.48
"1649","2013-07-22",18.030001
"1650","2013-07-23",17.610001
"1651","2013-07-24",17.76
"1652","2013-07-25",17.82
"1653","2013-07-26",17.84
"1654","2013-07-29",17.59
"1655","2013-07-30",17.799999
"1656","2013-07-31",17.92
"1657","2013-08-01",19.77
"1658","2013-08-02",19.93
"1659","2013-08-05",19.709999
"1660","2013-08-06",19.6
"1661","2013-08-07",19.43
"1662","2013-08-08",19.450001
"1663","2013-08-09",19.860001
"1664","2013-08-12",20.030001
"1665","2013-08-13",20.27
"1666","2013-08-14",19.93
"1667","2013-08-15",19.379999
"1668","2013-08-16",19.370001
"1669","2013-08-19",19.559999
"1670","2013-08-20",19.73
"1671","2013-08-21",19.65
"1672","2013-08-22",20.01
"1673","2013-08-23",20.18
"1674","2013-08-26",20.33
"1675","2013-08-27",19.91
"1676","2013-08-28",19.98
"1677","2013-08-29",20.25
"1678","2013-08-30",20.040001
"1679","2013-09-03",20.25
"1680","2013-09-04",20.16
"1681","2013-09-05",20.299999
"1682","2013-09-06",20.27
"1683","2013-09-09",20.84
"1684","2013-09-10",20.459999
"1685","2013-09-11",20.809999
"1686","2013-09-12",20.549999
"1687","2013-09-13",20.73
"1688","2013-09-16",20.99
"1689","2013-09-17",20.85
"1690","2013-09-18",20.790001
"1691","2013-09-19",20.719999
"1692","2013-09-20",20.41
"1693","2013-09-23",20.07
"1694","2013-09-24",20.030001
"1695","2013-09-25",20.049999
"1696","2013-09-26",20.290001
"1697","2013-09-27",20.540001
"1698","2013-09-30",20.65
"1699","2013-10-01",20.75
"1700","2013-10-02",21.1
"1701","2013-10-03",21.23
"1702","2013-10-04",20.799999
"1703","2013-10-07",20.110001
"1704","2013-10-08",19.67
"1705","2013-10-09",19.66
"1706","2013-10-10",19.959999
"1707","2013-10-11",19.92
"1708","2013-10-14",20.27
"1709","2013-10-15",19.93
"1710","2013-10-16",19.790001
"1711","2013-10-17",20.43
"1712","2013-10-18",20.5
"1713","2013-10-21",20.780001
"1714","2013-10-22",20.450001
"1715","2013-10-23",20.33
"1716","2013-10-24",20.58
"1717","2013-10-25",20.629999
"1718","2013-10-28",20.4
"1719","2013-10-29",20.49
"1720","2013-10-30",20.709999
"1721","2013-10-31",20.450001
"1722","2013-11-01",19.23
"1723","2013-11-04",18.99
"1724","2013-11-05",18.559999
"1725","2013-11-06",18.799999
"1726","2013-11-07",18.57
"1727","2013-11-08",18.98
"1728","2013-11-11",18.9
"1729","2013-11-12",18.969999
"1730","2013-11-13",19
"1731","2013-11-14",19.15
"1732","2013-11-15",19.459999
"1733","2013-11-18",19.120001
"1734","2013-11-19",19.23
"1735","2013-11-20",19.17
"1736","2013-11-21",19.6
"1737","2013-11-22",19.34
"1738","2013-11-25",19.309999
"1739","2013-11-26",19.4
"1740","2013-11-27",19.33
"1741","2013-11-29",19.34
"1742","2013-12-02",19.290001
"1743","2013-12-03",19.030001
"1744","2013-12-04",18.6
"1745","2013-12-05",18.690001
"1746","2013-12-06",18.99
"1747","2013-12-09",19.25
"1748","2013-12-10",19.040001
"1749","2013-12-11",18.860001
"1750","2013-12-12",18.68
"1751","2013-12-13",18.610001
"1752","2013-12-16",18.709999
"1753","2013-12-17",18.639999
"1754","2013-12-18",19.25
"1755","2013-12-19",19.219999
"1756","2013-12-20",19.799999
"1757","2013-12-23",19.74
"1758","2013-12-24",19.77
"1759","2013-12-26",19.690001
"1760","2013-12-27",20.09
"1761","2013-12-30",19.860001
"1762","2013-12-31",19.77
"1763","2014-01-02",19.51
"1764","2014-01-03",19.4
"1765","2014-01-06",19.07
"1766","2014-01-07",19.85
"1767","2014-01-08",19.92
"1768","2014-01-09",19.950001
"1769","2014-01-10",19.969999
"1770","2014-01-13",19.65
"1771","2014-01-14",20.07
"1772","2014-01-15",20.74
"1773","2014-01-16",21.120001
"1774","2014-01-17",21.110001
"1775","2014-01-21",21.07
"1776","2014-01-22",21.059999
"1777","2014-01-23",20.73
"1778","2014-01-24",19.950001
"1779","2014-01-27",19.799999
"1780","2014-01-28",20.290001
"1781","2014-01-29",20.1
"1782","2014-01-30",20.74
"1783","2014-01-31",20.35
"1784","2014-02-03",20
"1785","2014-02-04",20.139999
"1786","2014-02-05",20.24
"1787","2014-02-06",21.059999
"1788","2014-02-07",21.200001
"1789","2014-02-10",21.74
"1790","2014-02-11",21.690001
"1791","2014-02-12",21.700001
"1792","2014-02-13",22.040001
"1793","2014-02-14",22
"1794","2014-02-18",21.860001
"1795","2014-02-19",22.450001
"1796","2014-02-20",22.51
"1797","2014-02-21",22.32
"1798","2014-02-24",22.27
"1799","2014-02-25",22.379999
"1800","2014-02-26",22.700001
"1801","2014-02-27",22.879999
"1802","2014-02-28",22.74
"1803","2014-03-03",22.76
"1804","2014-03-04",23.559999
"1805","2014-03-05",23.790001
"1806","2014-03-06",23.73
"1807","2014-03-07",23.85
"1808","2014-03-10",23.6
"1809","2014-03-11",23.629999
"1810","2014-03-12",23.92
"1811","2014-03-13",23.76
"1812","2014-03-14",23.77
"1813","2014-03-17",24.25
"1814","2014-03-18",24.059999
"1815","2014-03-19",23.77
"1816","2014-03-20",23.879999
"1817","2014-03-21",23.41
"1818","2014-03-24",22.99
"1819","2014-03-25",22.9
"1820","2014-03-26",22.67
"1821","2014-03-27",22.450001
"1822","2014-03-28",22.51
"1823","2014-03-31",22.790001
"1824","2014-04-01",23.25
"1825","2014-04-02",23.35
"1826","2014-04-03",23.23
"1827","2014-04-04",22.870001
"1828","2014-04-07",21.889999
"1829","2014-04-08",21.93
"1830","2014-04-09",22.559999
"1831","2014-04-10",21.82
"1832","2014-04-11",20.85
"1833","2014-04-14",21
"1834","2014-04-15",20.549999
"1835","2014-04-16",20.83
"1836","2014-04-17",21.15
"1837","2014-04-21",21.040001
"1838","2014-04-22",21.280001
"1839","2014-04-23",21.09
"1840","2014-04-24",21.58
"1841","2014-04-25",21.219999
"1842","2014-04-28",21.07
"1843","2014-04-29",21.059999
"1844","2014-04-30",20.66
"1845","2014-05-01",21.01
"1846","2014-05-02",20.950001
"1847","2014-05-05",21.120001
"1848","2014-05-06",20.83
"1849","2014-05-07",20.6
"1850","2014-05-08",20.67
"1851","2014-05-09",20.07
"1852","2014-05-12",20.690001
"1853","2014-05-13",20.92
"1854","2014-05-14",20.42
"1855","2014-05-15",20.030001
"1856","2014-05-16",20.139999
"1857","2014-05-19",20.309999
"1858","2014-05-20",20.299999
"1859","2014-05-21",20.66
"1860","2014-05-22",20.719999
"1861","2014-05-23",20.68
"1862","2014-05-27",20.889999
"1863","2014-05-28",21.15
"1864","2014-05-29",21.35
"1865","2014-05-30",20.950001
"1866","2014-06-02",21.02
"1867","2014-06-03",21.4
"1868","2014-06-04",21.440001
"1869","2014-06-05",21.969999
"1870","2014-06-06",22.07
"1871","2014-06-09",22.27
"1872","2014-06-10",22.049999
"1873","2014-06-11",22.01
"1874","2014-06-12",21.99
"1875","2014-06-13",22
"1876","2014-06-16",22.209999
"1877","2014-06-17",22.26
"1878","2014-06-18",23.08
"1879","2014-06-19",23.959999
"1880","2014-06-20",23.9
"1881","2014-06-23",23.870001
"1882","2014-06-24",24.1
"1883","2014-06-25",24.450001
"1884","2014-06-26",24.18
"1885","2014-06-27",24.07
"1886","2014-06-30",24.27
"1887","2014-07-01",24.559999
"1888","2014-07-02",24.24
"1889","2014-07-03",24.559999
"1890","2014-07-07",24.02
"1891","2014-07-08",23.51
"1892","2014-07-09",23.4
"1893","2014-07-10",23.32
"1894","2014-07-11",23.469999
"1895","2014-07-14",23.5
"1896","2014-07-15",23.18
"1897","2014-07-16",23.07
"1898","2014-07-17",22.92
"1899","2014-07-18",23.43
"1900","2014-07-21",23.35
"1901","2014-07-22",23.450001
"1902","2014-07-23",23.950001
"1903","2014-07-24",24
"1904","2014-07-25",23.879999
"1905","2014-07-28",23.719999
"1906","2014-07-29",23.51
"1907","2014-07-30",23.65
"1908","2014-07-31",22.73
"1909","2014-08-01",22.4
"1910","2014-08-04",22.6
"1911","2014-08-05",22.83
"1912","2014-08-06",22.799999
"1913","2014-08-07",20.68
"1914","2014-08-08",20.68
"1915","2014-08-11",20.02
"1916","2014-08-12",19.969999
"1917","2014-08-13",20
