"","date","PSXP"
"264","2014-08-07",63.389999
"265","2014-08-08",65.059998
"266","2014-08-11",67.949997
"267","2014-08-12",68.470001
"268","2014-08-13",69.540001
"269","2014-08-14",71.099998
"270","2014-08-15",71.849998
"271","2014-08-18",72.699997
"272","2014-08-19",73.589996
"273","2014-08-20",73.339996
"274","2014-08-21",73.220001
"275","2014-08-22",74.349998
"276","2014-08-25",74.059998
"277","2014-08-26",74.610001
"278","2014-08-27",74.129997
"279","2014-08-28",73.699997
"280","2014-08-29",74
"281","2014-09-02",73.889999
"282","2014-09-03",73.080002
"283","2014-09-04",71.940002
"284","2014-09-05",70.25
"285","2014-09-08",71.279999
"286","2014-09-09",71.209999
"287","2014-09-10",72.639999
"288","2014-09-11",70.449997
"289","2014-09-12",68.099998
"290","2014-09-15",67.309998
"291","2014-09-16",68.160004
"292","2014-09-17",69.290001
"293","2014-09-18",70.739998
"294","2014-09-19",71.080002
"295","2014-09-22",69.300003
"296","2014-09-23",67.57
"297","2014-09-24",68.720001
"298","2014-09-25",67.480003
"299","2014-09-26",68.150002
"300","2014-09-29",68.519997
"301","2014-09-30",66.75
"302","2014-10-01",66.099998
"303","2014-10-02",66.110001
"304","2014-10-03",67.440002
"305","2014-10-06",68.589996
"306","2014-10-07",66.830002
"307","2014-10-08",66.279999
"308","2014-10-09",63.939999
"309","2014-10-10",61.52
"310","2014-10-13",57.290001
"311","2014-10-14",56.41
"312","2014-10-15",59.540001
"313","2014-10-16",64.550003
"314","2014-10-17",64.900002
"315","2014-10-20",66.550003
"316","2014-10-21",66.830002
"317","2014-10-22",64.010002
"318","2014-10-23",65.830002
"319","2014-10-24",66.550003
"320","2014-10-27",64.760002
"321","2014-10-28",67.050003
"322","2014-10-29",68.5
"323","2014-10-30",69.290001
"324","2014-10-31",69.690002
"325","2014-11-03",69.919998
"326","2014-11-04",68.160004
"327","2014-11-05",67.889999
"328","2014-11-06",67.660004
"329","2014-11-07",67.629997
"330","2014-11-10",67.440002
"331","2014-11-11",66.400002
"332","2014-11-12",65.75
"333","2014-11-13",63.889999
"334","2014-11-14",65.480003
"335","2014-11-17",68
"336","2014-11-18",67.510002
"337","2014-11-19",65.379997
"338","2014-11-20",64.879997
"339","2014-11-21",65.900002
"340","2014-11-24",64.650002
"341","2014-11-25",66.440002
"342","2014-11-26",65.730003
"343","2014-11-28",62.25
"344","2014-12-01",58.240002
"345","2014-12-02",63.369999
"346","2014-12-03",65.779999
"347","2014-12-04",64.099998
"348","2014-12-05",62.630001
"349","2014-12-08",59.5
"350","2014-12-09",60.650002
"351","2014-12-10",60.130001
"352","2014-12-11",60.610001
"353","2014-12-12",60.959999
"354","2014-12-15",61.299999
"355","2014-12-16",60.84
"356","2014-12-17",63.880001
"357","2014-12-18",63.689999
"358","2014-12-19",63.68
"359","2014-12-22",64.050003
"360","2014-12-23",65.239998
"361","2014-12-24",67.720001
"362","2014-12-26",67
"363","2014-12-29",68.839996
"364","2014-12-30",68.309998
"365","2014-12-31",68.93
"366","2015-01-02",69.339996
"367","2015-01-05",67.580002
"368","2015-01-06",66.559998
"369","2015-01-07",64.459999
"370","2015-01-08",65.330002
"371","2015-01-09",64.870003
"372","2015-01-12",63.25
"373","2015-01-13",62.389999
"374","2015-01-14",62.900002
"375","2015-01-15",64.93
"376","2015-01-16",66.769997
"377","2015-01-20",68.040001
"378","2015-01-21",71.010002
"379","2015-01-22",72.470001
"380","2015-01-23",75.080002
"381","2015-01-26",78.529999
"382","2015-01-27",77.169998
"383","2015-01-28",74.860001
"384","2015-01-29",75.150002
"385","2015-01-30",72.419998
"386","2015-02-02",71.650002
"387","2015-02-03",73.099998
"388","2015-02-04",72.760002
"389","2015-02-05",74.849998
"390","2015-02-06",77.559998
"391","2015-02-09",77.629997
"392","2015-02-10",77.580002
"393","2015-02-11",75.739998
"394","2015-02-12",76.980003
"395","2015-02-13",78.830002
"396","2015-02-17",75.5
"397","2015-02-18",75
"398","2015-02-19",74.5
"399","2015-02-20",74.5
"400","2015-02-23",73.760002
"401","2015-02-24",73.389999
"402","2015-02-25",72.800003
"403","2015-02-26",71.019997
"404","2015-02-27",71.190002
"405","2015-03-02",71.459999
"406","2015-03-03",73.940002
"407","2015-03-04",73.889999
"408","2015-03-05",73.959999
"409","2015-03-06",71.629997
"410","2015-03-09",70.830002
"411","2015-03-10",72.800003
"412","2015-03-11",72.980003
"413","2015-03-12",73.449997
"414","2015-03-13",73.690002
"415","2015-03-16",72.440002
"416","2015-03-17",71.150002
"417","2015-03-18",72.68
"418","2015-03-19",73.360001
"419","2015-03-20",73.5
"420","2015-03-23",73.18
"421","2015-03-24",71.510002
"422","2015-03-25",70.650002
"423","2015-03-26",69.190002
"424","2015-03-27",68.110001
"425","2015-03-30",68.300003
"426","2015-03-31",70.669998
"427","2015-04-01",68.949997
"428","2015-04-02",68.57
"429","2015-04-06",69.029999
"430","2015-04-07",69.199997
"431","2015-04-08",70.279999
"432","2015-04-09",70.110001
"433","2015-04-10",70.370003
"434","2015-04-13",70.599998
"435","2015-04-14",71.68
"436","2015-04-15",72.690002
"437","2015-04-16",70.82
"438","2015-04-17",70.510002
"439","2015-04-20",71.050003
"440","2015-04-21",71.110001
"441","2015-04-22",72.110001
"442","2015-04-23",71.199997
"443","2015-04-24",71.57
"444","2015-04-27",73.839996
"445","2015-04-28",74.019997
"446","2015-04-29",75.68
"447","2015-04-30",75.849998
"448","2015-05-01",75.849998
"449","2015-05-04",76.220001
"450","2015-05-05",75.57
"451","2015-05-06",74.559998
"452","2015-05-07",73.809998
"453","2015-05-08",74.300003
"454","2015-05-11",73.489998
"455","2015-05-12",72.889999
"456","2015-05-13",72.889999
"457","2015-05-14",73.480003
"458","2015-05-15",72.199997
"459","2015-05-18",71.959999
"460","2015-05-19",72.160004
"461","2015-05-20",71.550003
"462","2015-05-21",70.879997
"463","2015-05-22",71.110001
"464","2015-05-26",71.029999
"465","2015-05-27",71.269997
"466","2015-05-28",71.279999
"467","2015-05-29",72.739998
"468","2015-06-01",73.129997
"469","2015-06-02",73.32
"470","2015-06-03",74.57
"471","2015-06-04",72.519997
"472","2015-06-05",72.120003
"473","2015-06-08",71.889999
"474","2015-06-09",71.68
"475","2015-06-10",71.470001
"476","2015-06-11",71.059998
"477","2015-06-12",71.5
"478","2015-06-15",72.540001
"479","2015-06-16",71.690002
"480","2015-06-17",72.379997
"481","2015-06-18",72.050003
"482","2015-06-19",71
"483","2015-06-22",71.57
"484","2015-06-23",71.18
"485","2015-06-24",71.790001
"486","2015-06-25",71.169998
"487","2015-06-26",71.980003
"488","2015-06-29",71.639999
"489","2015-06-30",72
"490","2015-07-01",69.550003
"491","2015-07-02",69.809998
"492","2015-07-06",66.800003
"493","2015-07-07",67.830002
"494","2015-07-08",67.580002
"495","2015-07-09",67.150002
"496","2015-07-10",68.910004
"497","2015-07-13",66.209999
"498","2015-07-14",63.5
"499","2015-07-15",63.02
"500","2015-07-16",61.889999
"501","2015-07-17",59.139999
"502","2015-07-20",56.540001
"503","2015-07-21",58.209999
"504","2015-07-22",58.990002
"505","2015-07-23",59.759998
"506","2015-07-24",61.040001
"507","2015-07-27",61.009998
"508","2015-07-28",62.290001
"509","2015-07-29",64.779999
"510","2015-07-30",63.560001
"511","2015-07-31",62.310001
"512","2015-08-03",61.34
"513","2015-08-04",59.950001
"514","2015-08-05",58.220001
"515","2015-08-06",58.369999
"516","2015-08-07",56.700001
"517","2015-08-10",56.34
"518","2015-08-11",55.869999
"519","2015-08-12",56.450001
"520","2015-08-13",56.400002
"521","2015-08-14",57.360001
"522","2015-08-17",58.049999
"523","2015-08-18",58.650002
"524","2015-08-19",57.779999
"525","2015-08-20",57.82
"526","2015-08-21",56.310001
"527","2015-08-24",54.939999
"528","2015-08-25",55.099998
"529","2015-08-26",57.689999
"530","2015-08-27",61.630001
"531","2015-08-28",61.959999
"532","2015-08-31",62.400002
"533","2015-09-01",60.32
"534","2015-09-02",59.48
"535","2015-09-03",57.619999
"536","2015-09-04",56.450001
"537","2015-09-08",56.389999
"538","2015-09-09",55.82
"539","2015-09-10",56.110001
"540","2015-09-11",54.639999
"541","2015-09-14",53.459999
"542","2015-09-15",51.689999
"543","2015-09-16",52.529999
"544","2015-09-17",52.52
"545","2015-09-18",51.48
"546","2015-09-21",51.950001
"547","2015-09-22",48.919998
"548","2015-09-23",45.700001
"549","2015-09-24",46.959999
"550","2015-09-25",47.830002
"551","2015-09-28",46.150002
"552","2015-09-29",44.610001
"553","2015-09-30",49.27
"554","2015-10-01",49.990002
"555","2015-10-02",53.200001
"556","2015-10-05",55.02
"557","2015-10-06",55.290001
"558","2015-10-07",56.990002
"559","2015-10-08",57.93
"560","2015-10-09",59.310001
"561","2015-10-12",58.790001
"562","2015-10-13",59.25
"563","2015-10-14",59.57
"564","2015-10-15",59.560001
"565","2015-10-16",60.07
"566","2015-10-19",59.060001
"567","2015-10-20",58.279999
"568","2015-10-21",56.91
"569","2015-10-22",55.310001
"570","2015-10-23",55.400002
"571","2015-10-26",53
"572","2015-10-27",53.709999
"573","2015-10-28",55.439999
"574","2015-10-29",56.84
"575","2015-10-30",60.639999
"576","2015-11-02",61.700001
"577","2015-11-03",65.290001
"578","2015-11-04",65.370003
"579","2015-11-05",65.029999
"580","2015-11-06",63.52
"581","2015-11-09",64.440002
"582","2015-11-10",64.379997
"583","2015-11-11",60.75
"584","2015-11-12",58.93
"585","2015-11-13",58.48
"586","2015-11-16",61.259998
"587","2015-11-17",61.98
"588","2015-11-18",63.110001
"589","2015-11-19",60.48
"590","2015-11-20",60.119999
"591","2015-11-23",59.09
"592","2015-11-24",59.759998
"593","2015-11-25",59.209999
"594","2015-11-27",58.66
"595","2015-11-30",58
"596","2015-12-01",56.400002
"597","2015-12-02",53.93
"598","2015-12-03",52.150002
"599","2015-12-04",51.439999
"600","2015-12-07",50.150002
"601","2015-12-08",51.02
"602","2015-12-09",55.98
"603","2015-12-10",55.209999
"604","2015-12-11",52.34
"605","2015-12-14",51.23
"606","2015-12-15",52.810001
"607","2015-12-16",56.59
"608","2015-12-17",55.099998
"609","2015-12-18",56.860001
"610","2015-12-21",56.720001
"611","2015-12-22",60.66
"612","2015-12-23",61.720001
"613","2015-12-24",61.43
"614","2015-12-28",60.959999
"615","2015-12-29",60.77
"616","2015-12-30",58.98
"617","2015-12-31",61.400002
"618","2016-01-04",60.720001
"619","2016-01-05",60.200001
"620","2016-01-06",58.080002
"621","2016-01-07",54.91
"622","2016-01-08",56.169998
"623","2016-01-11",52.75
"624","2016-01-12",52.080002
"625","2016-01-13",51.18
"626","2016-01-14",56.810001
"627","2016-01-15",55.669998
"628","2016-01-19",52.990002
"629","2016-01-20",53.139999
"630","2016-01-21",55.169998
"631","2016-01-22",59.049999
"632","2016-01-25",55.529999
"633","2016-01-26",56.48
"634","2016-01-27",56.279999
"635","2016-01-28",57.869999
"636","2016-01-29",56.68
"637","2016-02-01",56.360001
"638","2016-02-02",55.799999
"639","2016-02-03",54.400002
"640","2016-02-04",57.139999
"641","2016-02-05",58.450001
"642","2016-02-08",57.740002
"643","2016-02-09",58.240002
"644","2016-02-10",58.82
"645","2016-02-11",56.02
"646","2016-02-12",56.220001
"647","2016-02-16",57.5
"648","2016-02-17",57.470001
"649","2016-02-18",56.599998
"650","2016-02-19",56.759998
"651","2016-02-22",61.040001
"652","2016-02-23",60.759998
"653","2016-02-24",60.040001
"654","2016-02-25",59.09
"655","2016-02-26",59.68
"656","2016-02-29",60.27
"657","2016-03-01",59.639999
"658","2016-03-02",58.57
"659","2016-03-03",60.169998
"660","2016-03-04",60.77
"661","2016-03-07",63.150002
"662","2016-03-08",58.369999
"663","2016-03-09",58.310001
"664","2016-03-10",56.299999
"665","2016-03-11",58.5
"666","2016-03-14",58.970001
"667","2016-03-15",58.5
"668","2016-03-16",60.52
"669","2016-03-17",62.689999
"670","2016-03-18",62.380001
"671","2016-03-21",60.240002
"672","2016-03-22",60.27
"673","2016-03-23",62.93
"674","2016-03-24",62.5
"675","2016-03-28",61.709999
"676","2016-03-29",61.709999
"677","2016-03-30",62.25
"678","2016-03-31",62.59
"679","2016-04-01",63.419998
"680","2016-04-04",63.349998
"681","2016-04-05",61.439999
"682","2016-04-06",61.52
"683","2016-04-07",59.25
"684","2016-04-08",60.310001
"685","2016-04-11",60.810001
"686","2016-04-12",62.990002
"687","2016-04-13",62.060001
"688","2016-04-14",60.619999
"689","2016-04-15",58.490002
"690","2016-04-18",59.330002
"691","2016-04-19",59.369999
"692","2016-04-20",60.259998
"693","2016-04-21",60.709999
"694","2016-04-22",61.830002
"695","2016-04-25",61.75
"696","2016-04-26",59.41
"697","2016-04-27",60.919998
"698","2016-04-28",59.549999
"699","2016-04-29",57.240002
"700","2016-05-02",56.419998
"701","2016-05-03",56.380001
"702","2016-05-04",56.490002
"703","2016-05-05",53
"704","2016-05-06",53.09
"705","2016-05-09",53.389999
"706","2016-05-10",53
"707","2016-05-11",52.5
"708","2016-05-12",53.490002
"709","2016-05-13",53.330002
"710","2016-05-16",53.470001
"711","2016-05-17",53.48
"712","2016-05-18",51.560001
"713","2016-05-19",53.09
"714","2016-05-20",52.130001
"715","2016-05-23",52.720001
"716","2016-05-24",52.650002
"717","2016-05-25",52.23
"718","2016-05-26",53.369999
"719","2016-05-27",54.400002
"720","2016-05-31",54.93
"721","2016-06-01",55.189999
"722","2016-06-02",55.389999
"723","2016-06-03",55.23
"724","2016-06-06",56.110001
"725","2016-06-07",55.07
"726","2016-06-08",54.639999
"727","2016-06-09",53.509998
"728","2016-06-10",54.150002
"729","2016-06-13",53.77
"730","2016-06-14",53.52
"731","2016-06-15",53.200001
"732","2016-06-16",53.82
"733","2016-06-17",53.580002
"734","2016-06-20",54.389999
"735","2016-06-21",54.049999
"736","2016-06-22",53.939999
"737","2016-06-23",54.330002
"738","2016-06-24",53.25
"739","2016-06-27",51.700001
"740","2016-06-28",53.450001
"741","2016-06-29",54.599998
"742","2016-06-30",55.869999
"743","2016-07-01",54.919998
"744","2016-07-05",53.869999
"745","2016-07-06",53.900002
"746","2016-07-07",53.119999
"747","2016-07-08",54.110001
"748","2016-07-11",54.330002
"749","2016-07-12",55.810001
"750","2016-07-13",55.57
"751","2016-07-14",55.970001
"752","2016-07-15",55.57
"753","2016-07-18",55.5
"754","2016-07-19",54.759998
"755","2016-07-20",55
"756","2016-07-21",54.630001
"757","2016-07-22",54.599998
"758","2016-07-25",53.990002
"759","2016-07-26",53.740002
"760","2016-07-27",53.220001
"761","2016-07-28",53.5
"762","2016-07-29",53.5
"763","2016-08-01",52.790001
"764","2016-08-02",52.759998
"765","2016-08-03",51.810001
"766","2016-08-04",50.830002
"767","2016-08-05",50.849998
"768","2016-08-08",52.310001
"769","2016-08-09",48.810001
"770","2016-08-10",48.950001
"771","2016-08-11",48.98
"772","2016-08-12",49.610001
"773","2016-08-15",49.560001
"774","2016-08-16",49.450001
"775","2016-08-17",48.93
"776","2016-08-18",49.240002
"777","2016-08-19",49.369999
"778","2016-08-22",48.91
"779","2016-08-23",48.650002
"780","2016-08-24",48.700001
"781","2016-08-25",49.27
"782","2016-08-26",49.23
"783","2016-08-29",49.200001
"784","2016-08-30",49.630001
"785","2016-08-31",49.470001
"786","2016-09-01",49.630001
"787","2016-09-02",49.610001
"788","2016-09-06",49.689999
"789","2016-09-07",49.810001
"790","2016-09-08",49.580002
"791","2016-09-09",48.869999
"792","2016-09-12",48.169998
"793","2016-09-13",47
"794","2016-09-14",47.299999
"795","2016-09-15",47.41
"796","2016-09-16",47
"797","2016-09-19",46.669998
"798","2016-09-20",46.540001
"799","2016-09-21",47.080002
"800","2016-09-22",47.290001
"801","2016-09-23",47.360001
"802","2016-09-26",47.880001
"803","2016-09-27",47.700001
"804","2016-09-28",48.169998
"805","2016-09-29",47.779999
"806","2016-09-30",48.599998
"807","2016-10-03",47.830002
"808","2016-10-04",47.82
"809","2016-10-05",47.82
"810","2016-10-06",47.689999
"811","2016-10-07",47.490002
"812","2016-10-10",47.439999
"813","2016-10-11",46.98
"814","2016-10-12",46.990002
"815","2016-10-13",47
"816","2016-10-14",46.990002
"817","2016-10-17",46.84
"818","2016-10-18",46.919998
"819","2016-10-19",47.330002
"820","2016-10-20",47.599998
"821","2016-10-21",47.75
"822","2016-10-24",47.490002
"823","2016-10-25",47.040001
"824","2016-10-26",46.720001
"825","2016-10-27",47.080002
"826","2016-10-28",45.41
"827","2016-10-31",44.200001
"828","2016-11-01",44.049999
"829","2016-11-02",44.07
"830","2016-11-03",44.93
"831","2016-11-04",45.080002
"832","2016-11-07",44.849998
"833","2016-11-08",44.59
"834","2016-11-09",44.220001
"835","2016-11-10",44.439999
"836","2016-11-11",43.77
"837","2016-11-14",43.57
"838","2016-11-15",43.900002
"839","2016-11-16",43.5
"840","2016-11-17",43.68
"841","2016-11-18",43.349998
"842","2016-11-21",43.630001
"843","2016-11-22",44.939999
"844","2016-11-23",45.720001
"845","2016-11-25",44.779999
"846","2016-11-28",44.810001
"847","2016-11-29",44.209999
"848","2016-11-30",45.130001
"849","2016-12-01",45.139999
"850","2016-12-02",45.189999
"851","2016-12-05",45.799999
"852","2016-12-06",45.380001
"853","2016-12-07",45.869999
"854","2016-12-08",45.939999
"855","2016-12-09",45.470001
"856","2016-12-12",45.740002
"857","2016-12-13",46.259998
"858","2016-12-14",45.349998
"859","2016-12-15",45.400002
"860","2016-12-16",46.48
"861","2016-12-19",47.009998
"862","2016-12-20",47.380001
"863","2016-12-21",47.529999
"864","2016-12-22",48.290001
"865","2016-12-23",48.450001
"866","2016-12-27",49
"867","2016-12-28",48.650002
"868","2016-12-29",48.040001
"869","2016-12-30",48.639999
"870","2017-01-03",49.689999
"871","2017-01-04",50.060001
"872","2017-01-05",50.150002
"873","2017-01-06",51.369999
"874","2017-01-09",50.150002
"875","2017-01-10",49.080002
"876","2017-01-11",49.77
"877","2017-01-12",49.48
"878","2017-01-13",51.060001
"879","2017-01-17",52.200001
"880","2017-01-18",52.66
"881","2017-01-19",52.099998
"882","2017-01-20",52.209999
"883","2017-01-23",52.950001
"884","2017-01-24",53.57
"885","2017-01-25",54.549999
"886","2017-01-26",55.040001
"887","2017-01-27",56.139999
"888","2017-01-30",55.889999
"889","2017-01-31",56.169998
"890","2017-02-01",56.470001
"891","2017-02-02",56.630001
"892","2017-02-03",57.060001
"893","2017-02-06",55.450001
"894","2017-02-07",54.139999
"895","2017-02-08",54.82
"896","2017-02-09",55.5
"897","2017-02-10",55.869999
"898","2017-02-13",55.759998
"899","2017-02-14",56.41
"900","2017-02-15",56.400002
"901","2017-02-16",56.150002
"902","2017-02-17",56.209999
"903","2017-02-21",57.580002
"904","2017-02-22",56.43
"905","2017-02-23",56.580002
"906","2017-02-24",55.98
"907","2017-02-27",55.970001
"908","2017-02-28",55.630001
"909","2017-03-01",55.880001
"910","2017-03-02",56.080002
"911","2017-03-03",55.34
"912","2017-03-06",55.080002
"913","2017-03-07",54.990002
"914","2017-03-08",53.889999
"915","2017-03-09",52.869999
"916","2017-03-10",52.73
"917","2017-03-13",51.799999
"918","2017-03-14",51.09
"919","2017-03-15",51.439999
"920","2017-03-16",51.150002
"921","2017-03-17",50.91
"922","2017-03-20",50.790001
"923","2017-03-21",50.529999
"924","2017-03-22",50.139999
"925","2017-03-23",50.259998
"926","2017-03-24",50.23
"927","2017-03-27",49.869999
"928","2017-03-28",49.900002
"929","2017-03-29",50.330002
"930","2017-03-30",50.700001
"931","2017-03-31",51.349998
"932","2017-04-03",51.459999
"933","2017-04-04",51.459999
"934","2017-04-05",51.439999
"935","2017-04-06",53.330002
"936","2017-04-07",53.349998
"937","2017-04-10",53.25
"938","2017-04-11",53
"939","2017-04-12",52.650002
"940","2017-04-13",52.360001
"941","2017-04-17",52.060001
"942","2017-04-18",52.139999
"943","2017-04-19",51.700001
"944","2017-04-20",51.98
"945","2017-04-21",51.759998
"946","2017-04-24",52.380001
"947","2017-04-25",53.73
"948","2017-04-26",53.59
"949","2017-04-27",52.599998
"950","2017-04-28",52.68
"951","2017-05-01",52.290001
"952","2017-05-02",52.959999
