"","date","SHOP"
"163","2016-01-11",23.870001
"164","2016-01-12",23.74
"165","2016-01-13",21.379999
"166","2016-01-14",20.639999
"167","2016-01-15",19.889999
"168","2016-01-19",20.299999
"169","2016-01-20",20.530001
"170","2016-01-21",22.790001
"171","2016-01-22",23.07
"172","2016-01-25",23.129999
"173","2016-01-26",23.09
"174","2016-01-27",22
"175","2016-01-28",22.5
"176","2016-01-29",23.219999
"177","2016-02-01",23.530001
"178","2016-02-02",22.620001
"179","2016-02-03",23
"180","2016-02-04",23.48
"181","2016-02-05",21.870001
"182","2016-02-08",20.379999
"183","2016-02-09",19.85
"184","2016-02-10",19.969999
"185","2016-02-11",19.370001
"186","2016-02-12",19.33
"187","2016-02-16",20.5
"188","2016-02-17",22.370001
"189","2016-02-18",20.59
"190","2016-02-19",20.57
"191","2016-02-22",21.209999
"192","2016-02-23",20.040001
"193","2016-02-24",21.02
"194","2016-02-25",21.66
"195","2016-02-26",22
"196","2016-02-29",22.379999
"197","2016-03-01",22.690001
"198","2016-03-02",24.360001
"199","2016-03-03",24.27
"200","2016-03-04",25.16
"201","2016-03-07",25.870001
"202","2016-03-08",26.790001
"203","2016-03-09",26.07
"204","2016-03-10",25.389999
"205","2016-03-11",26.700001
"206","2016-03-14",26.58
"207","2016-03-15",25.83
"208","2016-03-16",26.799999
"209","2016-03-17",27.15
"210","2016-03-18",28.49
"211","2016-03-21",28.040001
"212","2016-03-22",27.51
"213","2016-03-23",26.200001
"214","2016-03-24",26.99
"215","2016-03-28",27.59
"216","2016-03-29",27.969999
"217","2016-03-30",27.77
"218","2016-03-31",28.209999
"219","2016-04-01",28.450001
"220","2016-04-04",29.299999
"221","2016-04-05",28.75
"222","2016-04-06",29.5
"223","2016-04-07",29.209999
"224","2016-04-08",29.549999
"225","2016-04-11",29.52
"226","2016-04-12",29.77
"227","2016-04-13",29.799999
"228","2016-04-14",30.959999
"229","2016-04-15",30.969999
"230","2016-04-18",31.530001
"231","2016-04-19",32.049999
"232","2016-04-20",31.5
"233","2016-04-21",31.530001
"234","2016-04-22",31.809999
"235","2016-04-25",31.129999
"236","2016-04-26",31.469999
"237","2016-04-27",31.83
"238","2016-04-28",31.75
"239","2016-04-29",31.85
"240","2016-05-02",31.41
"241","2016-05-03",30.74
"242","2016-05-04",29.610001
"243","2016-05-05",28.52
"244","2016-05-06",27.719999
"245","2016-05-09",26.459999
"246","2016-05-10",26.629999
"247","2016-05-11",26.27
"248","2016-05-12",26.950001
"249","2016-05-13",26.290001
"250","2016-05-16",26.16
"251","2016-05-17",26.799999
"252","2016-05-18",26.34
"253","2016-05-19",25.969999
"254","2016-05-20",26.1
"255","2016-05-23",26.82
"256","2016-05-24",27.059999
"257","2016-05-25",28.200001
"258","2016-05-26",27.76
"259","2016-05-27",28.57
"260","2016-05-31",29.290001
"261","2016-06-01",31.07
"262","2016-06-02",29.84
"263","2016-06-03",29.58
"264","2016-06-06",30
"265","2016-06-07",29.860001
"266","2016-06-08",30.09
"267","2016-06-09",29.41
"268","2016-06-10",28.280001
"269","2016-06-13",27.99
"270","2016-06-14",29.049999
"271","2016-06-15",28.66
"272","2016-06-16",28.370001
"273","2016-06-17",28.940001
"274","2016-06-20",29.77
"275","2016-06-21",29.870001
"276","2016-06-22",29.809999
"277","2016-06-23",31.200001
"278","2016-06-24",29.07
"279","2016-06-27",27.16
"280","2016-06-28",28.540001
"281","2016-06-29",30.32
"282","2016-06-30",30.76
"283","2016-07-01",30.83
"284","2016-07-05",30.610001
"285","2016-07-06",30.65
"286","2016-07-07",30.370001
"287","2016-07-08",31
"288","2016-07-11",31.85
"289","2016-07-12",32.490002
"290","2016-07-13",31.99
"291","2016-07-14",32.099998
"292","2016-07-15",32.32
"293","2016-07-18",32.200001
"294","2016-07-19",33.259998
"295","2016-07-20",33.09
"296","2016-07-21",32.73
"297","2016-07-22",32.869999
"298","2016-07-25",32.599998
"299","2016-07-26",32.549999
"300","2016-07-27",33.209999
"301","2016-07-28",34.27
"302","2016-07-29",34.27
"303","2016-08-01",34.049999
"304","2016-08-02",33.529999
"305","2016-08-03",36.790001
"306","2016-08-04",36.849998
"307","2016-08-05",37.009998
"308","2016-08-08",38.310001
"309","2016-08-09",38.790001
"310","2016-08-10",39.290001
"311","2016-08-11",39.91
"312","2016-08-12",39.380001
"313","2016-08-15",39.080002
"314","2016-08-16",38.369999
"315","2016-08-17",38.740002
"316","2016-08-18",40.25
"317","2016-08-19",42.41
"318","2016-08-22",42.470001
"319","2016-08-23",41.759998
"320","2016-08-24",40.939999
"321","2016-08-25",40.630001
"322","2016-08-26",41.52
"323","2016-08-29",41.389999
"324","2016-08-30",41.290001
"325","2016-08-31",41.360001
"326","2016-09-01",40.669998
"327","2016-09-02",42.419998
"328","2016-09-06",43.189999
"329","2016-09-07",42.779999
"330","2016-09-08",43.209999
"331","2016-09-09",41.040001
"332","2016-09-12",41.630001
"333","2016-09-13",40.57
"334","2016-09-14",40.900002
"335","2016-09-15",41.77
"336","2016-09-16",41.490002
"337","2016-09-19",42.950001
"338","2016-09-20",42.459999
"339","2016-09-21",44.5
"340","2016-09-22",43.860001
"341","2016-09-23",43.349998
"342","2016-09-26",43.200001
"343","2016-09-27",43.869999
"344","2016-09-28",42.75
"345","2016-09-29",42.959999
"346","2016-09-30",42.919998
"347","2016-10-03",43.029999
"348","2016-10-04",43.41
"349","2016-10-05",43.77
"350","2016-10-06",43.68
"351","2016-10-07",44.360001
"352","2016-10-10",43.73
"353","2016-10-11",42.299999
"354","2016-10-12",42.389999
"355","2016-10-13",42.09
"356","2016-10-14",42.82
"357","2016-10-17",42.02
"358","2016-10-18",42.48
"359","2016-10-19",43.389999
"360","2016-10-20",43.150002
"361","2016-10-21",43.48
"362","2016-10-24",43.860001
"363","2016-10-25",43.490002
"364","2016-10-26",43.029999
"365","2016-10-27",41.349998
"366","2016-10-28",40.84
"367","2016-10-31",41.450001
"368","2016-11-01",40.779999
"369","2016-11-02",43.57
"370","2016-11-03",40.41
"371","2016-11-04",39.150002
"372","2016-11-07",40.150002
"373","2016-11-08",41.349998
"374","2016-11-09",40.580002
"375","2016-11-10",40.09
"376","2016-11-11",39.66
"377","2016-11-14",37.900002
"378","2016-11-15",39.919998
"379","2016-11-16",40.360001
"380","2016-11-17",42.02
"381","2016-11-18",44.049999
"382","2016-11-21",44.889999
"383","2016-11-22",42.959999
"384","2016-11-23",43.049999
"385","2016-11-25",43.27
"386","2016-11-28",42.490002
"387","2016-11-29",42.59
"388","2016-11-30",41.669998
"389","2016-12-01",39.669998
"390","2016-12-02",39.049999
"391","2016-12-05",40.57
"392","2016-12-06",40.900002
"393","2016-12-07",40.720001
"394","2016-12-08",42.630001
"395","2016-12-09",42.220001
"396","2016-12-12",42.040001
"397","2016-12-13",42.27
"398","2016-12-14",41.75
"399","2016-12-15",42.41
"400","2016-12-16",42.049999
"401","2016-12-19",41.869999
"402","2016-12-20",41.419998
"403","2016-12-21",40.799999
"404","2016-12-22",40.169998
"405","2016-12-23",41.34
"406","2016-12-27",43.639999
"407","2016-12-28",43.220001
"408","2016-12-29",43.099998
"409","2016-12-30",42.869999
"410","2017-01-03",42.82
"411","2017-01-04",44.139999
"412","2017-01-05",47.68
"413","2017-01-06",46.900002
"414","2017-01-09",47.18
"415","2017-01-10",47.869999
"416","2017-01-11",48.330002
"417","2017-01-12",48.580002
"418","2017-01-13",48.099998
"419","2017-01-17",49.52
"420","2017-01-18",49.98
"421","2017-01-19",50.66
"422","2017-01-20",50.09
"423","2017-01-23",49.439999
"424","2017-01-24",49.419998
"425","2017-01-25",51.360001
"426","2017-01-26",51.009998
"427","2017-01-27",51.540001
"428","2017-01-30",50.700001
"429","2017-01-31",50.82
"430","2017-02-01",51.189999
"431","2017-02-02",52.32
"432","2017-02-03",52.119999
"433","2017-02-06",52.68
"434","2017-02-07",53.130001
"435","2017-02-08",53.369999
"436","2017-02-09",54.610001
"437","2017-02-10",55.220001
"438","2017-02-13",56.049999
"439","2017-02-14",56.049999
"440","2017-02-15",60.610001
"441","2017-02-16",60.970001
"442","2017-02-17",61.52
"443","2017-02-21",63.080002
"444","2017-02-22",63.59
"445","2017-02-23",62.73
"446","2017-02-24",61.75
"447","2017-02-27",59.93
"448","2017-02-28",59.209999
"449","2017-03-01",59.650002
"450","2017-03-02",59.669998
"451","2017-03-03",60.290001
"452","2017-03-06",59.32
"453","2017-03-07",60.130001
"454","2017-03-08",60.91
"455","2017-03-09",62.389999
"456","2017-03-10",64.150002
"457","2017-03-13",64.93
"458","2017-03-14",63.830002
"459","2017-03-15",64.839996
"460","2017-03-16",64.989998
"461","2017-03-17",66.989998
"462","2017-03-20",68.860001
"463","2017-03-21",67.190002
"464","2017-03-22",66.709999
"465","2017-03-23",67.580002
"466","2017-03-24",68.980003
"467","2017-03-27",70.400002
"468","2017-03-28",72.370003
"469","2017-03-29",72.720001
"470","2017-03-30",69.050003
"471","2017-03-31",68.089996
"472","2017-04-03",69.230003
"473","2017-04-04",68.529999
"474","2017-04-05",67.889999
"475","2017-04-06",68.519997
"476","2017-04-07",68.709999
"477","2017-04-10",69.279999
"478","2017-04-11",69.059998
"479","2017-04-12",69.25
"480","2017-04-13",70.629997
"481","2017-04-17",71.699997
"482","2017-04-18",71.580002
"483","2017-04-19",72.639999
"484","2017-04-20",76.059998
"485","2017-04-21",76.379997
"486","2017-04-24",75.830002
"487","2017-04-25",76.650002
"488","2017-04-26",74.120003
"489","2017-04-27",73.089996
"490","2017-04-28",75.949997
"491","2017-05-01",77.260002
"492","2017-05-02",82.980003
"493","2017-05-03",81.720001
"494","2017-05-04",81.349998
"495","2017-05-05",85.529999
"496","2017-05-08",86.779999
"497","2017-05-09",89.150002
"498","2017-05-10",93.059998
"499","2017-05-11",92.019997
"500","2017-05-12",93.580002
"501","2017-05-15",94.239998
"502","2017-05-16",94.93
"503","2017-05-17",89.839996
"504","2017-05-18",92.110001
"505","2017-05-19",88.870003
"506","2017-05-22",89.599998
"507","2017-05-23",90.019997
"508","2017-05-24",90.809998
"509","2017-05-25",90.220001
"510","2017-05-26",90.739998
"511","2017-05-30",90.57
"512","2017-05-31",91.860001
"513","2017-06-01",93.440002
"514","2017-06-02",97.529999
"515","2017-06-05",97.480003
"516","2017-06-06",98.610001
"517","2017-06-07",96.989998
"518","2017-06-08",98.839996
"519","2017-06-09",91.449997
"520","2017-06-12",88.889999
"521","2017-06-13",86.93
"522","2017-06-14",85.360001
"523","2017-06-15",85.480003
"524","2017-06-16",86.93
"525","2017-06-19",90.559998
"526","2017-06-20",88.940002
"527","2017-06-21",91.25
"528","2017-06-22",91.370003
"529","2017-06-23",94.480003
"530","2017-06-26",92.040001
"531","2017-06-27",87.040001
"532","2017-06-28",89.519997
"533","2017-06-29",86.400002
"534","2017-06-30",86.900002
"535","2017-07-03",86
"536","2017-07-05",88.110001
"537","2017-07-06",86.209999
"538","2017-07-07",88.989998
"539","2017-07-10",90.989998
"540","2017-07-11",91.290001
"541","2017-07-12",94.68
"542","2017-07-13",93.019997
"543","2017-07-14",92.410004
"544","2017-07-17",90.489998
"545","2017-07-18",93.18
"546","2017-07-19",91.900002
"547","2017-07-20",90.870003
"548","2017-07-21",89.419998
"549","2017-07-24",93.610001
"550","2017-07-25",92.160004
"551","2017-07-26",93.919998
"552","2017-07-27",90.43
"553","2017-07-28",92.980003
"554","2017-07-31",92.370003
"555","2017-08-01",104.080002
"556","2017-08-02",98.349998
"557","2017-08-03",97.160004
"558","2017-08-04",96.279999
"559","2017-08-07",97.790001
"560","2017-08-08",96.510002
"561","2017-08-09",95.190002
"562","2017-08-10",88.400002
"563","2017-08-11",91.709999
"564","2017-08-14",94.059998
"565","2017-08-15",93.150002
"566","2017-08-16",94.610001
"567","2017-08-17",93.5
"568","2017-08-18",94.580002
"569","2017-08-21",96.269997
"570","2017-08-22",98.610001
"571","2017-08-23",102.459999
"572","2017-08-24",106.529999
"573","2017-08-25",103.739998
"574","2017-08-28",103.790001
"575","2017-08-29",104.370003
"576","2017-08-30",108.440002
"577","2017-08-31",110.919998
"578","2017-09-01",110.860001
"579","2017-09-05",110.669998
"580","2017-09-06",110.220001
"581","2017-09-07",113.459999
"582","2017-09-08",113.610001
"583","2017-09-11",117.989998
"584","2017-09-12",120.5
"585","2017-09-13",119.209999
"586","2017-09-14",120.199997
"587","2017-09-15",120.260002
"588","2017-09-18",122.419998
"589","2017-09-19",122.940002
"590","2017-09-20",119.290001
"591","2017-09-21",120.150002
"592","2017-09-22",120.269997
"593","2017-09-25",114.470001
"594","2017-09-26",113.379997
"595","2017-09-27",117.400002
"596","2017-09-28",116.449997
"597","2017-09-29",116.489998
"598","2017-10-02",119
"599","2017-10-03",116.809998
"600","2017-10-04",103.300003
"601","2017-10-05",100.43
"602","2017-10-06",97.919998
"603","2017-10-09",97.379997
"604","2017-10-10",92.57
"605","2017-10-11",95.019997
"606","2017-10-12",94.360001
"607","2017-10-13",94.220001
"608","2017-10-16",96.980003
"609","2017-10-17",96.209999
"610","2017-10-18",98.93
"611","2017-10-19",98.25
"612","2017-10-20",102.099998
"613","2017-10-23",102.910004
"614","2017-10-24",106.410004
"615","2017-10-25",102.989998
"616","2017-10-26",104.110001
"617","2017-10-27",107.269997
"618","2017-10-30",109.360001
"619","2017-10-31",99.489998
"620","2017-11-01",96.199997
"621","2017-11-02",99.889999
"622","2017-11-03",98.709999
"623","2017-11-06",99.839996
"624","2017-11-07",99.709999
"625","2017-11-08",99.400002
"626","2017-11-09",97.029999
"627","2017-11-10",100.010002
"628","2017-11-13",98.769997
"629","2017-11-14",98.970001
"630","2017-11-15",98.040001
"631","2017-11-16",103.889999
"632","2017-11-17",104.889999
"633","2017-11-20",108.559998
"634","2017-11-21",110.169998
"635","2017-11-22",110.410004
"636","2017-11-24",111.809998
"637","2017-11-27",113.360001
"638","2017-11-28",112.089996
"639","2017-11-29",103.669998
"640","2017-11-30",103.82
"641","2017-12-01",103.269997
"642","2017-12-04",96.620003
"643","2017-12-05",95.279999
"644","2017-12-06",95.769997
"645","2017-12-07",99.790001
"646","2017-12-08",100.769997
"647","2017-12-11",104.110001
"648","2017-12-12",101.400002
"649","2017-12-13",103.209999
"650","2017-12-14",103.230003
"651","2017-12-15",105.220001
"652","2017-12-18",107.620003
"653","2017-12-19",105.730003
"654","2017-12-20",105.239998
"655","2017-12-21",104.800003
"656","2017-12-22",103.860001
"657","2017-12-26",104.839996
"658","2017-12-27",104.5
"659","2017-12-28",102.389999
"660","2017-12-29",101
"661","2018-01-02",105.489998
"662","2018-01-03",107.75
"663","2018-01-04",109.949997
"664","2018-01-05",110.580002
"665","2018-01-08",112.349998
"666","2018-01-09",110.730003
"667","2018-01-10",111
"668","2018-01-11",111.129997
"669","2018-01-12",112.800003
"670","2018-01-16",111.919998
"671","2018-01-17",114.910004
"672","2018-01-18",114.800003
"673","2018-01-19",115.480003
"674","2018-01-22",119.43
"675","2018-01-23",118.690002
"676","2018-01-24",119.669998
"677","2018-01-25",124.900002
"678","2018-01-26",129.070007
"679","2018-01-29",127.300003
"680","2018-01-30",124.209999
"681","2018-01-31",127.919998
"682","2018-02-01",126.279999
"683","2018-02-02",125.120003
"684","2018-02-05",118.300003
"685","2018-02-06",122.139999
"686","2018-02-07",123.339996
"687","2018-02-08",118.510002
"688","2018-02-09",119.550003
"689","2018-02-12",127.940002
"690","2018-02-13",126.059998
"691","2018-02-14",137.559998
"692","2018-02-15",137.949997
"693","2018-02-16",137.529999
"694","2018-02-20",142.779999
"695","2018-02-21",132.899994
"696","2018-02-22",134.179993
"697","2018-02-23",137
"698","2018-02-26",136.270004
"699","2018-02-27",137.660004
"700","2018-02-28",138.210007
"701","2018-03-01",136.850006
"702","2018-03-02",136.75
"703","2018-03-05",139.289993
"704","2018-03-06",141.509995
"705","2018-03-07",143.679993
"706","2018-03-08",147.410004
"707","2018-03-09",149.160004
"708","2018-03-12",148.149994
"709","2018-03-13",145.320007
"710","2018-03-14",146.25
"711","2018-03-15",147.410004
"712","2018-03-16",147.220001
"713","2018-03-19",145.619995
"714","2018-03-20",153.110001
"715","2018-03-21",149.399994
"716","2018-03-22",145.449997
"717","2018-03-23",141.660004
"718","2018-03-26",136.720001
"719","2018-03-27",128.820007
"720","2018-03-28",121.599998
"721","2018-03-29",124.589996
"722","2018-04-02",122.080002
"723","2018-04-03",119.370003
"724","2018-04-04",120.669998
"725","2018-04-05",120.139999
"726","2018-04-06",117.419998
"727","2018-04-09",118.949997
"728","2018-04-10",122.870003
"729","2018-04-11",119.529999
"730","2018-04-12",120.75
"731","2018-04-13",117.510002
"732","2018-04-16",116.940002
"733","2018-04-17",125.959999
"734","2018-04-18",127.559998
"735","2018-04-19",126.669998
"736","2018-04-20",126.790001
"737","2018-04-23",122.910004
"738","2018-04-24",123.139999
"739","2018-04-25",120.019997
"740","2018-04-26",124.150002
"741","2018-04-27",126.620003
"742","2018-04-30",133.630005
"743","2018-05-01",127.68
"744","2018-05-02",124.809998
"745","2018-05-03",135.169998
"746","2018-05-04",136.130005
"747","2018-05-07",138.559998
"748","2018-05-08",143.309998
"749","2018-05-09",146.100006
"750","2018-05-10",146.229996
"751","2018-05-11",144.470001
"752","2018-05-14",142.639999
"753","2018-05-15",142.5
"754","2018-05-16",142.279999
"755","2018-05-17",146.100006
"756","2018-05-18",147.059998
"757","2018-05-21",144.509995
"758","2018-05-22",138.75
"759","2018-05-23",140.830002
"760","2018-05-24",143.050003
"761","2018-05-25",143.639999
"762","2018-05-29",143.289993
"763","2018-05-30",145.839996
"764","2018-05-31",148.089996
"765","2018-06-01",150.800003
"766","2018-06-04",156.910004
"767","2018-06-05",161.059998
"768","2018-06-06",165.360001
"769","2018-06-07",161.259995
"770","2018-06-08",162.809998
"771","2018-06-11",160.240005
"772","2018-06-12",165.240005
"773","2018-06-13",165.089996
"774","2018-06-14",167.940002
"775","2018-06-15",168.440002
"776","2018-06-18",172.839996
"777","2018-06-19",170.610001
"778","2018-06-20",172.25
"779","2018-06-21",164.539993
"780","2018-06-22",162.529999
"781","2018-06-25",153.210007
"782","2018-06-26",155.009995
"783","2018-06-27",144.699997
"784","2018-06-28",146.550003
"785","2018-06-29",145.889999
"786","2018-07-02",149.419998
"787","2018-07-03",150.5
"788","2018-07-05",152.679993
"789","2018-07-06",156.809998
"790","2018-07-09",158.449997
"791","2018-07-10",158.979996
"792","2018-07-11",160.979996
"793","2018-07-12",167.5
"794","2018-07-13",166.179993
"795","2018-07-16",165.350006
"796","2018-07-17",169
"797","2018-07-18",170.479996
"798","2018-07-19",171.75
"799","2018-07-20",171.75
"800","2018-07-23",173.259995
"801","2018-07-24",168.339996
"802","2018-07-25",173.779999
"803","2018-07-26",170.289993
"804","2018-07-27",160.149994
"805","2018-07-30",148.080002
"806","2018-07-31",138.210007
"807","2018-08-01",136.360001
"808","2018-08-02",143.919998
"809","2018-08-03",141.869995
"810","2018-08-06",142.039993
"811","2018-08-07",141.679993
"812","2018-08-08",142.699997
"813","2018-08-09",146.440002
"814","2018-08-10",149.220001
"815","2018-08-13",142.869995
"816","2018-08-14",144.380005
"817","2018-08-15",138.919998
"818","2018-08-16",139.160004
"819","2018-08-17",137.190002
"820","2018-08-20",135.970001
"821","2018-08-21",133.440002
"822","2018-08-22",137.630005
"823","2018-08-23",137.490005
"824","2018-08-24",140.580002
"825","2018-08-27",144.039993
"826","2018-08-28",145
"827","2018-08-29",145.149994
"828","2018-08-30",144.809998
"829","2018-08-31",145.669998
"830","2018-09-04",146.339996
"831","2018-09-05",139.970001
"832","2018-09-06",134.130005
"833","2018-09-07",140.639999
"834","2018-09-10",142.130005
"835","2018-09-11",147.759995
"836","2018-09-12",153.130005
"837","2018-09-13",155.5
"838","2018-09-14",154.770004
"839","2018-09-17",153.630005
"840","2018-09-18",162.279999
"841","2018-09-19",164.600006
"842","2018-09-20",167.169998
"843","2018-09-21",161.520004
"844","2018-09-24",162.179993
"845","2018-09-25",161.110001
"846","2018-09-26",162
"847","2018-09-27",164.449997
"848","2018-09-28",164.460007
"849","2018-10-01",163.419998
"850","2018-10-02",156.600006
"851","2018-10-03",160.199997
"852","2018-10-04",148.910004
"853","2018-10-05",145.600006
"854","2018-10-08",140.490005
"855","2018-10-09",140.220001
"856","2018-10-10",130.100006
"857","2018-10-11",128.389999
"858","2018-10-12",135.199997
"859","2018-10-15",135.699997
"860","2018-10-16",145.830002
"861","2018-10-17",137.369995
"862","2018-10-18",134.779999
"863","2018-10-19",127.07
"864","2018-10-22",134.369995
"865","2018-10-23",132.160004
"866","2018-10-24",122.269997
"867","2018-10-25",136.990005
"868","2018-10-26",132.949997
"869","2018-10-29",128.5
"870","2018-10-30",129.139999
"871","2018-10-31",138.149994
"872","2018-11-01",144.350006
"873","2018-11-02",145.550003
"874","2018-11-05",141.029999
"875","2018-11-06",140.929993
"876","2018-11-07",148.190002
"877","2018-11-08",149.539993
"878","2018-11-09",140.899994
"879","2018-11-12",135.539993
"880","2018-11-13",138.779999
"881","2018-11-14",142.759995
"882","2018-11-15",150.089996
"883","2018-11-16",151.020004
"884","2018-11-19",133.75
"885","2018-11-20",134.350006
"886","2018-11-21",132.610001
"887","2018-11-23",134.809998
"888","2018-11-26",144.440002
"889","2018-11-27",144.470001
"890","2018-11-28",149.960007
"891","2018-11-29",149.039993
"892","2018-11-30",152.660004
"893","2018-12-03",156.389999
"894","2018-12-04",150.199997
"895","2018-12-06",156.899994
"896","2018-12-07",146.880005
"897","2018-12-10",151.5
"898","2018-12-11",154.669998
"899","2018-12-12",160.089996
"900","2018-12-13",161.059998
"901","2018-12-14",140.169998
"902","2018-12-17",129.660004
"903","2018-12-18",134.389999
"904","2018-12-19",133.190002
"905","2018-12-20",127.709999
"906","2018-12-21",122.410004
"907","2018-12-24",119.099998
"908","2018-12-26",130.210007
"909","2018-12-27",132.399994
"910","2018-12-28",133.460007
"911","2018-12-31",138.449997
"912","2019-01-02",137.600006
"913","2019-01-03",129.789993
"914","2019-01-04",138.059998
"915","2019-01-07",144.389999
"916","2019-01-08",145.440002
"917","2019-01-09",148.619995
"918","2019-01-10",148.270004
"919","2019-01-11",149.429993
"920","2019-01-14",149.100006
"921","2019-01-15",154.300003
"922","2019-01-16",158.25
"923","2019-01-17",157.690002
"924","2019-01-18",158.429993
"925","2019-01-22",156.279999
"926","2019-01-23",156.600006
"927","2019-01-24",158.410004
"928","2019-01-25",162.820007
"929","2019-01-28",159.440002
"930","2019-01-29",157.110001
"931","2019-01-30",162.429993
"932","2019-01-31",168.470001
"933","2019-02-01",170.589996
"934","2019-02-04",173.550003
"935","2019-02-05",173.570007
"936","2019-02-06",173.600006
"937","2019-02-07",171.800003
"938","2019-02-08",175.949997
"939","2019-02-11",173.169998
"940","2019-02-12",175.550003
"941","2019-02-13",172.020004
"942","2019-02-14",176.520004
"943","2019-02-15",178.190002
"944","2019-02-19",181.300003
"945","2019-02-20",179.210007
"946","2019-02-21",178.470001
"947","2019-02-22",183.630005
"948","2019-02-25",187.5
"949","2019-02-26",185.029999
