"","date","ONB"
"304","2008-03-18",18.209999
"305","2008-03-19",18.01
"306","2008-03-20",19.26
"307","2008-03-24",18.93
"308","2008-03-25",18.879999
"309","2008-03-26",18.889999
"310","2008-03-27",18.25
"311","2008-03-28",17.73
"312","2008-03-31",18
"313","2008-04-01",18.91
"314","2008-04-02",19.129999
"315","2008-04-03",18.75
"316","2008-04-04",18.200001
"317","2008-04-07",17.35
"318","2008-04-08",16.34
"319","2008-04-09",15.57
"320","2008-04-10",15.71
"321","2008-04-11",15.49
"322","2008-04-14",14.99
"323","2008-04-15",15.36
"324","2008-04-16",16.110001
"325","2008-04-17",16.190001
"326","2008-04-18",16.309999
"327","2008-04-21",15.62
"328","2008-04-22",15.45
"329","2008-04-23",15.18
"330","2008-04-24",15.82
"331","2008-04-25",15.8
"332","2008-04-28",17.02
"333","2008-04-29",16.93
"334","2008-04-30",17.110001
"335","2008-05-01",17.790001
"336","2008-05-02",17.57
"337","2008-05-05",17.48
"338","2008-05-06",17.49
"339","2008-05-07",16.790001
"340","2008-05-08",17
"341","2008-05-09",17.120001
"342","2008-05-12",17.82
"343","2008-05-13",17.799999
"344","2008-05-14",17.98
"345","2008-05-15",17.889999
"346","2008-05-16",17.4
"347","2008-05-19",17.209999
"348","2008-05-20",16.83
"349","2008-05-21",17.1
"350","2008-05-22",17.459999
"351","2008-05-23",17.030001
"352","2008-05-27",17.5
"353","2008-05-28",17.09
"354","2008-05-29",17.42
"355","2008-05-30",17.48
"356","2008-06-02",17.26
"357","2008-06-03",17.4
"358","2008-06-04",17.48
"359","2008-06-05",17.940001
"360","2008-06-06",17.16
"361","2008-06-09",16.83
"362","2008-06-10",16.92
"363","2008-06-11",16.450001
"364","2008-06-12",16.41
"365","2008-06-13",15.57
"366","2008-06-16",16.379999
"367","2008-06-17",16.120001
"368","2008-06-18",15.89
"369","2008-06-19",16.620001
"370","2008-06-20",16.67
"371","2008-06-23",15.85
"372","2008-06-24",15.88
"373","2008-06-25",15.8
"374","2008-06-26",15.5
"375","2008-06-27",15.12
"376","2008-06-30",14.26
"377","2008-07-01",14.2
"378","2008-07-02",13.66
"379","2008-07-03",13.18
"380","2008-07-07",12.82
"381","2008-07-08",13.78
"382","2008-07-09",13.04
"383","2008-07-10",13.53
"384","2008-07-11",13.82
"385","2008-07-14",12.75
"386","2008-07-15",12.71
"387","2008-07-16",14.31
"388","2008-07-17",15.28
"389","2008-07-18",15.33
"390","2008-07-21",14.99
"391","2008-07-22",15.68
"392","2008-07-23",15.84
"393","2008-07-24",14.79
"394","2008-07-25",14.97
"395","2008-07-28",14.37
"396","2008-07-29",15.06
"397","2008-07-30",15.21
"398","2008-07-31",15.18
"399","2008-08-01",15.48
"400","2008-08-04",15.78
"401","2008-08-05",16.469999
"402","2008-08-06",16.59
"403","2008-08-07",16.209999
"404","2008-08-08",17.02
"405","2008-08-11",17.99
"406","2008-08-12",17.700001
"407","2008-08-13",17.360001
"408","2008-08-14",17.82
"409","2008-08-15",18.1
"410","2008-08-18",17.66
"411","2008-08-19",17.35
"412","2008-08-20",17.24
"413","2008-08-21",16.98
"414","2008-08-22",17.540001
"415","2008-08-25",16.73
"416","2008-08-26",16.84
"417","2008-08-27",17.120001
"418","2008-08-28",17.559999
"419","2008-08-29",17.43
"420","2008-09-02",17.709999
"421","2008-09-03",18.360001
"422","2008-09-04",17.93
"423","2008-09-05",18.790001
"424","2008-09-08",19.389999
"425","2008-09-09",19.34
"426","2008-09-10",19.790001
"427","2008-09-11",20.07
"428","2008-09-12",20.280001
"429","2008-09-15",19.940001
"430","2008-09-16",21.290001
"431","2008-09-17",20.719999
"432","2008-09-18",23.639999
"433","2008-09-19",25
"434","2008-09-22",21.690001
"435","2008-09-23",20.530001
"436","2008-09-24",20.34
"437","2008-09-25",19.940001
"438","2008-09-26",20.25
"439","2008-09-29",19.620001
"440","2008-09-30",20.02
"441","2008-10-01",20.799999
"442","2008-10-02",19.42
"443","2008-10-03",17.889999
"444","2008-10-06",18.17
"445","2008-10-07",17.049999
"446","2008-10-08",17.120001
"447","2008-10-09",15.89
"448","2008-10-10",18
"449","2008-10-13",18.42
"450","2008-10-14",17.889999
"451","2008-10-15",17.4
"452","2008-10-16",18.75
"453","2008-10-17",18.07
"454","2008-10-20",18.73
"455","2008-10-21",18.18
"456","2008-10-22",17.48
"457","2008-10-23",16.67
"458","2008-10-24",16
"459","2008-10-27",15.78
"460","2008-10-28",18.040001
"461","2008-10-29",17.76
"462","2008-10-30",18.4
"463","2008-10-31",18.940001
"464","2008-11-03",19.34
"465","2008-11-04",19.360001
"466","2008-11-05",17.790001
"467","2008-11-06",17.65
"468","2008-11-07",18.02
"469","2008-11-10",17.57
"470","2008-11-11",17.540001
"471","2008-11-12",16.6
"472","2008-11-13",17.68
"473","2008-11-14",16.280001
"474","2008-11-17",16.209999
"475","2008-11-18",16.25
"476","2008-11-19",14.92
"477","2008-11-20",14.54
"478","2008-11-21",14.69
"479","2008-11-24",17.030001
"480","2008-11-25",18.07
"481","2008-11-26",17.549999
"482","2008-11-28",17.18
"483","2008-12-01",14.14
"484","2008-12-02",15.36
"485","2008-12-03",15.7
"486","2008-12-04",15.57
"487","2008-12-05",16.639999
"488","2008-12-08",16.85
"489","2008-12-09",15.8
"490","2008-12-10",15.76
"491","2008-12-11",14.86
"492","2008-12-12",15.48
"493","2008-12-15",15.26
"494","2008-12-16",16.59
"495","2008-12-17",16.469999
"496","2008-12-18",16.370001
"497","2008-12-19",16.309999
"498","2008-12-22",16.280001
"499","2008-12-23",16.190001
"500","2008-12-24",16.450001
"501","2008-12-26",16.75
"502","2008-12-29",16.790001
"503","2008-12-30",17.860001
"504","2008-12-31",18.16
"505","2009-01-02",18.110001
"506","2009-01-05",17.780001
"507","2009-01-06",18.02
"508","2009-01-07",17.18
"509","2009-01-08",17.209999
"510","2009-01-09",16.389999
"511","2009-01-12",15.91
"512","2009-01-13",15.41
"513","2009-01-14",14.49
"514","2009-01-15",14.2
"515","2009-01-16",14.08
"516","2009-01-20",12.78
"517","2009-01-21",13.57
"518","2009-01-22",12.72
"519","2009-01-23",13.02
"520","2009-01-26",12.8
"521","2009-01-27",13.19
"522","2009-01-28",14.35
"523","2009-01-29",13.31
"524","2009-01-30",12.73
"525","2009-02-02",12.9
"526","2009-02-03",12.84
"527","2009-02-04",12.93
"528","2009-02-05",13.21
"529","2009-02-06",14.24
"530","2009-02-09",14.61
"531","2009-02-10",13.34
"532","2009-02-11",13.41
"533","2009-02-12",13.27
"534","2009-02-13",12.6
"535","2009-02-17",12.27
"536","2009-02-18",12.14
"537","2009-02-19",11.66
"538","2009-02-20",11.59
"539","2009-02-23",11.44
"540","2009-02-24",12.26
"541","2009-02-25",12.23
"542","2009-02-26",12.23
"543","2009-02-27",11.67
"544","2009-03-02",11.19
"545","2009-03-03",10.51
"546","2009-03-04",10.31
"547","2009-03-05",9.1
"548","2009-03-06",9.3
"549","2009-03-09",8.97
"550","2009-03-10",10.1
"551","2009-03-11",9.93
"552","2009-03-12",10.75
"553","2009-03-13",10.46
"554","2009-03-16",9.96
"555","2009-03-17",10.12
"556","2009-03-18",11.21
"557","2009-03-19",10.78
"558","2009-03-20",10.39
"559","2009-03-23",12.03
"560","2009-03-24",11.32
"561","2009-03-25",11.62
"562","2009-03-26",11.69
"563","2009-03-27",10.94
"564","2009-03-30",10.36
"565","2009-03-31",11.17
"566","2009-04-01",11.89
"567","2009-04-02",12.65
"568","2009-04-03",13.41
"569","2009-04-06",13.26
"570","2009-04-07",12.82
"571","2009-04-08",12.96
"572","2009-04-09",14.66
"573","2009-04-13",15.08
"574","2009-04-14",13.66
"575","2009-04-15",14.16
"576","2009-04-16",14.57
"577","2009-04-17",15.05
"578","2009-04-20",13.71
"579","2009-04-21",14.99
"580","2009-04-22",14.37
"581","2009-04-23",14.34
"582","2009-04-24",15.15
"583","2009-04-27",13.82
"584","2009-04-28",13.69
"585","2009-04-29",14.31
"586","2009-04-30",13.63
"587","2009-05-01",13.12
"588","2009-05-04",14.18
"589","2009-05-05",13.78
"590","2009-05-06",14.33
"591","2009-05-07",13.78
"592","2009-05-08",14.7
"593","2009-05-11",13.89
"594","2009-05-12",13.56
"595","2009-05-13",12.79
"596","2009-05-14",13.12
"597","2009-05-15",12.83
"598","2009-05-18",13.8
"599","2009-05-19",13.02
"600","2009-05-20",12.39
"601","2009-05-21",12.27
"602","2009-05-22",12.05
"603","2009-05-26",12.67
"604","2009-05-27",11.76
"605","2009-05-28",11.69
"606","2009-05-29",11.99
"607","2009-06-01",11.88
"608","2009-06-02",11.39
"609","2009-06-03",11.28
"610","2009-06-04",11.86
"611","2009-06-05",11.25
"612","2009-06-08",11.52
"613","2009-06-09",11.46
"614","2009-06-10",11.37
"615","2009-06-11",11.5
"616","2009-06-12",11.18
"617","2009-06-15",11.05
"618","2009-06-16",10.77
"619","2009-06-17",10.53
"620","2009-06-18",10.92
"621","2009-06-19",11.1
"622","2009-06-22",10.47
"623","2009-06-23",9.99
"624","2009-06-24",9.9
"625","2009-06-25",9.97
"626","2009-06-26",9.85
"627","2009-06-29",10
"628","2009-06-30",9.82
"629","2009-07-01",9.79
"630","2009-07-02",9.12
"631","2009-07-06",9.21
"632","2009-07-07",9.37
"633","2009-07-08",9.38
"634","2009-07-09",9.37
"635","2009-07-10",9.29
"636","2009-07-13",9.85
"637","2009-07-14",9.87
"638","2009-07-15",10.2
"639","2009-07-16",10.11
"640","2009-07-17",9.65
"641","2009-07-20",9.64
"642","2009-07-21",9.08
"643","2009-07-22",9.39
"644","2009-07-23",9.82
"645","2009-07-24",9.79
"646","2009-07-27",11.47
"647","2009-07-28",11.33
"648","2009-07-29",11.11
"649","2009-07-30",11.22
"650","2009-07-31",11.3
"651","2009-08-03",11.42
"652","2009-08-04",11.7
"653","2009-08-05",11.61
"654","2009-08-06",11.72
"655","2009-08-07",12.51
"656","2009-08-10",12.66
"657","2009-08-11",12.07
"658","2009-08-12",11.88
"659","2009-08-13",11.73
"660","2009-08-14",11.43
"661","2009-08-17",10.83
"662","2009-08-18",10.97
"663","2009-08-19",11.02
"664","2009-08-20",11
"665","2009-08-21",11.15
"666","2009-08-24",10.78
"667","2009-08-25",10.72
"668","2009-08-26",10.87
"669","2009-08-27",10.92
"670","2009-08-28",10.78
"671","2009-08-31",10.64
"672","2009-09-01",10.43
"673","2009-09-02",10.28
"674","2009-09-03",10.35
"675","2009-09-04",10.34
"676","2009-09-08",10.38
"677","2009-09-09",10.49
"678","2009-09-10",10.32
"679","2009-09-11",10.42
"680","2009-09-14",10.38
"681","2009-09-15",10.42
"682","2009-09-16",11.07
"683","2009-09-17",10.8
"684","2009-09-18",11.27
"685","2009-09-21",10.16
"686","2009-09-22",10.65
"687","2009-09-23",11.03
"688","2009-09-24",10.64
"689","2009-09-25",10.55
"690","2009-09-28",10.94
"691","2009-09-29",11.05
"692","2009-09-30",11.2
"693","2009-10-01",10.83
"694","2009-10-02",10.58
"695","2009-10-05",10.46
"696","2009-10-06",10.48
"697","2009-10-07",10.41
"698","2009-10-08",10.51
"699","2009-10-09",10.73
"700","2009-10-12",10.68
"701","2009-10-13",10.62
"702","2009-10-14",10.82
"703","2009-10-15",10.78
"704","2009-10-16",10.45
"705","2009-10-19",10.5
"706","2009-10-20",10.3
"707","2009-10-21",10.02
"708","2009-10-22",10.49
"709","2009-10-23",10.29
"710","2009-10-26",10.21
"711","2009-10-27",10.27
"712","2009-10-28",10.23
"713","2009-10-29",10.65
"714","2009-10-30",10.37
"715","2009-11-02",10.16
"716","2009-11-03",10.25
"717","2009-11-04",9.85
"718","2009-11-05",10.36
"719","2009-11-06",10.35
"720","2009-11-09",10.63
"721","2009-11-10",10.54
"722","2009-11-11",10.79
"723","2009-11-12",10.92
"724","2009-11-13",10.93
"725","2009-11-16",11.13
"726","2009-11-17",11.3
"727","2009-11-18",11.37
"728","2009-11-19",11.28
"729","2009-11-20",11.4
"730","2009-11-23",11.69
"731","2009-11-24",11.67
"732","2009-11-25",11.69
"733","2009-11-27",11.32
"734","2009-11-30",11.64
"735","2009-12-01",11.69
"736","2009-12-02",11.9
"737","2009-12-03",11.55
"738","2009-12-04",11.96
"739","2009-12-07",11.83
"740","2009-12-08",11.81
"741","2009-12-09",11.73
"742","2009-12-10",11.75
"743","2009-12-11",11.91
"744","2009-12-14",11.95
"745","2009-12-15",11.71
"746","2009-12-16",11.72
"747","2009-12-17",11.65
"748","2009-12-18",12.07
"749","2009-12-21",12.12
"750","2009-12-22",12.42
"751","2009-12-23",12.4
"752","2009-12-24",12.54
"753","2009-12-28",12.53
"754","2009-12-29",12.58
"755","2009-12-30",12.43
"756","2009-12-31",12.43
"757","2010-01-04",12.3
"758","2010-01-05",11.81
"759","2010-01-06",11.78
"760","2010-01-07",12.06
"761","2010-01-08",12.2
"762","2010-01-11",12.11
"763","2010-01-12",12.03
"764","2010-01-13",11.45
"765","2010-01-14",11.78
"766","2010-01-15",11.92
"767","2010-01-19",12.09
"768","2010-01-20",12.04
"769","2010-01-21",12.55
"770","2010-01-22",12.55
"771","2010-01-25",12.52
"772","2010-01-26",12.12
"773","2010-01-27",12.63
"774","2010-01-28",12.37
"775","2010-01-29",12.04
"776","2010-02-01",11.84
"777","2010-02-02",11.75
"778","2010-02-03",11.39
"779","2010-02-04",11.07
"780","2010-02-05",11.34
"781","2010-02-08",11.01
"782","2010-02-09",11.06
"783","2010-02-10",11.27
"784","2010-02-11",11.17
"785","2010-02-12",11.14
"786","2010-02-16",11.4
"787","2010-02-17",11.3
"788","2010-02-18",11.43
"789","2010-02-19",11.42
"790","2010-02-22",11.73
"791","2010-02-23",11.37
"792","2010-02-24",11.7
"793","2010-02-25",11.57
"794","2010-02-26",11.36
"795","2010-03-01",11.35
"796","2010-03-02",11.59
"797","2010-03-03",11.71
"798","2010-03-04",11.74
"799","2010-03-05",11.93
"800","2010-03-08",11.8
"801","2010-03-09",11.65
"802","2010-03-10",11.69
"803","2010-03-11",11.66
"804","2010-03-12",11.52
"805","2010-03-15",11.63
"806","2010-03-16",11.73
"807","2010-03-17",12.05
"808","2010-03-18",12.04
"809","2010-03-19",11.87
"810","2010-03-22",11.79
"811","2010-03-23",11.74
"812","2010-03-24",11.48
"813","2010-03-25",11.91
"814","2010-03-26",11.96
"815","2010-03-29",11.97
"816","2010-03-30",12.02
"817","2010-03-31",11.95
"818","2010-04-01",11.97
"819","2010-04-05",12.17
"820","2010-04-06",12.44
"821","2010-04-07",12.72
"822","2010-04-08",12.84
"823","2010-04-09",12.68
"824","2010-04-12",12.7
"825","2010-04-13",12.69
"826","2010-04-14",13.01
"827","2010-04-15",12.77
"828","2010-04-16",12.57
"829","2010-04-19",12.76
"830","2010-04-20",12.89
"831","2010-04-21",13.32
"832","2010-04-22",13.61
"833","2010-04-23",13.63
"834","2010-04-26",13.23
"835","2010-04-27",13.15
"836","2010-04-28",13.47
"837","2010-04-29",13.92
"838","2010-04-30",13.41
"839","2010-05-03",13.4
"840","2010-05-04",12.8
"841","2010-05-05",12.93
"842","2010-05-06",12.61
"843","2010-05-07",12.5
"844","2010-05-10",13
"845","2010-05-11",13.09
"846","2010-05-12",13.57
"847","2010-05-13",13.19
"848","2010-05-14",12.96
"849","2010-05-17",13.12
"850","2010-05-18",12.66
"851","2010-05-19",12.61
"852","2010-05-20",11.92
"853","2010-05-21",11.99
"854","2010-05-24",11.54
"855","2010-05-25",11.61
"856","2010-05-26",11.6
"857","2010-05-27",11.73
"858","2010-05-28",11.48
"859","2010-06-01",11.16
"860","2010-06-02",11.48
"861","2010-06-03",11.54
"862","2010-06-04",10.87
"863","2010-06-07",10.79
"864","2010-06-08",10.79
"865","2010-06-09",10.62
"866","2010-06-10",11.03
"867","2010-06-11",11.21
"868","2010-06-14",11.1
"869","2010-06-15",11.33
"870","2010-06-16",11.26
"871","2010-06-17",11.32
"872","2010-06-18",11.26
"873","2010-06-21",11.14
"874","2010-06-22",10.88
"875","2010-06-23",10.71
"876","2010-06-24",10.59
"877","2010-06-25",10.86
"878","2010-06-28",10.83
"879","2010-06-29",10.58
"880","2010-06-30",10.36
"881","2010-07-01",9.9
"882","2010-07-02",9.8
"883","2010-07-06",9.6
"884","2010-07-07",9.89
"885","2010-07-08",9.97
"886","2010-07-09",10.31
"887","2010-07-12",10.38
"888","2010-07-13",11.05
"889","2010-07-14",11.04
"890","2010-07-15",10.87
"891","2010-07-16",10.36
"892","2010-07-19",10.64
"893","2010-07-20",10.78
"894","2010-07-21",10.22
"895","2010-07-22",10.6
"896","2010-07-23",10.57
"897","2010-07-26",10.76
"898","2010-07-27",10.87
"899","2010-07-28",10.65
"900","2010-07-29",10.65
"901","2010-07-30",10.52
"902","2010-08-02",10.79
"903","2010-08-03",10.76
"904","2010-08-04",10.81
"905","2010-08-05",10.8
"906","2010-08-06",10.59
"907","2010-08-09",10.77
"908","2010-08-10",10.66
"909","2010-08-11",10.22
"910","2010-08-12",10.08
"911","2010-08-13",10.02
"912","2010-08-16",9.99
"913","2010-08-17",10.16
"914","2010-08-18",10.07
"915","2010-08-19",9.73
"916","2010-08-20",9.88
"917","2010-08-23",9.71
"918","2010-08-24",9.56
"919","2010-08-25",9.6
"920","2010-08-26",9.41
"921","2010-08-27",9.64
"922","2010-08-30",9.16
"923","2010-08-31",9.22
"924","2010-09-01",9.55
"925","2010-09-02",9.63
"926","2010-09-03",9.8
"927","2010-09-07",9.45
"928","2010-09-08",9.54
"929","2010-09-09",9.61
"930","2010-09-10",9.85
"931","2010-09-13",10.14
"932","2010-09-14",9.93
"933","2010-09-15",10.26
"934","2010-09-16",10.23
"935","2010-09-17",10.44
"936","2010-09-20",10.67
"937","2010-09-21",10.5
"938","2010-09-22",10.21
"939","2010-09-23",10.2
"940","2010-09-24",10.6
"941","2010-09-27",10.55
"942","2010-09-28",10.52
"943","2010-09-29",10.63
"944","2010-09-30",10.5
"945","2010-10-01",10.37
"946","2010-10-04",10.23
"947","2010-10-05",10.47
"948","2010-10-06",10.1
"949","2010-10-07",9.85
"950","2010-10-08",9.86
"951","2010-10-11",9.74
"952","2010-10-12",9.75
"953","2010-10-13",9.94
"954","2010-10-14",10.02
"955","2010-10-15",10.01
"956","2010-10-18",10.12
"957","2010-10-19",10.06
"958","2010-10-20",10.11
"959","2010-10-21",9.98
"960","2010-10-22",10
"961","2010-10-25",9.77
"962","2010-10-26",9.75
"963","2010-10-27",9.65
"964","2010-10-28",9.51
"965","2010-10-29",9.46
"966","2010-11-01",9.35
"967","2010-11-02",9.46
"968","2010-11-03",9.6
"969","2010-11-04",9.95
"970","2010-11-05",10.33
"971","2010-11-08",10.15
"972","2010-11-09",9.93
"973","2010-11-10",10.16
"974","2010-11-11",10.06
"975","2010-11-12",9.96
"976","2010-11-15",10.02
"977","2010-11-16",10.02
"978","2010-11-17",9.89
"979","2010-11-18",10.06
"980","2010-11-19",9.98
"981","2010-11-22",10.03
"982","2010-11-23",10.16
"983","2010-11-24",10.35
"984","2010-11-26",10.22
"985","2010-11-29",10.26
"986","2010-11-30",10.31
"987","2010-12-01",10.86
"988","2010-12-02",10.84
"989","2010-12-03",11.05
