"","date","LECO"
"83","2007-05-02",33.445
"84","2007-05-03",33.445
"85","2007-05-04",33.849998
"86","2007-05-07",34.154999
"87","2007-05-08",34.174999
"88","2007-05-09",34.52
"89","2007-05-10",34.305
"90","2007-05-11",34.555
"91","2007-05-14",34.224998
"92","2007-05-15",34.115002
"93","2007-05-16",34.240002
"94","2007-05-17",34.02
"95","2007-05-18",34.325001
"96","2007-05-21",34.75
"97","2007-05-22",34.459999
"98","2007-05-23",34.470001
"99","2007-05-24",33.799999
"100","2007-05-25",34.325001
"101","2007-05-29",34.48
"102","2007-05-30",34.75
"103","2007-05-31",35.145
"104","2007-06-01",35.855
"105","2007-06-04",35.75
"106","2007-06-05",35.66
"107","2007-06-06",35.220001
"108","2007-06-07",34.615002
"109","2007-06-08",35.764999
"110","2007-06-11",35.775002
"111","2007-06-12",35.775002
"112","2007-06-13",35.959999
"113","2007-06-14",36.764999
"114","2007-06-15",37.314999
"115","2007-06-18",37.474998
"116","2007-06-19",37.450001
"117","2007-06-20",37.169998
"118","2007-06-21",37.439999
"119","2007-06-22",37.439999
"120","2007-06-25",36.715
"121","2007-06-26",36.810001
"122","2007-06-27",36.615002
"123","2007-06-28",37.200001
"124","2007-06-29",37.119999
"125","2007-07-02",37.75
"126","2007-07-03",37.445
"127","2007-07-05",37.404999
"128","2007-07-06",37.625
"129","2007-07-09",37.91
"130","2007-07-10",37.349998
"131","2007-07-11",37.43
"132","2007-07-12",37.735001
"133","2007-07-13",37.904999
"134","2007-07-16",37.900002
"135","2007-07-17",37.389999
"136","2007-07-18",37.860001
"137","2007-07-19",38.599998
"138","2007-07-20",38.044998
"139","2007-07-23",37.759998
"140","2007-07-24",36.455002
"141","2007-07-25",36.200001
"142","2007-07-26",35.299999
"143","2007-07-27",35.720001
"144","2007-07-30",35.91
"145","2007-07-31",35.994999
"146","2007-08-01",35.700001
"147","2007-08-02",36.200001
"148","2007-08-03",35.299999
"149","2007-08-06",35.220001
"150","2007-08-07",35.110001
"151","2007-08-08",32.575001
"152","2007-08-09",32.904999
"153","2007-08-10",36.990002
"154","2007-08-13",35.005001
"155","2007-08-14",34.400002
"156","2007-08-15",33.605
"157","2007-08-16",33.200001
"158","2007-08-17",33.450001
"159","2007-08-20",33.529999
"160","2007-08-21",33.560001
"161","2007-08-22",34.974998
"162","2007-08-23",34.59
"163","2007-08-24",34.965
"164","2007-08-27",35.235001
"165","2007-08-28",34.375
"166","2007-08-29",35.514999
"167","2007-08-30",35.375
"168","2007-08-31",35.970001
"169","2007-09-04",36.724998
"170","2007-09-05",36.599998
"171","2007-09-06",36.59
"172","2007-09-07",35.035
"173","2007-09-10",35.150002
"174","2007-09-11",35.16
"175","2007-09-12",35.040001
"176","2007-09-13",35.700001
"177","2007-09-14",36.125
"178","2007-09-17",35.904999
"179","2007-09-18",37.5
"180","2007-09-19",38.099998
"181","2007-09-20",37.759998
"182","2007-09-21",38.165001
"183","2007-09-24",37.900002
"184","2007-09-25",37.525002
"185","2007-09-26",38
"186","2007-09-27",38.445
"187","2007-09-28",38.805
"188","2007-10-01",38.615002
"189","2007-10-02",38.52
"190","2007-10-03",37.700001
"191","2007-10-04",38.400002
"192","2007-10-05",38.82
"193","2007-10-08",39.685001
"194","2007-10-09",40.009998
"195","2007-10-10",39.465
"196","2007-10-11",39
"197","2007-10-12",39.59
"198","2007-10-15",39.244999
"199","2007-10-16",39.195
"200","2007-10-17",39.549999
"201","2007-10-18",39.349998
"202","2007-10-19",38.404999
"203","2007-10-22",39.02
"204","2007-10-23",39.369999
"205","2007-10-24",40.014999
"206","2007-10-25",34.884998
"207","2007-10-26",36.935001
"208","2007-10-29",36.91
"209","2007-10-30",36.724998
"210","2007-10-31",36.125
"211","2007-11-01",36.145
"212","2007-11-02",35.540001
"213","2007-11-05",35.200001
"214","2007-11-06",35.615002
"215","2007-11-07",34.674999
"216","2007-11-08",35.715
"217","2007-11-09",35.299999
"218","2007-11-12",33.615002
"219","2007-11-13",34.310001
"220","2007-11-14",34.380001
"221","2007-11-15",34.540001
"222","2007-11-16",34.66
"223","2007-11-19",33.369999
"224","2007-11-20",33.715
"225","2007-11-21",32.875
"226","2007-11-23",33.25
"227","2007-11-26",32.755001
"228","2007-11-27",33.279999
"229","2007-11-28",34.255001
"230","2007-11-29",34.09
"231","2007-11-30",34.884998
"232","2007-12-03",33.84
"233","2007-12-04",33.709999
"234","2007-12-05",34.185001
"235","2007-12-06",35.790001
"236","2007-12-07",35.904999
"237","2007-12-10",36.654999
"238","2007-12-11",35.900002
"239","2007-12-12",35.794998
"240","2007-12-13",36.150002
"241","2007-12-14",35.105
"242","2007-12-17",33.970001
"243","2007-12-18",35.285
"244","2007-12-19",35.110001
"245","2007-12-20",35.720001
"246","2007-12-21",36.384998
"247","2007-12-24",36.889999
"248","2007-12-26",36.549999
"249","2007-12-27",35.814999
"250","2007-12-28",36.154999
"251","2007-12-31",35.59
"252","2008-01-02",34.615002
"253","2008-01-03",34.27
"254","2008-01-04",33.025002
"255","2008-01-07",32.700001
"256","2008-01-08",31.58
"257","2008-01-09",31.620001
"258","2008-01-10",32.005001
"259","2008-01-11",30.870001
"260","2008-01-14",31.190001
"261","2008-01-15",29.995001
"262","2008-01-16",29.450001
"263","2008-01-17",27.459999
"264","2008-01-18",27.844999
"265","2008-01-22",27.799999
"266","2008-01-23",29.235001
"267","2008-01-24",29.955
"268","2008-01-25",30.08
"269","2008-01-28",30.41
"270","2008-01-29",30.610001
"271","2008-01-30",30.6
"272","2008-01-31",30.825001
"273","2008-02-01",31.615
"274","2008-02-04",31.605
"275","2008-02-05",30.41
"276","2008-02-06",30.375
"277","2008-02-07",30.6
"278","2008-02-08",30.695
"279","2008-02-11",31.065001
"280","2008-02-12",31.405001
"281","2008-02-13",31.889999
"282","2008-02-14",31.040001
"283","2008-02-15",31.24
"284","2008-02-19",31.25
"285","2008-02-20",31.959999
"286","2008-02-21",30.905001
"287","2008-02-22",33.575001
"288","2008-02-25",33.509998
"289","2008-02-26",34.605
"290","2008-02-27",34.959999
"291","2008-02-28",34.18
"292","2008-02-29",33.57
"293","2008-03-03",33.805
"294","2008-03-04",33.424999
"295","2008-03-05",33.66
"296","2008-03-06",32.849998
"297","2008-03-07",32.605
"298","2008-03-10",32.330002
"299","2008-03-11",33.264999
"300","2008-03-12",33.450001
"301","2008-03-13",33.279999
"302","2008-03-14",32.209999
"303","2008-03-17",31.959999
"304","2008-03-18",33.040001
"305","2008-03-19",32.625
"306","2008-03-20",32.825001
"307","2008-03-24",33.424999
"308","2008-03-25",34.490002
"309","2008-03-26",34.130001
"310","2008-03-27",33.049999
"311","2008-03-28",32.34
"312","2008-03-31",32.244999
"313","2008-04-01",33.389999
"314","2008-04-02",33.985001
"315","2008-04-03",33.525002
"316","2008-04-04",34.625
"317","2008-04-07",35.290001
"318","2008-04-08",35.450001
"319","2008-04-09",34.994999
"320","2008-04-10",35.540001
"321","2008-04-11",34.834999
"322","2008-04-14",34.834999
"323","2008-04-15",34.939999
"324","2008-04-16",36.200001
"325","2008-04-17",35.965
"326","2008-04-18",36.564999
"327","2008-04-21",37.200001
"328","2008-04-22",37.105
"329","2008-04-23",37.009998
"330","2008-04-24",37.044998
"331","2008-04-25",37.974998
"332","2008-04-28",38.205002
"333","2008-04-29",38.07
"334","2008-04-30",38.150002
"335","2008-05-01",38.919998
"336","2008-05-02",38.860001
"337","2008-05-05",39.259998
"338","2008-05-06",39.255001
"339","2008-05-07",38.805
"340","2008-05-08",38.939999
"341","2008-05-09",39.224998
"342","2008-05-12",38.584999
"343","2008-05-13",39.035
"344","2008-05-14",38.205002
"345","2008-05-15",38.365002
"346","2008-05-16",38.575001
"347","2008-05-19",39.549999
"348","2008-05-20",39.52
"349","2008-05-21",39.154999
"350","2008-05-22",40.305
"351","2008-05-23",39.314999
"352","2008-05-27",40.084999
"353","2008-05-28",40.889999
"354","2008-05-29",40.645
"355","2008-05-30",41.240002
"356","2008-06-02",41
"357","2008-06-03",40.705002
"358","2008-06-04",40.439999
"359","2008-06-05",41.705002
"360","2008-06-06",40.060001
"361","2008-06-09",40.505001
"362","2008-06-10",40.169998
"363","2008-06-11",39.77
"364","2008-06-12",40.169998
"365","2008-06-13",41.240002
"366","2008-06-16",41.91
"367","2008-06-17",41.700001
"368","2008-06-18",42.380001
"369","2008-06-19",42.720001
"370","2008-06-20",41.630001
"371","2008-06-23",43.145
"372","2008-06-24",42.264999
"373","2008-06-25",42.115002
"374","2008-06-26",40.150002
"375","2008-06-27",39.919998
"376","2008-06-30",39.349998
"377","2008-07-01",38.615002
"378","2008-07-02",36.474998
"379","2008-07-03",36.400002
"380","2008-07-07",36.389999
"381","2008-07-08",36.349998
"382","2008-07-09",36.195
"383","2008-07-10",36.32
"384","2008-07-11",35.455002
"385","2008-07-14",35.23
"386","2008-07-15",34.740002
"387","2008-07-16",34.5
"388","2008-07-17",34.805
"389","2008-07-18",35.525002
"390","2008-07-21",36.514999
"391","2008-07-22",37.215
"392","2008-07-23",40.849998
"393","2008-07-24",39.825001
"394","2008-07-25",39.25
"395","2008-07-28",39.84
"396","2008-07-29",40.220001
"397","2008-07-30",40.974998
"398","2008-07-31",40.174999
"399","2008-08-01",39.950001
"400","2008-08-04",39.529999
"401","2008-08-05",39.119999
"402","2008-08-06",40.560001
"403","2008-08-07",39.900002
"404","2008-08-08",40.595001
"405","2008-08-11",40.619999
"406","2008-08-12",40.014999
"407","2008-08-13",40.439999
"408","2008-08-14",40.93
"409","2008-08-15",41.035
"410","2008-08-18",40.84
"411","2008-08-19",40.099998
"412","2008-08-20",40.73
"413","2008-08-21",40.564999
"414","2008-08-22",40.715
"415","2008-08-25",39.794998
"416","2008-08-26",39.415001
"417","2008-08-27",39.98
"418","2008-08-28",41.099998
"419","2008-08-29",40.384998
"420","2008-09-02",40.005001
"421","2008-09-03",39.185001
"422","2008-09-04",37.095001
"423","2008-09-05",36.875
"424","2008-09-08",36.950001
"425","2008-09-09",35.134998
"426","2008-09-10",35.595001
"427","2008-09-11",35.5
"428","2008-09-12",35.16
"429","2008-09-15",34.259998
"430","2008-09-16",34.665001
"431","2008-09-17",33.544998
"432","2008-09-18",34.915001
"433","2008-09-19",36.57
"434","2008-09-22",35.369999
"435","2008-09-23",33.889999
"436","2008-09-24",33.375
"437","2008-09-25",33.5
"438","2008-09-26",33.200001
"439","2008-09-29",30.360001
"440","2008-09-30",32.154999
"441","2008-10-01",30.834999
"442","2008-10-02",29.625
"443","2008-10-03",28.545
"444","2008-10-06",27.865
"445","2008-10-07",26.695
"446","2008-10-08",26.74
"447","2008-10-09",25.655001
"448","2008-10-10",25.545
"449","2008-10-13",29.055
"450","2008-10-14",27.495001
"451","2008-10-15",24.969999
"452","2008-10-16",26
"453","2008-10-17",25.709999
"454","2008-10-20",25.959999
"455","2008-10-21",24.754999
"456","2008-10-22",20.83
"457","2008-10-23",19.215
"458","2008-10-24",18.41
"459","2008-10-27",17.905001
"460","2008-10-28",19.565001
"461","2008-10-29",20.405001
"462","2008-10-30",21.645
"463","2008-10-31",21.575001
"464","2008-11-03",21.799999
"465","2008-11-04",23.135
"466","2008-11-05",21.76
"467","2008-11-06",20.565001
"468","2008-11-07",21.190001
"469","2008-11-10",21.040001
"470","2008-11-11",19.844999
"471","2008-11-12",18.375
"472","2008-11-13",20.870001
"473","2008-11-14",19.305
"474","2008-11-17",19.190001
"475","2008-11-18",19.26
"476","2008-11-19",18.08
"477","2008-11-20",17.325001
"478","2008-11-21",19.105
"479","2008-11-24",19.969999
"480","2008-11-25",20.75
"481","2008-11-26",22.23
"482","2008-11-28",22.844999
"483","2008-12-01",20.295
"484","2008-12-02",21.795
"485","2008-12-03",21.985001
"486","2008-12-04",22.295
"487","2008-12-05",23.055
"488","2008-12-08",23.33
"489","2008-12-09",23.610001
"490","2008-12-10",23.68
"491","2008-12-11",22.860001
"492","2008-12-12",23.035
"493","2008-12-15",22.215
"494","2008-12-16",23.67
"495","2008-12-17",24.245001
"496","2008-12-18",23.795
"497","2008-12-19",24.105
"498","2008-12-22",23.309999
"499","2008-12-23",23.195
"500","2008-12-24",23.26
"501","2008-12-26",23.584999
"502","2008-12-29",23.530001
"503","2008-12-30",24.450001
"504","2008-12-31",25.465
"505","2009-01-02",26.74
"506","2009-01-05",26.530001
"507","2009-01-06",27.52
"508","2009-01-07",25.690001
"509","2009-01-08",25.434999
"510","2009-01-09",24.764999
"511","2009-01-12",23.764999
"512","2009-01-13",24.115
"513","2009-01-14",22.705
"514","2009-01-15",23.434999
"515","2009-01-16",23.285
"516","2009-01-20",21.875
"517","2009-01-21",23.370001
"518","2009-01-22",22.295
"519","2009-01-23",22.459999
"520","2009-01-26",20.91
"521","2009-01-27",21.709999
"522","2009-01-28",22.370001
"523","2009-01-29",20.684999
"524","2009-01-30",20.584999
"525","2009-02-02",20.575001
"526","2009-02-03",20.865
"527","2009-02-04",21.27
"528","2009-02-05",21.450001
"529","2009-02-06",22.375
"530","2009-02-09",22.17
"531","2009-02-10",21.245001
"532","2009-02-11",21.485001
"533","2009-02-12",21.370001
"534","2009-02-13",21.825001
"535","2009-02-17",20.5
"536","2009-02-18",20.424999
"537","2009-02-19",20.110001
"538","2009-02-20",19.17
"539","2009-02-23",16.915001
"540","2009-02-24",16.344999
"541","2009-02-25",15.53
"542","2009-02-26",15.545
"543","2009-02-27",15.365
"544","2009-03-02",14.255
"545","2009-03-03",14.045
"546","2009-03-04",14.525
"547","2009-03-05",14.155
"548","2009-03-06",13.655
"549","2009-03-09",13.255
"550","2009-03-10",14.38
"551","2009-03-11",14.565
"552","2009-03-12",15.415
"553","2009-03-13",15.37
"554","2009-03-16",15.23
"555","2009-03-17",15.54
"556","2009-03-18",16.190001
"557","2009-03-19",16.41
"558","2009-03-20",15.705
"559","2009-03-23",16.790001
"560","2009-03-24",16.41
"561","2009-03-25",16.530001
"562","2009-03-26",17.35
"563","2009-03-27",16.844999
"564","2009-03-30",15.79
"565","2009-03-31",15.845
"566","2009-04-01",16.370001
"567","2009-04-02",17.51
"568","2009-04-03",18.309999
"569","2009-04-06",17.865
"570","2009-04-07",17.43
"571","2009-04-08",17.16
"572","2009-04-09",18.674999
"573","2009-04-13",18.014999
"574","2009-04-14",17.655001
"575","2009-04-15",17.91
"576","2009-04-16",19.445
"577","2009-04-17",19.375
"578","2009-04-20",18.725
"579","2009-04-21",18.745001
"580","2009-04-22",19.51
"581","2009-04-23",19.34
"582","2009-04-24",20.719999
"583","2009-04-27",20.254999
"584","2009-04-28",20.200001
"585","2009-04-29",21.58
"586","2009-04-30",22.264999
"587","2009-05-01",21.875
"588","2009-05-04",22.174999
"589","2009-05-05",21.809999
"590","2009-05-06",22.455
"591","2009-05-07",21.6
"592","2009-05-08",22.370001
"593","2009-05-11",21.9
"594","2009-05-12",21.389999
"595","2009-05-13",20.35
"596","2009-05-14",20.57
"597","2009-05-15",20.184999
"598","2009-05-18",20.754999
"599","2009-05-19",20.959999
"600","2009-05-20",20.549999
"601","2009-05-21",19.905001
"602","2009-05-22",19.719999
"603","2009-05-26",20.834999
"604","2009-05-27",20.43
"605","2009-05-28",20.275
"606","2009-05-29",20.4
"607","2009-06-01",21.355
"608","2009-06-02",21.545
"609","2009-06-03",21.215
"610","2009-06-04",21.92
"611","2009-06-05",22.209999
"612","2009-06-08",21.535
"613","2009-06-09",22.025
"614","2009-06-10",21.514999
"615","2009-06-11",20.945
"616","2009-06-12",20.440001
"617","2009-06-15",19.475
"618","2009-06-16",18.735001
"619","2009-06-17",18.59
"620","2009-06-18",18.540001
"621","2009-06-19",18.790001
"622","2009-06-22",17.92
"623","2009-06-23",18.02
"624","2009-06-24",17.940001
"625","2009-06-25",18.360001
"626","2009-06-26",18.424999
"627","2009-06-29",18.365
"628","2009-06-30",18.02
"629","2009-07-01",18.190001
"630","2009-07-02",17.74
"631","2009-07-06",17.434999
"632","2009-07-07",16.684999
"633","2009-07-08",16.65
"634","2009-07-09",16.575001
"635","2009-07-10",16.690001
"636","2009-07-13",17.200001
"637","2009-07-14",17.370001
"638","2009-07-15",18.25
"639","2009-07-16",18.75
"640","2009-07-17",18.620001
"641","2009-07-20",19.17
"642","2009-07-21",19.565001
"643","2009-07-22",19.905001
"644","2009-07-23",20.315001
"645","2009-07-24",20.66
"646","2009-07-27",21.105
"647","2009-07-28",21.549999
"648","2009-07-29",20.945
"649","2009-07-30",21.440001
"650","2009-07-31",21.190001
"651","2009-08-03",21.6
"652","2009-08-04",21.565001
"653","2009-08-05",21.33
"654","2009-08-06",21.334999
"655","2009-08-07",22.4
"656","2009-08-10",22.299999
"657","2009-08-11",22.01
"658","2009-08-12",22.41
"659","2009-08-13",22.469999
"660","2009-08-14",21.834999
"661","2009-08-17",20.9
"662","2009-08-18",21.309999
"663","2009-08-19",21.360001
"664","2009-08-20",21.5
"665","2009-08-21",22.254999
"666","2009-08-24",22.280001
"667","2009-08-25",22.790001
"668","2009-08-26",22.924999
"669","2009-08-27",23.264999
"670","2009-08-28",23.33
"671","2009-08-31",22.76
"672","2009-09-01",22.254999
"673","2009-09-02",22.094999
"674","2009-09-03",22.26
"675","2009-09-04",22.82
"676","2009-09-08",22.995001
"677","2009-09-09",23.594999
"678","2009-09-10",24.120001
"679","2009-09-11",24.385
"680","2009-09-14",24.795
"681","2009-09-15",25.459999
"682","2009-09-16",25.879999
"683","2009-09-17",26.16
"684","2009-09-18",26.290001
"685","2009-09-21",24.799999
"686","2009-09-22",24.805
"687","2009-09-23",24.445
"688","2009-09-24",23.834999
"689","2009-09-25",23.41
"690","2009-09-28",23.885
"691","2009-09-29",24.059999
"692","2009-09-30",23.725
"693","2009-10-01",22.555
"694","2009-10-02",22.17
"695","2009-10-05",22.575001
"696","2009-10-06",22.799999
"697","2009-10-07",22.6
"698","2009-10-08",23.075001
"699","2009-10-09",23.465
"700","2009-10-12",23.43
"701","2009-10-13",22.955
"702","2009-10-14",23.200001
"703","2009-10-15",23.33
"704","2009-10-16",23.004999
"705","2009-10-19",23.285
"706","2009-10-20",23.285
"707","2009-10-21",23.25
"708","2009-10-22",23.620001
"709","2009-10-23",23.325001
"710","2009-10-26",22.945
"711","2009-10-27",22.504999
"712","2009-10-28",21.645
"713","2009-10-29",22.15
"714","2009-10-30",23.719999
"715","2009-11-02",24.465
"716","2009-11-03",24.924999
"717","2009-11-04",25.555
"718","2009-11-05",26.610001
"719","2009-11-06",26.655001
"720","2009-11-09",27.125
"721","2009-11-10",26.775
"722","2009-11-11",26.735001
"723","2009-11-12",26.225
"724","2009-11-13",26.459999
"725","2009-11-16",26.969999
"726","2009-11-17",26.940001
"727","2009-11-18",26.635
"728","2009-11-19",25.895
"729","2009-11-20",25.825001
"730","2009-11-23",26.295
"731","2009-11-24",25.98
"732","2009-11-25",26.02
"733","2009-11-27",25.459999
"734","2009-11-30",25.690001
"735","2009-12-01",26.355
"736","2009-12-02",26.67
"737","2009-12-03",25.965
"738","2009-12-04",26.540001
"739","2009-12-07",26.219999
"740","2009-12-08",25.965
"741","2009-12-09",25.799999
"742","2009-12-10",25.92
"743","2009-12-11",25.870001
"744","2009-12-14",26.209999
"745","2009-12-15",26.285
"746","2009-12-16",26.344999
"747","2009-12-17",26.235001
"748","2009-12-18",26.299999
"749","2009-12-21",26.725
"750","2009-12-22",27.135
"751","2009-12-23",27.615
"752","2009-12-24",28.07
"753","2009-12-28",27.93
"754","2009-12-29",27.629999
"755","2009-12-30",27.235001
"756","2009-12-31",26.73
"757","2010-01-04",26.9
"758","2010-01-05",26.674999
"759","2010-01-06",27.629999
"760","2010-01-07",28.15
"761","2010-01-08",28.290001
"762","2010-01-11",29.035
"763","2010-01-12",28.445
"764","2010-01-13",28.35
"765","2010-01-14",27.879999
"766","2010-01-15",27.75
"767","2010-01-19",28.205
"768","2010-01-20",27.735001
"769","2010-01-21",27.469999
"770","2010-01-22",26.174999
"771","2010-01-25",25.969999
"772","2010-01-26",25.780001
"773","2010-01-27",25.209999
"774","2010-01-28",24.950001
"775","2010-01-29",24.415001
"776","2010-02-01",24.575001
"777","2010-02-02",24.969999
"778","2010-02-03",25.014999
"779","2010-02-04",23.805
"780","2010-02-05",23.594999
"781","2010-02-08",23.799999
"782","2010-02-09",24.209999
"783","2010-02-10",24.084999
"784","2010-02-11",24.344999
"785","2010-02-12",24.549999
"786","2010-02-16",24.9
"787","2010-02-17",25.184999
"788","2010-02-18",25.52
"789","2010-02-19",25.825001
"790","2010-02-22",24.27
"791","2010-02-23",23.674999
"792","2010-02-24",24.105
"793","2010-02-25",23.959999
"794","2010-02-26",23.85
"795","2010-03-01",24.415001
"796","2010-03-02",24.91
"797","2010-03-03",25.635
"798","2010-03-04",25.705
"799","2010-03-05",25.780001
"800","2010-03-08",25.879999
"801","2010-03-09",25.934999
"802","2010-03-10",26.1
"803","2010-03-11",26.195
"804","2010-03-12",27
"805","2010-03-15",27.055
"806","2010-03-16",27.084999
"807","2010-03-17",27.4
"808","2010-03-18",27.495001
"809","2010-03-19",26.889999
"810","2010-03-22",27.245001
"811","2010-03-23",27.700001
"812","2010-03-24",26.9
"813","2010-03-25",26.695
"814","2010-03-26",26.870001
"815","2010-03-29",27.299999
"816","2010-03-30",27.165001
"817","2010-03-31",27.165001
"818","2010-04-01",27.565001
"819","2010-04-05",28.07
"820","2010-04-06",28.1
"821","2010-04-07",28.290001
"822","2010-04-08",28.455
"823","2010-04-09",29.035
"824","2010-04-12",29.709999
"825","2010-04-13",29.68
"826","2010-04-14",30
"827","2010-04-15",30.18
"828","2010-04-16",29.299999
"829","2010-04-19",29.610001
"830","2010-04-20",29.620001
"831","2010-04-21",29.735001
"832","2010-04-22",30.165001
"833","2010-04-23",30.52
"834","2010-04-26",30.555
"835","2010-04-27",30.18
"836","2010-04-28",30.184999
"837","2010-04-29",30.77
"838","2010-04-30",29.995001
"839","2010-05-03",30.895
"840","2010-05-04",29.695
"841","2010-05-05",28.9
"842","2010-05-06",27.754999
"843","2010-05-07",27.344999
"844","2010-05-10",28.77
"845","2010-05-11",29.030001
"846","2010-05-12",29.795
"847","2010-05-13",30.125
"848","2010-05-14",28.885
"849","2010-05-17",28.139999
"850","2010-05-18",28.07
"851","2010-05-19",27.02
"852","2010-05-20",26.07
"853","2010-05-21",26.65
"854","2010-05-24",26.735001
"855","2010-05-25",26.73
"856","2010-05-26",27.075001
"857","2010-05-27",27.98
"858","2010-05-28",27.9
"859","2010-06-01",27.045
"860","2010-06-02",27.74
"861","2010-06-03",27.815001
"862","2010-06-04",26.145
"863","2010-06-07",25.719999
"864","2010-06-08",25.540001
"865","2010-06-09",25.58
"866","2010-06-10",26.5
"867","2010-06-11",26.540001
"868","2010-06-14",27.01
"869","2010-06-15",28.014999
"870","2010-06-16",27.91
"871","2010-06-17",27.639999
"872","2010-06-18",28.030001
"873","2010-06-21",27.915001
"874","2010-06-22",27.445
"875","2010-06-23",27
"876","2010-06-24",26.315001
"877","2010-06-25",26.700001
"878","2010-06-28",26.584999
"879","2010-06-29",25.690001
"880","2010-06-30",25.495001
"881","2010-07-01",25.115
"882","2010-07-02",24.74
"883","2010-07-06",24.545
"884","2010-07-07",25.025
"885","2010-07-08",25.375
"886","2010-07-09",25.815001
"887","2010-07-12",25.709999
"888","2010-07-13",26.35
"889","2010-07-14",26.290001
"890","2010-07-15",26.16
"891","2010-07-16",25.08
"892","2010-07-19",25.290001
"893","2010-07-20",25.73
"894","2010-07-21",25.705
"895","2010-07-22",26.764999
"896","2010-07-23",27.375
"897","2010-07-26",27.955
"898","2010-07-27",28.1
"899","2010-07-28",27.389999
"900","2010-07-29",27.5
"901","2010-07-30",27.610001
"902","2010-08-02",27.955
"903","2010-08-03",27.725
"904","2010-08-04",27.995001
"905","2010-08-05",27.934999
"906","2010-08-06",27.690001
"907","2010-08-09",27.875
"908","2010-08-10",27.695
"909","2010-08-11",26.475
"910","2010-08-12",26.32
"911","2010-08-13",26.135
"912","2010-08-16",26.155001
"913","2010-08-17",26.790001
"914","2010-08-18",26.975
"915","2010-08-19",26.295
"916","2010-08-20",26.1
"917","2010-08-23",25.73
"918","2010-08-24",25.309999
"919","2010-08-25",25.25
"920","2010-08-26",24.915001
"921","2010-08-27",25.66
"922","2010-08-30",25.049999
"923","2010-08-31",24.780001
"924","2010-09-01",26.35
"925","2010-09-02",26.775
"926","2010-09-03",27.205
"927","2010-09-07",27.15
"928","2010-09-08",27.325001
"929","2010-09-09",27.315001
"930","2010-09-10",27.51
"931","2010-09-13",27.99
"932","2010-09-14",28.16
"933","2010-09-15",28.219999
"934","2010-09-16",28.225
"935","2010-09-17",28.434999
"936","2010-09-20",28.965
"937","2010-09-21",28.58
"938","2010-09-22",28.135
"939","2010-09-23",27.725
"940","2010-09-24",28.825001
"941","2010-09-27",28.575001
"942","2010-09-28",28.705
"943","2010-09-29",28.745001
"944","2010-09-30",28.91
"945","2010-10-01",29.01
"946","2010-10-04",28.32
"947","2010-10-05",29.225
"948","2010-10-06",29.030001
"949","2010-10-07",29.09
"950","2010-10-08",29.344999
"951","2010-10-11",29.225
"952","2010-10-12",29.094999
"953","2010-10-13",29.434999
"954","2010-10-14",29.120001
"955","2010-10-15",28.91
"956","2010-10-18",29.045
"957","2010-10-19",29.07
"958","2010-10-20",30.035
"959","2010-10-21",30.365
"960","2010-10-22",30.4
"961","2010-10-25",30.41
