"","date","APPN"
"214","2018-04-02",26.24
"215","2018-04-03",26.1
"216","2018-04-04",27.309999
"217","2018-04-05",28.25
"218","2018-04-06",26.940001
"219","2018-04-09",27.51
"220","2018-04-10",27.870001
"221","2018-04-11",27.75
"222","2018-04-12",27.27
"223","2018-04-13",25.58
"224","2018-04-16",26.26
"225","2018-04-17",26.84
"226","2018-04-18",27.27
"227","2018-04-19",28.43
"228","2018-04-20",27.709999
"229","2018-04-23",26.290001
"230","2018-04-24",26.379999
"231","2018-04-25",25.969999
"232","2018-04-26",26.559999
"233","2018-04-27",26.91
"234","2018-04-30",27.110001
"235","2018-05-01",27.799999
"236","2018-05-02",28.42
"237","2018-05-03",28.82
"238","2018-05-04",26.25
"239","2018-05-07",26.27
"240","2018-05-08",26.27
"241","2018-05-09",27.139999
"242","2018-05-10",29.469999
"243","2018-05-11",31.120001
"244","2018-05-14",30.790001
"245","2018-05-15",30.27
"246","2018-05-16",30.639999
"247","2018-05-17",31.450001
"248","2018-05-18",31.49
"249","2018-05-21",30.6
"250","2018-05-22",29.940001
"251","2018-05-23",30.440001
"252","2018-05-24",30.889999
"253","2018-05-25",31.190001
"254","2018-05-29",31.450001
"255","2018-05-30",31.51
"256","2018-05-31",31.889999
"257","2018-06-01",32.790001
"258","2018-06-04",33.580002
"259","2018-06-05",34.490002
"260","2018-06-06",35.549999
"261","2018-06-07",33.560001
"262","2018-06-08",33.529999
"263","2018-06-11",33.75
"264","2018-06-12",34.93
"265","2018-06-13",38.41
"266","2018-06-14",40.009998
"267","2018-06-15",42.34
"268","2018-06-18",43.060001
"269","2018-06-19",41.18
"270","2018-06-20",39.650002
"271","2018-06-21",37.139999
"272","2018-06-22",35.549999
"273","2018-06-25",33.950001
"274","2018-06-26",35.16
"275","2018-06-27",33.439999
"276","2018-06-28",35.360001
"277","2018-06-29",36.16
"278","2018-07-02",33.639999
"279","2018-07-03",33.59
"280","2018-07-05",31.6
"281","2018-07-06",33.119999
"282","2018-07-09",33.220001
"283","2018-07-10",31.809999
"284","2018-07-11",32.209999
"285","2018-07-12",33.5
"286","2018-07-13",33.130001
"287","2018-07-16",32.73
"288","2018-07-17",33.580002
"289","2018-07-18",33.900002
"290","2018-07-19",33.310001
"291","2018-07-20",33.110001
"292","2018-07-23",33.75
"293","2018-07-24",32.34
"294","2018-07-25",33.200001
"295","2018-07-26",33.93
"296","2018-07-27",32.209999
"297","2018-07-30",30.940001
"298","2018-07-31",31.08
"299","2018-08-01",31.879999
"300","2018-08-02",33.07
"301","2018-08-03",30.504999
"302","2018-08-06",31.75
"303","2018-08-07",31.77
"304","2018-08-08",33.959999
"305","2018-08-09",35
"306","2018-08-10",37.349998
"307","2018-08-13",35.470001
"308","2018-08-14",35.860001
"309","2018-08-15",35.959999
"310","2018-08-16",35.889999
"311","2018-08-17",36.189999
"312","2018-08-20",36.23
"313","2018-08-21",33.25
"314","2018-08-22",33.779999
"315","2018-08-23",33.93
"316","2018-08-24",34.84
"317","2018-08-27",35.259998
"318","2018-08-28",34.619999
"319","2018-08-29",34.689999
"320","2018-08-30",34.970001
"321","2018-08-31",34.93
"322","2018-09-04",35.880001
"323","2018-09-05",34.09
"324","2018-09-06",34.82
"325","2018-09-07",35.009998
"326","2018-09-10",36.459999
"327","2018-09-11",37.450001
"328","2018-09-12",36.459999
"329","2018-09-13",36.73
"330","2018-09-14",36.84
"331","2018-09-17",35.189999
"332","2018-09-18",35.98
"333","2018-09-19",35.049999
"334","2018-09-20",35.630001
"335","2018-09-21",34.380001
"336","2018-09-24",34.32
"337","2018-09-25",34.23
"338","2018-09-26",34.139999
"339","2018-09-27",33.66
"340","2018-09-28",33.099998
"341","2018-10-01",30.24
"342","2018-10-02",28.42
"343","2018-10-03",28.99
"344","2018-10-04",28.559999
"345","2018-10-05",28.459999
"346","2018-10-08",27.280001
"347","2018-10-09",27
"348","2018-10-10",24.280001
"349","2018-10-11",23.379999
"350","2018-10-12",25.51
"351","2018-10-15",25.309999
"352","2018-10-16",25.17
"353","2018-10-17",26.15
"354","2018-10-18",24.620001
"355","2018-10-19",23.76
"356","2018-10-22",24.719999
"357","2018-10-23",24.25
"358","2018-10-24",22.99
"359","2018-10-25",24.51
"360","2018-10-26",24.139999
"361","2018-10-29",23.51
"362","2018-10-30",25.33
"363","2018-10-31",25.709999
"364","2018-11-01",26.09
"365","2018-11-02",25.59
"366","2018-11-05",27.16
"367","2018-11-06",26.559999
"368","2018-11-07",28.209999
"369","2018-11-08",28.02
"370","2018-11-09",25.98
"371","2018-11-12",26.459999
"372","2018-11-13",26.530001
"373","2018-11-14",26.66
"374","2018-11-15",27.219999
"375","2018-11-16",27.549999
"376","2018-11-19",25.52
"377","2018-11-20",25.4
"378","2018-11-21",26.18
"379","2018-11-23",26.540001
"380","2018-11-26",27.190001
"381","2018-11-27",27.620001
"382","2018-11-28",29.09
"383","2018-11-29",29.190001
"384","2018-11-30",30.059999
"385","2018-12-03",30.049999
"386","2018-12-04",28.700001
"387","2018-12-06",29.52
"388","2018-12-07",28.459999
"389","2018-12-10",29.459999
"390","2018-12-11",29.059999
"391","2018-12-12",29.219999
"392","2018-12-13",26.65
"393","2018-12-14",26.73
"394","2018-12-17",25.129999
"395","2018-12-18",26.07
"396","2018-12-19",26.059999
"397","2018-12-20",25.469999
"398","2018-12-21",24.93
"399","2018-12-24",25.9
"400","2018-12-26",27.82
"401","2018-12-27",27.799999
"402","2018-12-28",27.610001
"403","2018-12-31",26.709999
"404","2019-01-02",26.5
"405","2019-01-03",25.610001
"406","2019-01-04",26.91
"407","2019-01-07",28.32
"408","2019-01-08",29.17
"409","2019-01-09",29.52
"410","2019-01-10",30.35
"411","2019-01-11",30.93
"412","2019-01-14",29.639999
"413","2019-01-15",31.049999
"414","2019-01-16",31.02
"415","2019-01-17",31.549999
"416","2019-01-18",31.16
"417","2019-01-22",31.780001
"418","2019-01-23",31.57
"419","2019-01-24",31.18
"420","2019-01-25",31.9
"421","2019-01-28",31.83
"422","2019-01-29",31.66
"423","2019-01-30",31.549999
"424","2019-01-31",32.189999
"425","2019-02-01",31.690001
"426","2019-02-04",32.200001
"427","2019-02-05",32.419998
"428","2019-02-06",32.049999
"429","2019-02-07",34.189999
"430","2019-02-08",36.779999
"431","2019-02-11",35.77
"432","2019-02-12",37.380001
"433","2019-02-13",37.150002
"434","2019-02-14",38.470001
"435","2019-02-15",38.970001
"436","2019-02-19",38.27
"437","2019-02-20",38.32
"438","2019-02-21",38.75
"439","2019-02-22",35.580002
"440","2019-02-25",36.369999
"441","2019-02-26",36.790001
"442","2019-02-27",36.91
"443","2019-02-28",36.490002
"444","2019-03-01",36.709999
"445","2019-03-04",35.259998
"446","2019-03-05",36.27
"447","2019-03-06",35.939999
"448","2019-03-07",35.529999
"449","2019-03-08",35.029999
"450","2019-03-11",35.73
"451","2019-03-12",35.5
"452","2019-03-13",35.360001
"453","2019-03-14",35.900002
"454","2019-03-15",35.400002
"455","2019-03-18",35.529999
"456","2019-03-19",35.66
"457","2019-03-20",35.470001
"458","2019-03-21",36.07
"459","2019-03-22",34.709999
"460","2019-03-25",34.34
"461","2019-03-26",34.599998
"462","2019-03-27",33.470001
"463","2019-03-28",33.529999
"464","2019-03-29",34.43
"465","2019-04-01",33.959999
"466","2019-04-02",34.209999
"467","2019-04-03",34.189999
"468","2019-04-04",33.029999
"469","2019-04-05",32.830002
"470","2019-04-08",32.57
"471","2019-04-09",32.360001
"472","2019-04-10",31.98
"473","2019-04-11",32.32
"474","2019-04-12",32.57
"475","2019-04-15",32.939999
"476","2019-04-16",32.360001
"477","2019-04-17",32.59
"478","2019-04-18",32.68
"479","2019-04-22",32.889999
"480","2019-04-23",33.52
"481","2019-04-24",33.740002
"482","2019-04-25",34.259998
"483","2019-04-26",35.27
"484","2019-04-29",35.439999
"485","2019-04-30",36.09
"486","2019-05-01",35.75
"487","2019-05-02",36.119999
"488","2019-05-03",32.119999
"489","2019-05-06",33.09
"490","2019-05-07",33.27
"491","2019-05-08",33.529999
"492","2019-05-09",33.720001
"493","2019-05-10",35.09
"494","2019-05-13",32.889999
"495","2019-05-14",33.869999
"496","2019-05-15",34.150002
"497","2019-05-16",35.419998
"498","2019-05-17",34.959999
"499","2019-05-20",33.740002
"500","2019-05-21",33.830002
"501","2019-05-22",34.860001
"502","2019-05-23",33.98
"503","2019-05-24",34.700001
"504","2019-05-28",35.139999
"505","2019-05-29",35.259998
"506","2019-05-30",36.119999
"507","2019-05-31",36.130001
"508","2019-06-03",33.299999
"509","2019-06-04",34.360001
"510","2019-06-05",34.73
"511","2019-06-06",34.220001
"512","2019-06-07",32.779999
"513","2019-06-10",32.27
"514","2019-06-11",31.360001
"515","2019-06-12",32.060001
"516","2019-06-13",32.599998
"517","2019-06-14",32.5
"518","2019-06-17",34.68
"519","2019-06-18",36.799999
"520","2019-06-19",37.759998
"521","2019-06-20",38.830002
"522","2019-06-21",39.75
"523","2019-06-24",36.790001
"524","2019-06-25",35.169998
"525","2019-06-26",34.330002
"526","2019-06-27",36.080002
"527","2019-06-28",36.07
"528","2019-07-01",35.529999
"529","2019-07-02",35.529999
"530","2019-07-03",36.689999
"531","2019-07-05",36.349998
"532","2019-07-08",37.25
"533","2019-07-09",38.029999
"534","2019-07-10",38.560001
"535","2019-07-11",38.470001
"536","2019-07-12",38.220001
"537","2019-07-15",38.049999
"538","2019-07-16",36.98
"539","2019-07-17",36.52
"540","2019-07-18",36.610001
"541","2019-07-19",36.009998
"542","2019-07-22",36.330002
"543","2019-07-23",36.900002
"544","2019-07-24",39.889999
"545","2019-07-25",41.029999
"546","2019-07-26",39.889999
"547","2019-07-29",39.369999
"548","2019-07-30",39.41
"549","2019-07-31",39.290001
"550","2019-08-01",38.549999
"551","2019-08-02",38.709999
"552","2019-08-05",38.950001
"553","2019-08-06",39.82
"554","2019-08-07",40.84
"555","2019-08-08",43.240002
"556","2019-08-09",51.450001
"557","2019-08-12",53.799999
"558","2019-08-13",55.009998
"559","2019-08-14",56.580002
"560","2019-08-15",56.130001
"561","2019-08-16",59.540001
"562","2019-08-19",59.900002
"563","2019-08-20",57.869999
"564","2019-08-21",58.959999
"565","2019-08-22",60.240002
"566","2019-08-23",60.060001
"567","2019-08-26",61.43
"568","2019-08-27",60.060001
"569","2019-08-28",58.369999
"570","2019-08-29",59.709999
"571","2019-08-30",59.470001
"572","2019-09-03",57.290001
"573","2019-09-04",58
"574","2019-09-05",55.299999
"575","2019-09-06",52.599998
"576","2019-09-09",49
"577","2019-09-10",48.119999
"578","2019-09-11",49.080002
"579","2019-09-12",48.66
"580","2019-09-13",47.5
"581","2019-09-16",48.049999
"582","2019-09-17",48.98
"583","2019-09-18",48.200001
"584","2019-09-19",47.57
"585","2019-09-20",48.650002
"586","2019-09-23",48.349998
"587","2019-09-24",48.75
"588","2019-09-25",50.459999
"589","2019-09-26",48.380001
"590","2019-09-27",46.23
"591","2019-09-30",47.5
"592","2019-10-01",47.290001
"593","2019-10-02",47.23
"594","2019-10-03",48.330002
"595","2019-10-04",48.939999
"596","2019-10-07",48.27
"597","2019-10-08",47.48
"598","2019-10-09",47.939999
"599","2019-10-10",48.68
"600","2019-10-11",50.490002
"601","2019-10-14",50.82
"602","2019-10-15",50.330002
"603","2019-10-16",45.185001
"604","2019-10-17",43.310001
"605","2019-10-18",41.48
"606","2019-10-21",41.939999
"607","2019-10-22",41.349998
"608","2019-10-23",41.68
"609","2019-10-24",43.68
"610","2019-10-25",44.650002
"611","2019-10-28",44.23
"612","2019-10-29",44.34
"613","2019-10-30",45.240002
"614","2019-10-31",44.639999
"615","2019-11-01",44.400002
"616","2019-11-04",43.599998
"617","2019-11-05",42.549999
"618","2019-11-06",42.27
"619","2019-11-07",41.07
"620","2019-11-08",41.950001
"621","2019-11-11",42.689999
"622","2019-11-12",41.849998
"623","2019-11-13",41.34
"624","2019-11-14",42.84
"625","2019-11-15",43.849998
"626","2019-11-18",43.450001
"627","2019-11-19",43.560001
"628","2019-11-20",44.060001
"629","2019-11-21",42.07
"630","2019-11-22",40.599998
"631","2019-11-25",43.799999
"632","2019-11-26",43.619999
"633","2019-11-27",43.98
"634","2019-11-29",43.080002
"635","2019-12-02",40.790001
"636","2019-12-03",41.209999
"637","2019-12-04",41.220001
"638","2019-12-05",41
"639","2019-12-06",41
"640","2019-12-09",40.669998
"641","2019-12-10",41.32
"642","2019-12-11",39.57
"643","2019-12-12",40.439999
"644","2019-12-13",41.669998
"645","2019-12-16",42.32
"646","2019-12-17",40.130001
"647","2019-12-18",40.139999
"648","2019-12-19",41.279999
"649","2019-12-20",41.709999
"650","2019-12-23",40.02
"651","2019-12-24",38.209999
"652","2019-12-26",38.560001
"653","2019-12-27",37.73
"654","2019-12-30",37.700001
"655","2019-12-31",38.209999
"656","2020-01-02",38.779999
"657","2020-01-03",38.130001
"658","2020-01-06",38.889999
"659","2020-01-07",39.02
"660","2020-01-08",40.110001
"661","2020-01-09",42.889999
"662","2020-01-10",44.34
"663","2020-01-13",49.389999
"664","2020-01-14",49.310001
"665","2020-01-15",53
"666","2020-01-16",54.110001
"667","2020-01-17",53.09
"668","2020-01-21",49.549999
"669","2020-01-22",49.849998
"670","2020-01-23",48.544998
"671","2020-01-24",48.650002
"672","2020-01-27",47.82
"673","2020-01-28",49.810001
"674","2020-01-29",50.77
"675","2020-01-30",51.529999
"676","2020-01-31",51.040001
"677","2020-02-03",51.77
"678","2020-02-04",54.799999
"679","2020-02-05",52.549999
"680","2020-02-06",53.240002
"681","2020-02-07",53.16
"682","2020-02-10",54.549999
"683","2020-02-11",54.380001
"684","2020-02-12",55.860001
"685","2020-02-13",57.34
"686","2020-02-14",59.82
"687","2020-02-18",63.299999
"688","2020-02-19",62.07
"689","2020-02-20",62.68
"690","2020-02-21",48.650002
"691","2020-02-24",46.779999
"692","2020-02-25",47.23
"693","2020-02-26",47.09
"694","2020-02-27",45.02
"695","2020-02-28",44.150002
"696","2020-03-02",45.889999
"697","2020-03-03",46.880001
"698","2020-03-04",50.849998
"699","2020-03-05",48.959999
"700","2020-03-06",46.099998
"701","2020-03-09",43.349998
"702","2020-03-10",43.139999
"703","2020-03-11",40.41
"704","2020-03-12",35.279999
"705","2020-03-13",35.700001
"706","2020-03-16",32.290001
"707","2020-03-17",35.919998
"708","2020-03-18",31.540001
"709","2020-03-19",35.369999
"710","2020-03-20",35.419998
"711","2020-03-23",32.75
"712","2020-03-24",38
"713","2020-03-25",38.349998
"714","2020-03-26",41.630001
"715","2020-03-27",39
"716","2020-03-30",40.799999
"717","2020-03-31",40.23
"718","2020-04-01",35.720001
"719","2020-04-02",34.93
"720","2020-04-03",31.360001
"721","2020-04-06",35.290001
"722","2020-04-07",35.529999
"723","2020-04-08",36.700001
"724","2020-04-09",36.889999
"725","2020-04-13",39.970001
"726","2020-04-14",40.709999
"727","2020-04-15",39.529999
"728","2020-04-16",43.82
"729","2020-04-17",42.57
"730","2020-04-20",43.27
"731","2020-04-21",39.490002
"732","2020-04-22",42.09
"733","2020-04-23",42.07
"734","2020-04-24",42.360001
"735","2020-04-27",43.639999
"736","2020-04-28",43.720001
"737","2020-04-29",46.32
"738","2020-04-30",45.669998
"739","2020-05-01",42.25
"740","2020-05-04",44.360001
"741","2020-05-05",46.52
"742","2020-05-06",49.23
"743","2020-05-07",53.23
"744","2020-05-08",49.450001
"745","2020-05-11",51.025002
"746","2020-05-12",48.16
"747","2020-05-13",45.580002
"748","2020-05-14",47.810001
"749","2020-05-15",51.099998
"750","2020-05-18",52.900002
"751","2020-05-19",56.860001
"752","2020-05-20",57.900002
"753","2020-05-21",60.73
"754","2020-05-22",62.040001
"755","2020-05-26",62.439999
"756","2020-05-27",60.099998
"757","2020-05-28",59.279999
"758","2020-05-29",56.959999
"759","2020-06-01",57.939999
"760","2020-06-02",58.540001
"761","2020-06-03",61.040001
"762","2020-06-04",57.130001
"763","2020-06-05",53.610001
"764","2020-06-08",54.880001
"765","2020-06-09",53.650002
"766","2020-06-10",56.799999
"767","2020-06-11",50.450001
"768","2020-06-12",52.16
"769","2020-06-15",52.360001
"770","2020-06-16",52.799999
"771","2020-06-17",51.200001
"772","2020-06-18",53.029999
"773","2020-06-19",51.77
"774","2020-06-22",52.950001
"775","2020-06-23",52.09
"776","2020-06-24",49.869999
"777","2020-06-25",50.389999
"778","2020-06-26",50.110001
"779","2020-06-29",50.119999
"780","2020-06-30",51.25
"781","2020-07-01",52.84
"782","2020-07-02",52.740002
"783","2020-07-06",49.209999
"784","2020-07-07",49.150002
"785","2020-07-08",51.830002
"786","2020-07-09",50.529999
"787","2020-07-10",49.400002
"788","2020-07-13",45.869999
"789","2020-07-14",46.349998
"790","2020-07-15",46.189999
"791","2020-07-16",46.060001
"792","2020-07-17",46.790001
"793","2020-07-20",50.029999
"794","2020-07-21",49.669998
"795","2020-07-22",50.560001
"796","2020-07-23",49.5
"797","2020-07-24",48.25
"798","2020-07-27",50.75
"799","2020-07-28",49.700001
"800","2020-07-29",51.439999
"801","2020-07-30",51.040001
"802","2020-07-31",50.869999
"803","2020-08-03",52.700001
"804","2020-08-04",52.48
"805","2020-08-05",52.959999
"806","2020-08-06",53.900002
"807","2020-08-07",53.959999
"808","2020-08-10",50.185001
"809","2020-08-11",48.599998
"810","2020-08-12",50.880001
"811","2020-08-13",53.330002
"812","2020-08-14",51.43
"813","2020-08-17",51.779999
"814","2020-08-18",52.599998
"815","2020-08-19",52.080002
"816","2020-08-20",53.68
"817","2020-08-21",53.619999
"818","2020-08-24",53.25
"819","2020-08-25",53.790001
"820","2020-08-26",56.59
"821","2020-08-27",57.360001
"822","2020-08-28",59.509998
"823","2020-08-31",61.240002
"824","2020-09-01",62.919998
"825","2020-09-02",63.25
"826","2020-09-03",60.130001
"827","2020-09-04",58.470001
"828","2020-09-08",55.509998
"829","2020-09-09",57.91
"830","2020-09-10",57.380001
"831","2020-09-11",56.330002
"832","2020-09-14",58.939999
"833","2020-09-15",60.419998
"834","2020-09-16",60.549999
"835","2020-09-17",57.779999
"836","2020-09-18",56.650002
"837","2020-09-21",56.98
"838","2020-09-22",58.02
"839","2020-09-23",56.200001
"840","2020-09-24",57.369999
"841","2020-09-25",60.02
"842","2020-09-28",62.529999
"843","2020-09-29",66.239998
"844","2020-09-30",64.75
"845","2020-10-01",66.720001
"846","2020-10-02",65.790001
"847","2020-10-05",67.709999
"848","2020-10-06",70.150002
"849","2020-10-07",73.809998
"850","2020-10-08",73.169998
"851","2020-10-09",77.190002
"852","2020-10-12",76.25
"853","2020-10-13",81.690002
"854","2020-10-14",83.779999
"855","2020-10-15",80.040001
"856","2020-10-16",81.760002
"857","2020-10-19",82.199997
"858","2020-10-20",81.900002
"859","2020-10-21",79.989998
"860","2020-10-22",79.209999
"861","2020-10-23",78.279999
"862","2020-10-26",70.809998
"863","2020-10-27",67.160004
"864","2020-10-28",64.839996
"865","2020-10-29",65.43
"866","2020-10-30",63.299999
"867","2020-11-02",65.510002
"868","2020-11-03",67.540001
"869","2020-11-04",70.660004
"870","2020-11-05",75.220001
"871","2020-11-06",90.580002
"872","2020-11-09",96.620003
"873","2020-11-10",96.669998
"874","2020-11-11",90.120003
"875","2020-11-12",94.400002
"876","2020-11-13",99.089996
"877","2020-11-16",105.059998
"878","2020-11-17",107.739998
"879","2020-11-18",110.93
"880","2020-11-19",119
"881","2020-11-20",125.059998
"882","2020-11-23",137.039993
"883","2020-11-24",132.809998
"884","2020-11-25",174.899994
"885","2020-11-27",193.869995
