"","date","AIG"
"72","2007-04-17",1363
"73","2007-04-18",1369
"74","2007-04-19",1379.199951
"75","2007-04-20",1390.599976
"76","2007-04-23",1391
"77","2007-04-24",1388.400024
"78","2007-04-25",1399.599976
"79","2007-04-26",1395.800049
"80","2007-04-27",1402.800049
"81","2007-04-30",1398.199951
"82","2007-05-01",1400.599976
"83","2007-05-02",1408.400024
"84","2007-05-03",1413
"85","2007-05-04",1417
"86","2007-05-07",1432
"87","2007-05-08",1435
"88","2007-05-09",1440
"89","2007-05-10",1444
"90","2007-05-11",1451.599976
"91","2007-05-14",1449.400024
"92","2007-05-15",1441.400024
"93","2007-05-16",1449.199951
"94","2007-05-17",1444
"95","2007-05-18",1444.400024
"96","2007-05-21",1439.800049
"97","2007-05-22",1438.800049
"98","2007-05-23",1438.199951
"99","2007-05-24",1430.800049
"100","2007-05-25",1439
"101","2007-05-29",1437.800049
"102","2007-05-30",1441.800049
"103","2007-05-31",1446.800049
"104","2007-06-01",1453
"105","2007-06-04",1451
"106","2007-06-05",1446.400024
"107","2007-06-06",1443.400024
"108","2007-06-07",1427.599976
"109","2007-06-08",1430.599976
"110","2007-06-11",1433
"111","2007-06-12",1430.800049
"112","2007-06-13",1450.199951
"113","2007-06-14",1446.800049
"114","2007-06-15",1450.800049
"115","2007-06-18",1450
"116","2007-06-19",1452.199951
"117","2007-06-20",1440.400024
"118","2007-06-21",1441
"119","2007-06-22",1425
"120","2007-06-25",1422.199951
"121","2007-06-26",1418.800049
"122","2007-06-27",1412
"123","2007-06-28",1409
"124","2007-06-29",1400.599976
"125","2007-07-02",1404
"126","2007-07-03",1408.800049
"127","2007-07-05",1405.400024
"128","2007-07-06",1401.599976
"129","2007-07-09",1404.599976
"130","2007-07-10",1378.599976
"131","2007-07-11",1372.800049
"132","2007-07-12",1386.199951
"133","2007-07-13",1391
"134","2007-07-16",1395.800049
"135","2007-07-17",1393.199951
"136","2007-07-18",1390
"137","2007-07-19",1393.199951
"138","2007-07-20",1380.800049
"139","2007-07-23",1377
"140","2007-07-24",1354.199951
"141","2007-07-25",1363.199951
"142","2007-07-26",1332.400024
"143","2007-07-27",1307.199951
"144","2007-07-30",1304.199951
"145","2007-07-31",1283.599976
"146","2007-08-01",1291.400024
"147","2007-08-02",1276.199951
"148","2007-08-03",1232.800049
"149","2007-08-06",1291.199951
"150","2007-08-07",1311
"151","2007-08-08",1329.599976
"152","2007-08-09",1286
"153","2007-08-10",1293.400024
"154","2007-08-13",1295.599976
"155","2007-08-14",1268.599976
"156","2007-08-15",1264.400024
"157","2007-08-16",1279
"158","2007-08-17",1319.199951
"159","2007-08-20",1315
"160","2007-08-21",1316.199951
"161","2007-08-22",1333.800049
"162","2007-08-23",1341.599976
"163","2007-08-24",1352
"164","2007-08-27",1341
"165","2007-08-28",1304.599976
"166","2007-08-29",1322.599976
"167","2007-08-30",1312
"168","2007-08-31",1320
"169","2007-09-04",1331.199951
"170","2007-09-05",1310
"171","2007-09-06",1294.800049
"172","2007-09-07",1271
"173","2007-09-10",1283
"174","2007-09-11",1298.199951
"175","2007-09-12",1293.800049
"176","2007-09-13",1302
"177","2007-09-14",1299.199951
"178","2007-09-17",1299.400024
"179","2007-09-18",1337
"180","2007-09-19",1351.199951
"181","2007-09-20",1342.800049
"182","2007-09-21",1344.599976
"183","2007-09-24",1335.199951
"184","2007-09-25",1341.599976
"185","2007-09-26",1350.599976
"186","2007-09-27",1349.400024
"187","2007-09-28",1353
"188","2007-10-01",1371.800049
"189","2007-10-02",1379
"190","2007-10-03",1378.199951
"191","2007-10-04",1378.400024
"192","2007-10-05",1387.800049
"193","2007-10-08",1387.400024
"194","2007-10-09",1402.199951
"195","2007-10-10",1370.599976
"196","2007-10-11",1362.599976
"197","2007-10-12",1361.800049
"198","2007-10-15",1335.800049
"199","2007-10-16",1324.800049
"200","2007-10-17",1316
"201","2007-10-18",1297.599976
"202","2007-10-19",1265.400024
"203","2007-10-22",1270.800049
"204","2007-10-23",1285.400024
"205","2007-10-24",1276.800049
"206","2007-10-25",1235.800049
"207","2007-10-26",1243
"208","2007-10-29",1264
"209","2007-10-30",1256.199951
"210","2007-10-31",1262.400024
"211","2007-11-01",1185.800049
"212","2007-11-02",1182.400024
"213","2007-11-05",1190.599976
"214","2007-11-06",1241
"215","2007-11-07",1158
"216","2007-11-08",1120
"217","2007-11-09",1141.199951
"218","2007-11-12",1135.599976
"219","2007-11-13",1183.599976
"220","2007-11-14",1188.599976
"221","2007-11-15",1139
"222","2007-11-16",1128.800049
"223","2007-11-19",1107
"224","2007-11-20",1088.800049
"225","2007-11-21",1026.599976
"226","2007-11-23",1060.599976
"227","2007-11-26",1051.199951
"228","2007-11-27",1089.800049
"229","2007-11-28",1154.400024
"230","2007-11-29",1146.599976
"231","2007-11-30",1162.599976
"232","2007-12-03",1138
"233","2007-12-04",1113
"234","2007-12-05",1163
"235","2007-12-06",1227
"236","2007-12-07",1229
"237","2007-12-10",1230.199951
"238","2007-12-11",1185
"239","2007-12-12",1164.199951
"240","2007-12-13",1141
"241","2007-12-14",1113
"242","2007-12-17",1100.199951
"243","2007-12-18",1134
"244","2007-12-19",1137.800049
"245","2007-12-20",1134.800049
"246","2007-12-21",1166.599976
"247","2007-12-24",1199.599976
"248","2007-12-26",1190.400024
"249","2007-12-27",1160.199951
"250","2007-12-28",1158.800049
"251","2007-12-31",1166
"252","2008-01-02",1126
"253","2008-01-03",1129
"254","2008-01-04",1106
"255","2008-01-07",1126
"256","2008-01-08",1111
"257","2008-01-09",1129.599976
"258","2008-01-10",1156.199951
"259","2008-01-11",1153.599976
"260","2008-01-14",1186.400024
"261","2008-01-15",1157.199951
"262","2008-01-16",1158.199951
"263","2008-01-17",1085.400024
"264","2008-01-18",1041
"265","2008-01-22",1048.199951
"266","2008-01-23",1096.199951
"267","2008-01-24",1100.800049
"268","2008-01-25",1064.400024
"269","2008-01-28",1095
"270","2008-01-29",1134.599976
"271","2008-01-30",1087.400024
"272","2008-01-31",1099.400024
"273","2008-02-01",1114.599976
"274","2008-02-04",1108.599976
"275","2008-02-05",1058.599976
"276","2008-02-06",1042
"277","2008-02-07",1033
"278","2008-02-08",1013.599976
"279","2008-02-11",894.799988
"280","2008-02-12",922.799988
"281","2008-02-13",910.400024
"282","2008-02-14",910
"283","2008-02-15",922.200012
"284","2008-02-19",940.599976
"285","2008-02-20",958
"286","2008-02-21",951.799988
"287","2008-02-22",977.599976
"288","2008-02-25",1007.599976
"289","2008-02-26",1028.400024
"290","2008-02-27",1045
"291","2008-02-28",1003
"292","2008-02-29",937.200012
"293","2008-03-03",933.799988
"294","2008-03-04",916.599976
"295","2008-03-05",892.200012
"296","2008-03-06",857.599976
"297","2008-03-07",857.599976
"298","2008-03-10",839
"299","2008-03-11",880
"300","2008-03-12",873
"301","2008-03-13",849.599976
"302","2008-03-14",823.599976
"303","2008-03-17",796
"304","2008-03-18",873.400024
"305","2008-03-19",843.599976
"306","2008-03-20",900.200012
"307","2008-03-24",922.200012
"308","2008-03-25",916.200012
"309","2008-03-26",881.200012
"310","2008-03-27",869.200012
"311","2008-03-28",856
"312","2008-03-31",865
"313","2008-04-01",940
"314","2008-04-02",937.400024
"315","2008-04-03",939.799988
"316","2008-04-04",946
"317","2008-04-07",960.799988
"318","2008-04-08",935
"319","2008-04-09",911.200012
"320","2008-04-10",911.200012
"321","2008-04-11",881
"322","2008-04-14",865.799988
"323","2008-04-15",882.200012
"324","2008-04-16",909.400024
"325","2008-04-17",923.400024
"326","2008-04-18",964.599976
"327","2008-04-21",930.799988
"328","2008-04-22",905.400024
"329","2008-04-23",877.200012
"330","2008-04-24",939.400024
"331","2008-04-25",950.599976
"332","2008-04-28",940.799988
"333","2008-04-29",940
"334","2008-04-30",924
"335","2008-05-01",963
"336","2008-05-02",980.799988
"337","2008-05-05",947.799988
"338","2008-05-06",968
"339","2008-05-07",901.599976
"340","2008-05-08",883
"341","2008-05-09",805.599976
"342","2008-05-12",767.400024
"343","2008-05-13",783.200012
"344","2008-05-14",788.799988
"345","2008-05-15",791.400024
"346","2008-05-16",786.799988
"347","2008-05-19",779
"348","2008-05-20",762.400024
"349","2008-05-21",739.200012
"350","2008-05-22",756.200012
"351","2008-05-23",739
"352","2008-05-27",732.400024
"353","2008-05-28",698.200012
"354","2008-05-29",706.799988
"355","2008-05-30",720
"356","2008-06-02",717.400024
"357","2008-06-03",720.200012
"358","2008-06-04",714.400024
"359","2008-06-05",728.200012
"360","2008-06-06",678.599976
"361","2008-06-09",669.799988
"362","2008-06-10",685.599976
"363","2008-06-11",665.200012
"364","2008-06-12",673.599976
"365","2008-06-13",683.599976
"366","2008-06-16",680.200012
"367","2008-06-17",645.599976
"368","2008-06-18",630.400024
"369","2008-06-19",661.400024
"370","2008-06-20",642
"371","2008-06-23",606
"372","2008-06-24",596.599976
"373","2008-06-25",594.799988
"374","2008-06-26",561.799988
"375","2008-06-27",555
"376","2008-06-30",529.200012
"377","2008-07-01",534.599976
"378","2008-07-02",535
"379","2008-07-03",524.799988
"380","2008-07-07",518.799988
"381","2008-07-08",548
"382","2008-07-09",522.799988
"383","2008-07-10",479.799988
"384","2008-07-11",461.600006
"385","2008-07-14",451
"386","2008-07-15",412.799988
"387","2008-07-16",465.600006
"388","2008-07-17",498.399994
"389","2008-07-18",501.399994
"390","2008-07-21",530.599976
"391","2008-07-22",562.799988
"392","2008-07-23",602
"393","2008-07-24",548.599976
"394","2008-07-25",544.799988
"395","2008-07-28",479.200012
"396","2008-07-29",517
"397","2008-07-30",535.200012
"398","2008-07-31",521
"399","2008-08-01",535.799988
"400","2008-08-04",533.799988
"401","2008-08-05",597.799988
"402","2008-08-06",581.799988
"403","2008-08-07",476.799988
"404","2008-08-08",497.399994
"405","2008-08-11",489.399994
"406","2008-08-12",457
"407","2008-08-13",441
"408","2008-08-14",456.399994
"409","2008-08-15",459.799988
"410","2008-08-18",432
"411","2008-08-19",406.399994
"412","2008-08-20",416
"413","2008-08-21",395.600006
"414","2008-08-22",397.399994
"415","2008-08-25",375.600006
"416","2008-08-26",392.799988
"417","2008-08-27",400
"418","2008-08-28",430.200012
"419","2008-08-29",429.799988
"420","2008-09-02",439.200012
"421","2008-09-03",451.600006
"422","2008-09-04",424.399994
"423","2008-09-05",446.799988
"424","2008-09-08",455.200012
"425","2008-09-09",367.399994
"426","2008-09-10",350
"427","2008-09-11",351
"428","2008-09-12",242.800003
"429","2008-09-15",95.199997
"430","2008-09-16",75
"431","2008-09-17",41
"432","2008-09-18",53.799999
"433","2008-09-19",77
"434","2008-09-22",94.400002
"435","2008-09-23",100
"436","2008-09-24",66.199997
"437","2008-09-25",60.400002
"438","2008-09-26",63
"439","2008-09-29",50
"440","2008-09-30",66.599998
"441","2008-10-01",79
"442","2008-10-02",80
"443","2008-10-03",77.199997
"444","2008-10-06",77.400002
"445","2008-10-07",70.199997
"446","2008-10-08",63.799999
"447","2008-10-09",47.799999
"448","2008-10-10",46.599998
"449","2008-10-13",51.400002
"450","2008-10-14",56
"451","2008-10-15",48.599998
"452","2008-10-16",48.599998
"453","2008-10-17",42
"454","2008-10-20",46.200001
"455","2008-10-21",44.200001
"456","2008-10-22",42.200001
"457","2008-10-23",42
"458","2008-10-24",34
"459","2008-10-27",27
"460","2008-10-28",36.599998
"461","2008-10-29",31
"462","2008-10-30",32.599998
"463","2008-10-31",38.200001
"464","2008-11-03",42.799999
"465","2008-11-04",48.200001
"466","2008-11-05",41.200001
"467","2008-11-06",37.400002
"468","2008-11-07",42.200001
"469","2008-11-10",45.599998
"470","2008-11-11",45.200001
"471","2008-11-12",40.599998
"472","2008-11-13",41.200001
"473","2008-11-14",41.599998
"474","2008-11-17",38.200001
"475","2008-11-18",39
"476","2008-11-19",31.200001
"477","2008-11-20",28.799999
"478","2008-11-21",32
"479","2008-11-24",35.400002
"480","2008-11-25",35.400002
"481","2008-11-26",39
"482","2008-11-28",40.200001
"483","2008-12-01",33
"484","2008-12-02",37.400002
"485","2008-12-03",40.200001
"486","2008-12-04",36.799999
"487","2008-12-05",38.799999
"488","2008-12-08",38.599998
"489","2008-12-09",38.599998
"490","2008-12-10",35
"491","2008-12-11",34.599998
"492","2008-12-12",36
"493","2008-12-15",34.799999
"494","2008-12-16",36
"495","2008-12-17",35
"496","2008-12-18",33.400002
"497","2008-12-19",32
"498","2008-12-22",32.200001
"499","2008-12-23",31
"500","2008-12-24",31.200001
"501","2008-12-26",31.4
"502","2008-12-29",31
"503","2008-12-30",31.200001
"504","2008-12-31",31.4
"505","2009-01-02",33.799999
"506","2009-01-05",33.200001
"507","2009-01-06",34.799999
"508","2009-01-07",32.799999
"509","2009-01-08",33
"510","2009-01-09",32.400002
"511","2009-01-12",30.799999
"512","2009-01-13",31.6
"513","2009-01-14",29.799999
"514","2009-01-15",28.200001
"515","2009-01-16",28.4
"516","2009-01-20",27.4
"517","2009-01-21",29
"518","2009-01-22",26.200001
"519","2009-01-23",27.4
"520","2009-01-26",25.200001
"521","2009-01-27",27
"522","2009-01-28",28.200001
"523","2009-01-29",25.799999
"524","2009-01-30",25.6
"525","2009-02-02",24.6
"526","2009-02-03",21.6
"527","2009-02-04",20.6
"528","2009-02-05",20
"529","2009-02-06",20.799999
"530","2009-02-09",20.799999
"531","2009-02-10",18.4
"532","2009-02-11",19.200001
"533","2009-02-12",18
"534","2009-02-13",17
"535","2009-02-17",15.6
"536","2009-02-18",14.6
"537","2009-02-19",11.8
"538","2009-02-20",10.8
"539","2009-02-23",10.6
"540","2009-02-24",8.2
"541","2009-02-25",9.2
"542","2009-02-26",10.4
"543","2009-02-27",8.4
"544","2009-03-02",8.4
"545","2009-03-03",8.6
"546","2009-03-04",8.6
"547","2009-03-05",7
"548","2009-03-06",7
"549","2009-03-09",7
"550","2009-03-10",8.4
"551","2009-03-11",8.2
"552","2009-03-12",8.2
"553","2009-03-13",10
"554","2009-03-16",16.6
"555","2009-03-17",19.200001
"556","2009-03-18",27.6
"557","2009-03-19",32.400002
"558","2009-03-20",25.200001
"559","2009-03-23",29.6
"560","2009-03-24",27.799999
"561","2009-03-25",24
"562","2009-03-26",22
"563","2009-03-27",20.4
"564","2009-03-30",19
"565","2009-03-31",20
"566","2009-04-01",21.4
"567","2009-04-02",22.799999
"568","2009-04-03",22.799999
"569","2009-04-06",22
"570","2009-04-07",21
"571","2009-04-08",21.6
"572","2009-04-09",23.200001
"573","2009-04-13",28.4
"574","2009-04-14",30.4
"575","2009-04-15",32
"576","2009-04-16",33.799999
"577","2009-04-17",32.400002
"578","2009-04-20",25.799999
"579","2009-04-21",29.200001
"580","2009-04-22",28.6
"581","2009-04-23",30
"582","2009-04-24",29.200001
"583","2009-04-27",28
"584","2009-04-28",26.799999
"585","2009-04-29",28.200001
"586","2009-04-30",27.6
"587","2009-05-01",27.6
"588","2009-05-04",29.200001
"589","2009-05-05",34.599998
"590","2009-05-06",36.799999
"591","2009-05-07",39
"592","2009-05-08",40.200001
"593","2009-05-11",38
"594","2009-05-12",36.200001
"595","2009-05-13",32
"596","2009-05-14",36.799999
"597","2009-05-15",34.400002
"598","2009-05-18",36.599998
"599","2009-05-19",36.200001
"600","2009-05-20",35.599998
"601","2009-05-21",36
"602","2009-05-22",34
"603","2009-05-26",34
"604","2009-05-27",33.200001
"605","2009-05-28",33.400002
"606","2009-05-29",33.799999
"607","2009-06-01",33.200001
"608","2009-06-02",31.200001
"609","2009-06-03",29.4
"610","2009-06-04",32.799999
"611","2009-06-05",34.200001
"612","2009-06-08",33.200001
"613","2009-06-09",33
"614","2009-06-10",32
"615","2009-06-11",32.200001
"616","2009-06-12",32.200001
"617","2009-06-15",30.6
"618","2009-06-16",29.6
"619","2009-06-17",28
"620","2009-06-18",29.4
"621","2009-06-19",30.6
"622","2009-06-22",27.799999
"623","2009-06-23",28.200001
"624","2009-06-24",28.4
"625","2009-06-25",29.200001
"626","2009-06-26",29.200001
"627","2009-06-29",26.6
"628","2009-06-30",23.200001
"629","2009-07-01",18.08
"630","2009-07-02",18.25
"631","2009-07-06",16.190001
"632","2009-07-07",13.75
"633","2009-07-08",13.1
"634","2009-07-09",9.48
"635","2009-07-10",11.74
"636","2009-07-13",14.57
"637","2009-07-14",14.32
"638","2009-07-15",14.22
"639","2009-07-16",12.75
"640","2009-07-17",13.52
"641","2009-07-20",13.46
"642","2009-07-21",13.32
"643","2009-07-22",13.12
"644","2009-07-23",12.66
"645","2009-07-24",12.46
"646","2009-07-27",13
"647","2009-07-28",13.35
"648","2009-07-29",13.05
"649","2009-07-30",13.13
"650","2009-07-31",13.14
"651","2009-08-03",13.6
"652","2009-08-04",13.52
"653","2009-08-05",22
"654","2009-08-06",22.530001
"655","2009-08-07",27.139999
"656","2009-08-10",28.700001
"657","2009-08-11",24.92
"658","2009-08-12",25.33
"659","2009-08-13",25.02
"660","2009-08-14",24.370001
"661","2009-08-17",23.42
"662","2009-08-18",24.549999
"663","2009-08-19",26.639999
"664","2009-08-20",32.299999
"665","2009-08-21",32.849998
"666","2009-08-24",33.849998
"667","2009-08-25",33.970001
"668","2009-08-26",37.689999
"669","2009-08-27",47.84
"670","2009-08-28",50.23
"671","2009-08-31",45.330002
"672","2009-09-01",36
"673","2009-09-02",37.950001
"674","2009-09-03",41.75
"675","2009-09-04",40.049999
"676","2009-09-08",35.849998
"677","2009-09-09",38.889999
"678","2009-09-10",37.849998
"679","2009-09-11",37.549999
"680","2009-09-14",41.110001
"681","2009-09-15",38.799999
"682","2009-09-16",40.32
"683","2009-09-17",39.43
"684","2009-09-18",39.91
"685","2009-09-21",48.400002
"686","2009-09-22",45.799999
"687","2009-09-23",46.709999
"688","2009-09-24",45
"689","2009-09-25",44.599998
"690","2009-09-28",46.139999
"691","2009-09-29",45.220001
"692","2009-09-30",44.110001
"693","2009-10-01",40.900002
"694","2009-10-02",43.080002
"695","2009-10-05",42.75
"696","2009-10-06",44.830002
"697","2009-10-07",45.900002
"698","2009-10-08",43.75
"699","2009-10-09",44.220001
"700","2009-10-12",44.400002
"701","2009-10-13",44.529999
"702","2009-10-14",44.41
"703","2009-10-15",44.610001
"704","2009-10-16",43.200001
"705","2009-10-19",41.169998
"706","2009-10-20",40.43
"707","2009-10-21",39.029999
"708","2009-10-22",41.490002
"709","2009-10-23",38.900002
"710","2009-10-26",36.25
"711","2009-10-27",34.009998
"712","2009-10-28",35.330002
"713","2009-10-29",36.25
"714","2009-10-30",33.619999
"715","2009-11-02",34.310001
"716","2009-11-03",39.220001
"717","2009-11-04",36.200001
"718","2009-11-05",39.279999
"719","2009-11-06",35.48
"720","2009-11-09",36.18
"721","2009-11-10",37.59
"722","2009-11-11",36.75
"723","2009-11-12",36.259998
"724","2009-11-13",36.389999
"725","2009-11-16",35.75
"726","2009-11-17",36.099998
"727","2009-11-18",36.16
"728","2009-11-19",35.66
"729","2009-11-20",35.099998
"730","2009-11-23",35.279999
"731","2009-11-24",35
"732","2009-11-25",34.68
"733","2009-11-27",33.299999
"734","2009-11-30",28.4
"735","2009-12-01",30.84
"736","2009-12-02",31.190001
"737","2009-12-03",29.889999
"738","2009-12-04",30.120001
"739","2009-12-07",30.17
"740","2009-12-08",29.99
"741","2009-12-09",29.66
"742","2009-12-10",28.93
"743","2009-12-11",28.370001
"744","2009-12-14",29.08
"745","2009-12-15",28.93
"746","2009-12-16",28.950001
"747","2009-12-17",28.209999
"748","2009-12-18",28.190001
"749","2009-12-21",28.059999
"750","2009-12-22",31.049999
"751","2009-12-23",29.41
"752","2009-12-24",30.120001
"753","2009-12-28",31.5
"754","2009-12-29",31.66
"755","2009-12-30",30.6
"756","2009-12-31",29.98
"757","2010-01-04",29.889999
"758","2010-01-05",29.33
"759","2010-01-06",29.139999
"760","2010-01-07",28.58
"761","2010-01-08",29.34
"762","2010-01-11",29.629999
"763","2010-01-12",28.459999
"764","2010-01-13",29.059999
"765","2010-01-14",28.6
"766","2010-01-15",28.059999
"767","2010-01-19",28.25
"768","2010-01-20",27.959999
"769","2010-01-21",27.549999
"770","2010-01-22",26.5
"771","2010-01-25",26.09
"772","2010-01-26",24.4
"773","2010-01-27",24.91
"774","2010-01-28",24.16
"775","2010-01-29",24.23
"776","2010-02-01",23.959999
"777","2010-02-02",23.969999
"778","2010-02-03",23.790001
"779","2010-02-04",22.59
"780","2010-02-05",22.41
"781","2010-02-08",22.16
"782","2010-02-09",23.139999
"783","2010-02-10",26.92
"784","2010-02-11",26.299999
"785","2010-02-12",26.82
"786","2010-02-16",27.43
"787","2010-02-17",26.9
"788","2010-02-18",26.709999
"789","2010-02-19",26.530001
"790","2010-02-22",28.43
"791","2010-02-23",26.76
"792","2010-02-24",27.99
"793","2010-02-25",27.51
"794","2010-02-26",24.77
"795","2010-03-01",25.780001
"796","2010-03-02",25.030001
"797","2010-03-03",24.879999
"798","2010-03-04",26.709999
"799","2010-03-05",28.08
"800","2010-03-08",29.1
"801","2010-03-09",32.77
"802","2010-03-10",36.240002
"803","2010-03-11",35.110001
"804","2010-03-12",34.23
"805","2010-03-15",34.32
"806","2010-03-16",33.610001
"807","2010-03-17",34.41
"808","2010-03-18",34.639999
"809","2010-03-19",34.799999
"810","2010-03-22",33.389999
"811","2010-03-23",33.279999
"812","2010-03-24",33.169998
"813","2010-03-25",34.509998
"814","2010-03-26",34.209999
"815","2010-03-29",34.450001
"816","2010-03-30",34.189999
"817","2010-03-31",34.139999
"818","2010-04-01",34.110001
"819","2010-04-05",35.060001
"820","2010-04-06",35.91
"821","2010-04-07",39.689999
"822","2010-04-08",37.59
"823","2010-04-09",38.139999
"824","2010-04-12",41.220001
"825","2010-04-13",40.150002
"826","2010-04-14",39.740002
"827","2010-04-15",39.98
"828","2010-04-16",39.150002
"829","2010-04-19",39.09
"830","2010-04-20",41.630001
"831","2010-04-21",40.900002
"832","2010-04-22",43.25
"833","2010-04-23",44.380001
"834","2010-04-26",44.509998
"835","2010-04-27",37.369999
"836","2010-04-28",39.509998
"837","2010-04-29",40.23
"838","2010-04-30",38.900002
"839","2010-05-03",39.540001
"840","2010-05-04",38.25
"841","2010-05-05",37.700001
"842","2010-05-06",36.75
"843","2010-05-07",38.700001
"844","2010-05-10",40.98
"845","2010-05-11",42.889999
"846","2010-05-12",41.400002
"847","2010-05-13",40.650002
"848","2010-05-14",39.720001
"849","2010-05-17",39
"850","2010-05-18",37.779999
"851","2010-05-19",37.330002
"852","2010-05-20",34.810001
"853","2010-05-21",35.959999
"854","2010-05-24",34.529999
"855","2010-05-25",34.490002
"856","2010-05-26",34.049999
"857","2010-05-27",36.459999
"858","2010-05-28",35.380001
"859","2010-06-01",34.25
"860","2010-06-02",35.060001
"861","2010-06-03",35.200001
"862","2010-06-04",34.75
"863","2010-06-07",34.080002
"864","2010-06-08",34.310001
"865","2010-06-09",34.220001
"866","2010-06-10",35.299999
"867","2010-06-11",35.080002
"868","2010-06-14",37.09
"869","2010-06-15",37.880001
"870","2010-06-16",37.869999
"871","2010-06-17",37.77
"872","2010-06-18",37.91
"873","2010-06-21",38.759998
"874","2010-06-22",38.27
"875","2010-06-23",37.810001
"876","2010-06-24",36.77
"877","2010-06-25",36.950001
"878","2010-06-28",36.380001
"879","2010-06-29",34.52
"880","2010-06-30",34.439999
"881","2010-07-01",33.880001
"882","2010-07-02",33.099998
"883","2010-07-06",33.709999
"884","2010-07-07",35.34
"885","2010-07-08",35.509998
"886","2010-07-09",35.900002
"887","2010-07-12",35.57
"888","2010-07-13",37.990002
"889","2010-07-14",37.529999
"890","2010-07-15",37.380001
"891","2010-07-16",35.639999
"892","2010-07-19",35.389999
"893","2010-07-20",36.310001
"894","2010-07-21",35.310001
"895","2010-07-22",36.490002
"896","2010-07-23",36.77
"897","2010-07-26",38.700001
"898","2010-07-27",39.150002
"899","2010-07-28",39.029999
"900","2010-07-29",38.970001
"901","2010-07-30",38.470001
"902","2010-08-02",40.040001
"903","2010-08-03",39.59
"904","2010-08-04",40.02
"905","2010-08-05",39.900002
"906","2010-08-06",40.93
"907","2010-08-09",41.639999
"908","2010-08-10",40.189999
"909","2010-08-11",37.84
"910","2010-08-12",37.099998
"911","2010-08-13",36.669998
"912","2010-08-16",35.959999
"913","2010-08-17",36.419998
"914","2010-08-18",36.830002
"915","2010-08-19",35.549999
"916","2010-08-20",35.169998
"917","2010-08-23",35.040001
"918","2010-08-24",34.27
"919","2010-08-25",34.400002
"920","2010-08-26",33.990002
"921","2010-08-27",35.200001
"922","2010-08-30",34
"923","2010-08-31",33.93
"924","2010-09-01",35.66
"925","2010-09-02",35.919998
"926","2010-09-03",36.700001
"927","2010-09-07",35.57
"928","2010-09-08",36.279999
"929","2010-09-09",36.290001
"930","2010-09-10",36.349998
"931","2010-09-13",36.919998
"932","2010-09-14",36.130001
"933","2010-09-15",36.16
"934","2010-09-16",35.709999
"935","2010-09-17",35.639999
"936","2010-09-20",36.599998
"937","2010-09-21",36.610001
"938","2010-09-22",35.669998
"939","2010-09-23",35.07
"940","2010-09-24",36.470001
"941","2010-09-27",37.130001
"942","2010-09-28",37.32
"943","2010-09-29",37.450001
"944","2010-09-30",39.099998
"945","2010-10-01",38.860001
"946","2010-10-04",39.279999
"947","2010-10-05",39.939999
"948","2010-10-06",40.740002
"949","2010-10-07",40.470001
"950","2010-10-08",40.91
"951","2010-10-11",41.040001
"952","2010-10-12",41.779999
"953","2010-10-13",42.709999
"954","2010-10-14",41.939999
"955","2010-10-15",41.470001
"956","2010-10-18",42.259998
"957","2010-10-19",41.009998
"958","2010-10-20",41.610001
"959","2010-10-21",41.279999
