"","date","CBAT"
"129","2007-07-09",24.049999
"130","2007-07-10",24.15
"131","2007-07-11",24
"132","2007-07-12",23.9
"133","2007-07-13",23
"134","2007-07-16",21.25
"135","2007-07-17",21.65
"136","2007-07-18",21.549999
"137","2007-07-19",21.9
"138","2007-07-20",21.25
"139","2007-07-23",21.049999
"140","2007-07-24",21.1
"141","2007-07-25",20.5
"142","2007-07-26",19.6
"143","2007-07-27",20.049999
"144","2007-07-30",19.700001
"145","2007-07-31",18.5
"146","2007-08-01",16.799999
"147","2007-08-02",17.5
"148","2007-08-03",18.25
"149","2007-08-06",19.700001
"150","2007-08-07",21.450001
"151","2007-08-08",21.799999
"152","2007-08-09",21.6
"153","2007-08-10",21.1
"154","2007-08-13",21.049999
"155","2007-08-14",23.200001
"156","2007-08-15",21.75
"157","2007-08-16",20.75
"158","2007-08-17",21.65
"159","2007-08-20",21.75
"160","2007-08-21",22.85
"161","2007-08-22",23.65
"162","2007-08-23",23.950001
"163","2007-08-24",23.9
"164","2007-08-27",24.25
"165","2007-08-28",23.5
"166","2007-08-29",22.75
"167","2007-08-30",23.1
"168","2007-08-31",22.9
"169","2007-09-04",22.5
"170","2007-09-05",22.4
"171","2007-09-06",23.35
"172","2007-09-07",22.200001
"173","2007-09-10",21.75
"174","2007-09-11",23
"175","2007-09-12",22.299999
"176","2007-09-13",21.549999
"177","2007-09-14",22
"178","2007-09-17",21.75
"179","2007-09-18",21.799999
"180","2007-09-19",21.5
"181","2007-09-20",21.75
"182","2007-09-21",21.799999
"183","2007-09-24",22.75
"184","2007-09-25",25.200001
"185","2007-09-26",36.849998
"186","2007-09-27",44.099998
"187","2007-09-28",38.900002
"188","2007-10-01",38
"189","2007-10-02",39.150002
"190","2007-10-03",42.75
"191","2007-10-04",40.950001
"192","2007-10-05",40
"193","2007-10-08",42.400002
"194","2007-10-09",42
"195","2007-10-10",42.900002
"196","2007-10-11",40.5
"197","2007-10-12",40
"198","2007-10-15",37.950001
"199","2007-10-16",35.849998
"200","2007-10-17",35.849998
"201","2007-10-18",33.599998
"202","2007-10-19",31.200001
"203","2007-10-22",31.549999
"204","2007-10-23",30.9
"205","2007-10-24",30.15
"206","2007-10-25",28.200001
"207","2007-10-26",28.950001
"208","2007-10-29",31.15
"209","2007-10-30",30.549999
"210","2007-10-31",30
"211","2007-11-01",28.1
"212","2007-11-02",27
"213","2007-11-05",26.5
"214","2007-11-06",22.75
"215","2007-11-07",23.6
"216","2007-11-08",22.65
"217","2007-11-09",21.9
"218","2007-11-12",20.35
"219","2007-11-13",21.450001
"220","2007-11-14",21.6
"221","2007-11-15",20.799999
"222","2007-11-16",20.299999
"223","2007-11-19",19.700001
"224","2007-11-20",18.25
"225","2007-11-21",17.9
"226","2007-11-23",18.950001
"227","2007-11-26",18.65
"228","2007-11-27",18.700001
"229","2007-11-28",20.4
"230","2007-11-29",19.75
"231","2007-11-30",19.799999
"232","2007-12-03",18.6
"233","2007-12-04",18.799999
"234","2007-12-05",24.6
"235","2007-12-06",23.049999
"236","2007-12-07",22.5
"237","2007-12-10",22.450001
"238","2007-12-11",22.35
"239","2007-12-12",22.35
"240","2007-12-13",21.6
"241","2007-12-14",22
"242","2007-12-17",21.4
"243","2007-12-18",21.65
"244","2007-12-19",22.4
"245","2007-12-20",21.4
"246","2007-12-21",21.15
"247","2007-12-24",20.9
"248","2007-12-26",24.25
"249","2007-12-27",28.75
"250","2007-12-28",29.35
"251","2007-12-31",31.25
"252","2008-01-02",29.4
"253","2008-01-03",28.15
"254","2008-01-04",26
"255","2008-01-07",24.299999
"256","2008-01-08",24.15
"257","2008-01-09",23.9
"258","2008-01-10",23.85
"259","2008-01-11",22.75
"260","2008-01-14",22.85
"261","2008-01-15",22
"262","2008-01-16",21.15
"263","2008-01-17",21.450001
"264","2008-01-18",21.75
"265","2008-01-22",21.450001
"266","2008-01-23",22
"267","2008-01-24",21.6
"268","2008-01-25",21.5
"269","2008-01-28",21.5
"270","2008-01-29",21.65
"271","2008-01-30",21.4
"272","2008-01-31",22
"273","2008-02-01",22.25
"274","2008-02-04",22.799999
"275","2008-02-05",21.450001
"276","2008-02-06",21.549999
"277","2008-02-07",21
"278","2008-02-08",21
"279","2008-02-11",21.25
"280","2008-02-12",22.799999
"281","2008-02-13",22
"282","2008-02-14",22.25
"283","2008-02-15",21.5
"284","2008-02-19",22.6
"285","2008-02-20",22.5
"286","2008-02-21",21.5
"287","2008-02-22",20.9
"288","2008-02-25",20.4
"289","2008-02-26",20.5
"290","2008-02-27",20.950001
"291","2008-02-28",20.75
"292","2008-02-29",20.299999
"293","2008-03-03",20.200001
"294","2008-03-04",19.25
"295","2008-03-05",19.049999
"296","2008-03-06",18.5
"297","2008-03-07",17.5
"298","2008-03-10",16.25
"299","2008-03-11",17.5
"300","2008-03-12",17.4
"301","2008-03-13",16.85
"302","2008-03-14",16.799999
"303","2008-03-17",15.9
"304","2008-03-18",16.950001
"305","2008-03-19",15.8
"306","2008-03-20",16.1
"307","2008-03-24",17.75
"308","2008-03-25",18.950001
"309","2008-03-26",19.450001
"310","2008-03-27",22.200001
"311","2008-03-28",19.950001
"312","2008-03-31",18.85
"313","2008-04-01",19
"314","2008-04-02",18.85
"315","2008-04-03",20.799999
"316","2008-04-04",20.35
"317","2008-04-07",20.549999
"318","2008-04-08",20
"319","2008-04-09",19.299999
"320","2008-04-10",20.1
"321","2008-04-11",19.65
"322","2008-04-14",19.1
"323","2008-04-15",19.6
"324","2008-04-16",20.1
"325","2008-04-17",19.700001
"326","2008-04-18",19.799999
"327","2008-04-21",19.75
"328","2008-04-22",19.15
"329","2008-04-23",19.200001
"330","2008-04-24",19.75
"331","2008-04-25",19.049999
"332","2008-04-28",18
"333","2008-04-29",18.450001
"334","2008-04-30",18.6
"335","2008-05-01",18.5
"336","2008-05-02",19.15
"337","2008-05-05",18.85
"338","2008-05-06",18.799999
"339","2008-05-07",19.1
"340","2008-05-08",18.700001
"341","2008-05-09",18.6
"342","2008-05-12",18.25
"343","2008-05-13",18.25
"344","2008-05-14",19.5
"345","2008-05-15",21
"346","2008-05-16",22.4
"347","2008-05-19",22.6
"348","2008-05-20",21.25
"349","2008-05-21",21.15
"350","2008-05-22",20.049999
"351","2008-05-23",20
"352","2008-05-27",21.65
"353","2008-05-28",21.549999
"354","2008-05-29",20.950001
"355","2008-05-30",20.65
"356","2008-06-02",20.9
"357","2008-06-03",21.15
"358","2008-06-04",21.049999
"359","2008-06-05",23.85
"360","2008-06-06",24.4
"361","2008-06-09",25
"362","2008-06-10",24.75
"363","2008-06-11",25.450001
"364","2008-06-12",25.200001
"365","2008-06-13",25.25
"366","2008-06-16",26.25
"367","2008-06-17",26.25
"368","2008-06-18",25.4
"369","2008-06-19",24.5
"370","2008-06-20",24
"371","2008-06-23",24.1
"372","2008-06-24",22.85
"373","2008-06-25",23
"374","2008-06-26",24.6
"375","2008-06-27",24.9
"376","2008-06-30",23.549999
"377","2008-07-01",22.549999
"378","2008-07-02",20.4
"379","2008-07-03",19.549999
"380","2008-07-07",19.85
"381","2008-07-08",20.4
"382","2008-07-09",19.9
"383","2008-07-10",20.200001
"384","2008-07-11",19.75
"385","2008-07-14",19.450001
"386","2008-07-15",19.549999
"387","2008-07-16",21.25
"388","2008-07-17",22.1
"389","2008-07-18",22.450001
"390","2008-07-21",23.450001
"391","2008-07-22",24.75
"392","2008-07-23",24.65
"393","2008-07-24",24.450001
"394","2008-07-25",24.15
"395","2008-07-28",23
"396","2008-07-29",25.5
"397","2008-07-30",24.9
"398","2008-07-31",24.35
"399","2008-08-01",23.299999
"400","2008-08-04",23.1
"401","2008-08-05",23.35
"402","2008-08-06",22.799999
"403","2008-08-07",22.950001
"404","2008-08-08",22.200001
"405","2008-08-11",23.299999
"406","2008-08-12",23.35
"407","2008-08-13",23.049999
"408","2008-08-14",23.75
"409","2008-08-15",23.950001
"410","2008-08-18",23.5
"411","2008-08-19",22.049999
"412","2008-08-20",22.950001
"413","2008-08-21",22.799999
"414","2008-08-22",20.200001
"415","2008-08-25",20.9
"416","2008-08-26",20.25
"417","2008-08-27",20.15
"418","2008-08-28",20.450001
"419","2008-08-29",20.299999
"420","2008-09-02",19.65
"421","2008-09-03",19.75
"422","2008-09-04",20.25
"423","2008-09-05",20
"424","2008-09-08",20.15
"425","2008-09-09",18.65
"426","2008-09-10",18.85
"427","2008-09-11",19.75
"428","2008-09-12",19.1
"429","2008-09-15",17.5
"430","2008-09-16",19.6
"431","2008-09-17",17.799999
"432","2008-09-18",18.65
"433","2008-09-19",19.049999
"434","2008-09-22",18.25
"435","2008-09-23",18.25
"436","2008-09-24",17.549999
"437","2008-09-25",17.65
"438","2008-09-26",18.200001
"439","2008-09-29",19.5
"440","2008-09-30",18
"441","2008-10-01",18.5
"442","2008-10-02",17.65
"443","2008-10-03",17.25
"444","2008-10-06",16.049999
"445","2008-10-07",16.25
"446","2008-10-08",13.45
"447","2008-10-09",11.95
"448","2008-10-10",13
"449","2008-10-13",16.1
"450","2008-10-14",14.55
"451","2008-10-15",13.4
"452","2008-10-16",13.5
"453","2008-10-17",13.25
"454","2008-10-20",14.65
"455","2008-10-21",14
"456","2008-10-22",12.55
"457","2008-10-23",12
"458","2008-10-24",9.45
"459","2008-10-27",9.55
"460","2008-10-28",10.3
"461","2008-10-29",10.65
"462","2008-10-30",11.5
"463","2008-10-31",12.9
"464","2008-11-03",14
"465","2008-11-04",14.55
"466","2008-11-05",13.05
"467","2008-11-06",11.4
"468","2008-11-07",11.35
"469","2008-11-10",10.9
"470","2008-11-11",10.5
"471","2008-11-12",10.1
"472","2008-11-13",10.95
"473","2008-11-14",9.95
"474","2008-11-17",10.05
"475","2008-11-18",10.3
"476","2008-11-19",9.5
"477","2008-11-20",9.15
"478","2008-11-21",9.5
"479","2008-11-24",10.25
"480","2008-11-25",12.85
"481","2008-11-26",12.6
"482","2008-11-28",12.4
"483","2008-12-01",10
"484","2008-12-02",11.2
"485","2008-12-03",11.2
"486","2008-12-04",10.95
"487","2008-12-05",11.95
"488","2008-12-08",12.3
"489","2008-12-09",10.25
"490","2008-12-10",11.1
"491","2008-12-11",11.2
"492","2008-12-12",11.45
"493","2008-12-15",10.6
"494","2008-12-16",11.95
"495","2008-12-17",10.85
"496","2008-12-18",10.9
"497","2008-12-19",11.35
"498","2008-12-22",11.3
"499","2008-12-23",10.8
"500","2008-12-24",10.9
"501","2008-12-26",10.85
"502","2008-12-29",9.1
"503","2008-12-30",6.05
"504","2008-12-31",8.1
"505","2009-01-02",9
"506","2009-01-05",8.8
"507","2009-01-06",9.05
"508","2009-01-07",8.65
"509","2009-01-08",9.1
"510","2009-01-09",8.6
"511","2009-01-12",8
"512","2009-01-13",8.35
"513","2009-01-14",8.35
"514","2009-01-15",8.4
"515","2009-01-16",8.3
"516","2009-01-20",7.85
"517","2009-01-21",8.05
"518","2009-01-22",8.3
"519","2009-01-23",8.05
"520","2009-01-26",7.7
"521","2009-01-27",7.6
"522","2009-01-28",7.6
"523","2009-01-29",7.3
"524","2009-01-30",7.15
"525","2009-02-02",7.2
"526","2009-02-03",7.4
"527","2009-02-04",7
"528","2009-02-05",6.8
"529","2009-02-06",7.25
"530","2009-02-09",7.5
"531","2009-02-10",7.15
"532","2009-02-11",6.95
"533","2009-02-12",7.2
"534","2009-02-13",7.45
"535","2009-02-17",7
"536","2009-02-18",7.2
"537","2009-02-19",7.45
"538","2009-02-20",7.05
"539","2009-02-23",6.7
"540","2009-02-24",7
"541","2009-02-25",6.6
"542","2009-02-26",7.05
"543","2009-02-27",7
"544","2009-03-02",6.4
"545","2009-03-03",5.9
"546","2009-03-04",5.95
"547","2009-03-05",5
"548","2009-03-06",4.7
"549","2009-03-09",4.45
"550","2009-03-10",5.3
"551","2009-03-11",5.2
"552","2009-03-12",5.5
"553","2009-03-13",5.85
"554","2009-03-16",6.05
"555","2009-03-17",6.15
"556","2009-03-18",7.25
"557","2009-03-19",6.8
"558","2009-03-20",7.5
"559","2009-03-23",8.3
"560","2009-03-24",8.1
"561","2009-03-25",8.55
"562","2009-03-26",9.1
"563","2009-03-27",8.8
"564","2009-03-30",8.05
"565","2009-03-31",8.55
"566","2009-04-01",8.7
"567","2009-04-02",8.5
"568","2009-04-03",8.5
"569","2009-04-06",8.6
"570","2009-04-07",8.05
"571","2009-04-08",8.1
"572","2009-04-09",8.5
"573","2009-04-13",8.5
"574","2009-04-14",8
"575","2009-04-15",9.05
"576","2009-04-16",10.55
"577","2009-04-17",11.65
"578","2009-04-20",10.25
"579","2009-04-21",11.2
"580","2009-04-22",11.05
"581","2009-04-23",10.5
"582","2009-04-24",10.7
"583","2009-04-27",10.3
"584","2009-04-28",11.3
"585","2009-04-29",10.85
"586","2009-04-30",10.65
"587","2009-05-01",10.25
"588","2009-05-04",11.7
"589","2009-05-05",11.75
"590","2009-05-06",12.25
"591","2009-05-07",11.85
"592","2009-05-08",12.45
"593","2009-05-11",11.9
"594","2009-05-12",11
"595","2009-05-13",9.5
"596","2009-05-14",9.65
"597","2009-05-15",10.3
"598","2009-05-18",11.1
"599","2009-05-19",10.95
"600","2009-05-20",10.95
"601","2009-05-21",10.35
"602","2009-05-22",10.45
"603","2009-05-26",10.95
"604","2009-05-27",10.75
"605","2009-05-28",10.9
"606","2009-05-29",11.15
"607","2009-06-01",12.3
"608","2009-06-02",16.15
"609","2009-06-03",14.8
"610","2009-06-04",16.35
"611","2009-06-05",15.55
"612","2009-06-08",15.45
"613","2009-06-09",15.95
"614","2009-06-10",18.200001
"615","2009-06-11",17.9
"616","2009-06-12",17.75
"617","2009-06-15",16.5
"618","2009-06-16",15.85
"619","2009-06-17",15.35
"620","2009-06-18",15.95
"621","2009-06-19",15.5
"622","2009-06-22",14.05
"623","2009-06-23",13.45
"624","2009-06-24",14.4
"625","2009-06-25",14.9
"626","2009-06-26",16.200001
"627","2009-06-29",15.2
"628","2009-06-30",14.75
"629","2009-07-01",15.2
"630","2009-07-02",14.5
"631","2009-07-06",13.9
"632","2009-07-07",14
"633","2009-07-08",12.7
"634","2009-07-09",13.05
"635","2009-07-10",13.8
"636","2009-07-13",14.35
"637","2009-07-14",14.2
"638","2009-07-15",15.7
"639","2009-07-16",15.7
"640","2009-07-17",15.45
"641","2009-07-20",15.05
"642","2009-07-21",15.05
"643","2009-07-22",16.049999
"644","2009-07-23",15.9
"645","2009-07-24",16.049999
"646","2009-07-27",17
"647","2009-07-28",16.549999
"648","2009-07-29",15.75
"649","2009-07-30",16.35
"650","2009-07-31",16.549999
"651","2009-08-03",17.15
"652","2009-08-04",16.75
"653","2009-08-05",16.75
"654","2009-08-06",15.95
"655","2009-08-07",16.299999
"656","2009-08-10",15.9
"657","2009-08-11",15.2
"658","2009-08-12",15.5
"659","2009-08-13",15.7
"660","2009-08-14",15.45
"661","2009-08-17",14.45
"662","2009-08-18",14.75
"663","2009-08-19",15.15
"664","2009-08-20",15.5
"665","2009-08-21",15.45
"666","2009-08-24",16
"667","2009-08-25",15.6
"668","2009-08-26",15.45
"669","2009-08-27",15.4
"670","2009-08-28",15
"671","2009-08-31",14.2
"672","2009-09-01",13.5
"673","2009-09-02",13.9
"674","2009-09-03",14.15
"675","2009-09-04",14.8
"676","2009-09-08",14.45
"677","2009-09-09",14.8
"678","2009-09-10",14.9
"679","2009-09-11",14.9
"680","2009-09-14",15.45
"681","2009-09-15",15.6
"682","2009-09-16",15.15
"683","2009-09-17",15.25
"684","2009-09-18",15.15
"685","2009-09-21",15
"686","2009-09-22",15.35
"687","2009-09-23",19.9
"688","2009-09-24",18.35
"689","2009-09-25",20.6
"690","2009-09-28",20.950001
"691","2009-09-29",23.15
"692","2009-09-30",24.75
"693","2009-10-01",21.6
"694","2009-10-02",22.15
"695","2009-10-05",22.65
"696","2009-10-06",22.1
"697","2009-10-07",21.9
"698","2009-10-08",23.5
"699","2009-10-09",23.4
"700","2009-10-12",22.549999
"701","2009-10-13",22
"702","2009-10-14",23
"703","2009-10-15",22.65
"704","2009-10-16",21.9
"705","2009-10-19",22.6
"706","2009-10-20",21.950001
"707","2009-10-21",21.4
"708","2009-10-22",19.4
"709","2009-10-23",18.950001
"710","2009-10-26",17.9
"711","2009-10-27",17.200001
"712","2009-10-28",16.15
"713","2009-10-29",17.6
"714","2009-10-30",16.450001
"715","2009-11-02",15.65
"716","2009-11-03",15.6
"717","2009-11-04",15.1
"718","2009-11-05",15.5
"719","2009-11-06",15.6
"720","2009-11-09",15.15
"721","2009-11-10",14.6
"722","2009-11-11",14.5
"723","2009-11-12",14
"724","2009-11-13",14.4
"725","2009-11-16",14.6
"726","2009-11-17",14.55
"727","2009-11-18",14.25
"728","2009-11-19",13.6
"729","2009-11-20",13.65
"730","2009-11-23",14.15
"731","2009-11-24",14.1
"732","2009-11-25",15.65
"733","2009-11-27",14.3
"734","2009-11-30",15.15
"735","2009-12-01",15.3
"736","2009-12-02",13.95
"737","2009-12-03",13.4
"738","2009-12-04",13.6
"739","2009-12-07",13.55
"740","2009-12-08",13
"741","2009-12-09",13.1
"742","2009-12-10",12.85
"743","2009-12-11",12.4
"744","2009-12-14",12.2
"745","2009-12-15",11.75
"746","2009-12-16",11.45
"747","2009-12-17",10.85
"748","2009-12-18",12.3
"749","2009-12-21",11.95
"750","2009-12-22",11.95
"751","2009-12-23",11.6
"752","2009-12-24",11.9
"753","2009-12-28",11.15
"754","2009-12-29",18.200001
"755","2009-12-30",13.85
"756","2009-12-31",13.9
"757","2010-01-04",13.5
"758","2010-01-05",14.25
"759","2010-01-06",14.4
"760","2010-01-07",14.5
"761","2010-01-08",15.2
"762","2010-01-11",15.3
"763","2010-01-12",14.6
"764","2010-01-13",14.7
"765","2010-01-14",14.6
"766","2010-01-15",14.25
"767","2010-01-19",14.35
"768","2010-01-20",13.9
"769","2010-01-21",14
"770","2010-01-22",13.5
"771","2010-01-25",13.05
"772","2010-01-26",12.5
"773","2010-01-27",12.5
"774","2010-01-28",12.25
"775","2010-01-29",11.35
"776","2010-02-01",12.3
"777","2010-02-02",12.4
"778","2010-02-03",12.4
"779","2010-02-04",11.55
"780","2010-02-05",11.55
"781","2010-02-08",11.35
"782","2010-02-09",11.65
"783","2010-02-10",11.8
"784","2010-02-11",11.9
"785","2010-02-12",11.65
"786","2010-02-16",12.25
"787","2010-02-17",12.05
"788","2010-02-18",12.15
"789","2010-02-19",11.9
"790","2010-02-22",12
"791","2010-02-23",11.75
"792","2010-02-24",11.65
"793","2010-02-25",11.65
"794","2010-02-26",11.35
"795","2010-03-01",11.55
"796","2010-03-02",11.75
"797","2010-03-03",12.65
"798","2010-03-04",12.3
"799","2010-03-05",12.5
"800","2010-03-08",12.45
"801","2010-03-09",12.35
"802","2010-03-10",12.9
"803","2010-03-11",12.9
"804","2010-03-12",12.95
"805","2010-03-15",12.7
"806","2010-03-16",12.65
"807","2010-03-17",12.5
"808","2010-03-18",12.1
"809","2010-03-19",11.75
"810","2010-03-22",11.85
"811","2010-03-23",12
"812","2010-03-24",12
"813","2010-03-25",11.8
"814","2010-03-26",11.7
"815","2010-03-29",12.45
"816","2010-03-30",12.15
"817","2010-03-31",12.05
"818","2010-04-01",12.1
"819","2010-04-05",12.25
"820","2010-04-06",12.1
"821","2010-04-07",12.05
"822","2010-04-08",12.15
"823","2010-04-09",12.2
"824","2010-04-12",12.15
"825","2010-04-13",12.1
"826","2010-04-14",12.1
"827","2010-04-15",12.1
"828","2010-04-16",11.85
"829","2010-04-19",11.65
"830","2010-04-20",11.6
"831","2010-04-21",11.55
"832","2010-04-22",11.4
"833","2010-04-23",11.65
"834","2010-04-26",11.55
"835","2010-04-27",9.95
"836","2010-04-28",10
"837","2010-04-29",10.2
"838","2010-04-30",10.05
"839","2010-05-03",10.2
"840","2010-05-04",10.35
"841","2010-05-05",10
"842","2010-05-06",9.35
"843","2010-05-07",9
"844","2010-05-10",9.8
"845","2010-05-11",9.95
"846","2010-05-12",10.15
"847","2010-05-13",10.15
"848","2010-05-14",9.85
"849","2010-05-17",9.9
"850","2010-05-18",9.75
"851","2010-05-19",9.35
"852","2010-05-20",8.7
"853","2010-05-21",8.65
"854","2010-05-24",8.8
"855","2010-05-25",8.5
"856","2010-05-26",8.8
"857","2010-05-27",9.1
"858","2010-05-28",9.65
"859","2010-06-01",10.3
"860","2010-06-02",10.1
"861","2010-06-03",10
"862","2010-06-04",9.5
"863","2010-06-07",9
"864","2010-06-08",9.1
"865","2010-06-09",9.05
"866","2010-06-10",9.35
"867","2010-06-11",9.2
"868","2010-06-14",9.3
"869","2010-06-15",9.7
"870","2010-06-16",9.75
"871","2010-06-17",9.4
"872","2010-06-18",9.2
"873","2010-06-21",9.4
"874","2010-06-22",9.2
"875","2010-06-23",9.05
"876","2010-06-24",9
"877","2010-06-25",9
"878","2010-06-28",9.4
"879","2010-06-29",8.7
"880","2010-06-30",8.7
"881","2010-07-01",8.4
"882","2010-07-02",8.05
"883","2010-07-06",8.35
"884","2010-07-07",7.85
"885","2010-07-08",7.5
"886","2010-07-09",7.6
"887","2010-07-12",7.5
"888","2010-07-13",7.8
"889","2010-07-14",7.85
"890","2010-07-15",7.45
"891","2010-07-16",7.35
"892","2010-07-19",6.85
"893","2010-07-20",7.2
"894","2010-07-21",7.15
"895","2010-07-22",7.5
"896","2010-07-23",7.9
"897","2010-07-26",8
"898","2010-07-27",7.7
"899","2010-07-28",7.85
"900","2010-07-29",7.75
"901","2010-07-30",7.7
"902","2010-08-02",7.5
"903","2010-08-03",7.8
"904","2010-08-04",7.9
"905","2010-08-05",8.45
"906","2010-08-06",8.1
"907","2010-08-09",8.2
"908","2010-08-10",8
"909","2010-08-11",8.05
"910","2010-08-12",7.85
"911","2010-08-13",7.8
"912","2010-08-16",7.75
"913","2010-08-17",7.4
"914","2010-08-18",7.8
"915","2010-08-19",7.7
"916","2010-08-20",7.4
"917","2010-08-23",7.55
"918","2010-08-24",7.25
"919","2010-08-25",7.05
"920","2010-08-26",6.9
"921","2010-08-27",7.15
"922","2010-08-30",7.1
"923","2010-08-31",7.1
"924","2010-09-01",7.15
"925","2010-09-02",7.45
"926","2010-09-03",7.45
"927","2010-09-07",8.2
"928","2010-09-08",8.3
"929","2010-09-09",8.3
"930","2010-09-10",9.05
"931","2010-09-13",9.05
"932","2010-09-14",8.8
"933","2010-09-15",8.45
"934","2010-09-16",8.75
"935","2010-09-17",8.85
"936","2010-09-20",8.85
"937","2010-09-21",8.6
"938","2010-09-22",8.55
"939","2010-09-23",8.75
"940","2010-09-24",8.85
"941","2010-09-27",8.95
"942","2010-09-28",9.05
"943","2010-09-29",9
"944","2010-09-30",9.15
"945","2010-10-01",9
"946","2010-10-04",8.8
"947","2010-10-05",8.8
"948","2010-10-06",9
"949","2010-10-07",9.4
"950","2010-10-08",9.6
"951","2010-10-11",10.2
"952","2010-10-12",10.25
"953","2010-10-13",10.75
"954","2010-10-14",10.6
"955","2010-10-15",10.25
"956","2010-10-18",10.4
"957","2010-10-19",10.05
"958","2010-10-20",10.15
"959","2010-10-21",9.95
"960","2010-10-22",9.65
"961","2010-10-25",9.75
"962","2010-10-26",9.65
"963","2010-10-27",9.3
"964","2010-10-28",9.65
"965","2010-10-29",9.4
"966","2010-11-01",9.75
"967","2010-11-02",9.75
"968","2010-11-03",9.65
"969","2010-11-04",9.45
"970","2010-11-05",11
"971","2010-11-08",11.65
"972","2010-11-09",10.75
"973","2010-11-10",10.9
"974","2010-11-11",10.65
"975","2010-11-12",10.45
"976","2010-11-15",10.4
"977","2010-11-16",10.05
"978","2010-11-17",10.25
"979","2010-11-18",10.4
"980","2010-11-19",10.3
"981","2010-11-22",10.4
"982","2010-11-23",10.05
"983","2010-11-24",11
"984","2010-11-26",10.65
"985","2010-11-29",10.7
"986","2010-11-30",9.4
"987","2010-12-01",8.75
"988","2010-12-02",8.5
"989","2010-12-03",8.55
"990","2010-12-06",8.5
"991","2010-12-07",8.35
"992","2010-12-08",8.6
"993","2010-12-09",8.7
"994","2010-12-10",8.6
"995","2010-12-13",8.65
"996","2010-12-14",8.45
"997","2010-12-15",8.3
"998","2010-12-16",8.65
