"","date","DCP"
"109","2007-06-08",46.27
"110","2007-06-11",46.720001
"111","2007-06-12",46.439999
"112","2007-06-13",45.68
"113","2007-06-14",45.73
"114","2007-06-15",45.799999
"115","2007-06-18",44.32
"116","2007-06-19",44.029999
"117","2007-06-20",45.099998
"118","2007-06-21",45.389999
"119","2007-06-22",45.48
"120","2007-06-25",45.169998
"121","2007-06-26",45.450001
"122","2007-06-27",44.560001
"123","2007-06-28",44.310001
"124","2007-06-29",46.619999
"125","2007-07-02",47.080002
"126","2007-07-03",46.93
"127","2007-07-05",47.43
"128","2007-07-06",46.380001
"129","2007-07-09",46.630001
"130","2007-07-10",46.709999
"131","2007-07-11",46.73
"132","2007-07-12",46.889999
"133","2007-07-13",47
"134","2007-07-16",46.98
"135","2007-07-17",47.080002
"136","2007-07-18",48.860001
"137","2007-07-19",49.619999
"138","2007-07-20",50.240002
"139","2007-07-23",49.599998
"140","2007-07-24",50.009998
"141","2007-07-25",50.5
"142","2007-07-26",49.900002
"143","2007-07-27",50.009998
"144","2007-07-30",49.549999
"145","2007-07-31",49.900002
"146","2007-08-01",48.990002
"147","2007-08-02",47.509998
"148","2007-08-03",47.02
"149","2007-08-06",44.700001
"150","2007-08-07",44.57
"151","2007-08-08",45.150002
"152","2007-08-09",42.900002
"153","2007-08-10",41.75
"154","2007-08-13",43.779999
"155","2007-08-14",43
"156","2007-08-15",43.25
"157","2007-08-16",45.299999
"158","2007-08-17",45.099998
"159","2007-08-20",43.189999
"160","2007-08-21",43.200001
"161","2007-08-22",44.200001
"162","2007-08-23",44.290001
"163","2007-08-24",45.080002
"164","2007-08-27",45.5
"165","2007-08-28",45.970001
"166","2007-08-29",45.77
"167","2007-08-30",44.689999
"168","2007-08-31",45.25
"169","2007-09-04",44.43
"170","2007-09-05",45.07
"171","2007-09-06",45.240002
"172","2007-09-07",44.93
"173","2007-09-10",44.259998
"174","2007-09-11",44.200001
"175","2007-09-12",43.400002
"176","2007-09-13",43.029999
"177","2007-09-14",43.439999
"178","2007-09-17",43.759998
"179","2007-09-18",44.57
"180","2007-09-19",44.779999
"181","2007-09-20",44.970001
"182","2007-09-21",44.889999
"183","2007-09-24",43.810001
"184","2007-09-25",43.580002
"185","2007-09-26",42.580002
"186","2007-09-27",42.5
"187","2007-09-28",42.98
"188","2007-10-01",41.900002
"189","2007-10-02",39.610001
"190","2007-10-03",38.32
"191","2007-10-04",38.209999
"192","2007-10-05",38.450001
"193","2007-10-08",39.259998
"194","2007-10-09",39.799999
"195","2007-10-10",40.599998
"196","2007-10-11",41.049999
"197","2007-10-12",41.369999
"198","2007-10-15",41.650002
"199","2007-10-16",41.509998
"200","2007-10-17",41.5
"201","2007-10-18",41.299999
"202","2007-10-19",41.009998
"203","2007-10-22",40.740002
"204","2007-10-23",41.200001
"205","2007-10-24",41.32
"206","2007-10-25",41.700001
"207","2007-10-26",42.5
"208","2007-10-29",42.75
"209","2007-10-30",42.540001
"210","2007-10-31",43.040001
"211","2007-11-01",42.490002
"212","2007-11-02",42.279999
"213","2007-11-05",42.150002
"214","2007-11-06",42.48
"215","2007-11-07",42.41
"216","2007-11-08",41.450001
"217","2007-11-09",41.049999
"218","2007-11-12",40.200001
"219","2007-11-13",40.459999
"220","2007-11-14",40.029999
"221","2007-11-15",39.599998
"222","2007-11-16",40.029999
"223","2007-11-19",39.810001
"224","2007-11-20",39.759998
"225","2007-11-21",39.77
"226","2007-11-23",40.549999
"227","2007-11-26",40.48
"228","2007-11-27",40.130001
"229","2007-11-28",39.939999
"230","2007-11-29",40.240002
"231","2007-11-30",40.73
"232","2007-12-03",40.200001
"233","2007-12-04",39
"234","2007-12-05",39.259998
"235","2007-12-06",39.5
"236","2007-12-07",39.470001
"237","2007-12-10",38.599998
"238","2007-12-11",38.810001
"239","2007-12-12",38.34
"240","2007-12-13",38.360001
"241","2007-12-14",38.41
"242","2007-12-17",38.139999
"243","2007-12-18",37.68
"244","2007-12-19",38.290001
"245","2007-12-20",38.25
"246","2007-12-21",41
"247","2007-12-24",45.150002
"248","2007-12-26",44.950001
"249","2007-12-27",45.759998
"250","2007-12-28",45.950001
"251","2007-12-31",45.950001
"252","2008-01-02",43.509998
"253","2008-01-03",43.150002
"254","2008-01-04",42.32
"255","2008-01-07",40
"256","2008-01-08",40.619999
"257","2008-01-09",39.919998
"258","2008-01-10",39.599998
"259","2008-01-11",39.32
"260","2008-01-14",39.290001
"261","2008-01-15",39.009998
"262","2008-01-16",38.439999
"263","2008-01-17",38.959999
"264","2008-01-18",37.490002
"265","2008-01-22",37.470001
"266","2008-01-23",36.619999
"267","2008-01-24",38.32
"268","2008-01-25",39.75
"269","2008-01-28",39.25
"270","2008-01-29",39.389999
"271","2008-01-30",39.049999
"272","2008-01-31",39.040001
"273","2008-02-01",39.139999
"274","2008-02-04",39
"275","2008-02-05",38.450001
"276","2008-02-06",38.080002
"277","2008-02-07",37.73
"278","2008-02-08",37.93
"279","2008-02-11",37.799999
"280","2008-02-12",38.27
"281","2008-02-13",37.07
"282","2008-02-14",36.810001
"283","2008-02-15",36.009998
"284","2008-02-19",36.060001
"285","2008-02-20",36
"286","2008-02-21",35.450001
"287","2008-02-22",35.200001
"288","2008-02-25",35.880001
"289","2008-02-26",36.099998
"290","2008-02-27",35.869999
"291","2008-02-28",36.400002
"292","2008-02-29",36.259998
"293","2008-03-03",35.84
"294","2008-03-04",35.68
"295","2008-03-05",35.48
"296","2008-03-06",34.34
"297","2008-03-07",33.700001
"298","2008-03-10",33.860001
"299","2008-03-11",33.700001
"300","2008-03-12",31.01
"301","2008-03-13",30
"302","2008-03-14",29.639999
"303","2008-03-17",27.540001
"304","2008-03-18",27.370001
"305","2008-03-19",27.77
"306","2008-03-20",28.200001
"307","2008-03-24",28.700001
"308","2008-03-25",28.27
"309","2008-03-26",29.799999
"310","2008-03-27",29.629999
"311","2008-03-28",29.209999
"312","2008-03-31",29
"313","2008-04-01",29.27
"314","2008-04-02",30.190001
"315","2008-04-03",30.530001
"316","2008-04-04",30.76
"317","2008-04-07",30.5
"318","2008-04-08",30.42
"319","2008-04-09",30.299999
"320","2008-04-10",30.49
"321","2008-04-11",29.67
"322","2008-04-14",30.040001
"323","2008-04-15",30.08
"324","2008-04-16",30.059999
"325","2008-04-17",29.67
"326","2008-04-18",30.25
"327","2008-04-21",29.540001
"328","2008-04-22",29.790001
"329","2008-04-23",29.6
"330","2008-04-24",28.98
"331","2008-04-25",29.790001
"332","2008-04-28",29.610001
"333","2008-04-29",29.549999
"334","2008-04-30",29.950001
"335","2008-05-01",29.99
"336","2008-05-02",30.059999
"337","2008-05-05",30.389999
"338","2008-05-06",30.34
"339","2008-05-07",30.120001
"340","2008-05-08",30.51
"341","2008-05-09",30.58
"342","2008-05-12",31.07
"343","2008-05-13",31.1
"344","2008-05-14",31.059999
"345","2008-05-15",31.01
"346","2008-05-16",30.9
"347","2008-05-19",31
"348","2008-05-20",30.639999
"349","2008-05-21",29.889999
"350","2008-05-22",30.35
"351","2008-05-23",30.200001
"352","2008-05-27",30.57
"353","2008-05-28",30.23
"354","2008-05-29",30.219999
"355","2008-05-30",31.08
"356","2008-06-02",31.5
"357","2008-06-03",31.49
"358","2008-06-04",31.450001
"359","2008-06-05",31.51
"360","2008-06-06",31.450001
"361","2008-06-09",31.42
"362","2008-06-10",31.01
"363","2008-06-11",31.01
"364","2008-06-12",31.049999
"365","2008-06-13",31.33
"366","2008-06-16",31.42
"367","2008-06-17",31.459999
"368","2008-06-18",31
"369","2008-06-19",30.26
"370","2008-06-20",29.950001
"371","2008-06-23",30.52
"372","2008-06-24",30.530001
"373","2008-06-25",30.18
"374","2008-06-26",29.969999
"375","2008-06-27",29.5
"376","2008-06-30",29.25
"377","2008-07-01",29.25
"378","2008-07-02",29.26
"379","2008-07-03",29
"380","2008-07-07",27.92
"381","2008-07-08",27.700001
"382","2008-07-09",28.200001
"383","2008-07-10",28.950001
"384","2008-07-11",28.85
"385","2008-07-14",28.85
"386","2008-07-15",28
"387","2008-07-16",28.15
"388","2008-07-17",27.809999
"389","2008-07-18",27.07
"390","2008-07-21",28.379999
"391","2008-07-22",28.559999
"392","2008-07-23",28.49
"393","2008-07-24",28.32
"394","2008-07-25",28.290001
"395","2008-07-28",29.030001
"396","2008-07-29",29.200001
"397","2008-07-30",30.120001
"398","2008-07-31",30.209999
"399","2008-08-01",29.65
"400","2008-08-04",29.49
"401","2008-08-05",28.59
"402","2008-08-06",28.09
"403","2008-08-07",27.42
"404","2008-08-08",26.73
"405","2008-08-11",25.35
"406","2008-08-12",24.450001
"407","2008-08-13",24.5
"408","2008-08-14",24.98
"409","2008-08-15",25.200001
"410","2008-08-18",24.17
"411","2008-08-19",24.1
"412","2008-08-20",23.530001
"413","2008-08-21",24.02
"414","2008-08-22",24.030001
"415","2008-08-25",23.73
"416","2008-08-26",24
"417","2008-08-27",24.66
"418","2008-08-28",24.59
"419","2008-08-29",24.5
"420","2008-09-02",24.41
"421","2008-09-03",24.32
"422","2008-09-04",24.4
"423","2008-09-05",23.85
"424","2008-09-08",23.51
"425","2008-09-09",22.5
"426","2008-09-10",22.200001
"427","2008-09-11",22.02
"428","2008-09-12",22.530001
"429","2008-09-15",20.23
"430","2008-09-16",19.559999
"431","2008-09-17",19.030001
"432","2008-09-18",19.549999
"433","2008-09-19",20.76
"434","2008-09-22",20.879999
"435","2008-09-23",20.01
"436","2008-09-24",19.51
"437","2008-09-25",19.559999
"438","2008-09-26",19.700001
"439","2008-09-29",17.389999
"440","2008-09-30",16.92
"441","2008-10-01",16.68
"442","2008-10-02",16.27
"443","2008-10-03",16.309999
"444","2008-10-06",14.79
"445","2008-10-07",13.59
"446","2008-10-08",13.6
"447","2008-10-09",13.2
"448","2008-10-10",13
"449","2008-10-13",15
"450","2008-10-14",16.33
"451","2008-10-15",15.84
"452","2008-10-16",16.01
"453","2008-10-17",15.81
"454","2008-10-20",16.799999
"455","2008-10-21",16.940001
"456","2008-10-22",16.299999
"457","2008-10-23",16.52
"458","2008-10-24",16.17
"459","2008-10-27",15.88
"460","2008-10-28",15.25
"461","2008-10-29",14.86
"462","2008-10-30",14.93
"463","2008-10-31",15.11
"464","2008-11-03",15.19
"465","2008-11-04",15.26
"466","2008-11-05",13.84
"467","2008-11-06",12.42
"468","2008-11-07",11.04
"469","2008-11-10",10.41
"470","2008-11-11",9.2
"471","2008-11-12",9.18
"472","2008-11-13",9.22
"473","2008-11-14",9.27
"474","2008-11-17",8.8
"475","2008-11-18",8.86
"476","2008-11-19",7.55
"477","2008-11-20",6.23
"478","2008-11-21",5.75
"479","2008-11-24",7.36
"480","2008-11-25",7.1
"481","2008-11-26",7.89
"482","2008-11-28",8.22
"483","2008-12-01",6.85
"484","2008-12-02",7.09
"485","2008-12-03",7.3
"486","2008-12-04",7.15
"487","2008-12-05",7.3
"488","2008-12-08",8.7
"489","2008-12-09",10.03
"490","2008-12-10",10.73
"491","2008-12-11",10.38
"492","2008-12-12",10.1
"493","2008-12-15",9.59
"494","2008-12-16",9.75
"495","2008-12-17",10.01
"496","2008-12-18",9.65
"497","2008-12-19",9.84
"498","2008-12-22",10.18
"499","2008-12-23",10.12
"500","2008-12-24",10.15
"501","2008-12-26",10.35
"502","2008-12-29",9.16
"503","2008-12-30",8.75
"504","2008-12-31",9.4
"505","2009-01-02",10.73
"506","2009-01-05",11.6
"507","2009-01-06",13.46
"508","2009-01-07",13.17
"509","2009-01-08",13.87
"510","2009-01-09",14.26
"511","2009-01-12",14
"512","2009-01-13",14.23
"513","2009-01-14",13.39
"514","2009-01-15",12.56
"515","2009-01-16",11.85
"516","2009-01-20",10.91
"517","2009-01-21",12.15
"518","2009-01-22",11.52
"519","2009-01-23",11.64
"520","2009-01-26",12.72
"521","2009-01-27",13.12
"522","2009-01-28",13.46
"523","2009-01-29",12.35
"524","2009-01-30",12.31
"525","2009-02-02",12.66
"526","2009-02-03",12.54
"527","2009-02-04",11.38
"528","2009-02-05",11.1
"529","2009-02-06",11.09
"530","2009-02-09",11.12
"531","2009-02-10",10.57
"532","2009-02-11",10
"533","2009-02-12",9.79
"534","2009-02-13",11.02
"535","2009-02-17",10.14
"536","2009-02-18",10.51
"537","2009-02-19",10.27
"538","2009-02-20",9.94
"539","2009-02-23",9.02
"540","2009-02-24",8.83
"541","2009-02-25",9.17
"542","2009-02-26",10.3
"543","2009-02-27",10.78
"544","2009-03-02",10.05
"545","2009-03-03",9.8
"546","2009-03-04",10.41
"547","2009-03-05",9.99
"548","2009-03-06",10.09
"549","2009-03-09",10.2
"550","2009-03-10",10.57
"551","2009-03-11",10.54
"552","2009-03-12",11.8
"553","2009-03-13",12.03
"554","2009-03-16",13.06
"555","2009-03-17",13.17
"556","2009-03-18",13.08
"557","2009-03-19",13.19
"558","2009-03-20",12.93
"559","2009-03-23",13.47
"560","2009-03-24",13.48
"561","2009-03-25",13.8
"562","2009-03-26",13.98
"563","2009-03-27",13.48
"564","2009-03-30",13.41
"565","2009-03-31",14.09
"566","2009-04-01",14.2
"567","2009-04-02",14.9
"568","2009-04-03",15.49
"569","2009-04-06",15.13
"570","2009-04-07",14.6
"571","2009-04-08",14.38
"572","2009-04-09",15.03
"573","2009-04-13",15.24
"574","2009-04-14",15.1
"575","2009-04-15",15.11
"576","2009-04-16",15.4
"577","2009-04-17",15.8
"578","2009-04-20",15.15
"579","2009-04-21",14.8
"580","2009-04-22",14.92
"581","2009-04-23",14.96
"582","2009-04-24",15
"583","2009-04-27",15.15
"584","2009-04-28",15.11
"585","2009-04-29",15.42
"586","2009-04-30",14.9
"587","2009-05-01",16.190001
"588","2009-05-04",17.57
"589","2009-05-05",17.76
"590","2009-05-06",16.969999
"591","2009-05-07",17.17
"592","2009-05-08",18.17
"593","2009-05-11",19.030001
"594","2009-05-12",17.9
"595","2009-05-13",17.040001
"596","2009-05-14",17.030001
"597","2009-05-15",17.34
"598","2009-05-18",18.34
"599","2009-05-19",18.299999
"600","2009-05-20",18.5
"601","2009-05-21",18.450001
"602","2009-05-22",18.389999
"603","2009-05-26",18.4
"604","2009-05-27",18.299999
"605","2009-05-28",18.76
"606","2009-05-29",19.24
"607","2009-06-01",18.620001
"608","2009-06-02",19.219999
"609","2009-06-03",19.07
"610","2009-06-04",19.24
"611","2009-06-05",20.08
"612","2009-06-08",20.360001
"613","2009-06-09",20.030001
"614","2009-06-10",20.889999
"615","2009-06-11",21.15
"616","2009-06-12",21.370001
"617","2009-06-15",20.92
"618","2009-06-16",20.700001
"619","2009-06-17",19.98
"620","2009-06-18",19.98
"621","2009-06-19",19.969999
"622","2009-06-22",19.280001
"623","2009-06-23",19.15
"624","2009-06-24",19.65
"625","2009-06-25",19.969999
"626","2009-06-26",20.629999
"627","2009-06-29",21.200001
"628","2009-06-30",21.65
"629","2009-07-01",22.290001
"630","2009-07-02",21.549999
"631","2009-07-06",20.969999
"632","2009-07-07",21.030001
"633","2009-07-08",20.719999
"634","2009-07-09",22.09
"635","2009-07-10",22.059999
"636","2009-07-13",22.42
"637","2009-07-14",22.33
"638","2009-07-15",22.76
"639","2009-07-16",22.889999
"640","2009-07-17",23.540001
"641","2009-07-20",23.700001
"642","2009-07-21",23.379999
"643","2009-07-22",23.92
"644","2009-07-23",24.309999
"645","2009-07-24",24.700001
"646","2009-07-27",24.6
"647","2009-07-28",23.57
"648","2009-07-29",23.549999
"649","2009-07-30",24.889999
"650","2009-07-31",24.92
"651","2009-08-03",25.049999
"652","2009-08-04",25.440001
"653","2009-08-05",24.76
"654","2009-08-06",23.85
"655","2009-08-07",23.49
"656","2009-08-10",22.709999
"657","2009-08-11",22.09
"658","2009-08-12",22.33
"659","2009-08-13",22.799999
"660","2009-08-14",22.41
"661","2009-08-17",21.780001
"662","2009-08-18",22.07
"663","2009-08-19",22.41
"664","2009-08-20",22.469999
"665","2009-08-21",22.57
"666","2009-08-24",22.73
"667","2009-08-25",22.24
"668","2009-08-26",21.969999
"669","2009-08-27",22.1
"670","2009-08-28",22.32
"671","2009-08-31",22.389999
"672","2009-09-01",22.18
"673","2009-09-02",21.629999
"674","2009-09-03",22.059999
"675","2009-09-04",22.4
"676","2009-09-08",22.459999
"677","2009-09-09",23.02
"678","2009-09-10",22.969999
"679","2009-09-11",22.969999
"680","2009-09-14",23.370001
"681","2009-09-15",24.25
"682","2009-09-16",24.190001
"683","2009-09-17",23.91
"684","2009-09-18",24.030001
"685","2009-09-21",24.379999
"686","2009-09-22",24.77
"687","2009-09-23",24.74
"688","2009-09-24",24.33
"689","2009-09-25",24.77
"690","2009-09-28",24.84
"691","2009-09-29",24.82
"692","2009-09-30",24.85
"693","2009-10-01",24.370001
"694","2009-10-02",24.360001
"695","2009-10-05",24.57
"696","2009-10-06",25.35
"697","2009-10-07",25.25
"698","2009-10-08",25.629999
"699","2009-10-09",25.16
"700","2009-10-12",25.73
"701","2009-10-13",25.629999
"702","2009-10-14",26.360001
"703","2009-10-15",26.719999
"704","2009-10-16",26.620001
"705","2009-10-19",26.75
"706","2009-10-20",26.49
"707","2009-10-21",26.549999
"708","2009-10-22",26.85
"709","2009-10-23",27.110001
"710","2009-10-26",26.559999
"711","2009-10-27",26.51
"712","2009-10-28",25.299999
"713","2009-10-29",26.379999
"714","2009-10-30",25.790001
"715","2009-11-02",25.93
"716","2009-11-03",26.07
"717","2009-11-04",25.27
"718","2009-11-05",25.52
"719","2009-11-06",25.459999
"720","2009-11-09",25.549999
"721","2009-11-10",25.33
"722","2009-11-11",25.530001
"723","2009-11-12",25.370001
"724","2009-11-13",25.75
"725","2009-11-16",26.1
"726","2009-11-17",26
"727","2009-11-18",26.6
"728","2009-11-19",25.25
"729","2009-11-20",25.389999
"730","2009-11-23",25.1
"731","2009-11-24",25.27
"732","2009-11-25",25.42
"733","2009-11-27",25.209999
"734","2009-11-30",25.139999
"735","2009-12-01",25.360001
"736","2009-12-02",25.1
"737","2009-12-03",25.139999
"738","2009-12-04",25.1
"739","2009-12-07",25.450001
"740","2009-12-08",25.5
"741","2009-12-09",25.559999
"742","2009-12-10",26.23
"743","2009-12-11",26.280001
"744","2009-12-14",26.610001
"745","2009-12-15",26.59
"746","2009-12-16",27.190001
"747","2009-12-17",27.459999
"748","2009-12-18",27.540001
"749","2009-12-21",28.07
"750","2009-12-22",28.370001
"751","2009-12-23",28.879999
"752","2009-12-24",29.18
"753","2009-12-28",29.290001
"754","2009-12-29",29.299999
"755","2009-12-30",29.33
"756","2009-12-31",29.57
"757","2010-01-04",29.9
"758","2010-01-05",30.35
"759","2010-01-06",30.58
"760","2010-01-07",30.370001
"761","2010-01-08",30.32
"762","2010-01-11",30.15
"763","2010-01-12",29.299999
"764","2010-01-13",29.48
"765","2010-01-14",29.65
"766","2010-01-15",29.799999
"767","2010-01-19",30.65
"768","2010-01-20",30.690001
"769","2010-01-21",30.030001
"770","2010-01-22",30.120001
"771","2010-01-25",30.879999
"772","2010-01-26",30.969999
"773","2010-01-27",30.690001
"774","2010-01-28",31.02
"775","2010-01-29",30.6
"776","2010-02-01",31.139999
"777","2010-02-02",31.25
"778","2010-02-03",30.040001
"779","2010-02-04",29.200001
"780","2010-02-05",28.67
"781","2010-02-08",29.200001
"782","2010-02-09",29.610001
"783","2010-02-10",28.450001
"784","2010-02-11",28.58
"785","2010-02-12",29.139999
"786","2010-02-16",29.889999
"787","2010-02-17",29.790001
"788","2010-02-18",30.35
"789","2010-02-19",30.280001
"790","2010-02-22",30.27
"791","2010-02-23",29.83
"792","2010-02-24",30.1
"793","2010-02-25",30.02
"794","2010-02-26",30.82
"795","2010-03-01",31.84
"796","2010-03-02",31.700001
"797","2010-03-03",31.08
"798","2010-03-04",31.209999
"799","2010-03-05",31.75
"800","2010-03-08",31.799999
"801","2010-03-09",32.450001
"802","2010-03-10",33.099998
"803","2010-03-11",33.09
"804","2010-03-12",33.439999
"805","2010-03-15",32.869999
"806","2010-03-16",32.990002
"807","2010-03-17",33.610001
"808","2010-03-18",32.889999
"809","2010-03-19",32.09
"810","2010-03-22",32.200001
"811","2010-03-23",32.349998
"812","2010-03-24",31.879999
"813","2010-03-25",31.35
"814","2010-03-26",31.629999
"815","2010-03-29",31.799999
"816","2010-03-30",32.049999
"817","2010-03-31",32.150002
"818","2010-04-01",32.330002
"819","2010-04-05",32.990002
"820","2010-04-06",33.049999
"821","2010-04-07",32.779999
"822","2010-04-08",33.299999
"823","2010-04-09",33.110001
"824","2010-04-12",33.080002
"825","2010-04-13",32.889999
"826","2010-04-14",33.529999
"827","2010-04-15",33.639999
"828","2010-04-16",33.110001
"829","2010-04-19",32.91
"830","2010-04-20",33.349998
"831","2010-04-21",33.459999
"832","2010-04-22",33.650002
"833","2010-04-23",33.939999
"834","2010-04-26",33.900002
"835","2010-04-27",33.470001
"836","2010-04-28",33.5
"837","2010-04-29",33.52
"838","2010-04-30",33.450001
"839","2010-05-03",33.869999
"840","2010-05-04",33.630001
"841","2010-05-05",32.549999
"842","2010-05-06",31.66
"843","2010-05-07",30.700001
"844","2010-05-10",30.57
"845","2010-05-11",30.459999
"846","2010-05-12",30.870001
"847","2010-05-13",30.709999
"848","2010-05-14",30.450001
"849","2010-05-17",29.6
"850","2010-05-18",29.940001
"851","2010-05-19",28.65
"852","2010-05-20",28.059999
"853","2010-05-21",28.209999
"854","2010-05-24",27.860001
"855","2010-05-25",27.49
"856","2010-05-26",28.74
"857","2010-05-27",29.969999
"858","2010-05-28",29.9
"859","2010-06-01",29.35
"860","2010-06-02",29.639999
"861","2010-06-03",30.110001
"862","2010-06-04",29.42
"863","2010-06-07",28.860001
"864","2010-06-08",29.26
"865","2010-06-09",29.190001
"866","2010-06-10",29.950001
"867","2010-06-11",30.1
"868","2010-06-14",30.379999
"869","2010-06-15",30.68
"870","2010-06-16",30.6
"871","2010-06-17",30.82
"872","2010-06-18",30.52
"873","2010-06-21",30.780001
"874","2010-06-22",31.16
"875","2010-06-23",31.870001
"876","2010-06-24",31.93
"877","2010-06-25",32.209999
"878","2010-06-28",32.400002
"879","2010-06-29",32.290001
"880","2010-06-30",31.940001
"881","2010-07-01",31.85
"882","2010-07-02",31.9
"883","2010-07-06",32
"884","2010-07-07",32.98
"885","2010-07-08",33.889999
"886","2010-07-09",34.060001
"887","2010-07-12",33.900002
"888","2010-07-13",34.119999
"889","2010-07-14",34.48
"890","2010-07-15",34.84
"891","2010-07-16",34.880001
"892","2010-07-19",34.880001
"893","2010-07-20",35.209999
"894","2010-07-21",35.470001
"895","2010-07-22",35.950001
"896","2010-07-23",36.040001
"897","2010-07-26",35.900002
"898","2010-07-27",35.34
"899","2010-07-28",35.439999
"900","2010-07-29",35.52
"901","2010-07-30",35.799999
"902","2010-08-02",36.27
"903","2010-08-03",36.09
"904","2010-08-04",35.169998
"905","2010-08-05",34.849998
"906","2010-08-06",34.700001
"907","2010-08-09",34.119999
"908","2010-08-10",33.830002
"909","2010-08-11",31.889999
"910","2010-08-12",32.43
"911","2010-08-13",32.360001
"912","2010-08-16",32.5
"913","2010-08-17",32.549999
"914","2010-08-18",32.389999
"915","2010-08-19",32.41
"916","2010-08-20",32.27
"917","2010-08-23",32.23
"918","2010-08-24",31.709999
"919","2010-08-25",31.709999
"920","2010-08-26",31.690001
"921","2010-08-27",32.200001
"922","2010-08-30",31.940001
"923","2010-08-31",31.76
"924","2010-09-01",32.220001
"925","2010-09-02",32.439999
"926","2010-09-03",32.369999
"927","2010-09-07",32.450001
"928","2010-09-08",32.279999
"929","2010-09-09",32.82
"930","2010-09-10",32.759998
"931","2010-09-13",32.919998
"932","2010-09-14",32.669998
"933","2010-09-15",32.790001
"934","2010-09-16",32.740002
"935","2010-09-17",32.900002
"936","2010-09-20",33.240002
"937","2010-09-21",33.119999
"938","2010-09-22",33.380001
"939","2010-09-23",33.080002
"940","2010-09-24",33
"941","2010-09-27",32.900002
"942","2010-09-28",33.16
"943","2010-09-29",33.200001
"944","2010-09-30",33.5
"945","2010-10-01",33.810001
"946","2010-10-04",33.849998
"947","2010-10-05",34.060001
"948","2010-10-06",34.25
"949","2010-10-07",34.849998
"950","2010-10-08",34.720001
"951","2010-10-11",34.889999
"952","2010-10-12",35.299999
"953","2010-10-13",35.779999
"954","2010-10-14",35.34
"955","2010-10-15",35.330002
"956","2010-10-18",35.509998
"957","2010-10-19",35.290001
"958","2010-10-20",35.48
"959","2010-10-21",35.110001
"960","2010-10-22",35.009998
"961","2010-10-25",35.119999
"962","2010-10-26",35.389999
"963","2010-10-27",35.52
"964","2010-10-28",35.529999
"965","2010-10-29",35.68
"966","2010-11-01",36
"967","2010-11-02",36.240002
"968","2010-11-03",35.799999
