"","date","BJRI"
"201","2007-10-18",20.139999
"202","2007-10-19",20.01
"203","2007-10-22",20.18
"204","2007-10-23",19.75
"205","2007-10-24",18.99
"206","2007-10-25",18.889999
"207","2007-10-26",19.690001
"208","2007-10-29",19.459999
"209","2007-10-30",19.200001
"210","2007-10-31",19.790001
"211","2007-11-01",19.200001
"212","2007-11-02",19.879999
"213","2007-11-05",19.51
"214","2007-11-06",19.469999
"215","2007-11-07",18.18
"216","2007-11-08",18.459999
"217","2007-11-09",18.360001
"218","2007-11-12",18.59
"219","2007-11-13",18.98
"220","2007-11-14",18.73
"221","2007-11-15",18.41
"222","2007-11-16",19.219999
"223","2007-11-19",18.73
"224","2007-11-20",17.74
"225","2007-11-21",17.75
"226","2007-11-23",17.799999
"227","2007-11-26",17.540001
"228","2007-11-27",17.530001
"229","2007-11-28",18.73
"230","2007-11-29",18.18
"231","2007-11-30",17.790001
"232","2007-12-03",17.24
"233","2007-12-04",17.290001
"234","2007-12-05",17.07
"235","2007-12-06",18.059999
"236","2007-12-07",19
"237","2007-12-10",19.73
"238","2007-12-11",19.09
"239","2007-12-12",19.9
"240","2007-12-13",18.440001
"241","2007-12-14",18.25
"242","2007-12-17",17.99
"243","2007-12-18",18.91
"244","2007-12-19",18.280001
"245","2007-12-20",18.08
"246","2007-12-21",17.200001
"247","2007-12-24",17.1
"248","2007-12-26",16.98
"249","2007-12-27",16.469999
"250","2007-12-28",16.34
"251","2007-12-31",16.26
"252","2008-01-02",15.65
"253","2008-01-03",15.05
"254","2008-01-04",14.2
"255","2008-01-07",14.69
"256","2008-01-08",14.3
"257","2008-01-09",13.9
"258","2008-01-10",14.3
"259","2008-01-11",13.76
"260","2008-01-14",13.41
"261","2008-01-15",12.78
"262","2008-01-16",12.32
"263","2008-01-17",12.4
"264","2008-01-18",12.38
"265","2008-01-22",13.48
"266","2008-01-23",15.92
"267","2008-01-24",15.97
"268","2008-01-25",16
"269","2008-01-28",15.49
"270","2008-01-29",15.98
"271","2008-01-30",16.25
"272","2008-01-31",17.26
"273","2008-02-01",17.07
"274","2008-02-04",16.6
"275","2008-02-05",15.26
"276","2008-02-06",14.48
"277","2008-02-07",15.65
"278","2008-02-08",15.5
"279","2008-02-11",15.61
"280","2008-02-12",16.280001
"281","2008-02-13",16
"282","2008-02-14",14.9
"283","2008-02-15",13.67
"284","2008-02-19",14.09
"285","2008-02-20",13.87
"286","2008-02-21",13.39
"287","2008-02-22",13.69
"288","2008-02-25",14.28
"289","2008-02-26",14.84
"290","2008-02-27",14.98
"291","2008-02-28",14.65
"292","2008-02-29",13.56
"293","2008-03-03",13.27
"294","2008-03-04",13.32
"295","2008-03-05",12.65
"296","2008-03-06",11.98
"297","2008-03-07",12.21
"298","2008-03-10",11.86
"299","2008-03-11",12.61
"300","2008-03-12",13.44
"301","2008-03-13",12.9
"302","2008-03-14",12.59
"303","2008-03-17",13
"304","2008-03-18",14.09
"305","2008-03-19",13.58
"306","2008-03-20",14.55
"307","2008-03-24",15.53
"308","2008-03-25",15.16
"309","2008-03-26",15.05
"310","2008-03-27",14.87
"311","2008-03-28",14.05
"312","2008-03-31",14.41
"313","2008-04-01",15.1
"314","2008-04-02",15.02
"315","2008-04-03",14.97
"316","2008-04-04",14.65
"317","2008-04-07",14.27
"318","2008-04-08",13.84
"319","2008-04-09",13.73
"320","2008-04-10",14.33
"321","2008-04-11",13.83
"322","2008-04-14",13.65
"323","2008-04-15",14.24
"324","2008-04-16",14.99
"325","2008-04-17",14.56
"326","2008-04-18",15.85
"327","2008-04-21",15.11
"328","2008-04-22",15.1
"329","2008-04-23",15.86
"330","2008-04-24",15.76
"331","2008-04-25",14
"332","2008-04-28",13.6
"333","2008-04-29",13.68
"334","2008-04-30",13.94
"335","2008-05-01",14.46
"336","2008-05-02",14.34
"337","2008-05-05",14.24
"338","2008-05-06",14.26
"339","2008-05-07",14
"340","2008-05-08",14.17
"341","2008-05-09",13.84
"342","2008-05-12",14.03
"343","2008-05-13",14.02
"344","2008-05-14",13.68
"345","2008-05-15",13.73
"346","2008-05-16",13.53
"347","2008-05-19",13.53
"348","2008-05-20",13.1
"349","2008-05-21",12.37
"350","2008-05-22",12.22
"351","2008-05-23",11.58
"352","2008-05-27",11.8
"353","2008-05-28",11.8
"354","2008-05-29",11.94
"355","2008-05-30",12.82
"356","2008-06-02",11.99
"357","2008-06-03",12.24
"358","2008-06-04",12.49
"359","2008-06-05",12.64
"360","2008-06-06",12.16
"361","2008-06-09",11.8
"362","2008-06-10",11.65
"363","2008-06-11",10.93
"364","2008-06-12",11.44
"365","2008-06-13",11.08
"366","2008-06-16",11.33
"367","2008-06-17",11.01
"368","2008-06-18",10.87
"369","2008-06-19",11.21
"370","2008-06-20",10.95
"371","2008-06-23",10.71
"372","2008-06-24",10.49
"373","2008-06-25",10.55
"374","2008-06-26",9.89
"375","2008-06-27",10.01
"376","2008-06-30",9.73
"377","2008-07-01",9.7
"378","2008-07-02",9.18
"379","2008-07-03",9.22
"380","2008-07-07",8.98
"381","2008-07-08",9.02
"382","2008-07-09",8.67
"383","2008-07-10",8.62
"384","2008-07-11",8.48
"385","2008-07-14",8.66
"386","2008-07-15",8.88
"387","2008-07-16",9.03
"388","2008-07-17",9.93
"389","2008-07-18",9.39
"390","2008-07-21",9.17
"391","2008-07-22",9.68
"392","2008-07-23",10.06
"393","2008-07-24",9.73
"394","2008-07-25",10.22
"395","2008-07-28",9.85
"396","2008-07-29",10.69
"397","2008-07-30",10.94
"398","2008-07-31",10.85
"399","2008-08-01",10.76
"400","2008-08-04",10.93
"401","2008-08-05",11.6
"402","2008-08-06",12.2
"403","2008-08-07",12.11
"404","2008-08-08",12.72
"405","2008-08-11",13.23
"406","2008-08-12",13.5
"407","2008-08-13",12.99
"408","2008-08-14",13.33
"409","2008-08-15",13.05
"410","2008-08-18",12.9
"411","2008-08-19",12.02
"412","2008-08-20",12.2
"413","2008-08-21",12.18
"414","2008-08-22",12.49
"415","2008-08-25",12.1
"416","2008-08-26",11.59
"417","2008-08-27",11.36
"418","2008-08-28",12.03
"419","2008-08-29",11.64
"420","2008-09-02",11.88
"421","2008-09-03",12.43
"422","2008-09-04",12.13
"423","2008-09-05",11.88
"424","2008-09-08",12.05
"425","2008-09-09",12.2
"426","2008-09-10",13.34
"427","2008-09-11",13.56
"428","2008-09-12",12.61
"429","2008-09-15",11.87
"430","2008-09-16",12.45
"431","2008-09-17",12.27
"432","2008-09-18",13.59
"433","2008-09-19",13.89
"434","2008-09-22",13.4
"435","2008-09-23",13.16
"436","2008-09-24",12.93
"437","2008-09-25",12.83
"438","2008-09-26",13
"439","2008-09-29",12.17
"440","2008-09-30",11.94
"441","2008-10-01",12.52
"442","2008-10-02",11.88
"443","2008-10-03",10.86
"444","2008-10-06",10.36
"445","2008-10-07",10
"446","2008-10-08",9.6
"447","2008-10-09",9.36
"448","2008-10-10",9.62
"449","2008-10-13",10.48
"450","2008-10-14",9.39
"451","2008-10-15",8.21
"452","2008-10-16",9.48
"453","2008-10-17",9.12
"454","2008-10-20",9.33
"455","2008-10-21",8.89
"456","2008-10-22",8.7
"457","2008-10-23",8.78
"458","2008-10-24",8.22
"459","2008-10-27",7.97
"460","2008-10-28",8.65
"461","2008-10-29",8.41
"462","2008-10-30",8.32
"463","2008-10-31",8.89
"464","2008-11-03",8.9
"465","2008-11-04",9.15
"466","2008-11-05",8.51
"467","2008-11-06",8.54
"468","2008-11-07",8.72
"469","2008-11-10",8.56
"470","2008-11-11",8.55
"471","2008-11-12",7.8
"472","2008-11-13",8.07
"473","2008-11-14",8.06
"474","2008-11-17",7.98
"475","2008-11-18",7.52
"476","2008-11-19",7.18
"477","2008-11-20",6.79
"478","2008-11-21",7.61
"479","2008-11-24",8.2
"480","2008-11-25",8.44
"481","2008-11-26",9.47
"482","2008-11-28",9.78
"483","2008-12-01",8.51
"484","2008-12-02",8.67
"485","2008-12-03",9.42
"486","2008-12-04",9.67
"487","2008-12-05",9.97
"488","2008-12-08",10.75
"489","2008-12-09",10.45
"490","2008-12-10",10.73
"491","2008-12-11",10.24
"492","2008-12-12",10.59
"493","2008-12-15",10.85
"494","2008-12-16",11.25
"495","2008-12-17",11.3
"496","2008-12-18",10.99
"497","2008-12-19",11.52
"498","2008-12-22",10.4
"499","2008-12-23",9.71
"500","2008-12-24",9.96
"501","2008-12-26",10.5
"502","2008-12-29",10.02
"503","2008-12-30",10.35
"504","2008-12-31",10.77
"505","2009-01-02",11.32
"506","2009-01-05",11.59
"507","2009-01-06",11.76
"508","2009-01-07",10.91
"509","2009-01-08",11.04
"510","2009-01-09",10.14
"511","2009-01-12",10.13
"512","2009-01-13",9.79
"513","2009-01-14",9.1
"514","2009-01-15",9.37
"515","2009-01-16",9.44
"516","2009-01-20",9.5
"517","2009-01-21",10.28
"518","2009-01-22",10.42
"519","2009-01-23",10.21
"520","2009-01-26",10.96
"521","2009-01-27",11
"522","2009-01-28",11.21
"523","2009-01-29",11.03
"524","2009-01-30",11.1
"525","2009-02-02",11.22
"526","2009-02-03",11.05
"527","2009-02-04",11.39
"528","2009-02-05",11.51
"529","2009-02-06",11.5
"530","2009-02-09",11.27
"531","2009-02-10",10.74
"532","2009-02-11",10.58
"533","2009-02-12",10.38
"534","2009-02-13",12.16
"535","2009-02-17",11.68
"536","2009-02-18",12.21
"537","2009-02-19",12.49
"538","2009-02-20",11.99
"539","2009-02-23",12.03
"540","2009-02-24",12.37
"541","2009-02-25",12.1
"542","2009-02-26",12.18
"543","2009-02-27",12.43
"544","2009-03-02",12.06
"545","2009-03-03",11.29
"546","2009-03-04",11.67
"547","2009-03-05",10.65
"548","2009-03-06",10.66
"549","2009-03-09",10.39
"550","2009-03-10",10.8
"551","2009-03-11",10.92
"552","2009-03-12",11.7
"553","2009-03-13",11.92
"554","2009-03-16",11.92
"555","2009-03-17",13.31
"556","2009-03-18",13.81
"557","2009-03-19",13.68
"558","2009-03-20",13.01
"559","2009-03-23",13.82
"560","2009-03-24",13.44
"561","2009-03-25",14.37
"562","2009-03-26",15.12
"563","2009-03-27",14.34
"564","2009-03-30",13.81
"565","2009-03-31",13.91
"566","2009-04-01",13.82
"567","2009-04-02",14.3
"568","2009-04-03",14.4
"569","2009-04-06",13.9
"570","2009-04-07",13.23
"571","2009-04-08",14.38
"572","2009-04-09",14.91
"573","2009-04-13",14.87
"574","2009-04-14",14.28
"575","2009-04-15",14.54
"576","2009-04-16",14.75
"577","2009-04-17",15.46
"578","2009-04-20",15.32
"579","2009-04-21",15.69
"580","2009-04-22",15.99
"581","2009-04-23",16.09
"582","2009-04-24",16.01
"583","2009-04-27",16.879999
"584","2009-04-28",17.110001
"585","2009-04-29",17.889999
"586","2009-04-30",16.49
"587","2009-05-01",16.129999
"588","2009-05-04",16.75
"589","2009-05-05",17.379999
"590","2009-05-06",16.290001
"591","2009-05-07",15.48
"592","2009-05-08",15.43
"593","2009-05-11",15.19
"594","2009-05-12",14.82
"595","2009-05-13",13.99
"596","2009-05-14",14.64
"597","2009-05-15",14.64
"598","2009-05-18",15.01
"599","2009-05-19",15.11
"600","2009-05-20",14.65
"601","2009-05-21",14.2
"602","2009-05-22",13.94
"603","2009-05-26",14.5
"604","2009-05-27",14.6
"605","2009-05-28",14.36
"606","2009-05-29",14.34
"607","2009-06-01",15.05
"608","2009-06-02",15.76
"609","2009-06-03",15.87
"610","2009-06-04",16.700001
"611","2009-06-05",16.200001
"612","2009-06-08",16.120001
"613","2009-06-09",16.389999
"614","2009-06-10",16.42
"615","2009-06-11",15.88
"616","2009-06-12",15.89
"617","2009-06-15",15.35
"618","2009-06-16",14.93
"619","2009-06-17",15.1
"620","2009-06-18",15.26
"621","2009-06-19",16.07
"622","2009-06-22",15.81
"623","2009-06-23",15.4
"624","2009-06-24",15.4
"625","2009-06-25",15.8
"626","2009-06-26",15.97
"627","2009-06-29",16.51
"628","2009-06-30",16.870001
"629","2009-07-01",16.799999
"630","2009-07-02",16.440001
"631","2009-07-06",16.549999
"632","2009-07-07",16.51
"633","2009-07-08",15.96
"634","2009-07-09",16.35
"635","2009-07-10",16.639999
"636","2009-07-13",16.57
"637","2009-07-14",16.540001
"638","2009-07-15",16.51
"639","2009-07-16",16.41
"640","2009-07-17",16.32
"641","2009-07-20",16.190001
"642","2009-07-21",16
"643","2009-07-22",15.84
"644","2009-07-23",16.540001
"645","2009-07-24",16
"646","2009-07-27",16.17
"647","2009-07-28",16.26
"648","2009-07-29",16.27
"649","2009-07-30",16.17
"650","2009-07-31",16.08
"651","2009-08-03",16.52
"652","2009-08-04",17.57
"653","2009-08-05",17.18
"654","2009-08-06",16.25
"655","2009-08-07",16.139999
"656","2009-08-10",17.48
"657","2009-08-11",17.18
"658","2009-08-12",17.01
"659","2009-08-13",17.549999
"660","2009-08-14",17.049999
"661","2009-08-17",16.75
"662","2009-08-18",17.01
"663","2009-08-19",16.92
"664","2009-08-20",16.76
"665","2009-08-21",16.98
"666","2009-08-24",17.15
"667","2009-08-25",17.23
"668","2009-08-26",17.540001
"669","2009-08-27",17.4
"670","2009-08-28",17.290001
"671","2009-08-31",17.15
"672","2009-09-01",16.6
"673","2009-09-02",16.18
"674","2009-09-03",16.5
"675","2009-09-04",16.620001
"676","2009-09-08",16.889999
"677","2009-09-09",17.190001
"678","2009-09-10",17.030001
"679","2009-09-11",16.73
"680","2009-09-14",16.85
"681","2009-09-15",16.9
"682","2009-09-16",16.82
"683","2009-09-17",16.809999
"684","2009-09-18",16.559999
"685","2009-09-21",16.34
"686","2009-09-22",15.37
"687","2009-09-23",15.18
"688","2009-09-24",14.91
"689","2009-09-25",14.77
"690","2009-09-28",14.66
"691","2009-09-29",15.1
"692","2009-09-30",14.99
"693","2009-10-01",14.77
"694","2009-10-02",14.3
"695","2009-10-05",14.84
"696","2009-10-06",14.98
"697","2009-10-07",16.040001
"698","2009-10-08",15.93
"699","2009-10-09",16.09
"700","2009-10-12",16.35
"701","2009-10-13",16.52
"702","2009-10-14",16.66
"703","2009-10-15",16.780001
"704","2009-10-16",17.02
"705","2009-10-19",17.24
"706","2009-10-20",16.65
"707","2009-10-21",16.65
"708","2009-10-22",17
"709","2009-10-23",16.450001
"710","2009-10-26",16.440001
"711","2009-10-27",16
"712","2009-10-28",16
"713","2009-10-29",16.27
"714","2009-10-30",15.96
"715","2009-11-02",15.52
"716","2009-11-03",16.17
"717","2009-11-04",16.459999
"718","2009-11-05",17.049999
"719","2009-11-06",17.040001
"720","2009-11-09",17.290001
"721","2009-11-10",17.469999
"722","2009-11-11",17.42
"723","2009-11-12",17.42
"724","2009-11-13",17.469999
"725","2009-11-16",17.620001
"726","2009-11-17",17.48
"727","2009-11-18",17.309999
"728","2009-11-19",17.17
"729","2009-11-20",17.27
"730","2009-11-23",17.6
"731","2009-11-24",17.25
"732","2009-11-25",17.15
"733","2009-11-27",16.75
"734","2009-11-30",17.07
"735","2009-12-01",17.5
"736","2009-12-02",17.98
"737","2009-12-03",17.4
"738","2009-12-04",17.809999
"739","2009-12-07",17.85
"740","2009-12-08",17.67
"741","2009-12-09",17.57
"742","2009-12-10",17.459999
"743","2009-12-11",17.65
"744","2009-12-14",17.98
"745","2009-12-15",18.07
"746","2009-12-16",18.57
"747","2009-12-17",18.41
"748","2009-12-18",19.02
"749","2009-12-21",18.889999
"750","2009-12-22",19.02
"751","2009-12-23",19.030001
"752","2009-12-24",18.809999
"753","2009-12-28",18.68
"754","2009-12-29",18.780001
"755","2009-12-30",18.709999
"756","2009-12-31",18.83
"757","2010-01-04",18.75
"758","2010-01-05",18.959999
"759","2010-01-06",18.950001
"760","2010-01-07",18.799999
"761","2010-01-08",20.65
"762","2010-01-11",20.77
"763","2010-01-12",20.950001
"764","2010-01-13",21.82
"765","2010-01-14",22.48
"766","2010-01-15",22.139999
"767","2010-01-19",22.35
"768","2010-01-20",22.5
"769","2010-01-21",22.18
"770","2010-01-22",21.950001
"771","2010-01-25",21.27
"772","2010-01-26",21.33
"773","2010-01-27",21.48
"774","2010-01-28",21.110001
"775","2010-01-29",21.139999
"776","2010-02-01",21.450001
"777","2010-02-02",21.700001
"778","2010-02-03",21.559999
"779","2010-02-04",20.9
"780","2010-02-05",20.4
"781","2010-02-08",20.379999
"782","2010-02-09",20.91
"783","2010-02-10",20.950001
"784","2010-02-11",21.16
"785","2010-02-12",20.76
"786","2010-02-16",21.110001
"787","2010-02-17",21.370001
"788","2010-02-18",20.940001
"789","2010-02-19",21.469999
"790","2010-02-22",21.34
"791","2010-02-23",21.549999
"792","2010-02-24",21.690001
"793","2010-02-25",21.540001
"794","2010-02-26",21.4
"795","2010-03-01",21.809999
"796","2010-03-02",22.02
"797","2010-03-03",22.1
"798","2010-03-04",22.08
"799","2010-03-05",22
"800","2010-03-08",22.57
"801","2010-03-09",23.040001
"802","2010-03-10",23.450001
"803","2010-03-11",23.639999
"804","2010-03-12",24.120001
"805","2010-03-15",24.290001
"806","2010-03-16",24.110001
"807","2010-03-17",24.09
"808","2010-03-18",24.309999
"809","2010-03-19",23.690001
"810","2010-03-22",24.09
"811","2010-03-23",24.290001
"812","2010-03-24",24.23
"813","2010-03-25",23.889999
"814","2010-03-26",23.9
"815","2010-03-29",23.83
"816","2010-03-30",23.41
"817","2010-03-31",23.299999
"818","2010-04-01",23.049999
"819","2010-04-05",22.99
"820","2010-04-06",23.450001
"821","2010-04-07",23.85
"822","2010-04-08",24.57
"823","2010-04-09",24.4
"824","2010-04-12",24.76
"825","2010-04-13",25.08
"826","2010-04-14",25.57
"827","2010-04-15",25.82
"828","2010-04-16",26.02
"829","2010-04-19",26.17
"830","2010-04-20",27.02
"831","2010-04-21",26.75
"832","2010-04-22",27.120001
"833","2010-04-23",27.530001
"834","2010-04-26",26.379999
"835","2010-04-27",26.02
"836","2010-04-28",24.4
"837","2010-04-29",24.879999
"838","2010-04-30",24.129999
"839","2010-05-03",25
"840","2010-05-04",23.85
"841","2010-05-05",23.389999
"842","2010-05-06",22.889999
"843","2010-05-07",22.559999
"844","2010-05-10",23.790001
"845","2010-05-11",23.76
"846","2010-05-12",24.02
"847","2010-05-13",23.82
"848","2010-05-14",23.360001
"849","2010-05-17",23.559999
"850","2010-05-18",23.190001
"851","2010-05-19",23.049999
"852","2010-05-20",22.18
"853","2010-05-21",23.08
"854","2010-05-24",23.33
"855","2010-05-25",23
"856","2010-05-26",23.049999
"857","2010-05-27",23.440001
"858","2010-05-28",23.190001
"859","2010-06-01",23.34
"860","2010-06-02",24.9
"861","2010-06-03",24.620001
"862","2010-06-04",23.559999
"863","2010-06-07",22.52
"864","2010-06-08",22.110001
"865","2010-06-09",22.49
"866","2010-06-10",23.299999
"867","2010-06-11",24.02
"868","2010-06-14",24.440001
"869","2010-06-15",24.559999
"870","2010-06-16",24.48
"871","2010-06-17",25.23
"872","2010-06-18",25.629999
"873","2010-06-21",25.09
"874","2010-06-22",24.48
"875","2010-06-23",24.52
"876","2010-06-24",24.120001
"877","2010-06-25",24.389999
"878","2010-06-28",24.41
"879","2010-06-29",23.950001
"880","2010-06-30",23.6
"881","2010-07-01",23.02
"882","2010-07-02",22.700001
"883","2010-07-06",21.440001
"884","2010-07-07",22.110001
"885","2010-07-08",22.610001
"886","2010-07-09",23.190001
"887","2010-07-12",23.1
"888","2010-07-13",24.25
"889","2010-07-14",24.209999
"890","2010-07-15",24.24
"891","2010-07-16",23.790001
"892","2010-07-19",23.07
"893","2010-07-20",23.48
"894","2010-07-21",23.120001
"895","2010-07-22",24.700001
"896","2010-07-23",25.49
"897","2010-07-26",26.41
"898","2010-07-27",26.030001
"899","2010-07-28",25.84
"900","2010-07-29",25.620001
"901","2010-07-30",25.5
"902","2010-08-02",25.57
"903","2010-08-03",25.6
"904","2010-08-04",25.950001
"905","2010-08-05",25.52
"906","2010-08-06",25.559999
"907","2010-08-09",25.969999
"908","2010-08-10",25.719999
"909","2010-08-11",24.809999
"910","2010-08-12",24.309999
"911","2010-08-13",23.639999
"912","2010-08-16",23.950001
"913","2010-08-17",24.6
"914","2010-08-18",25
"915","2010-08-19",24.32
"916","2010-08-20",24.280001
"917","2010-08-23",24.280001
"918","2010-08-24",23.74
"919","2010-08-25",24.49
"920","2010-08-26",24.51
"921","2010-08-27",25.049999
"922","2010-08-30",24.360001
"923","2010-08-31",23.940001
"924","2010-09-01",25.799999
"925","2010-09-02",26.959999
"926","2010-09-03",27.48
"927","2010-09-07",27.27
"928","2010-09-08",27.32
"929","2010-09-09",27.16
"930","2010-09-10",26.780001
"931","2010-09-13",27.719999
"932","2010-09-14",27.43
"933","2010-09-15",27.379999
"934","2010-09-16",26.809999
"935","2010-09-17",26.780001
"936","2010-09-20",26.969999
"937","2010-09-21",27.41
"938","2010-09-22",27.6
"939","2010-09-23",26.99
"940","2010-09-24",28.110001
"941","2010-09-27",28.84
"942","2010-09-28",28.299999
"943","2010-09-29",28.280001
"944","2010-09-30",28.16
"945","2010-10-01",28.469999
"946","2010-10-04",28.66
"947","2010-10-05",29.33
"948","2010-10-06",28.82
"949","2010-10-07",29.08
"950","2010-10-08",29.309999
"951","2010-10-11",29.59
"952","2010-10-12",28.809999
"953","2010-10-13",28.860001
"954","2010-10-14",29.139999
"955","2010-10-15",28.91
"956","2010-10-18",28.52
"957","2010-10-19",28.32
"958","2010-10-20",28.58
"959","2010-10-21",28.870001
"960","2010-10-22",33.939999
"961","2010-10-25",34.990002
"962","2010-10-26",35.130001
"963","2010-10-27",33.09
"964","2010-10-28",33.060001
"965","2010-10-29",33.150002
"966","2010-11-01",32.610001
"967","2010-11-02",32.610001
"968","2010-11-03",33.110001
"969","2010-11-04",34.34
"970","2010-11-05",34.650002
"971","2010-11-08",36.02
"972","2010-11-09",35.299999
"973","2010-11-10",35.650002
"974","2010-11-11",36.549999
"975","2010-11-12",35.48
"976","2010-11-15",35.299999
"977","2010-11-16",34.240002
"978","2010-11-17",34.619999
"979","2010-11-18",34.75
"980","2010-11-19",35.169998
"981","2010-11-22",35
"982","2010-11-23",35.419998
