"","date","ADMS"
"152","2014-11-13",14.58
"153","2014-11-14",14.83
"154","2014-11-17",14.8
"155","2014-11-18",14.59
"156","2014-11-19",14.5
"157","2014-11-20",14.73
"158","2014-11-21",14.83
"159","2014-11-24",14.83
"160","2014-11-25",14.71
"161","2014-11-26",14.84
"162","2014-11-28",14.69
"163","2014-12-01",14.39
"164","2014-12-02",14.48
"165","2014-12-03",14.56
"166","2014-12-04",14.04
"167","2014-12-05",13.92
"168","2014-12-08",13.82
"169","2014-12-09",14.47
"170","2014-12-10",14.15
"171","2014-12-11",14.39
"172","2014-12-12",13.97
"173","2014-12-15",14.08
"174","2014-12-16",14.14
"175","2014-12-17",14.63
"176","2014-12-18",15.08
"177","2014-12-19",14.45
"178","2014-12-22",14.5
"179","2014-12-23",14.65
"180","2014-12-24",16.1
"181","2014-12-26",17.01
"182","2014-12-29",17.26
"183","2014-12-30",17.059999
"184","2014-12-31",17.370001
"185","2015-01-02",17.49
"186","2015-01-05",16.68
"187","2015-01-06",16.5
"188","2015-01-07",16.98
"189","2015-01-08",16.92
"190","2015-01-09",16.860001
"191","2015-01-12",16.969999
"192","2015-01-13",16.93
"193","2015-01-14",17.48
"194","2015-01-15",16.93
"195","2015-01-16",17.309999
"196","2015-01-20",17.379999
"197","2015-01-21",16.6
"198","2015-01-22",16.790001
"199","2015-01-23",17.01
"200","2015-01-26",17.129999
"201","2015-01-27",17.049999
"202","2015-01-28",17.030001
"203","2015-01-29",17.16
"204","2015-01-30",16.83
"205","2015-02-02",16.959999
"206","2015-02-03",16.66
"207","2015-02-04",16.950001
"208","2015-02-05",17.110001
"209","2015-02-06",16.67
"210","2015-02-09",16.85
"211","2015-02-10",16.98
"212","2015-02-11",16.690001
"213","2015-02-12",16.950001
"214","2015-02-13",16.98
"215","2015-02-17",16.93
"216","2015-02-18",17.379999
"217","2015-02-19",17.4
"218","2015-02-20",17.280001
"219","2015-02-23",17.450001
"220","2015-02-24",17.26
"221","2015-02-25",17.309999
"222","2015-02-26",17.200001
"223","2015-02-27",17.280001
"224","2015-03-02",17.299999
"225","2015-03-03",17.25
"226","2015-03-04",17.360001
"227","2015-03-05",17.4
"228","2015-03-06",16.860001
"229","2015-03-09",16.559999
"230","2015-03-10",16.34
"231","2015-03-11",16.690001
"232","2015-03-12",17.24
"233","2015-03-13",17.41
"234","2015-03-16",17.41
"235","2015-03-17",17.92
"236","2015-03-18",17.98
"237","2015-03-19",17.99
"238","2015-03-20",17.940001
"239","2015-03-23",17.75
"240","2015-03-24",17.690001
"241","2015-03-25",16.719999
"242","2015-03-26",16.719999
"243","2015-03-27",17.5
"244","2015-03-30",17.469999
"245","2015-03-31",17.49
"246","2015-04-01",17.469999
"247","2015-04-02",17.709999
"248","2015-04-06",17.33
"249","2015-04-07",17.59
"250","2015-04-08",17.049999
"251","2015-04-09",17.139999
"252","2015-04-10",17.940001
"253","2015-04-13",17.809999
"254","2015-04-14",17.719999
"255","2015-04-15",17.790001
"256","2015-04-16",17.870001
"257","2015-04-17",17.780001
"258","2015-04-20",17.82
"259","2015-04-21",17.83
"260","2015-04-22",17.620001
"261","2015-04-23",17.73
"262","2015-04-24",17.700001
"263","2015-04-27",17.450001
"264","2015-04-28",17.52
"265","2015-04-29",17.68
"266","2015-04-30",17.27
"267","2015-05-01",16.889999
"268","2015-05-04",17.780001
"269","2015-05-05",17.360001
"270","2015-05-06",17.530001
"271","2015-05-07",17.66
"272","2015-05-08",17.530001
"273","2015-05-11",17.82
"274","2015-05-12",17.83
"275","2015-05-13",17.799999
"276","2015-05-14",17.969999
"277","2015-05-15",17.84
"278","2015-05-18",17.91
"279","2015-05-19",17.709999
"280","2015-05-20",17.639999
"281","2015-05-21",17.58
"282","2015-05-22",17.43
"283","2015-05-26",17.49
"284","2015-05-27",18
"285","2015-05-28",18
"286","2015-05-29",17.99
"287","2015-06-01",18.040001
"288","2015-06-02",18.99
"289","2015-06-03",19.950001
"290","2015-06-04",19.120001
"291","2015-06-05",19.35
"292","2015-06-08",19.139999
"293","2015-06-09",18.940001
"294","2015-06-10",19.99
"295","2015-06-11",19.940001
"296","2015-06-12",19.450001
"297","2015-06-15",22.08
"298","2015-06-16",24.59
"299","2015-06-17",24.27
"300","2015-06-18",27.059999
"301","2015-06-19",26.65
"302","2015-06-22",26.309999
"303","2015-06-23",26.059999
"304","2015-06-24",26.65
"305","2015-06-25",26.940001
"306","2015-06-26",26.030001
"307","2015-06-29",25.879999
"308","2015-06-30",26.219999
"309","2015-07-01",26.48
"310","2015-07-02",26.469999
"311","2015-07-06",26.93
"312","2015-07-07",27.299999
"313","2015-07-08",26.52
"314","2015-07-09",26.58
"315","2015-07-10",27.41
"316","2015-07-13",28.959999
"317","2015-07-14",28.5
"318","2015-07-15",28.950001
"319","2015-07-16",29.1
"320","2015-07-17",29.799999
"321","2015-07-20",26.639999
"322","2015-07-21",26.92
"323","2015-07-22",27.75
"324","2015-07-23",27.530001
"325","2015-07-24",26.799999
"326","2015-07-27",26.15
"327","2015-07-28",26.540001
"328","2015-07-29",25.370001
"329","2015-07-30",24.93
"330","2015-07-31",24.76
"331","2015-08-03",24.74
"332","2015-08-04",24.73
"333","2015-08-05",24.610001
"334","2015-08-06",23.85
"335","2015-08-07",23.77
"336","2015-08-10",23.83
"337","2015-08-11",23.620001
"338","2015-08-12",22.9
"339","2015-08-13",22.15
"340","2015-08-14",22.15
"341","2015-08-17",21.969999
"342","2015-08-18",20.629999
"343","2015-08-19",20.24
"344","2015-08-20",19.85
"345","2015-08-21",20.07
"346","2015-08-24",18.92
"347","2015-08-25",19.26
"348","2015-08-26",19.73
"349","2015-08-27",20.059999
"350","2015-08-28",20.610001
"351","2015-08-31",20.059999
"352","2015-09-01",19.58
"353","2015-09-02",19.790001
"354","2015-09-03",18.93
"355","2015-09-04",19
"356","2015-09-08",19.75
"357","2015-09-09",18.9
"358","2015-09-10",19.43
"359","2015-09-11",19.93
"360","2015-09-14",19.82
"361","2015-09-15",19.93
"362","2015-09-16",19.59
"363","2015-09-17",20.940001
"364","2015-09-18",21.129999
"365","2015-09-21",20.02
"366","2015-09-22",19.200001
"367","2015-09-23",19.280001
"368","2015-09-24",18.77
"369","2015-09-25",17.75
"370","2015-09-28",17.07
"371","2015-09-29",16.370001
"372","2015-09-30",16.74
"373","2015-10-01",16.809999
"374","2015-10-02",16.66
"375","2015-10-05",15.93
"376","2015-10-06",15.1
"377","2015-10-07",15.63
"378","2015-10-08",15.42
"379","2015-10-09",15.66
"380","2015-10-12",15.31
"381","2015-10-13",15.06
"382","2015-10-14",14.92
"383","2015-10-15",15.32
"384","2015-10-16",14.89
"385","2015-10-19",14.79
"386","2015-10-20",14.42
"387","2015-10-21",13.33
"388","2015-10-22",13.56
"389","2015-10-23",14.13
"390","2015-10-26",14.21
"391","2015-10-27",14.26
"392","2015-10-28",15.15
"393","2015-10-29",14.76
"394","2015-10-30",14.76
"395","2015-11-02",16.120001
"396","2015-11-03",16.610001
"397","2015-11-04",17.120001
"398","2015-11-05",16.540001
"399","2015-11-06",16.42
"400","2015-11-09",15.67
"401","2015-11-10",15.66
"402","2015-11-11",15.99
"403","2015-11-12",15.16
"404","2015-11-13",15.74
"405","2015-11-16",15.29
"406","2015-11-17",15.32
"407","2015-11-18",15.7
"408","2015-11-19",15.74
"409","2015-11-20",16.26
"410","2015-11-23",15.89
"411","2015-11-24",15.65
"412","2015-11-25",15.93
"413","2015-11-27",16.280001
"414","2015-11-30",15.97
"415","2015-12-01",16.51
"416","2015-12-02",16.52
"417","2015-12-03",16.290001
"418","2015-12-04",16.41
"419","2015-12-07",15.91
"420","2015-12-08",15.94
"421","2015-12-09",15.87
"422","2015-12-10",15.66
"423","2015-12-11",14.85
"424","2015-12-14",15.03
"425","2015-12-15",14.89
"426","2015-12-16",14.98
"427","2015-12-17",14.83
"428","2015-12-18",14.79
"429","2015-12-21",16.51
"430","2015-12-22",16.860001
"431","2015-12-23",30.85
"432","2015-12-24",29.959999
"433","2015-12-28",29.43
"434","2015-12-29",29.280001
"435","2015-12-30",28.58
"436","2015-12-31",28.32
"437","2016-01-04",27.91
"438","2016-01-05",26.059999
"439","2016-01-06",23.639999
"440","2016-01-07",24.309999
"441","2016-01-08",24.48
"442","2016-01-11",23.469999
"443","2016-01-12",23.959999
"444","2016-01-13",23.870001
"445","2016-01-14",25.549999
"446","2016-01-15",25.01
"447","2016-01-19",22
"448","2016-01-20",21.67
"449","2016-01-21",20.74
"450","2016-01-22",22.209999
"451","2016-01-25",21.34
"452","2016-01-26",20.639999
"453","2016-01-27",18.629999
"454","2016-01-28",17.02
"455","2016-01-29",17.139999
"456","2016-02-01",17.139999
"457","2016-02-02",16.77
"458","2016-02-03",16.620001
"459","2016-02-04",16.389999
"460","2016-02-05",15.25
"461","2016-02-08",14.28
"462","2016-02-09",13.5
"463","2016-02-10",13.59
"464","2016-02-11",13.52
"465","2016-02-12",14.31
"466","2016-02-16",14.52
"467","2016-02-17",15.42
"468","2016-02-18",14.77
"469","2016-02-19",14.93
"470","2016-02-22",14.76
"471","2016-02-23",14.8
"472","2016-02-24",12.8
"473","2016-02-25",12.87
"474","2016-02-26",13.2
"475","2016-02-29",12.8
"476","2016-03-01",13.2
"477","2016-03-02",13.92
"478","2016-03-03",14.27
"479","2016-03-04",13.66
"480","2016-03-07",15.29
"481","2016-03-08",13.98
"482","2016-03-09",13.81
"483","2016-03-10",13.64
"484","2016-03-11",14.27
"485","2016-03-14",14.89
"486","2016-03-15",13.35
"487","2016-03-16",12.99
"488","2016-03-17",12.42
"489","2016-03-18",12.64
"490","2016-03-21",13.91
"491","2016-03-22",14.12
"492","2016-03-23",13.59
"493","2016-03-24",14.17
"494","2016-03-28",14.16
"495","2016-03-29",14.54
"496","2016-03-30",14.12
"497","2016-03-31",14.46
"498","2016-04-01",15.65
"499","2016-04-04",16.32
"500","2016-04-05",16.360001
"501","2016-04-06",17.34
"502","2016-04-07",17.43
"503","2016-04-08",17.1
"504","2016-04-11",16.73
"505","2016-04-12",16.6
"506","2016-04-13",17.809999
"507","2016-04-14",18.23
"508","2016-04-15",18.059999
"509","2016-04-18",18.59
"510","2016-04-19",17.700001
"511","2016-04-20",17.280001
"512","2016-04-21",18.08
"513","2016-04-22",18.83
"514","2016-04-25",18.379999
"515","2016-04-26",17.620001
"516","2016-04-27",17.5
"517","2016-04-28",16.690001
"518","2016-04-29",16.879999
"519","2016-05-02",17
"520","2016-05-03",16.15
"521","2016-05-04",15.73
"522","2016-05-05",14.96
"523","2016-05-06",14.7
"524","2016-05-09",15.1
"525","2016-05-10",15.1
"526","2016-05-11",14.81
"527","2016-05-12",14.28
"528","2016-05-13",14.58
"529","2016-05-16",15.4
"530","2016-05-17",15.22
"531","2016-05-18",15.43
"532","2016-05-19",15.04
"533","2016-05-20",15.83
"534","2016-05-23",16.049999
"535","2016-05-24",16.15
"536","2016-05-25",16.27
"537","2016-05-26",16.139999
"538","2016-05-27",16.379999
"539","2016-05-31",16.82
"540","2016-06-01",17.07
"541","2016-06-02",17.559999
"542","2016-06-03",17.030001
"543","2016-06-06",17.375
"544","2016-06-07",17.23
"545","2016-06-08",17.290001
"546","2016-06-09",17
"547","2016-06-10",15.97
"548","2016-06-13",15.87
"549","2016-06-14",16.120001
"550","2016-06-15",16.27
"551","2016-06-16",16.870001
"552","2016-06-17",17.5
"553","2016-06-20",18.059999
"554","2016-06-21",16.620001
"555","2016-06-22",16.389999
"556","2016-06-23",16.24
"557","2016-06-24",15.52
"558","2016-06-27",14.72
"559","2016-06-28",15.52
"560","2016-06-29",15.48
"561","2016-06-30",15.14
"562","2016-07-01",15.55
"563","2016-07-05",15.38
"564","2016-07-06",15.84
"565","2016-07-07",15.49
"566","2016-07-08",15.69
"567","2016-07-11",15.65
"568","2016-07-12",16.620001
"569","2016-07-13",16.139999
"570","2016-07-14",15.47
"571","2016-07-15",15.5
"572","2016-07-18",15.18
"573","2016-07-19",14.82
"574","2016-07-20",14.81
"575","2016-07-21",16.24
"576","2016-07-22",15.51
"577","2016-07-25",14.53
"578","2016-07-26",14.24
"579","2016-07-27",14.6
"580","2016-07-28",14.36
"581","2016-07-29",15.1
"582","2016-08-01",14.8
"583","2016-08-02",14.46
"584","2016-08-03",14.83
"585","2016-08-04",14.51
"586","2016-08-05",13.68
"587","2016-08-08",13.25
"588","2016-08-09",13.25
"589","2016-08-10",12.95
"590","2016-08-11",13.45
"591","2016-08-12",13.5
"592","2016-08-15",14.21
"593","2016-08-16",14.01
"594","2016-08-17",13.93
"595","2016-08-18",14.32
"596","2016-08-19",14.03
"597","2016-08-22",14.11
"598","2016-08-23",14.3
"599","2016-08-24",13.72
"600","2016-08-25",13.31
"601","2016-08-26",13.11
"602","2016-08-29",13.11
"603","2016-08-30",12.99
"604","2016-08-31",13.67
"605","2016-09-01",15.07
"606","2016-09-02",14.76
"607","2016-09-06",15.19
"608","2016-09-07",15.63
"609","2016-09-08",16.129999
"610","2016-09-09",15.11
"611","2016-09-12",15.77
"612","2016-09-13",15.89
"613","2016-09-14",16.450001
"614","2016-09-15",16.860001
"615","2016-09-16",17.42
"616","2016-09-19",17.68
"617","2016-09-20",18.09
"618","2016-09-21",17.809999
"619","2016-09-22",18.07
"620","2016-09-23",17.35
"621","2016-09-26",17.65
"622","2016-09-27",17.299999
"623","2016-09-28",17.459999
"624","2016-09-29",16.5
"625","2016-09-30",16.41
"626","2016-10-03",16.42
"627","2016-10-04",16.379999
"628","2016-10-05",16.6
"629","2016-10-06",16.004999
"630","2016-10-07",15.94
"631","2016-10-10",16.610001
"632","2016-10-11",15.95
"633","2016-10-12",15.25
"634","2016-10-13",15.1
"635","2016-10-14",14.45
"636","2016-10-17",14.52
"637","2016-10-18",14.68
"638","2016-10-19",14.24
"639","2016-10-20",14.55
"640","2016-10-21",14.59
"641","2016-10-24",14.51
"642","2016-10-25",14.52
"643","2016-10-26",14.35
"644","2016-10-27",14.33
"645","2016-10-28",13.71
"646","2016-10-31",13.74
"647","2016-11-01",14
"648","2016-11-02",13.56
"649","2016-11-03",12.24
"650","2016-11-04",13.93
"651","2016-11-07",14.26
"652","2016-11-08",14.49
"653","2016-11-09",15.69
"654","2016-11-10",15.88
"655","2016-11-11",15.94
"656","2016-11-14",16.42
"657","2016-11-15",16.1
"658","2016-11-16",16.07
"659","2016-11-17",16.1
"660","2016-11-18",15.97
"661","2016-11-21",15.81
"662","2016-11-22",15.29
"663","2016-11-23",16.049999
"664","2016-11-25",16.01
"665","2016-11-28",15.21
"666","2016-11-29",15.15
"667","2016-11-30",15
"668","2016-12-01",14.55
"669","2016-12-02",15.53
"670","2016-12-05",15.54
"671","2016-12-06",15.75
"672","2016-12-07",15.51
"673","2016-12-08",15.91
"674","2016-12-09",15.66
"675","2016-12-12",15.64
"676","2016-12-13",15.66
"677","2016-12-14",15.48
"678","2016-12-15",15.58
"679","2016-12-16",15.98
"680","2016-12-19",16.17
"681","2016-12-20",16.6
"682","2016-12-21",16.35
"683","2016-12-22",16.639999
"684","2016-12-23",17.42
"685","2016-12-27",17.200001
"686","2016-12-28",17.139999
"687","2016-12-29",17.43
"688","2016-12-30",16.9
"689","2017-01-03",16.59
"690","2017-01-04",18
"691","2017-01-05",18.049999
"692","2017-01-06",19.02
"693","2017-01-09",18.09
"694","2017-01-10",17.34
"695","2017-01-11",16.709999
"696","2017-01-12",16.73
"697","2017-01-13",17.129999
"698","2017-01-17",16.26
"699","2017-01-18",16.610001
"700","2017-01-19",16.42
"701","2017-01-20",16.17
"702","2017-01-23",16.120001
"703","2017-01-24",15.95
"704","2017-01-25",16.16
"705","2017-01-26",15.89
"706","2017-01-27",15.96
"707","2017-01-30",14.87
"708","2017-01-31",15.87
"709","2017-02-01",15.94
"710","2017-02-02",16.08
"711","2017-02-03",16.370001
"712","2017-02-06",16.280001
"713","2017-02-07",16.16
"714","2017-02-08",16.559999
"715","2017-02-09",16.85
"716","2017-02-10",16.82
"717","2017-02-13",16.639999
"718","2017-02-14",17.07
"719","2017-02-15",17.209999
"720","2017-02-16",17.09
"721","2017-02-17",17.280001
"722","2017-02-21",17.200001
"723","2017-02-22",17.120001
"724","2017-02-23",17.25
"725","2017-02-24",17.200001
"726","2017-02-27",18.08
"727","2017-02-28",18.5
"728","2017-03-01",18.26
"729","2017-03-02",17.42
"730","2017-03-03",17.77
"731","2017-03-06",17.469999
"732","2017-03-07",16.969999
"733","2017-03-08",16.84
"734","2017-03-09",17.15
"735","2017-03-10",17.1
"736","2017-03-13",17.459999
"737","2017-03-14",17.25
"738","2017-03-15",17.709999
"739","2017-03-16",17.49
"740","2017-03-17",17.450001
"741","2017-03-20",17.690001
"742","2017-03-21",17.23
"743","2017-03-22",17.469999
"744","2017-03-23",17.459999
"745","2017-03-24",17.459999
"746","2017-03-27",17.469999
"747","2017-03-28",17.450001
"748","2017-03-29",17.49
"749","2017-03-30",17.26
"750","2017-03-31",17.5
"751","2017-04-03",17.049999
"752","2017-04-04",16.73
"753","2017-04-05",16.85
"754","2017-04-06",16.75
"755","2017-04-07",16.77
"756","2017-04-10",16.530001
"757","2017-04-11",16.23
"758","2017-04-12",16.110001
"759","2017-04-13",16.16
"760","2017-04-17",16.040001
"761","2017-04-18",15.93
"762","2017-04-19",15.67
"763","2017-04-20",15.62
"764","2017-04-21",15.57
"765","2017-04-24",15.85
"766","2017-04-25",16.360001
"767","2017-04-26",16.58
"768","2017-04-27",16.51
"769","2017-04-28",16.379999
"770","2017-05-01",16.67
"771","2017-05-02",16.450001
"772","2017-05-03",17.040001
"773","2017-05-04",17.41
"774","2017-05-05",17.4
"775","2017-05-08",16.870001
"776","2017-05-09",16.870001
"777","2017-05-10",17.09
"778","2017-05-11",16.219999
"779","2017-05-12",16.040001
"780","2017-05-15",15.84
"781","2017-05-16",15.28
"782","2017-05-17",14.74
"783","2017-05-18",14.98
"784","2017-05-19",14.98
"785","2017-05-22",15.8
"786","2017-05-23",15.52
"787","2017-05-24",16.01
"788","2017-05-25",15.55
"789","2017-05-26",15.65
"790","2017-05-30",15.42
"791","2017-05-31",15.38
"792","2017-06-01",16.27
"793","2017-06-02",16.879999
"794","2017-06-05",17.08
"795","2017-06-06",17.01
"796","2017-06-07",17.5
"797","2017-06-08",17.4
"798","2017-06-09",17.559999
"799","2017-06-12",17.41
"800","2017-06-13",17.280001
"801","2017-06-14",17.27
"802","2017-06-15",17.25
"803","2017-06-16",17.49
"804","2017-06-19",17.35
"805","2017-06-20",17.23
"806","2017-06-21",17.08
"807","2017-06-22",16.82
"808","2017-06-23",17.5
"809","2017-06-26",17.389999
"810","2017-06-27",16.879999
"811","2017-06-28",17.190001
"812","2017-06-29",17.58
"813","2017-06-30",17.49
"814","2017-07-03",17.959999
"815","2017-07-05",17.76
"816","2017-07-06",17.9
"817","2017-07-07",17.92
"818","2017-07-10",16.98
"819","2017-07-11",16.77
"820","2017-07-12",16.68
"821","2017-07-13",16.959999
"822","2017-07-14",16.99
"823","2017-07-17",16.959999
"824","2017-07-18",17.01
"825","2017-07-19",17.389999
"826","2017-07-20",17.620001
"827","2017-07-21",17.66
"828","2017-07-24",18.450001
"829","2017-07-25",18.26
"830","2017-07-26",17.9
"831","2017-07-27",17.620001
"832","2017-07-28",17.66
"833","2017-07-31",17.35
"834","2017-08-01",17.17
"835","2017-08-02",17.17
"836","2017-08-03",17.07
"837","2017-08-04",17.209999
"838","2017-08-07",17.030001
"839","2017-08-08",16.82
"840","2017-08-09",16.42
"841","2017-08-10",15.25
"842","2017-08-11",15.84
"843","2017-08-14",15.28
"844","2017-08-15",14.68
"845","2017-08-16",13.68
"846","2017-08-17",14.02
"847","2017-08-18",14.29
"848","2017-08-21",14.51
"849","2017-08-22",14.3
"850","2017-08-23",14.39
"851","2017-08-24",14.23
"852","2017-08-25",19.93
"853","2017-08-28",20.27
"854","2017-08-29",21.68
"855","2017-08-30",20.9
"856","2017-08-31",20.940001
"857","2017-09-01",21.290001
"858","2017-09-05",21.969999
"859","2017-09-06",21.450001
"860","2017-09-07",21.26
"861","2017-09-08",21.870001
"862","2017-09-11",20.77
"863","2017-09-12",20.719999
"864","2017-09-13",20.530001
"865","2017-09-14",20.540001
"866","2017-09-15",21.530001
"867","2017-09-18",21.120001
"868","2017-09-19",21.299999
"869","2017-09-20",21.370001
"870","2017-09-21",21.32
"871","2017-09-22",21.370001
"872","2017-09-25",21.24
"873","2017-09-26",20.23
"874","2017-09-27",20.139999
"875","2017-09-28",20.83
"876","2017-09-29",21.17
"877","2017-10-02",21.559999
"878","2017-10-03",21.690001
"879","2017-10-04",22.139999
"880","2017-10-05",23.809999
"881","2017-10-06",23.110001
"882","2017-10-09",22.139999
"883","2017-10-10",21.690001
"884","2017-10-11",20.74
"885","2017-10-12",19.84
"886","2017-10-13",19.02
"887","2017-10-16",18.98
"888","2017-10-17",19.02
"889","2017-10-18",19.24
"890","2017-10-19",19.42
"891","2017-10-20",19.26
"892","2017-10-23",18.309999
"893","2017-10-24",18.129999
"894","2017-10-25",19.85
"895","2017-10-26",18.66
"896","2017-10-27",19.51
"897","2017-10-30",23.610001
"898","2017-10-31",24.66
"899","2017-11-01",26.620001
"900","2017-11-02",26.27
"901","2017-11-03",28
"902","2017-11-06",27.450001
"903","2017-11-07",27
"904","2017-11-08",27.219999
"905","2017-11-09",27.360001
"906","2017-11-10",27.75
"907","2017-11-13",28.790001
"908","2017-11-14",26.32
"909","2017-11-15",26.709999
"910","2017-11-16",27.690001
"911","2017-11-17",28.41
"912","2017-11-20",29.959999
"913","2017-11-21",31
"914","2017-11-22",33.59
"915","2017-11-24",33.68
"916","2017-11-27",33.080002
"917","2017-11-28",33.830002
"918","2017-11-29",35.119999
"919","2017-11-30",37.150002
"920","2017-12-01",35.93
"921","2017-12-04",34.369999
"922","2017-12-05",34.310001
"923","2017-12-06",34.529999
"924","2017-12-07",35.759998
"925","2017-12-08",36.549999
"926","2017-12-11",35.470001
"927","2017-12-12",35.080002
"928","2017-12-13",33.349998
"929","2017-12-14",32.080002
"930","2017-12-15",32.580002
"931","2017-12-18",31.73
"932","2017-12-19",31.9
"933","2017-12-20",32.23
"934","2017-12-21",34.27
"935","2017-12-22",34.400002
"936","2017-12-26",34.119999
"937","2017-12-27",33.98
"938","2017-12-28",35.169998
"939","2017-12-29",33.889999
"940","2018-01-02",35.650002
"941","2018-01-03",35.27
"942","2018-01-04",33.880001
"943","2018-01-05",34.029999
"944","2018-01-08",32.150002
"945","2018-01-09",33.869999
"946","2018-01-10",33.560001
"947","2018-01-11",35.610001
"948","2018-01-12",35.580002
"949","2018-01-16",35.740002
"950","2018-01-17",36.639999
"951","2018-01-18",37.389999
"952","2018-01-19",38.189999
"953","2018-01-22",40.790001
"954","2018-01-23",42.650002
"955","2018-01-24",40.610001
"956","2018-01-25",40.970001
"957","2018-01-26",41.73
"958","2018-01-29",39.66
"959","2018-01-30",39.259998
"960","2018-01-31",37.84
"961","2018-02-01",38.439999
"962","2018-02-02",35.959999
"963","2018-02-05",34.470001
"964","2018-02-06",36.580002
"965","2018-02-07",36.490002
"966","2018-02-08",35.279999
"967","2018-02-09",33.869999
"968","2018-02-12",33.810001
"969","2018-02-13",33.860001
"970","2018-02-14",35.040001
"971","2018-02-15",34.43
"972","2018-02-16",33.77
"973","2018-02-20",26.389999
"974","2018-02-21",27.360001
"975","2018-02-22",27.41
"976","2018-02-23",26.02
"977","2018-02-26",25.950001
