"","date","DNKN"
"264","2012-08-10",30.389999
"265","2012-08-13",30.43
"266","2012-08-14",30.5
"267","2012-08-15",30.860001
"268","2012-08-16",31.07
"269","2012-08-17",30.9
"270","2012-08-20",30.33
"271","2012-08-21",29.540001
"272","2012-08-22",28.709999
"273","2012-08-23",28.16
"274","2012-08-24",28.24
"275","2012-08-27",28.700001
"276","2012-08-28",29.25
"277","2012-08-29",29.139999
"278","2012-08-30",28.91
"279","2012-08-31",29.129999
"280","2012-09-04",29.040001
"281","2012-09-05",28.93
"282","2012-09-06",29.27
"283","2012-09-07",29.57
"284","2012-09-10",29.33
"285","2012-09-11",30.360001
"286","2012-09-12",30.299999
"287","2012-09-13",30.26
"288","2012-09-14",30.18
"289","2012-09-17",30.15
"290","2012-09-18",30.5
"291","2012-09-19",30.620001
"292","2012-09-20",30.4
"293","2012-09-21",30.809999
"294","2012-09-24",30.25
"295","2012-09-25",29.450001
"296","2012-09-26",29.690001
"297","2012-09-27",29.370001
"298","2012-09-28",29.200001
"299","2012-10-01",28.99
"300","2012-10-02",28.959999
"301","2012-10-03",29.73
"302","2012-10-04",29.809999
"303","2012-10-05",30.75
"304","2012-10-08",30.58
"305","2012-10-09",30.639999
"306","2012-10-10",30.6
"307","2012-10-11",31.16
"308","2012-10-12",31.6
"309","2012-10-15",32.580002
"310","2012-10-16",32.630001
"311","2012-10-17",32.66
"312","2012-10-18",32.32
"313","2012-10-19",32.330002
"314","2012-10-22",31.74
"315","2012-10-23",31.610001
"316","2012-10-24",30.809999
"317","2012-10-25",31.370001
"318","2012-10-26",30.92
"319","2012-10-31",31
"320","2012-11-01",31.01
"321","2012-11-02",31.139999
"322","2012-11-05",31.540001
"323","2012-11-06",31.6
"324","2012-11-07",30.969999
"325","2012-11-08",30.360001
"326","2012-11-09",30.35
"327","2012-11-12",30.41
"328","2012-11-13",30.049999
"329","2012-11-14",29.129999
"330","2012-11-15",29.780001
"331","2012-11-16",29.85
"332","2012-11-19",30.01
"333","2012-11-20",30.040001
"334","2012-11-21",30.440001
"335","2012-11-23",30.49
"336","2012-11-26",30.99
"337","2012-11-27",31.459999
"338","2012-11-28",31.690001
"339","2012-11-29",31.809999
"340","2012-11-30",31.82
"341","2012-12-03",31.65
"342","2012-12-04",31.18
"343","2012-12-05",31.059999
"344","2012-12-06",31.02
"345","2012-12-07",31.440001
"346","2012-12-10",31.43
"347","2012-12-11",32.110001
"348","2012-12-12",32.220001
"349","2012-12-13",32.029999
"350","2012-12-14",31.66
"351","2012-12-17",32.610001
"352","2012-12-18",32.82
"353","2012-12-19",33
"354","2012-12-20",33.040001
"355","2012-12-21",32.830002
"356","2012-12-24",32.900002
"357","2012-12-26",32.349998
"358","2012-12-27",32.389999
"359","2012-12-28",32.349998
"360","2012-12-31",33.18
"361","2013-01-02",33.459999
"362","2013-01-03",33.799999
"363","2013-01-04",33.77
"364","2013-01-07",34.389999
"365","2013-01-08",34.110001
"366","2013-01-09",34.970001
"367","2013-01-10",34.779999
"368","2013-01-11",34.360001
"369","2013-01-14",34.049999
"370","2013-01-15",34.02
"371","2013-01-16",34.889999
"372","2013-01-17",35.049999
"373","2013-01-18",35.740002
"374","2013-01-22",36.220001
"375","2013-01-23",35.830002
"376","2013-01-24",36.450001
"377","2013-01-25",36.849998
"378","2013-01-28",36.549999
"379","2013-01-29",35.98
"380","2013-01-30",35.779999
"381","2013-01-31",36.509998
"382","2013-02-01",36.709999
"383","2013-02-04",36.630001
"384","2013-02-05",36.299999
"385","2013-02-06",36.41
"386","2013-02-07",36.349998
"387","2013-02-08",37.02
"388","2013-02-11",37.610001
"389","2013-02-12",37.259998
"390","2013-02-13",37.259998
"391","2013-02-14",37.290001
"392","2013-02-15",37.700001
"393","2013-02-19",37.470001
"394","2013-02-20",36.610001
"395","2013-02-21",36.810001
"396","2013-02-22",37.110001
"397","2013-02-25",36.919998
"398","2013-02-26",36.509998
"399","2013-02-27",36.73
"400","2013-02-28",37.119999
"401","2013-03-01",37.029999
"402","2013-03-04",37.220001
"403","2013-03-05",38.139999
"404","2013-03-06",38.09
"405","2013-03-07",38.07
"406","2013-03-08",38.169998
"407","2013-03-11",37.580002
"408","2013-03-12",37.25
"409","2013-03-13",37.400002
"410","2013-03-14",37.099998
"411","2013-03-15",37.099998
"412","2013-03-18",36.84
"413","2013-03-19",37.080002
"414","2013-03-20",37.389999
"415","2013-03-21",36.919998
"416","2013-03-22",37.07
"417","2013-03-25",36.689999
"418","2013-03-26",36.799999
"419","2013-03-27",36.970001
"420","2013-03-28",36.880001
"421","2013-04-01",36.720001
"422","2013-04-02",37.32
"423","2013-04-03",37.099998
"424","2013-04-04",37.860001
"425","2013-04-05",38.810001
"426","2013-04-08",39.279999
"427","2013-04-09",38.830002
"428","2013-04-10",39.130001
"429","2013-04-11",39.290001
"430","2013-04-12",39.560001
"431","2013-04-15",38.200001
"432","2013-04-16",38.18
"433","2013-04-17",37.919998
"434","2013-04-18",37.25
"435","2013-04-19",37.68
"436","2013-04-22",37.619999
"437","2013-04-23",37.889999
"438","2013-04-24",37.619999
"439","2013-04-25",39
"440","2013-04-26",38.580002
"441","2013-04-29",38.540001
"442","2013-04-30",38.810001
"443","2013-05-01",39.110001
"444","2013-05-02",40.27
"445","2013-05-03",40.490002
"446","2013-05-06",40.900002
"447","2013-05-07",41.150002
"448","2013-05-08",40.790001
"449","2013-05-09",40.459999
"450","2013-05-10",40.779999
"451","2013-05-13",40.77
"452","2013-05-14",41.400002
"453","2013-05-15",42.150002
"454","2013-05-16",42.110001
"455","2013-05-17",42.040001
"456","2013-05-20",41.560001
"457","2013-05-21",41.400002
"458","2013-05-22",40.98
"459","2013-05-23",40.860001
"460","2013-05-24",40.5
"461","2013-05-28",40.57
"462","2013-05-29",40.07
"463","2013-05-30",39.950001
"464","2013-05-31",39.599998
"465","2013-06-03",40.060001
"466","2013-06-04",41.310001
"467","2013-06-05",40.310001
"468","2013-06-06",40.939999
"469","2013-06-07",41.419998
"470","2013-06-10",41.5
"471","2013-06-11",41.599998
"472","2013-06-12",41.360001
"473","2013-06-13",41.970001
"474","2013-06-14",42.02
"475","2013-06-17",42.419998
"476","2013-06-18",42.970001
"477","2013-06-19",42.860001
"478","2013-06-20",42.119999
"479","2013-06-21",41.889999
"480","2013-06-24",41.700001
"481","2013-06-25",42.389999
"482","2013-06-26",42.970001
"483","2013-06-27",43.16
"484","2013-06-28",42.82
"485","2013-07-01",43.52
"486","2013-07-02",43.959999
"487","2013-07-03",43.939999
"488","2013-07-05",44.43
"489","2013-07-08",44.540001
"490","2013-07-09",44.009998
"491","2013-07-10",44.32
"492","2013-07-11",44.740002
"493","2013-07-12",44.200001
"494","2013-07-15",44.02
"495","2013-07-16",43.59
"496","2013-07-17",43.080002
"497","2013-07-18",43.259998
"498","2013-07-19",42.919998
"499","2013-07-22",43.080002
"500","2013-07-23",42.75
"501","2013-07-24",42
"502","2013-07-25",41.27
"503","2013-07-26",43.830002
"504","2013-07-29",43.540001
"505","2013-07-30",43.540001
"506","2013-07-31",43.200001
"507","2013-08-01",44.450001
"508","2013-08-02",45.23
"509","2013-08-05",44.439999
"510","2013-08-06",44
"511","2013-08-07",43.810001
"512","2013-08-08",43.939999
"513","2013-08-09",44.360001
"514","2013-08-12",44.119999
"515","2013-08-13",44.009998
"516","2013-08-14",43.669998
"517","2013-08-15",43.450001
"518","2013-08-16",43.299999
"519","2013-08-19",43.009998
"520","2013-08-20",43.09
"521","2013-08-21",43.25
"522","2013-08-22",43.23
"523","2013-08-23",43.240002
"524","2013-08-26",43.380001
"525","2013-08-27",42.549999
"526","2013-08-28",42.790001
"527","2013-08-29",43.07
"528","2013-08-30",43.09
"529","2013-09-03",42.900002
"530","2013-09-04",43
"531","2013-09-05",43.310001
"532","2013-09-06",43.560001
"533","2013-09-09",42.990002
"534","2013-09-10",43.5
"535","2013-09-11",43.759998
"536","2013-09-12",44.630001
"537","2013-09-13",45.549999
"538","2013-09-16",45.639999
"539","2013-09-17",46.209999
"540","2013-09-18",45.889999
"541","2013-09-19",45.130001
"542","2013-09-20",44.93
"543","2013-09-23",44.349998
"544","2013-09-24",44.099998
"545","2013-09-25",43.66
"546","2013-09-26",45.119999
"547","2013-09-27",45.290001
"548","2013-09-30",45.259998
"549","2013-10-01",45
"550","2013-10-02",44.669998
"551","2013-10-03",44.48
"552","2013-10-04",44.740002
"553","2013-10-07",45.200001
"554","2013-10-08",45.029999
"555","2013-10-09",44.43
"556","2013-10-10",45.220001
"557","2013-10-11",45.68
"558","2013-10-14",46.470001
"559","2013-10-15",46.200001
"560","2013-10-16",46.950001
"561","2013-10-17",47.330002
"562","2013-10-18",47.639999
"563","2013-10-21",48.32
"564","2013-10-22",48.939999
"565","2013-10-23",47.950001
"566","2013-10-24",47.66
"567","2013-10-25",48.599998
"568","2013-10-28",47.52
"569","2013-10-29",47.91
"570","2013-10-30",48
"571","2013-10-31",47.68
"572","2013-11-01",47.509998
"573","2013-11-04",47.740002
"574","2013-11-05",48.630001
"575","2013-11-06",48.560001
"576","2013-11-07",47.220001
"577","2013-11-08",47.959999
"578","2013-11-11",47.709999
"579","2013-11-12",47.43
"580","2013-11-13",47.990002
"581","2013-11-14",48.220001
"582","2013-11-15",48.299999
"583","2013-11-18",47.57
"584","2013-11-19",47.450001
"585","2013-11-20",46.720001
"586","2013-11-21",47.549999
"587","2013-11-22",47.990002
"588","2013-11-25",48.5
"589","2013-11-26",48.509998
"590","2013-11-27",49.220001
"591","2013-11-29",48.98
"592","2013-12-02",48.459999
"593","2013-12-03",48.470001
"594","2013-12-04",48.490002
"595","2013-12-05",48.450001
"596","2013-12-06",48.599998
"597","2013-12-09",47.830002
"598","2013-12-10",47.310001
"599","2013-12-11",46.439999
"600","2013-12-12",46.330002
"601","2013-12-13",46.540001
"602","2013-12-16",46.779999
"603","2013-12-17",46.700001
"604","2013-12-18",47.110001
"605","2013-12-19",47.040001
"606","2013-12-20",47.610001
"607","2013-12-23",47.919998
"608","2013-12-24",47.91
"609","2013-12-26",48.439999
"610","2013-12-27",47.75
"611","2013-12-30",48.18
"612","2013-12-31",48.200001
"613","2014-01-02",47.580002
"614","2014-01-03",47.43
"615","2014-01-06",47.169998
"616","2014-01-07",46.709999
"617","2014-01-08",47.52
"618","2014-01-09",46.990002
"619","2014-01-10",46.950001
"620","2014-01-13",46.400002
"621","2014-01-14",47.119999
"622","2014-01-15",47.259998
"623","2014-01-16",46.900002
"624","2014-01-17",46.900002
"625","2014-01-21",46.82
"626","2014-01-22",47.130001
"627","2014-01-23",46.130001
"628","2014-01-24",46.509998
"629","2014-01-27",46.560001
"630","2014-01-28",46.790001
"631","2014-01-29",45.939999
"632","2014-01-30",46.209999
"633","2014-01-31",46.529999
"634","2014-02-03",46.049999
"635","2014-02-04",47.279999
"636","2014-02-05",47.299999
"637","2014-02-06",48.889999
"638","2014-02-07",48.990002
"639","2014-02-10",49.830002
"640","2014-02-11",49.150002
"641","2014-02-12",48.77
"642","2014-02-13",49.220001
"643","2014-02-14",49.759998
"644","2014-02-18",50.380001
"645","2014-02-19",50.169998
"646","2014-02-20",50.509998
"647","2014-02-21",50.02
"648","2014-02-24",50.59
"649","2014-02-25",51.48
"650","2014-02-26",51.310001
"651","2014-02-27",51.580002
"652","2014-02-28",51.669998
"653","2014-03-03",51.43
"654","2014-03-04",52.200001
"655","2014-03-05",51.400002
"656","2014-03-06",51.43
"657","2014-03-07",52.16
"658","2014-03-10",51.91
"659","2014-03-11",52.169998
"660","2014-03-12",52.439999
"661","2014-03-13",51.689999
"662","2014-03-14",52.25
"663","2014-03-17",52.470001
"664","2014-03-18",52.669998
"665","2014-03-19",52.240002
"666","2014-03-20",52.34
"667","2014-03-21",52.259998
"668","2014-03-24",51.310001
"669","2014-03-25",50.549999
"670","2014-03-26",50.029999
"671","2014-03-27",48.91
"672","2014-03-28",49.400002
"673","2014-03-31",50.18
"674","2014-04-01",50.880001
"675","2014-04-02",50.290001
"676","2014-04-03",49.57
"677","2014-04-04",48.48
"678","2014-04-07",46.919998
"679","2014-04-08",47.73
"680","2014-04-09",48.349998
"681","2014-04-10",47.57
"682","2014-04-11",47.119999
"683","2014-04-14",48.080002
"684","2014-04-15",48.060001
"685","2014-04-16",48.400002
"686","2014-04-17",48.139999
"687","2014-04-21",48.380001
"688","2014-04-22",49.07
"689","2014-04-23",47.59
"690","2014-04-24",46.689999
"691","2014-04-25",46.509998
"692","2014-04-28",45.75
"693","2014-04-29",45.790001
"694","2014-04-30",45.509998
"695","2014-05-01",45.57
"696","2014-05-02",45.75
"697","2014-05-05",45.610001
"698","2014-05-06",44.509998
"699","2014-05-07",44.279999
"700","2014-05-08",44.77
"701","2014-05-09",45.049999
"702","2014-05-12",45.049999
"703","2014-05-13",44.32
"704","2014-05-14",44.360001
"705","2014-05-15",44.099998
"706","2014-05-16",44.93
"707","2014-05-19",44.34
"708","2014-05-20",43.91
"709","2014-05-21",44.34
"710","2014-05-22",44.669998
"711","2014-05-23",44.630001
"712","2014-05-27",45.09
"713","2014-05-28",44.939999
"714","2014-05-29",44.369999
"715","2014-05-30",44.759998
"716","2014-06-02",45.970001
"717","2014-06-03",45.650002
"718","2014-06-04",46
"719","2014-06-05",45.799999
"720","2014-06-06",46.060001
"721","2014-06-09",45.880001
"722","2014-06-10",45.52
"723","2014-06-11",45.23
"724","2014-06-12",44.34
"725","2014-06-13",44.040001
"726","2014-06-16",44.23
"727","2014-06-17",44.52
"728","2014-06-18",44.84
"729","2014-06-19",44.380001
"730","2014-06-20",43.73
"731","2014-06-23",43.450001
"732","2014-06-24",45.099998
"733","2014-06-25",45.799999
"734","2014-06-26",45.93
"735","2014-06-27",46.310001
"736","2014-06-30",45.810001
"737","2014-07-01",46.02
"738","2014-07-02",45.57
"739","2014-07-03",46.07
"740","2014-07-07",46.240002
"741","2014-07-08",45.330002
"742","2014-07-09",45.509998
"743","2014-07-10",44.990002
"744","2014-07-11",44.810001
"745","2014-07-14",44.970001
"746","2014-07-15",44.09
"747","2014-07-16",43.52
"748","2014-07-17",43.889999
"749","2014-07-18",44.139999
"750","2014-07-21",43.560001
"751","2014-07-22",43.740002
"752","2014-07-23",43.959999
"753","2014-07-24",42.02
"754","2014-07-25",42.130001
"755","2014-07-28",42.77
"756","2014-07-29",43.950001
"757","2014-07-30",43.290001
"758","2014-07-31",42.860001
"759","2014-08-01",43.110001
"760","2014-08-04",43.41
"761","2014-08-05",43.459999
"762","2014-08-06",43.5
"763","2014-08-07",43.470001
"764","2014-08-08",43.610001
"765","2014-08-11",43.869999
"766","2014-08-12",43.73
"767","2014-08-13",43.939999
"768","2014-08-14",43.540001
"769","2014-08-15",43.43
"770","2014-08-18",43.650002
"771","2014-08-19",44.049999
"772","2014-08-20",44.639999
"773","2014-08-21",44.240002
"774","2014-08-22",43.75
"775","2014-08-25",44.009998
"776","2014-08-26",43.799999
"777","2014-08-27",43.59
"778","2014-08-28",43.57
"779","2014-08-29",43.540001
"780","2014-09-02",43.959999
"781","2014-09-03",44.459999
"782","2014-09-04",45.25
"783","2014-09-05",46.009998
"784","2014-09-08",46.360001
"785","2014-09-09",46.82
"786","2014-09-10",46.52
"787","2014-09-11",46.91
"788","2014-09-12",47.209999
"789","2014-09-15",47.5
"790","2014-09-16",47.360001
"791","2014-09-17",46.779999
"792","2014-09-18",45.639999
"793","2014-09-19",45.23
"794","2014-09-22",44.240002
"795","2014-09-23",43.709999
"796","2014-09-24",44.48
"797","2014-09-25",44.119999
"798","2014-09-26",44.57
"799","2014-09-29",45.139999
"800","2014-09-30",44.82
"801","2014-10-01",44.459999
"802","2014-10-02",43.700001
"803","2014-10-03",44.490002
"804","2014-10-06",44.959999
"805","2014-10-07",43.779999
"806","2014-10-08",44.73
"807","2014-10-09",45.080002
"808","2014-10-10",45.02
"809","2014-10-13",44.509998
"810","2014-10-14",45.110001
"811","2014-10-15",45.02
"812","2014-10-16",44.73
"813","2014-10-17",45.240002
"814","2014-10-20",46.759998
"815","2014-10-21",46.549999
"816","2014-10-22",46.790001
"817","2014-10-23",44
"818","2014-10-24",45.110001
"819","2014-10-27",45.5
"820","2014-10-28",46.380001
"821","2014-10-29",45.75
"822","2014-10-30",45.93
"823","2014-10-31",45.48
"824","2014-11-03",45.540001
"825","2014-11-04",46.330002
"826","2014-11-05",46.139999
"827","2014-11-06",47.049999
"828","2014-11-07",47.040001
"829","2014-11-10",47.290001
"830","2014-11-11",47.34
"831","2014-11-12",48.09
"832","2014-11-13",48.52
"833","2014-11-14",47.900002
"834","2014-11-17",47.580002
"835","2014-11-18",47.029999
"836","2014-11-19",47.029999
"837","2014-11-20",47.290001
"838","2014-11-21",47.389999
"839","2014-11-24",48
"840","2014-11-25",47.540001
"841","2014-11-26",47.41
"842","2014-11-28",48.349998
"843","2014-12-01",48.450001
"844","2014-12-02",47.84
"845","2014-12-03",47.939999
"846","2014-12-04",47.619999
"847","2014-12-05",47.939999
"848","2014-12-08",47.040001
"849","2014-12-09",46.990002
"850","2014-12-10",46.09
"851","2014-12-11",46.290001
"852","2014-12-12",46.759998
"853","2014-12-15",46.419998
"854","2014-12-16",45.139999
"855","2014-12-17",46.220001
"856","2014-12-18",43.049999
"857","2014-12-19",41.669998
"858","2014-12-22",41.990002
"859","2014-12-23",41.98
"860","2014-12-24",41.849998
"861","2014-12-26",42.369999
"862","2014-12-29",42.900002
"863","2014-12-30",43.380001
"864","2014-12-31",42.650002
"865","2015-01-02",42.73
"866","2015-01-05",42.470001
"867","2015-01-06",42.32
"868","2015-01-07",43.540001
"869","2015-01-08",43.889999
"870","2015-01-09",43.669998
"871","2015-01-12",44.080002
"872","2015-01-13",45.880001
"873","2015-01-14",45.080002
"874","2015-01-15",45.82
"875","2015-01-16",45.509998
"876","2015-01-20",45.009998
"877","2015-01-21",45.27
"878","2015-01-22",46.169998
"879","2015-01-23",46.98
"880","2015-01-26",47
"881","2015-01-27",46.049999
"882","2015-01-28",45.91
"883","2015-01-29",46.959999
"884","2015-01-30",47.310001
"885","2015-02-02",46.259998
"886","2015-02-03",46.380001
"887","2015-02-04",46.599998
"888","2015-02-05",46.029999
"889","2015-02-06",47.459999
"890","2015-02-09",47.09
"891","2015-02-10",47.740002
"892","2015-02-11",47.310001
"893","2015-02-12",47.389999
"894","2015-02-13",46.700001
"895","2015-02-17",47
"896","2015-02-18",46.939999
"897","2015-02-19",46.700001
"898","2015-02-20",46.380001
"899","2015-02-23",45.939999
"900","2015-02-24",45.939999
"901","2015-02-25",46.470001
"902","2015-02-26",47.259998
"903","2015-02-27",46.860001
"904","2015-03-02",46.790001
"905","2015-03-03",46.110001
"906","2015-03-04",45.41
"907","2015-03-05",46.490002
"908","2015-03-06",46.09
"909","2015-03-09",46.599998
"910","2015-03-10",46.700001
"911","2015-03-11",46.77
"912","2015-03-12",47.099998
"913","2015-03-13",47.52
"914","2015-03-16",47.669998
"915","2015-03-17",47.869999
"916","2015-03-18",48.490002
"917","2015-03-19",48.25
"918","2015-03-20",48.150002
"919","2015-03-23",48.189999
"920","2015-03-24",48.259998
"921","2015-03-25",47.84
"922","2015-03-26",47.869999
"923","2015-03-27",47.5
"924","2015-03-30",47.599998
"925","2015-03-31",47.560001
"926","2015-04-01",47.150002
"927","2015-04-02",47.32
"928","2015-04-06",47.709999
"929","2015-04-07",47.98
"930","2015-04-08",48.369999
"931","2015-04-09",49.110001
"932","2015-04-10",49.259998
"933","2015-04-13",49.389999
"934","2015-04-14",48.279999
"935","2015-04-15",48
"936","2015-04-16",48.110001
"937","2015-04-17",48
"938","2015-04-20",47.720001
"939","2015-04-21",47.509998
"940","2015-04-22",47.720001
"941","2015-04-23",51.509998
"942","2015-04-24",54.029999
"943","2015-04-27",53.5
"944","2015-04-28",52.650002
"945","2015-04-29",52.41
"946","2015-04-30",52.110001
"947","2015-05-01",52.43
"948","2015-05-04",51.990002
"949","2015-05-05",51.220001
"950","2015-05-06",50.48
"951","2015-05-07",50.639999
"952","2015-05-08",50.790001
"953","2015-05-11",51.400002
"954","2015-05-12",51.709999
"955","2015-05-13",51.23
"956","2015-05-14",52.330002
