"","date","BCOR"
"72","2007-04-17",27
"73","2007-04-18",26.700001
"74","2007-04-19",26.299999
"75","2007-04-20",26.4
"76","2007-04-23",26.559999
"77","2007-04-24",26.299999
"78","2007-04-25",27.01
"79","2007-04-26",27.709999
"80","2007-04-27",25.75
"81","2007-04-30",25.66
"82","2007-05-01",25.049999
"83","2007-05-02",25.17
"84","2007-05-03",25.74
"85","2007-05-04",25.49
"86","2007-05-07",25.77
"87","2007-05-08",25.870001
"88","2007-05-09",25.99
"89","2007-05-10",25.02
"90","2007-05-11",25.4
"91","2007-05-14",25
"92","2007-05-15",24.59
"93","2007-05-16",18.6
"94","2007-05-17",18.6
"95","2007-05-18",18.4
"96","2007-05-21",18.969999
"97","2007-05-22",19.52
"98","2007-05-23",20.33
"99","2007-05-24",20.190001
"100","2007-05-25",20.59
"101","2007-05-29",23.299999
"102","2007-05-30",24.040001
"103","2007-05-31",24.48
"104","2007-06-01",24.719999
"105","2007-06-04",24.5
"106","2007-06-05",24.440001
"107","2007-06-06",24.440001
"108","2007-06-07",23.33
"109","2007-06-08",24.02
"110","2007-06-11",24.040001
"111","2007-06-12",23.48
"112","2007-06-13",23.190001
"113","2007-06-14",23.48
"114","2007-06-15",23.74
"115","2007-06-18",22.65
"116","2007-06-19",22.719999
"117","2007-06-20",22.58
"118","2007-06-21",22.969999
"119","2007-06-22",22.719999
"120","2007-06-25",22.790001
"121","2007-06-26",22.93
"122","2007-06-27",23.290001
"123","2007-06-28",23.450001
"124","2007-06-29",23.209999
"125","2007-07-02",23.780001
"126","2007-07-03",23.799999
"127","2007-07-05",23.799999
"128","2007-07-06",23.57
"129","2007-07-09",23.58
"130","2007-07-10",23.290001
"131","2007-07-11",23.17
"132","2007-07-12",23.639999
"133","2007-07-13",23.559999
"134","2007-07-16",23.059999
"135","2007-07-17",23.190001
"136","2007-07-18",22.950001
"137","2007-07-19",23.35
"138","2007-07-20",23.110001
"139","2007-07-23",22.879999
"140","2007-07-24",22.02
"141","2007-07-25",21.99
"142","2007-07-26",21.17
"143","2007-07-27",20.74
"144","2007-07-30",20.83
"145","2007-07-31",20.82
"146","2007-08-01",21
"147","2007-08-02",20.93
"148","2007-08-03",20.07
"149","2007-08-06",19.76
"150","2007-08-07",19.799999
"151","2007-08-08",20.110001
"152","2007-08-09",16.76
"153","2007-08-10",15.16
"154","2007-08-13",14.87
"155","2007-08-14",15.1
"156","2007-08-15",14.8
"157","2007-08-16",15.28
"158","2007-08-17",15.03
"159","2007-08-20",15.25
"160","2007-08-21",14.81
"161","2007-08-22",14.9
"162","2007-08-23",15.23
"163","2007-08-24",15.37
"164","2007-08-27",14.94
"165","2007-08-28",14.46
"166","2007-08-29",14.39
"167","2007-08-30",13.98
"168","2007-08-31",14.01
"169","2007-09-04",13.73
"170","2007-09-05",13.38
"171","2007-09-06",13.56
"172","2007-09-07",13
"173","2007-09-10",12.88
"174","2007-09-11",13.02
"175","2007-09-12",12.81
"176","2007-09-13",12.68
"177","2007-09-14",13.25
"178","2007-09-17",17.379999
"179","2007-09-18",17.370001
"180","2007-09-19",17.49
"181","2007-09-20",17.27
"182","2007-09-21",17.68
"183","2007-09-24",17.41
"184","2007-09-25",16.82
"185","2007-09-26",16.73
"186","2007-09-27",16.93
"187","2007-09-28",17.559999
"188","2007-10-01",18
"189","2007-10-02",18.5
"190","2007-10-03",18.5
"191","2007-10-04",18.52
"192","2007-10-05",19.24
"193","2007-10-08",19.07
"194","2007-10-09",19.389999
"195","2007-10-10",18.51
"196","2007-10-11",18.139999
"197","2007-10-12",18.129999
"198","2007-10-15",19.780001
"199","2007-10-16",19.280001
"200","2007-10-17",18.98
"201","2007-10-18",18.82
"202","2007-10-19",19.049999
"203","2007-10-22",19.059999
"204","2007-10-23",18.940001
"205","2007-10-24",18.98
"206","2007-10-25",19.200001
"207","2007-10-26",19.58
"208","2007-10-29",19.25
"209","2007-10-30",19.25
"210","2007-10-31",19.33
"211","2007-11-01",18.77
"212","2007-11-02",18.83
"213","2007-11-05",19.43
"214","2007-11-06",19.629999
"215","2007-11-07",18.92
"216","2007-11-08",18.639999
"217","2007-11-09",18.52
"218","2007-11-12",17.93
"219","2007-11-13",18.040001
"220","2007-11-14",17.870001
"221","2007-11-15",18
"222","2007-11-16",18.01
"223","2007-11-19",17.51
"224","2007-11-20",17.58
"225","2007-11-21",17.190001
"226","2007-11-23",17.24
"227","2007-11-26",17.02
"228","2007-11-27",17.709999
"229","2007-11-28",18.139999
"230","2007-11-29",18.129999
"231","2007-11-30",17.809999
"232","2007-12-03",18.07
"233","2007-12-04",18.440001
"234","2007-12-05",18.790001
"235","2007-12-06",19.280001
"236","2007-12-07",18.91
"237","2007-12-10",18.98
"238","2007-12-11",18.57
"239","2007-12-12",18.549999
"240","2007-12-13",18.440001
"241","2007-12-14",18
"242","2007-12-17",17.440001
"243","2007-12-18",17.93
"244","2007-12-19",17.9
"245","2007-12-20",18.26
"246","2007-12-21",18.870001
"247","2007-12-24",19.07
"248","2007-12-26",18.959999
"249","2007-12-27",18.809999
"250","2007-12-28",18.9
"251","2007-12-31",18.799999
"252","2008-01-02",18.67
"253","2008-01-03",18.57
"254","2008-01-04",18.040001
"255","2008-01-07",17.799999
"256","2008-01-08",17.889999
"257","2008-01-09",8.61
"258","2008-01-10",8.98
"259","2008-01-11",9.13
"260","2008-01-14",9.61
"261","2008-01-15",9.04
"262","2008-01-16",9.34
"263","2008-01-17",9.22
"264","2008-01-18",8.99
"265","2008-01-22",8.95
"266","2008-01-23",9.15
"267","2008-01-24",9.24
"268","2008-01-25",9.2
"269","2008-01-28",9.37
"270","2008-01-29",9.44
"271","2008-01-30",9.27
"272","2008-01-31",9.51
"273","2008-02-01",9.98
"274","2008-02-04",10.27
"275","2008-02-05",9.78
"276","2008-02-06",9.87
"277","2008-02-07",9.83
"278","2008-02-08",9.62
"279","2008-02-11",9.95
"280","2008-02-12",10.01
"281","2008-02-13",10.43
"282","2008-02-14",10.38
"283","2008-02-15",10.4
"284","2008-02-19",10.37
"285","2008-02-20",10.36
"286","2008-02-21",10.22
"287","2008-02-22",10.35
"288","2008-02-25",10.37
"289","2008-02-26",10.58
"290","2008-02-27",10.68
"291","2008-02-28",10.35
"292","2008-02-29",10.19
"293","2008-03-03",10.1
"294","2008-03-04",10.16
"295","2008-03-05",10.24
"296","2008-03-06",10.47
"297","2008-03-07",10.41
"298","2008-03-10",10.25
"299","2008-03-11",10.66
"300","2008-03-12",10.51
"301","2008-03-13",10.73
"302","2008-03-14",10.95
"303","2008-03-17",10.82
"304","2008-03-18",11.21
"305","2008-03-19",11.06
"306","2008-03-20",11.37
"307","2008-03-24",11.25
"308","2008-03-25",10.8
"309","2008-03-26",11.26
"310","2008-03-27",11
"311","2008-03-28",10.93
"312","2008-03-31",11.57
"313","2008-04-01",12.2
"314","2008-04-02",12.41
"315","2008-04-03",12.52
"316","2008-04-04",12.47
"317","2008-04-07",12.36
"318","2008-04-08",12.18
"319","2008-04-09",11.92
"320","2008-04-10",11.9
"321","2008-04-11",11.69
"322","2008-04-14",11.56
"323","2008-04-15",11.75
"324","2008-04-16",12.07
"325","2008-04-17",11.74
"326","2008-04-18",11.87
"327","2008-04-21",11.75
"328","2008-04-22",11.5
"329","2008-04-23",11.34
"330","2008-04-24",11.7
"331","2008-04-25",11.52
"332","2008-04-28",12.03
"333","2008-04-29",11.89
"334","2008-04-30",12.06
"335","2008-05-01",10.38
"336","2008-05-02",10.32
"337","2008-05-05",10.17
"338","2008-05-06",10.07
"339","2008-05-07",9.91
"340","2008-05-08",9.79
"341","2008-05-09",9.62
"342","2008-05-12",9.64
"343","2008-05-13",9.53
"344","2008-05-14",9.46
"345","2008-05-15",9.77
"346","2008-05-16",9.72
"347","2008-05-19",9.5
"348","2008-05-20",9.51
"349","2008-05-21",9.27
"350","2008-05-22",9.2
"351","2008-05-23",9.07
"352","2008-05-27",9.13
"353","2008-05-28",8.94
"354","2008-05-29",9
"355","2008-05-30",9.13
"356","2008-06-02",8.95
"357","2008-06-03",8.79
"358","2008-06-04",8.83
"359","2008-06-05",9.04
"360","2008-06-06",9.08
"361","2008-06-09",8.86
"362","2008-06-10",8.84
"363","2008-06-11",8.73
"364","2008-06-12",8.81
"365","2008-06-13",8.96
"366","2008-06-16",9.15
"367","2008-06-17",9.23
"368","2008-06-18",9.23
"369","2008-06-19",9.32
"370","2008-06-20",9.17
"371","2008-06-23",8.95
"372","2008-06-24",8.84
"373","2008-06-25",8.95
"374","2008-06-26",8.61
"375","2008-06-27",8.54
"376","2008-06-30",8.33
"377","2008-07-01",8.42
"378","2008-07-02",8.25
"379","2008-07-03",8.26
"380","2008-07-07",8.12
"381","2008-07-08",8.59
"382","2008-07-09",8.43
"383","2008-07-10",8.5
"384","2008-07-11",8.49
"385","2008-07-14",8.44
"386","2008-07-15",8.32
"387","2008-07-16",8.65
"388","2008-07-17",8.72
"389","2008-07-18",8.56
"390","2008-07-21",8.7
"391","2008-07-22",8.99
"392","2008-07-23",9
"393","2008-07-24",9.02
"394","2008-07-25",9.11
"395","2008-07-28",8.94
"396","2008-07-29",9.14
"397","2008-07-30",9.18
"398","2008-07-31",9.44
"399","2008-08-01",9.39
"400","2008-08-04",9.02
"401","2008-08-05",8.84
"402","2008-08-06",10.7
"403","2008-08-07",10.95
"404","2008-08-08",11.25
"405","2008-08-11",11.49
"406","2008-08-12",11.62
"407","2008-08-13",11.37
"408","2008-08-14",11.36
"409","2008-08-15",11.64
"410","2008-08-18",11.43
"411","2008-08-19",11.51
"412","2008-08-20",11.6
"413","2008-08-21",11.62
"414","2008-08-22",11.82
"415","2008-08-25",11.63
"416","2008-08-26",11.63
"417","2008-08-27",11.64
"418","2008-08-28",11.81
"419","2008-08-29",11.7
"420","2008-09-02",11.48
"421","2008-09-03",11.31
"422","2008-09-04",10.82
"423","2008-09-05",10.96
"424","2008-09-08",11.11
"425","2008-09-09",11.08
"426","2008-09-10",11.18
"427","2008-09-11",11.28
"428","2008-09-12",11.3
"429","2008-09-15",10.97
"430","2008-09-16",11.07
"431","2008-09-17",10.59
"432","2008-09-18",11.1
"433","2008-09-19",11.6
"434","2008-09-22",11.66
"435","2008-09-23",11.33
"436","2008-09-24",11.17
"437","2008-09-25",11.25
"438","2008-09-26",11.29
"439","2008-09-29",10.77
"440","2008-09-30",10.85
"441","2008-10-01",10.69
"442","2008-10-02",10.48
"443","2008-10-03",10.11
"444","2008-10-06",9.66
"445","2008-10-07",9.29
"446","2008-10-08",9.13
"447","2008-10-09",8.7
"448","2008-10-10",9
"449","2008-10-13",9.14
"450","2008-10-14",9.03
"451","2008-10-15",8.44
"452","2008-10-16",8.96
"453","2008-10-17",8.72
"454","2008-10-20",9
"455","2008-10-21",8.66
"456","2008-10-22",8.53
"457","2008-10-23",8.7
"458","2008-10-24",8.17
"459","2008-10-27",7.65
"460","2008-10-28",8.08
"461","2008-10-29",8.17
"462","2008-10-30",8.44
"463","2008-10-31",8.57
"464","2008-11-03",8.37
"465","2008-11-04",8.74
"466","2008-11-05",8.4
"467","2008-11-06",7.71
"468","2008-11-07",7.5
"469","2008-11-10",7.49
"470","2008-11-11",7.5
"471","2008-11-12",7.13
"472","2008-11-13",7.68
"473","2008-11-14",7.32
"474","2008-11-17",7.26
"475","2008-11-18",7.41
"476","2008-11-19",7
"477","2008-11-20",6.57
"478","2008-11-21",7.05
"479","2008-11-24",7.48
"480","2008-11-25",7.45
"481","2008-11-26",7.58
"482","2008-11-28",7.81
"483","2008-12-01",6.98
"484","2008-12-02",7.49
"485","2008-12-03",7.63
"486","2008-12-04",7.45
"487","2008-12-05",7.6
"488","2008-12-08",7.92
"489","2008-12-09",7.72
"490","2008-12-10",7.82
"491","2008-12-11",7.52
"492","2008-12-12",7.81
"493","2008-12-15",7.53
"494","2008-12-16",7.83
"495","2008-12-17",7.82
"496","2008-12-18",7.51
"497","2008-12-19",7.65
"498","2008-12-22",7.38
"499","2008-12-23",7.26
"500","2008-12-24",7.25
"501","2008-12-26",7.42
"502","2008-12-29",7.27
"503","2008-12-30",7.37
"504","2008-12-31",7.55
"505","2009-01-02",7.74
"506","2009-01-05",7.66
"507","2009-01-06",7.82
"508","2009-01-07",7.55
"509","2009-01-08",7.89
"510","2009-01-09",7.56
"511","2009-01-12",7.33
"512","2009-01-13",7.53
"513","2009-01-14",7.31
"514","2009-01-15",7.55
"515","2009-01-16",7.5
"516","2009-01-20",7
"517","2009-01-21",7.4
"518","2009-01-22",7.43
"519","2009-01-23",7.5
"520","2009-01-26",7.85
"521","2009-01-27",7.94
"522","2009-01-28",8.2
"523","2009-01-29",8
"524","2009-01-30",8.01
"525","2009-02-02",8.18
"526","2009-02-03",8.21
"527","2009-02-04",8.25
"528","2009-02-05",8.21
"529","2009-02-06",8.29
"530","2009-02-09",8.29
"531","2009-02-10",8
"532","2009-02-11",8.27
"533","2009-02-12",6.63
"534","2009-02-13",6.44
"535","2009-02-17",6.02
"536","2009-02-18",5.8
"537","2009-02-19",5.61
"538","2009-02-20",5.39
"539","2009-02-23",5.34
"540","2009-02-24",5.53
"541","2009-02-25",5.35
"542","2009-02-26",5.25
"543","2009-02-27",5.29
"544","2009-03-02",5.25
"545","2009-03-03",5.22
"546","2009-03-04",5.27
"547","2009-03-05",5.26
"548","2009-03-06",5.28
"549","2009-03-09",5.25
"550","2009-03-10",5.55
"551","2009-03-11",5.45
"552","2009-03-12",5.59
"553","2009-03-13",5.5
"554","2009-03-16",5.36
"555","2009-03-17",5.58
"556","2009-03-18",5.83
"557","2009-03-19",5.4
"558","2009-03-20",5.3
"559","2009-03-23",5.95
"560","2009-03-24",5.78
"561","2009-03-25",5.82
"562","2009-03-26",5.99
"563","2009-03-27",5.4
"564","2009-03-30",5.23
"565","2009-03-31",5.2
"566","2009-04-01",5.3
"567","2009-04-02",5.88
"568","2009-04-03",5.88
"569","2009-04-06",5.74
"570","2009-04-07",5.37
"571","2009-04-08",5.44
"572","2009-04-09",5.85
"573","2009-04-13",5.94
"574","2009-04-14",6.01
"575","2009-04-15",6.23
"576","2009-04-16",6.77
"577","2009-04-17",6.76
"578","2009-04-20",6.44
"579","2009-04-21",6.81
"580","2009-04-22",6.58
"581","2009-04-23",6.52
"582","2009-04-24",6.71
"583","2009-04-27",6.58
"584","2009-04-28",6.66
"585","2009-04-29",6.88
"586","2009-04-30",6.63
"587","2009-05-01",6.56
"588","2009-05-04",6.61
"589","2009-05-05",6.9
"590","2009-05-06",7.2
"591","2009-05-07",6.68
"592","2009-05-08",7
"593","2009-05-11",7.1
"594","2009-05-12",7.22
"595","2009-05-13",6.89
"596","2009-05-14",7.07
"597","2009-05-15",7.19
"598","2009-05-18",7.4
"599","2009-05-19",7.27
"600","2009-05-20",7.07
"601","2009-05-21",6.97
"602","2009-05-22",6.83
"603","2009-05-26",7.28
"604","2009-05-27",6.94
"605","2009-05-28",6.92
"606","2009-05-29",7
"607","2009-06-01",7.13
"608","2009-06-02",7.08
"609","2009-06-03",7.03
"610","2009-06-04",7.19
"611","2009-06-05",7.13
"612","2009-06-08",7.06
"613","2009-06-09",7.3
"614","2009-06-10",7.04
"615","2009-06-11",7.13
"616","2009-06-12",7.21
"617","2009-06-15",6.89
"618","2009-06-16",6.8
"619","2009-06-17",7.07
"620","2009-06-18",7
"621","2009-06-19",6.91
"622","2009-06-22",6.68
"623","2009-06-23",6.53
"624","2009-06-24",6.69
"625","2009-06-25",6.87
"626","2009-06-26",7
"627","2009-06-29",6.81
"628","2009-06-30",6.63
"629","2009-07-01",6.95
"630","2009-07-02",6.62
"631","2009-07-06",6.67
"632","2009-07-07",6.87
"633","2009-07-08",6.72
"634","2009-07-09",6.74
"635","2009-07-10",6.71
"636","2009-07-13",6.83
"637","2009-07-14",6.94
"638","2009-07-15",7.17
"639","2009-07-16",7.3
"640","2009-07-17",7.22
"641","2009-07-20",7.31
"642","2009-07-21",7.17
"643","2009-07-22",7.39
"644","2009-07-23",7.65
"645","2009-07-24",7.6
"646","2009-07-27",7.61
"647","2009-07-28",7.33
"648","2009-07-29",7.23
"649","2009-07-30",7.37
"650","2009-07-31",7.32
"651","2009-08-03",7.55
"652","2009-08-04",7.32
"653","2009-08-05",7.31
"654","2009-08-06",8.14
"655","2009-08-07",8.34
"656","2009-08-10",8.4
"657","2009-08-11",8.31
"658","2009-08-12",8.61
"659","2009-08-13",8.67
"660","2009-08-14",8.58
"661","2009-08-17",8.54
"662","2009-08-18",8.41
"663","2009-08-19",8.32
"664","2009-08-20",8.31
"665","2009-08-21",8.36
"666","2009-08-24",8.45
"667","2009-08-25",8.37
"668","2009-08-26",8.24
"669","2009-08-27",8.28
"670","2009-08-28",8.13
"671","2009-08-31",8.1
"672","2009-09-01",8.02
"673","2009-09-02",8.08
"674","2009-09-03",8.15
"675","2009-09-04",8.25
"676","2009-09-08",8.25
"677","2009-09-09",8.17
"678","2009-09-10",8.34
"679","2009-09-11",8.22
"680","2009-09-14",8.21
"681","2009-09-15",8.23
"682","2009-09-16",8.25
"683","2009-09-17",8.23
"684","2009-09-18",8.2
"685","2009-09-21",8.15
"686","2009-09-22",8.09
"687","2009-09-23",8.06
"688","2009-09-24",8.14
"689","2009-09-25",7.82
"690","2009-09-28",7.82
"691","2009-09-29",7.75
"692","2009-09-30",7.72
"693","2009-10-01",7.71
"694","2009-10-02",7.66
"695","2009-10-05",7.59
"696","2009-10-06",7.57
"697","2009-10-07",7.56
"698","2009-10-08",7.5
"699","2009-10-09",7.46
"700","2009-10-12",7.45
"701","2009-10-13",7.51
"702","2009-10-14",8.13
"703","2009-10-15",8.17
"704","2009-10-16",8.14
"705","2009-10-19",8.63
"706","2009-10-20",8.73
"707","2009-10-21",8.69
"708","2009-10-22",8.87
"709","2009-10-23",8.85
"710","2009-10-26",8.74
"711","2009-10-27",8.67
"712","2009-10-28",8.3
"713","2009-10-29",8.6
"714","2009-10-30",8.57
"715","2009-11-02",8.36
"716","2009-11-03",8.37
"717","2009-11-04",8.05
"718","2009-11-05",8.25
"719","2009-11-06",8.42
"720","2009-11-09",8.4
"721","2009-11-10",8.41
"722","2009-11-11",8.43
"723","2009-11-12",8.29
"724","2009-11-13",8.37
"725","2009-11-16",8.44
"726","2009-11-17",8.47
"727","2009-11-18",8.37
"728","2009-11-19",8.21
"729","2009-11-20",8.27
"730","2009-11-23",8.32
"731","2009-11-24",8.3
"732","2009-11-25",8.25
"733","2009-11-27",8.05
"734","2009-11-30",8.18
"735","2009-12-01",8.26
"736","2009-12-02",8.28
"737","2009-12-03",8.17
"738","2009-12-04",8.35
"739","2009-12-07",8.37
"740","2009-12-08",8.29
"741","2009-12-09",8.29
"742","2009-12-10",8.23
"743","2009-12-11",8.26
"744","2009-12-14",8.28
"745","2009-12-15",8.21
"746","2009-12-16",8.2
"747","2009-12-17",8.13
"748","2009-12-18",8.08
"749","2009-12-21",8.35
"750","2009-12-22",8.36
"751","2009-12-23",8.42
"752","2009-12-24",8.41
"753","2009-12-28",8.29
"754","2009-12-29",8.37
"755","2009-12-30",8.44
"756","2009-12-31",8.57
"757","2010-01-04",9.08
"758","2010-01-05",9.1
"759","2010-01-06",9.52
"760","2010-01-07",11.59
"761","2010-01-08",11.23
"762","2010-01-11",11.42
"763","2010-01-12",11.08
"764","2010-01-13",11.47
"765","2010-01-14",11.31
"766","2010-01-15",11.02
"767","2010-01-19",11.16
"768","2010-01-20",10.83
"769","2010-01-21",10.65
"770","2010-01-22",10.16
"771","2010-01-25",10.3
"772","2010-01-26",9.93
"773","2010-01-27",10.01
"774","2010-01-28",9.73
"775","2010-01-29",9.27
"776","2010-02-01",9.52
"777","2010-02-02",9.98
"778","2010-02-03",10.47
"779","2010-02-04",10.21
"780","2010-02-05",10.27
"781","2010-02-08",10.36
"782","2010-02-09",10.08
"783","2010-02-10",10.23
"784","2010-02-11",10.2
"785","2010-02-12",10.09
"786","2010-02-16",10.21
"787","2010-02-17",10.28
"788","2010-02-18",10.37
"789","2010-02-19",10.35
"790","2010-02-22",10.32
"791","2010-02-23",10.48
"792","2010-02-24",10.49
"793","2010-02-25",10.38
"794","2010-02-26",10.08
"795","2010-03-01",11.31
"796","2010-03-02",10.99
"797","2010-03-03",10.6
"798","2010-03-04",10.88
"799","2010-03-05",11.2
"800","2010-03-08",11.58
"801","2010-03-09",11.78
"802","2010-03-10",11.82
"803","2010-03-11",11.65
"804","2010-03-12",11.55
"805","2010-03-15",11.55
"806","2010-03-16",11.45
"807","2010-03-17",11.47
"808","2010-03-18",11.46
"809","2010-03-19",11.21
"810","2010-03-22",11.33
"811","2010-03-23",11.41
"812","2010-03-24",11.48
"813","2010-03-25",11.25
"814","2010-03-26",10.89
"815","2010-03-29",10.78
"816","2010-03-30",10.97
"817","2010-03-31",11.05
"818","2010-04-01",11.01
"819","2010-04-05",11.34
"820","2010-04-06",11.29
"821","2010-04-07",10.99
"822","2010-04-08",11.12
"823","2010-04-09",11.02
"824","2010-04-12",10.99
"825","2010-04-13",11.08
"826","2010-04-14",11.15
"827","2010-04-15",11.15
"828","2010-04-16",10.81
"829","2010-04-19",10.23
"830","2010-04-20",10.29
"831","2010-04-21",10.26
"832","2010-04-22",10.19
"833","2010-04-23",10.48
"834","2010-04-26",10.66
"835","2010-04-27",10.53
"836","2010-04-28",10.51
"837","2010-04-29",10.86
"838","2010-04-30",10.47
"839","2010-05-03",10.9
"840","2010-05-04",10.35
"841","2010-05-05",9.66
"842","2010-05-06",9.34
"843","2010-05-07",8.78
"844","2010-05-10",8.96
"845","2010-05-11",8.74
"846","2010-05-12",8.8
"847","2010-05-13",8.71
"848","2010-05-14",8.53
"849","2010-05-17",8.6
"850","2010-05-18",8.37
"851","2010-05-19",8.46
"852","2010-05-20",7.98
"853","2010-05-21",8.08
"854","2010-05-24",8.24
"855","2010-05-25",8.04
"856","2010-05-26",7.95
"857","2010-05-27",8.34
"858","2010-05-28",8.23
"859","2010-06-01",7.92
"860","2010-06-02",8.02
"861","2010-06-03",8.08
"862","2010-06-04",7.75
"863","2010-06-07",7.68
"864","2010-06-08",7.65
"865","2010-06-09",7.52
"866","2010-06-10",7.73
"867","2010-06-11",7.95
"868","2010-06-14",7.74
"869","2010-06-15",7.99
"870","2010-06-16",7.98
"871","2010-06-17",7.89
"872","2010-06-18",7.8
"873","2010-06-21",7.74
"874","2010-06-22",7.62
"875","2010-06-23",7.68
"876","2010-06-24",7.6
"877","2010-06-25",7.93
"878","2010-06-28",7.83
"879","2010-06-29",7.56
"880","2010-06-30",7.52
"881","2010-07-01",7.53
"882","2010-07-02",7.36
"883","2010-07-06",7.33
"884","2010-07-07",7.42
"885","2010-07-08",7.36
"886","2010-07-09",7.74
"887","2010-07-12",7.54
"888","2010-07-13",8.12
"889","2010-07-14",7.95
"890","2010-07-15",7.87
"891","2010-07-16",7.51
"892","2010-07-19",7.57
"893","2010-07-20",7.8
"894","2010-07-21",7.54
"895","2010-07-22",7.64
"896","2010-07-23",7.93
"897","2010-07-26",8.23
"898","2010-07-27",8.08
"899","2010-07-28",7.92
"900","2010-07-29",7.99
"901","2010-07-30",7.83
"902","2010-08-02",8.02
"903","2010-08-03",7.71
"904","2010-08-04",7.72
"905","2010-08-05",7.47
"906","2010-08-06",7.47
"907","2010-08-09",7.32
"908","2010-08-10",7.22
"909","2010-08-11",7.03
"910","2010-08-12",6.99
"911","2010-08-13",6.86
"912","2010-08-16",6.97
"913","2010-08-17",7.03
"914","2010-08-18",6.97
"915","2010-08-19",6.81
"916","2010-08-20",6.9
"917","2010-08-23",6.81
"918","2010-08-24",6.69
"919","2010-08-25",6.78
"920","2010-08-26",6.99
"921","2010-08-27",7.04
"922","2010-08-30",6.76
"923","2010-08-31",6.99
"924","2010-09-01",7.13
"925","2010-09-02",7.16
"926","2010-09-03",7.17
"927","2010-09-07",7.08
"928","2010-09-08",7.13
"929","2010-09-09",7.19
"930","2010-09-10",7.1
"931","2010-09-13",7.19
"932","2010-09-14",7.16
"933","2010-09-15",7.33
"934","2010-09-16",7.45
"935","2010-09-17",7.4
"936","2010-09-20",8.26
"937","2010-09-21",8.21
"938","2010-09-22",8.09
"939","2010-09-23",8.12
"940","2010-09-24",8.39
"941","2010-09-27",8.53
"942","2010-09-28",8.73
"943","2010-09-29",8.69
"944","2010-09-30",8.66
"945","2010-10-01",8.84
"946","2010-10-04",8.6
"947","2010-10-05",8.81
"948","2010-10-06",8.6
"949","2010-10-07",8.51
"950","2010-10-08",8.6
"951","2010-10-11",8.43
"952","2010-10-12",8.46
"953","2010-10-13",8.21
"954","2010-10-14",8.31
"955","2010-10-15",8.32
"956","2010-10-18",8.54
"957","2010-10-19",8.27
"958","2010-10-20",8.41
"959","2010-10-21",8.36
"960","2010-10-22",8.49
"961","2010-10-25",8.62
"962","2010-10-26",8.7
"963","2010-10-27",8.71
"964","2010-10-28",8.45
"965","2010-10-29",8.44
"966","2010-11-01",8.39
"967","2010-11-02",8.89
"968","2010-11-03",9.1
"969","2010-11-04",9.18
"970","2010-11-05",7.7
"971","2010-11-08",7.77
"972","2010-11-09",7.63
"973","2010-11-10",7.74
"974","2010-11-11",7.71
"975","2010-11-12",7.76
"976","2010-11-15",7.78
"977","2010-11-16",7.7
"978","2010-11-17",7.7
"979","2010-11-18",7.77
"980","2010-11-19",7.71
"981","2010-11-22",7.69
"982","2010-11-23",7.65
"983","2010-11-24",7.84
"984","2010-11-26",7.79
"985","2010-11-29",7.74
"986","2010-11-30",7.72
"987","2010-12-01",7.77
"988","2010-12-02",7.76
"989","2010-12-03",7.65
"990","2010-12-06",7.67
"991","2010-12-07",7.69
"992","2010-12-08",7.65
"993","2010-12-09",7.74
"994","2010-12-10",7.84
