"","date","APVO"
"86","2016-11-17",27.16
"87","2016-11-18",28.42
"88","2016-11-21",28.42
"89","2016-11-22",28.559999
"90","2016-11-23",28.280001
"91","2016-11-25",28.139999
"92","2016-11-28",25.9
"93","2016-11-29",26.6
"94","2016-11-30",26.6
"95","2016-12-01",26.040001
"96","2016-12-02",26.6
"97","2016-12-05",27.02
"98","2016-12-06",26.879999
"99","2016-12-07",26.040001
"100","2016-12-08",27.719999
"101","2016-12-09",27.860001
"102","2016-12-12",27.719999
"103","2016-12-13",28.139999
"104","2016-12-14",27.02
"105","2016-12-15",25.620001
"106","2016-12-16",30.1
"107","2016-12-19",27.58
"108","2016-12-20",30.24
"109","2016-12-21",30.1
"110","2016-12-22",29.82
"111","2016-12-23",30.799999
"112","2016-12-27",31.780001
"113","2016-12-28",31.08
"114","2016-12-29",33.32
"115","2016-12-30",34.16
"116","2017-01-03",35
"117","2017-01-04",40.040001
"118","2017-01-05",39.900002
"119","2017-01-06",36.959999
"120","2017-01-09",35.700001
"121","2017-01-10",37.099998
"122","2017-01-11",35.560001
"123","2017-01-12",34.860001
"124","2017-01-13",35.98
"125","2017-01-17",36.400002
"126","2017-01-18",37.52
"127","2017-01-19",36.119999
"128","2017-01-20",32.900002
"129","2017-01-23",32.200001
"130","2017-01-24",30.52
"131","2017-01-25",28.42
"132","2017-01-26",28.84
"133","2017-01-27",28.700001
"134","2017-01-30",28.42
"135","2017-01-31",27.860001
"136","2017-02-01",27.860001
"137","2017-02-02",27.58
"138","2017-02-03",26.879999
"139","2017-02-06",27.299999
"140","2017-02-07",27.58
"141","2017-02-08",26.74
"142","2017-02-09",27.299999
"143","2017-02-10",27.299999
"144","2017-02-13",26.879999
"145","2017-02-14",26.18
"146","2017-02-15",27.299999
"147","2017-02-16",31.360001
"148","2017-02-17",29.82
"149","2017-02-21",29.540001
"150","2017-02-22",26.6
"151","2017-02-23",27.58
"152","2017-02-24",27.440001
"153","2017-02-27",28.98
"154","2017-02-28",28
"155","2017-03-01",28.280001
"156","2017-03-02",27.299999
"157","2017-03-03",26.879999
"158","2017-03-06",26.459999
"159","2017-03-07",25.9
"160","2017-03-08",25.48
"161","2017-03-09",25.200001
"162","2017-03-10",24.92
"163","2017-03-13",25.48
"164","2017-03-14",27.860001
"165","2017-03-15",26.32
"166","2017-03-16",26.6
"167","2017-03-17",27.299999
"168","2017-03-20",27.02
"169","2017-03-21",25.620001
"170","2017-03-22",26.18
"171","2017-03-23",25.9
"172","2017-03-24",25.48
"173","2017-03-27",26.18
"174","2017-03-28",26.32
"175","2017-03-29",26.879999
"176","2017-03-30",27.440001
"177","2017-03-31",28.84
"178","2017-04-03",29.120001
"179","2017-04-04",27.860001
"180","2017-04-05",26.459999
"181","2017-04-06",26.18
"182","2017-04-07",26.18
"183","2017-04-10",26.040001
"184","2017-04-11",26.040001
"185","2017-04-12",26.18
"186","2017-04-13",26.74
"187","2017-04-17",27.02
"188","2017-04-18",27.299999
"189","2017-04-19",28
"190","2017-04-20",28.42
"191","2017-04-21",27.16
"192","2017-04-24",27.16
"193","2017-04-25",27.58
"194","2017-04-26",27.58
"195","2017-04-27",28
"196","2017-04-28",28
"197","2017-05-01",28.280001
"198","2017-05-02",28.98
"199","2017-05-03",28.84
"200","2017-05-04",29.4
"201","2017-05-05",29.4
"202","2017-05-08",29.120001
"203","2017-05-09",28.84
"204","2017-05-10",28.84
"205","2017-05-11",28.98
"206","2017-05-12",28.98
"207","2017-05-15",28.98
"208","2017-05-16",29.120001
"209","2017-05-17",28.84
"210","2017-05-18",28.98
"211","2017-05-19",29.120001
"212","2017-05-22",29.26
"213","2017-05-23",28.98
"214","2017-05-24",29.4
"215","2017-05-25",29.68
"216","2017-05-26",29.540001
"217","2017-05-30",29.4
"218","2017-05-31",29.540001
"219","2017-06-01",30.1
"220","2017-06-02",30.24
"221","2017-06-05",27.860001
"222","2017-06-06",28.84
"223","2017-06-07",28.139999
"224","2017-06-08",28.42
"225","2017-06-09",28.42
"226","2017-06-12",28
"227","2017-06-13",28.98
"228","2017-06-14",30.24
"229","2017-06-15",29.4
"230","2017-06-16",28.559999
"231","2017-06-19",30.1
"232","2017-06-20",30.799999
"233","2017-06-21",33.880001
"234","2017-06-22",35.419998
"235","2017-06-23",32.060001
"236","2017-06-26",31.219999
"237","2017-06-27",30.24
"238","2017-06-28",30.52
"239","2017-06-29",28.280001
"240","2017-06-30",28.98
"241","2017-07-03",28.700001
"242","2017-07-05",28.139999
"243","2017-07-06",26.879999
"244","2017-07-07",26.74
"245","2017-07-10",25.059999
"246","2017-07-11",25.48
"247","2017-07-12",25.34
"248","2017-07-13",25.34
"249","2017-07-14",24.92
"250","2017-07-17",24.92
"251","2017-07-18",24.639999
"252","2017-07-19",24.08
"253","2017-07-20",23.66
"254","2017-07-21",25.48
"255","2017-07-24",26.18
"256","2017-07-25",27.299999
"257","2017-07-26",26.32
"258","2017-07-27",26.6
"259","2017-07-28",26.879999
"260","2017-07-31",25.76
"261","2017-08-01",25.620001
"262","2017-08-02",24.780001
"263","2017-08-03",24.639999
"264","2017-08-04",26.18
"265","2017-08-07",24.780001
"266","2017-08-08",24.08
"267","2017-08-09",22.68
"268","2017-08-10",24.5
"269","2017-08-11",23.52
"270","2017-08-14",23.799999
"271","2017-08-15",24.08
"272","2017-08-16",24.08
"273","2017-08-17",23.379999
"274","2017-08-18",23.379999
"275","2017-08-21",22.26
"276","2017-08-22",21.559999
"277","2017-08-23",20.440001
"278","2017-08-24",18.76
"279","2017-08-25",17.780001
"280","2017-08-28",16.66
"281","2017-08-29",18.76
"282","2017-08-30",17.639999
"283","2017-08-31",18.620001
"284","2017-09-01",29.540001
"285","2017-09-05",30.379999
"286","2017-09-06",27.16
"287","2017-09-07",26.459999
"288","2017-09-08",25.9
"289","2017-09-11",26.040001
"290","2017-09-12",24.780001
"291","2017-09-13",25.34
"292","2017-09-14",26.74
"293","2017-09-15",29.540001
"294","2017-09-18",28.42
"295","2017-09-19",28.559999
"296","2017-09-20",27.860001
"297","2017-09-21",27.299999
"298","2017-09-22",27.299999
"299","2017-09-25",28.42
"300","2017-09-26",29.82
"301","2017-09-27",30.940001
"302","2017-09-28",30.24
"303","2017-09-29",32.060001
"304","2017-10-02",30.799999
"305","2017-10-03",31.360001
"306","2017-10-04",32.48
"307","2017-10-05",38.220001
"308","2017-10-06",37.799999
"309","2017-10-09",35.279999
"310","2017-10-10",36.82
"311","2017-10-11",36.119999
"312","2017-10-12",34.580002
"313","2017-10-13",34.02
"314","2017-10-16",31.92
"315","2017-10-17",33.740002
"316","2017-10-18",32.48
"317","2017-10-19",33.32
"318","2017-10-20",33.040001
"319","2017-10-23",32.34
"320","2017-10-24",34.02
"321","2017-10-25",33.880001
"322","2017-10-26",37.380001
"323","2017-10-27",38.919998
"324","2017-10-30",36.82
"325","2017-10-31",39.970001
"326","2017-11-01",38.779999
"327","2017-11-02",37.380001
"328","2017-11-03",38.919998
"329","2017-11-06",43.540001
"330","2017-11-07",40.32
"331","2017-11-08",40.040001
"332","2017-11-09",42.560001
"333","2017-11-10",42.279999
"334","2017-11-13",36.959999
"335","2017-11-14",36.82
"336","2017-11-15",38.5
"337","2017-11-16",39.900002
"338","2017-11-17",40.18
"339","2017-11-20",39.900002
"340","2017-11-21",40.459999
"341","2017-11-22",42.84
"342","2017-11-24",43.400002
"343","2017-11-27",41.580002
"344","2017-11-28",41.580002
"345","2017-11-29",41.720001
"346","2017-11-30",42.139999
"347","2017-12-01",41.860001
"348","2017-12-04",48.299999
"349","2017-12-05",48.720001
"350","2017-12-06",52.5
"351","2017-12-07",52.779999
"352","2017-12-08",59.220001
"353","2017-12-11",55.860001
"354","2017-12-12",54.599998
"355","2017-12-13",58.66
"356","2017-12-14",55.720001
"357","2017-12-15",58.52
"358","2017-12-18",56.98
"359","2017-12-19",56.139999
"360","2017-12-20",57.82
"361","2017-12-21",59.360001
"362","2017-12-22",58.52
"363","2017-12-26",59.639999
"364","2017-12-27",58.66
"365","2017-12-28",59.220001
"366","2017-12-29",59.360001
"367","2018-01-02",66.5
"368","2018-01-03",65.099998
"369","2018-01-04",65.239998
"370","2018-01-05",65.519997
"371","2018-01-08",59.919998
"372","2018-01-09",61.599998
"373","2018-01-10",63.279999
"374","2018-01-11",62.580002
"375","2018-01-12",61.599998
"376","2018-01-16",44.029999
"377","2018-01-17",48.439999
"378","2018-01-18",46.759998
"379","2018-01-19",46.619999
"380","2018-01-22",49.98
"381","2018-01-23",49.279999
"382","2018-01-24",47.599998
"383","2018-01-25",46.900002
"384","2018-01-26",47.18
"385","2018-01-29",50.68
"386","2018-01-30",47.599998
"387","2018-01-31",47.459999
"388","2018-02-01",47.18
"389","2018-02-02",45.360001
"390","2018-02-05",42.84
"391","2018-02-06",42
"392","2018-02-07",44.52
"393","2018-02-08",42.139999
"394","2018-02-09",43.119999
"395","2018-02-12",44.099998
"396","2018-02-13",45.779999
"397","2018-02-14",47.040001
"398","2018-02-15",46.34
"399","2018-02-16",46.060001
"400","2018-02-20",45.639999
"401","2018-02-21",43.959999
"402","2018-02-22",45.779999
"403","2018-02-23",45.919998
"404","2018-02-26",46.200001
"405","2018-02-27",46.759998
"406","2018-02-28",44.380001
"407","2018-03-01",42.560001
"408","2018-03-02",44.66
"409","2018-03-05",43.959999
"410","2018-03-06",42.560001
"411","2018-03-07",43.119999
"412","2018-03-08",42.139999
"413","2018-03-09",43.82
"414","2018-03-12",45.080002
"415","2018-03-13",47.32
"416","2018-03-14",42.419998
"417","2018-03-15",42.419998
"418","2018-03-16",41.439999
"419","2018-03-19",40.880001
"420","2018-03-20",40.040001
"421","2018-03-21",42.98
"422","2018-03-22",41.720001
"423","2018-03-23",42.700001
"424","2018-03-26",44.799999
"425","2018-03-27",45.080002
"426","2018-03-28",47.040001
"427","2018-03-29",45.779999
"428","2018-04-02",44.240002
"429","2018-04-03",46.48
"430","2018-04-04",48.720001
"431","2018-04-05",48.02
"432","2018-04-06",44.380001
"433","2018-04-09",46.200001
"434","2018-04-10",45.919998
"435","2018-04-11",53.060001
"436","2018-04-12",57.400002
"437","2018-04-13",52.919998
"438","2018-04-16",62.439999
"439","2018-04-17",60.34
"440","2018-04-18",62.439999
"441","2018-04-19",60.200001
"442","2018-04-20",59.919998
"443","2018-04-23",58.66
"444","2018-04-24",58.799999
"445","2018-04-25",59.080002
"446","2018-04-26",62.16
"447","2018-04-27",61.880001
"448","2018-04-30",62.02
"449","2018-05-01",60.900002
"450","2018-05-02",61.32
"451","2018-05-03",57.68
"452","2018-05-04",59.919998
"453","2018-05-07",60.759998
"454","2018-05-08",58.939999
"455","2018-05-09",61.040001
"456","2018-05-10",69.720001
"457","2018-05-11",69.860001
"458","2018-05-14",69.580002
"459","2018-05-15",81.480003
"460","2018-05-16",79.379997
"461","2018-05-17",83.160004
"462","2018-05-18",79.379997
"463","2018-05-21",78.540001
"464","2018-05-22",78.959999
"465","2018-05-23",77.699997
"466","2018-05-24",76.440002
"467","2018-05-25",76.019997
"468","2018-05-29",76.860001
"469","2018-05-30",76.160004
"470","2018-05-31",77.839996
"471","2018-06-01",76.860001
"472","2018-06-04",74.900002
"473","2018-06-05",74.620003
"474","2018-06-06",72.940002
"475","2018-06-07",71.260002
"476","2018-06-08",70.139999
"477","2018-06-11",71.540001
"478","2018-06-12",70.980003
"479","2018-06-13",73.360001
"480","2018-06-14",70.559998
"481","2018-06-15",69.160004
"482","2018-06-18",69.720001
"483","2018-06-19",68.32
"484","2018-06-20",71.82
"485","2018-06-21",79.099998
"486","2018-06-22",77.559998
"487","2018-06-25",74.199997
"488","2018-06-26",77.139999
"489","2018-06-27",72.800003
"490","2018-06-28",70.839996
"491","2018-06-29",69.860001
"492","2018-07-02",71.260002
"493","2018-07-03",69.860001
"494","2018-07-05",69.440002
"495","2018-07-06",71.260002
"496","2018-07-09",72.379997
"497","2018-07-10",70.139999
"498","2018-07-11",71.120003
"499","2018-07-12",70.839996
"500","2018-07-13",69.580002
"501","2018-07-16",64.260002
"502","2018-07-17",66.360001
"503","2018-07-18",66.220001
"504","2018-07-19",69.160004
"505","2018-07-20",68.599998
"506","2018-07-23",69.160004
"507","2018-07-24",67.059998
"508","2018-07-25",70.699997
"509","2018-07-26",69.720001
"510","2018-07-27",66.779999
"511","2018-07-30",61.459999
"512","2018-07-31",59.080002
"513","2018-08-01",60.34
"514","2018-08-02",61.32
"515","2018-08-03",62.299999
"516","2018-08-06",63
"517","2018-08-07",63.139999
"518","2018-08-08",63
"519","2018-08-09",63
"520","2018-08-10",67.620003
"521","2018-08-13",70.419998
"522","2018-08-14",73.779999
"523","2018-08-15",76.019997
"524","2018-08-16",78.82
"525","2018-08-17",75.599998
"526","2018-08-20",74.199997
"527","2018-08-21",72.660004
"528","2018-08-22",75.599998
"529","2018-08-23",77.139999
"530","2018-08-24",74.760002
"531","2018-08-27",74.620003
"532","2018-08-28",73.5
"533","2018-08-29",74.059998
"534","2018-08-30",76.860001
"535","2018-08-31",77.279999
"536","2018-09-04",77.279999
"537","2018-09-05",76.160004
"538","2018-09-06",74.760002
"539","2018-09-07",72.519997
"540","2018-09-10",72.660004
"541","2018-09-11",71.540001
"542","2018-09-12",71.400002
"543","2018-09-13",70.419998
"544","2018-09-14",71.120003
"545","2018-09-17",68.18
"546","2018-09-18",67.620003
"547","2018-09-19",71.260002
"548","2018-09-20",71.540001
"549","2018-09-21",69.300003
"550","2018-09-24",70.559998
"551","2018-09-25",71.260002
"552","2018-09-26",70.699997
"553","2018-09-27",70.699997
"554","2018-09-28",71.120003
"555","2018-10-01",69.160004
"556","2018-10-02",66.5
"557","2018-10-03",64.120003
"558","2018-10-04",63.84
"559","2018-10-05",63.700001
"560","2018-10-08",64.400002
"561","2018-10-09",63.279999
"562","2018-10-10",60.619999
"563","2018-10-11",60.759998
"564","2018-10-12",59.598
"565","2018-10-15",60.34
"566","2018-10-16",61.459999
"567","2018-10-17",60.900002
"568","2018-10-18",59.779999
"569","2018-10-19",56.279999
"570","2018-10-22",53.200001
"571","2018-10-23",51.099998
"572","2018-10-24",44.52
"573","2018-10-25",44.799999
"574","2018-10-26",43.400002
"575","2018-10-29",40.740002
"576","2018-10-30",50.259998
"577","2018-10-31",47.18
"578","2018-11-01",52.639999
"579","2018-11-02",50.82
"580","2018-11-05",51.380001
"581","2018-11-06",52.360001
"582","2018-11-07",48.580002
"583","2018-11-08",49.98
"584","2018-11-09",47.040001
"585","2018-11-12",45.639999
"586","2018-11-13",45.360001
"587","2018-11-14",43.400002
"588","2018-11-15",37.52
"589","2018-11-16",39.900002
"590","2018-11-19",36.82
"591","2018-11-20",35
"592","2018-11-21",36.68
"593","2018-11-23",36.400002
"594","2018-11-26",34.720001
"595","2018-11-27",33.599998
"596","2018-11-28",31.780001
"597","2018-11-29",33.32
"598","2018-11-30",32.200001
"599","2018-12-03",34.720001
"600","2018-12-04",33.740002
"601","2018-12-06",31.639999
"602","2018-12-07",30.799999
"603","2018-12-10",28.700001
"604","2018-12-11",28
"605","2018-12-12",30.1
"606","2018-12-13",28
"607","2018-12-14",27.299999
"608","2018-12-17",26.18
"609","2018-12-18",22.959999
"610","2018-12-19",22.26
"611","2018-12-20",19.6
"612","2018-12-21",17.780001
"613","2018-12-24",17.360001
"614","2018-12-26",18.200001
"615","2018-12-27",18.200001
"616","2018-12-28",18.34
"617","2018-12-31",17.780001
"618","2019-01-02",19.879999
"619","2019-01-03",20.440001
"620","2019-01-04",21.139999
"621","2019-01-07",21.98
"622","2019-01-08",21.559999
"623","2019-01-09",22.540001
"624","2019-01-10",22.4
"625","2019-01-11",22.26
"626","2019-01-14",22.68
"627","2019-01-15",23.1
"628","2019-01-16",22.120001
"629","2019-01-17",21.98
"630","2019-01-18",22.540001
"631","2019-01-22",20.719999
"632","2019-01-23",20.299999
"633","2019-01-24",19.74
"634","2019-01-25",20.02
"635","2019-01-28",20.16
"636","2019-01-29",20.02
"637","2019-01-30",19.879999
"638","2019-01-31",22.4
"639","2019-02-01",23.940001
"640","2019-02-04",25.620001
"641","2019-02-05",25.34
"642","2019-02-06",26.18
"643","2019-02-07",24.780001
"644","2019-02-08",24.639999
"645","2019-02-11",24.5
"646","2019-02-12",23.940001
"647","2019-02-13",24.780001
"648","2019-02-14",23.24
"649","2019-02-15",22.68
"650","2019-02-19",23.66
"651","2019-02-20",23.24
"652","2019-02-21",23.379999
"653","2019-02-22",22.959999
"654","2019-02-25",22.959999
"655","2019-02-26",22.68
"656","2019-02-27",21.84
"657","2019-02-28",21.280001
"658","2019-03-01",21.98
"659","2019-03-04",20.02
"660","2019-03-05",19.6
"661","2019-03-06",20.719999
"662","2019-03-07",12.39
"663","2019-03-08",11.83
"664","2019-03-11",11.83
"665","2019-03-12",11.83
"666","2019-03-13",12.124
"667","2019-03-14",11.9
"668","2019-03-15",11.48
"669","2019-03-18",12.18
"670","2019-03-19",11.83
"671","2019-03-20",11.69
"672","2019-03-21",11.774
"673","2019-03-22",12.74
"674","2019-03-25",13.594
"675","2019-03-26",12.726
"676","2019-03-27",12.138
"677","2019-03-28",12.502
"678","2019-03-29",12.6
"679","2019-04-01",13.02
"680","2019-04-02",12.824
"681","2019-04-03",11.984
"682","2019-04-04",11.9
"683","2019-04-05",11.662
"684","2019-04-08",11.55
"685","2019-04-09",11.256
"686","2019-04-10",11.48
"687","2019-04-11",12.04
"688","2019-04-12",11.62
"689","2019-04-15",11.55
"690","2019-04-16",11.452
"691","2019-04-17",11.06
"692","2019-04-18",11.34
"693","2019-04-22",11.144
"694","2019-04-23",11.06
"695","2019-04-24",10.514
"696","2019-04-25",10.262
"697","2019-04-26",10.57
"698","2019-04-29",10.738
"699","2019-04-30",10.192
"700","2019-05-01",9.87
"701","2019-05-02",9.8
"702","2019-05-03",10.206
"703","2019-05-06",10.682
"704","2019-05-07",11.284
"705","2019-05-08",11.62
"706","2019-05-09",11.34
"707","2019-05-10",11.41
"708","2019-05-13",10.934
"709","2019-05-14",10.934
"710","2019-05-15",11.06
"711","2019-05-16",11.06
"712","2019-05-17",11.046
"713","2019-05-20",10.724
"714","2019-05-21",10.64
"715","2019-05-22",10.374
"716","2019-05-23",10.094
"717","2019-05-24",9.94
"718","2019-05-28",10.192
"719","2019-05-29",10.15
"720","2019-05-30",10.01
"721","2019-05-31",10.15
"722","2019-06-03",10.206
"723","2019-06-04",10.542
"724","2019-06-05",10.696
"725","2019-06-06",10.514
"726","2019-06-07",11.214
"727","2019-06-10",11.9
"728","2019-06-11",12.04
"729","2019-06-12",11.438
"730","2019-06-13",12.04
"731","2019-06-14",12.32
"732","2019-06-17",12.432
"733","2019-06-18",12.81
"734","2019-06-19",13.496
"735","2019-06-20",13.51
"736","2019-06-21",13.37
"737","2019-06-24",13.16
"738","2019-06-25",12.376
"739","2019-06-26",12.46
"740","2019-06-27",11.984
"741","2019-06-28",12.418
"742","2019-07-01",12.25
"743","2019-07-02",11.942
"744","2019-07-03",11.788
"745","2019-07-05",12.32
"746","2019-07-08",12.166
"747","2019-07-09",11.872
"748","2019-07-10",11.802
"749","2019-07-11",11.886
"750","2019-07-12",12.068
"751","2019-07-15",12.18
"752","2019-07-16",12.32
"753","2019-07-17",12.18
"754","2019-07-18",12.236
"755","2019-07-19",12.152
"756","2019-07-22",12.39
"757","2019-07-23",12.334
"758","2019-07-24",12.922
"759","2019-07-25",12.46
"760","2019-07-26",12.054
"761","2019-07-29",11.802
"762","2019-07-30",12.11
"763","2019-07-31",12.46
"764","2019-08-01",13.16
"765","2019-08-02",13.02
"766","2019-08-05",12.684
"767","2019-08-06",12.88
"768","2019-08-07",13.034
"769","2019-08-08",13.762
"770","2019-08-09",12.432
"771","2019-08-12",10.78
"772","2019-08-13",10.36
"773","2019-08-14",10.458
"774","2019-08-15",10.36
"775","2019-08-16",10.738
"776","2019-08-19",11.34
"777","2019-08-20",10.92
"778","2019-08-21",10.85
"779","2019-08-22",10.78
"780","2019-08-23",10.402
"781","2019-08-26",10.5
"782","2019-08-27",10.15
"783","2019-08-28",9.73
"784","2019-08-29",9.618
"785","2019-08-30",9.702
"786","2019-09-03",9.618
"787","2019-09-04",9.52
"788","2019-09-05",9.534
"789","2019-09-06",9.394
"790","2019-09-09",9.128
"791","2019-09-10",9.296
"792","2019-09-11",9.506
"793","2019-09-12",9.268
"794","2019-09-13",9.268
"795","2019-09-16",9.38
"796","2019-09-17",9.31
"797","2019-09-18",9.324
"798","2019-09-19",9.366
"799","2019-09-20",9.66
"800","2019-09-23",9.52
"801","2019-09-24",9.1
"802","2019-09-25",8.89
"803","2019-09-26",8.596
"804","2019-09-27",8.61
"805","2019-09-30",8.232
"806","2019-10-01",7.98
"807","2019-10-02",7.49
"808","2019-10-03",7.672
"809","2019-10-04",8.204
"810","2019-10-07",8.092
"811","2019-10-08",8.344
"812","2019-10-09",7.98
"813","2019-10-10",7.994
"814","2019-10-11",7.938
"815","2019-10-14",7.952
"816","2019-10-15",7.896
"817","2019-10-16",8.89
"818","2019-10-17",8.988
"819","2019-10-18",8.946
"820","2019-10-21",8.96
"821","2019-10-22",9.226
"822","2019-10-23",9.198
"823","2019-10-24",8.26
"824","2019-10-25",8.68
"825","2019-10-28",8.26
"826","2019-10-29",7.868
"827","2019-10-30",7.574
"828","2019-10-31",7.798
"829","2019-11-01",8.064
"830","2019-11-04",8.372
"831","2019-11-05",9.1
"832","2019-11-06",8.89
"833","2019-11-07",8.54
"834","2019-11-08",9.17
"835","2019-11-11",9.8
"836","2019-11-12",9.534
"837","2019-11-13",9.002
"838","2019-11-14",8.68
"839","2019-11-15",8.638
"840","2019-11-18",8.666
"841","2019-11-19",8.456
"842","2019-11-20",8.82
"843","2019-11-21",8.862
"844","2019-11-22",9.016
"845","2019-11-25",8.848
"846","2019-11-26",9.002
"847","2019-11-27",9.1
"848","2019-11-29",9.1
"849","2019-12-02",9.142
"850","2019-12-03",8.96
"851","2019-12-04",8.82
"852","2019-12-05",8.274
"853","2019-12-06",8.4
"854","2019-12-09",8.582
"855","2019-12-10",8.778
"856","2019-12-11",8.61
"857","2019-12-12",8.568
"858","2019-12-13",8.218
"859","2019-12-16",7.84
"860","2019-12-17",7.364
"861","2019-12-18",7.756
"862","2019-12-19",7.924
"863","2019-12-20",7.7
"864","2019-12-23",7.91
"865","2019-12-24",7.98
"866","2019-12-26",8.4
"867","2019-12-27",8.274
"868","2019-12-30",8.806
"869","2019-12-31",9.17
"870","2020-01-02",9.002
"871","2020-01-03",9.254
"872","2020-01-06",9.73
"873","2020-01-07",9.52
"874","2020-01-08",9.73
"875","2020-01-09",9.478
"876","2020-01-10",9.016
"877","2020-01-13",8.904
"878","2020-01-14",8.75
"879","2020-01-15",9.268
"880","2020-01-16",9.73
"881","2020-01-17",9.52
"882","2020-01-21",9.128
"883","2020-01-22",9.212
"884","2020-01-23",9.24
"885","2020-01-24",8.904
"886","2020-01-27",8.806
"887","2020-01-28",8.834
"888","2020-01-29",8.862
"889","2020-01-30",8.82
"890","2020-01-31",8.26
"891","2020-02-03",7.266
"892","2020-02-04",7.406
"893","2020-02-05",7.28
"894","2020-02-06",7.028
"895","2020-02-07",7
"896","2020-02-10",7.028
"897","2020-02-11",7.182
"898","2020-02-12",6.846
"899","2020-02-13",6.72
"900","2020-02-14",6.72
"901","2020-02-18",6.972
"902","2020-02-19",6.86
"903","2020-02-20",6.846
"904","2020-02-21",6.692
"905","2020-02-24",6.58
"906","2020-02-25",6.23
"907","2020-02-26",6.16
"908","2020-02-27",5.53
"909","2020-02-28",6.02
"910","2020-03-02",5.726
"911","2020-03-03",5.404
"912","2020-03-04",6.02
"913","2020-03-05",5.6
"914","2020-03-06",5.278
"915","2020-03-09",4.76
"916","2020-03-10",4.97
"917","2020-03-11",5.88
"918","2020-03-12",3.85
"919","2020-03-13",3.29
"920","2020-03-16",3.92
"921","2020-03-17",3.668
"922","2020-03-18",3.5
"923","2020-03-19",3.892
"924","2020-03-20",3.864
"925","2020-03-23",3.584
"926","2020-03-24",4.074
"927","2020-03-25",3.976
"928","2020-03-26",3.836
"929","2020-03-27",3.99
"930","2020-03-30",4.15
"931","2020-03-31",3.7
"932","2020-04-01",3.53
"933","2020-04-02",3.28
"934","2020-04-03",3.11
"935","2020-04-06",3.25
"936","2020-04-07",3.31
"937","2020-04-08",3.64
"938","2020-04-09",3.84
"939","2020-04-13",3.741
"940","2020-04-14",4.31
"941","2020-04-15",4.18
"942","2020-04-16",3.65
"943","2020-04-17",3.96
"944","2020-04-20",3.86
"945","2020-04-21",3.89
"946","2020-04-22",3.82
"947","2020-04-23",4.01
"948","2020-04-24",4.28
"949","2020-04-27",4.227
"950","2020-04-28",4.65
"951","2020-04-29",4.9
"952","2020-04-30",5
"953","2020-05-01",5.25
"954","2020-05-04",5.03
"955","2020-05-05",4.97
"956","2020-05-06",5.08
"957","2020-05-07",5.04
"958","2020-05-08",6.29
"959","2020-05-11",7.65
"960","2020-05-12",6.75
"961","2020-05-13",6.27
"962","2020-05-14",6.01
"963","2020-05-15",5.47
"964","2020-05-18",5.07
"965","2020-05-19",5.3
"966","2020-05-20",5.87
"967","2020-05-21",6.17
"968","2020-05-22",6.5
"969","2020-05-26",6.7
"970","2020-05-27",6.07
"971","2020-05-28",5.94
