"","date","WING"
"199","2016-03-28",22.08
"200","2016-03-29",23.209999
"201","2016-03-30",23.73
"202","2016-03-31",22.68
"203","2016-04-01",24.280001
"204","2016-04-04",23.77
"205","2016-04-05",23.719999
"206","2016-04-06",24.02
"207","2016-04-07",23.93
"208","2016-04-08",24.25
"209","2016-04-11",23.74
"210","2016-04-12",23.780001
"211","2016-04-13",24.41
"212","2016-04-14",24.280001
"213","2016-04-15",24.74
"214","2016-04-18",24.280001
"215","2016-04-19",24.76
"216","2016-04-20",24.9
"217","2016-04-21",24.26
"218","2016-04-22",24.57
"219","2016-04-25",24.58
"220","2016-04-26",24.65
"221","2016-04-27",24.190001
"222","2016-04-28",24.33
"223","2016-04-29",24.940001
"224","2016-05-02",25.01
"225","2016-05-03",24.68
"226","2016-05-04",25.65
"227","2016-05-05",25.280001
"228","2016-05-06",26.01
"229","2016-05-09",25.85
"230","2016-05-10",26.48
"231","2016-05-11",26.030001
"232","2016-05-12",25.940001
"233","2016-05-13",25.969999
"234","2016-05-16",25.91
"235","2016-05-17",25.48
"236","2016-05-18",25.59
"237","2016-05-19",25.92
"238","2016-05-20",25.84
"239","2016-05-23",25.809999
"240","2016-05-24",26.4
"241","2016-05-25",26.610001
"242","2016-05-26",27.639999
"243","2016-05-27",27.92
"244","2016-05-31",27.9
"245","2016-06-01",28.290001
"246","2016-06-02",28.58
"247","2016-06-03",28.440001
"248","2016-06-06",28.379999
"249","2016-06-07",28.1
"250","2016-06-08",27.68
"251","2016-06-09",27.68
"252","2016-06-10",27.68
"253","2016-06-13",26.959999
"254","2016-06-14",27.65
"255","2016-06-15",27.389999
"256","2016-06-16",27.879999
"257","2016-06-17",27.52
"258","2016-06-20",27.690001
"259","2016-06-21",27.639999
"260","2016-06-22",27.290001
"261","2016-06-23",27.4
"262","2016-06-24",27.24
"263","2016-06-27",25.959999
"264","2016-06-28",26.110001
"265","2016-06-29",27.299999
"266","2016-06-30",27.25
"267","2016-07-01",28.33
"268","2016-07-05",27.48
"269","2016-07-06",28.25
"270","2016-07-07",28.07
"271","2016-07-08",25.67
"272","2016-07-11",25.73
"273","2016-07-12",25.950001
"274","2016-07-13",25.889999
"275","2016-07-14",25.83
"276","2016-07-15",25.73
"277","2016-07-18",25.82
"278","2016-07-19",26.059999
"279","2016-07-20",26.290001
"280","2016-07-21",26.48
"281","2016-07-22",27.6
"282","2016-07-25",27.08
"283","2016-07-26",26.219999
"284","2016-07-27",26.07
"285","2016-07-28",25.959999
"286","2016-07-29",26
"287","2016-08-01",26.280001
"288","2016-08-02",25.9
"289","2016-08-03",26.700001
"290","2016-08-04",26.309999
"291","2016-08-05",29.799999
"292","2016-08-08",30.08
"293","2016-08-09",31.18
"294","2016-08-10",31.440001
"295","2016-08-11",32.139999
"296","2016-08-12",32.52
"297","2016-08-15",32.150002
"298","2016-08-16",31.879999
"299","2016-08-17",31.6
"300","2016-08-18",31.700001
"301","2016-08-19",31.01
"302","2016-08-22",31.1
"303","2016-08-23",30.870001
"304","2016-08-24",30.709999
"305","2016-08-25",30.360001
"306","2016-08-26",30.49
"307","2016-08-29",30.77
"308","2016-08-30",30.879999
"309","2016-08-31",30.290001
"310","2016-09-01",30.120001
"311","2016-09-02",31.290001
"312","2016-09-06",31.360001
"313","2016-09-07",31.110001
"314","2016-09-08",30.65
"315","2016-09-09",29.459999
"316","2016-09-12",29.780001
"317","2016-09-13",29.450001
"318","2016-09-14",29.360001
"319","2016-09-15",29.43
"320","2016-09-16",29.58
"321","2016-09-19",29.74
"322","2016-09-20",29.379999
"323","2016-09-21",29.17
"324","2016-09-22",29.35
"325","2016-09-23",29.66
"326","2016-09-26",29.530001
"327","2016-09-27",29.15
"328","2016-09-28",28.879999
"329","2016-09-29",28.67
"330","2016-09-30",29.299999
"331","2016-10-03",29.33
"332","2016-10-04",29.200001
"333","2016-10-05",28.389999
"334","2016-10-06",27.99
"335","2016-10-07",27.73
"336","2016-10-10",28.35
"337","2016-10-11",27.809999
"338","2016-10-12",28.02
"339","2016-10-13",28.110001
"340","2016-10-14",28.4
"341","2016-10-17",28.934999
"342","2016-10-18",28.889999
"343","2016-10-19",29.18
"344","2016-10-20",28.540001
"345","2016-10-21",29.07
"346","2016-10-24",29.77
"347","2016-10-25",28.42
"348","2016-10-26",26.99
"349","2016-10-27",26.700001
"350","2016-10-28",26.540001
"351","2016-10-31",26.76
"352","2016-11-01",26.120001
"353","2016-11-02",27.17
"354","2016-11-03",26.35
"355","2016-11-04",26.370001
"356","2016-11-07",26.809999
"357","2016-11-08",27.09
"358","2016-11-09",27.459999
"359","2016-11-10",26.860001
"360","2016-11-11",26.98
"361","2016-11-14",28.030001
"362","2016-11-15",29.41
"363","2016-11-16",29.790001
"364","2016-11-17",29.940001
"365","2016-11-18",29.610001
"366","2016-11-21",30.219999
"367","2016-11-22",30.6
"368","2016-11-23",31.58
"369","2016-11-25",31.65
"370","2016-11-28",31.190001
"371","2016-11-29",29.99
"372","2016-11-30",30.690001
"373","2016-12-01",31.48
"374","2016-12-02",30.83
"375","2016-12-05",31.290001
"376","2016-12-06",31.440001
"377","2016-12-07",32.450001
"378","2016-12-08",33.040001
"379","2016-12-09",32.66
"380","2016-12-12",32.029999
"381","2016-12-13",31.91
"382","2016-12-14",31.629999
"383","2016-12-15",31.469999
"384","2016-12-16",32.110001
"385","2016-12-19",31.120001
"386","2016-12-20",31.280001
"387","2016-12-21",30.76
"388","2016-12-22",29.5
"389","2016-12-23",29.620001
"390","2016-12-27",30.02
"391","2016-12-28",29.42
"392","2016-12-29",29.690001
"393","2016-12-30",29.59
"394","2017-01-03",29.58
"395","2017-01-04",29.709999
"396","2017-01-05",28.860001
"397","2017-01-06",28.27
"398","2017-01-09",28.52
"399","2017-01-10",28.559999
"400","2017-01-11",28.950001
"401","2017-01-12",28.92
"402","2017-01-13",28.860001
"403","2017-01-17",28.74
"404","2017-01-18",28.870001
"405","2017-01-19",28.799999
"406","2017-01-20",28.370001
"407","2017-01-23",28.27
"408","2017-01-24",28.379999
"409","2017-01-25",28.33
"410","2017-01-26",28.09
"411","2017-01-27",28.16
"412","2017-01-30",28.26
"413","2017-01-31",28.469999
"414","2017-02-01",28.15
"415","2017-02-02",28.4
"416","2017-02-03",28.73
"417","2017-02-06",28.84
"418","2017-02-07",28.549999
"419","2017-02-08",28.940001
"420","2017-02-09",29.25
"421","2017-02-10",29.290001
"422","2017-02-13",29.040001
"423","2017-02-14",28.77
"424","2017-02-15",28.940001
"425","2017-02-16",28.84
"426","2017-02-17",28.360001
"427","2017-02-21",28.27
"428","2017-02-22",27.389999
"429","2017-02-23",26.780001
"430","2017-02-24",26.790001
"431","2017-02-27",26.5
"432","2017-02-28",26.299999
"433","2017-03-01",27
"434","2017-03-02",26.65
"435","2017-03-03",25.99
"436","2017-03-06",25.52
"437","2017-03-07",25.16
"438","2017-03-08",25.379999
"439","2017-03-09",25.299999
"440","2017-03-10",25.879999
"441","2017-03-13",25.959999
"442","2017-03-14",25.49
"443","2017-03-15",26.219999
"444","2017-03-16",26.299999
"445","2017-03-17",26.65
"446","2017-03-20",26.129999
"447","2017-03-21",25.790001
"448","2017-03-22",26.26
"449","2017-03-23",26.700001
"450","2017-03-24",26.790001
"451","2017-03-27",26.870001
"452","2017-03-28",27.620001
"453","2017-03-29",28.059999
"454","2017-03-30",28.200001
"455","2017-03-31",28.280001
"456","2017-04-03",28
"457","2017-04-04",27.59
"458","2017-04-05",27.780001
"459","2017-04-06",27.790001
"460","2017-04-07",28.09
"461","2017-04-10",28.24
"462","2017-04-11",28.459999
"463","2017-04-12",28.43
"464","2017-04-13",28.35
"465","2017-04-17",28.23
"466","2017-04-18",27.91
"467","2017-04-19",27.91
"468","2017-04-20",28.094999
"469","2017-04-21",28.27
"470","2017-04-24",29.82
"471","2017-04-25",30
"472","2017-04-26",29.82
"473","2017-04-27",29.51
"474","2017-04-28",29.43
"475","2017-05-01",29.75
"476","2017-05-02",29.709999
"477","2017-05-03",29.17
"478","2017-05-04",29
"479","2017-05-05",32.290001
"480","2017-05-08",31.440001
"481","2017-05-09",30.85
"482","2017-05-10",31
"483","2017-05-11",31.209999
"484","2017-05-12",30.74
"485","2017-05-15",30.57
"486","2017-05-16",30.190001
"487","2017-05-17",29.83
"488","2017-05-18",29.74
"489","2017-05-19",30.18
"490","2017-05-22",29.65
"491","2017-05-23",29.68
"492","2017-05-24",29.84
"493","2017-05-25",29.719999
"494","2017-05-26",28.889999
"495","2017-05-30",28.65
"496","2017-05-31",28.51
"497","2017-06-01",28.879999
"498","2017-06-02",29.26
"499","2017-06-05",29.32
"500","2017-06-06",29.35
"501","2017-06-07",29.76
"502","2017-06-08",30.49
"503","2017-06-09",30.719999
"504","2017-06-12",30.200001
"505","2017-06-13",30.49
"506","2017-06-14",30.299999
"507","2017-06-15",30.379999
"508","2017-06-16",30.219999
"509","2017-06-19",30.629999
"510","2017-06-20",30.52
"511","2017-06-21",30.059999
"512","2017-06-22",30.41
"513","2017-06-23",30.940001
"514","2017-06-26",31.33
"515","2017-06-27",31.879999
"516","2017-06-28",32.169998
"517","2017-06-29",31.360001
"518","2017-06-30",30.9
"519","2017-07-03",31.09
"520","2017-07-05",30.27
"521","2017-07-06",30.16
"522","2017-07-07",30.52
"523","2017-07-10",30.43
"524","2017-07-11",30.290001
"525","2017-07-12",30.290001
"526","2017-07-13",30.32
"527","2017-07-14",30.4
"528","2017-07-17",30.139999
"529","2017-07-18",30.32
"530","2017-07-19",30.799999
"531","2017-07-20",31.25
"532","2017-07-21",31.450001
"533","2017-07-24",31.17
"534","2017-07-25",31.290001
"535","2017-07-26",31.42
"536","2017-07-27",30
"537","2017-07-28",29.75
"538","2017-07-31",30.01
"539","2017-08-01",30.32
"540","2017-08-02",30.690001
"541","2017-08-03",30.1
"542","2017-08-04",32.279999
"543","2017-08-07",33.130001
"544","2017-08-08",32.75
"545","2017-08-09",32.630001
"546","2017-08-10",32.84
"547","2017-08-11",33.48
"548","2017-08-14",34.380001
"549","2017-08-15",34.709999
"550","2017-08-16",35.080002
"551","2017-08-17",35.080002
"552","2017-08-18",34.759998
"553","2017-08-21",34.869999
"554","2017-08-22",35.57
"555","2017-08-23",35.009998
"556","2017-08-24",34.650002
"557","2017-08-25",34.099998
"558","2017-08-28",32.639999
"559","2017-08-29",32.220001
"560","2017-08-30",32.16
"561","2017-08-31",32.41
"562","2017-09-01",33.41
"563","2017-09-05",32.330002
"564","2017-09-06",32.77
"565","2017-09-07",32.43
"566","2017-09-08",32.900002
"567","2017-09-11",32.419998
"568","2017-09-12",33.43
"569","2017-09-13",33.59
"570","2017-09-14",33.610001
"571","2017-09-15",33.779999
"572","2017-09-18",33.939999
"573","2017-09-19",34.459999
"574","2017-09-20",34.720001
"575","2017-09-21",34.66
"576","2017-09-22",33.959999
"577","2017-09-25",33.869999
"578","2017-09-26",33.630001
"579","2017-09-27",33.540001
"580","2017-09-28",33.34
"581","2017-09-29",33.25
"582","2017-10-02",33.610001
"583","2017-10-03",33.48
"584","2017-10-04",33.240002
"585","2017-10-05",33.240002
"586","2017-10-06",32.98
"587","2017-10-09",32.68
"588","2017-10-10",32.490002
"589","2017-10-11",32.59
"590","2017-10-12",32.73
"591","2017-10-13",32.490002
"592","2017-10-16",32.189999
"593","2017-10-17",32.939999
"594","2017-10-18",32.759998
"595","2017-10-19",33.150002
"596","2017-10-20",32.779999
"597","2017-10-23",32.150002
"598","2017-10-24",32.130001
"599","2017-10-25",31.99
"600","2017-10-26",32.740002
"601","2017-10-27",33.580002
"602","2017-10-30",33.330002
"603","2017-10-31",33.869999
"604","2017-11-01",32.970001
"605","2017-11-02",32.189999
"606","2017-11-03",36.41
"607","2017-11-06",36.470001
"608","2017-11-07",35.849998
"609","2017-11-08",37.290001
"610","2017-11-09",37.810001
"611","2017-11-10",38.099998
"612","2017-11-13",38.950001
"613","2017-11-14",39.689999
"614","2017-11-15",39.490002
"615","2017-11-16",38.959999
"616","2017-11-17",38.380001
"617","2017-11-20",39.189999
"618","2017-11-21",39.52
"619","2017-11-22",39.529999
"620","2017-11-24",39.18
"621","2017-11-27",38.790001
"622","2017-11-28",39.849998
"623","2017-11-29",39.209999
"624","2017-11-30",39.189999
"625","2017-12-01",38.740002
"626","2017-12-04",39.689999
"627","2017-12-05",39.82
"628","2017-12-06",39.189999
"629","2017-12-07",39.57
"630","2017-12-08",40.700001
"631","2017-12-11",41.450001
"632","2017-12-12",42.080002
"633","2017-12-13",42.720001
"634","2017-12-14",41.540001
"635","2017-12-15",40.91
"636","2017-12-18",40.419998
"637","2017-12-19",40.490002
"638","2017-12-20",39.689999
"639","2017-12-21",39.360001
"640","2017-12-22",38.349998
"641","2017-12-26",39.110001
"642","2017-12-27",39.860001
"643","2017-12-28",39.650002
"644","2017-12-29",38.98
"645","2018-01-02",39.259998
"646","2018-01-03",40.389999
"647","2018-01-04",40.75
"648","2018-01-05",39.700001
"649","2018-01-08",43.23
"650","2018-01-09",44.439999
"651","2018-01-10",43.349998
"652","2018-01-11",44.25
"653","2018-01-12",45.080002
"654","2018-01-16",44.41
"655","2018-01-17",44.299999
"656","2018-01-18",44.099998
"657","2018-01-19",44.400002
"658","2018-01-22",46.07
"659","2018-01-23",46.52
"660","2018-01-24",46.009998
"661","2018-01-25",46.849998
"662","2018-01-26",47.75
"663","2018-01-29",47.84
"664","2018-01-30",48.009998
"665","2018-01-31",48.360001
"666","2018-02-01",48.139999
"667","2018-02-02",47.91
"668","2018-02-05",47.73
"669","2018-02-06",48.18
"670","2018-02-07",48.130001
"671","2018-02-08",43.970001
"672","2018-02-09",45.150002
"673","2018-02-12",45.75
"674","2018-02-13",45.259998
"675","2018-02-14",45.91
"676","2018-02-15",46.439999
"677","2018-02-16",46.93
"678","2018-02-20",44.029999
"679","2018-02-21",45.73
"680","2018-02-22",46.779999
"681","2018-02-23",44.380001
"682","2018-02-26",44.91
"683","2018-02-27",45.669998
"684","2018-02-28",45.310001
"685","2018-03-01",44.130001
"686","2018-03-02",43.970001
"687","2018-03-05",44.330002
"688","2018-03-06",45.290001
"689","2018-03-07",45.369999
"690","2018-03-08",45.91
"691","2018-03-09",48.119999
"692","2018-03-12",48.130001
"693","2018-03-13",48.220001
"694","2018-03-14",48.849998
"695","2018-03-15",48.330002
"696","2018-03-16",48.650002
"697","2018-03-19",48.5
"698","2018-03-20",48.380001
"699","2018-03-21",48.369999
"700","2018-03-22",47.91
"701","2018-03-23",47.09
"702","2018-03-26",48.32
"703","2018-03-27",47.439999
"704","2018-03-28",47.27
"705","2018-03-29",47.23
"706","2018-04-02",45.810001
"707","2018-04-03",46.889999
"708","2018-04-04",47.950001
"709","2018-04-05",48.810001
"710","2018-04-06",47.759998
"711","2018-04-09",47.84
"712","2018-04-10",48.150002
"713","2018-04-11",48.299999
"714","2018-04-12",48.259998
"715","2018-04-13",48.279999
"716","2018-04-16",51.09
"717","2018-04-17",51.220001
"718","2018-04-18",51.279999
"719","2018-04-19",50.830002
"720","2018-04-20",50.759998
"721","2018-04-23",50.16
"722","2018-04-24",49.509998
"723","2018-04-25",49.939999
"724","2018-04-26",49.400002
"725","2018-04-27",49.459999
"726","2018-04-30",48.860001
"727","2018-05-01",48.98
"728","2018-05-02",48.200001
"729","2018-05-03",49.259998
"730","2018-05-04",53.380001
"731","2018-05-07",53.970001
"732","2018-05-08",54.34
"733","2018-05-09",53.23
"734","2018-05-10",53.285
"735","2018-05-11",52.150002
"736","2018-05-14",51.029999
"737","2018-05-15",51.59
"738","2018-05-16",51.66
"739","2018-05-17",51.779999
"740","2018-05-18",51.830002
"741","2018-05-21",52.080002
"742","2018-05-22",51.049999
"743","2018-05-23",51.959999
"744","2018-05-24",52.060001
"745","2018-05-25",50.799999
"746","2018-05-29",50.310001
"747","2018-05-30",51
"748","2018-05-31",50.610001
"749","2018-06-01",50.189999
"750","2018-06-04",50.919998
"751","2018-06-05",51.389999
"752","2018-06-06",51.880001
"753","2018-06-07",53.060001
"754","2018-06-08",54.41
"755","2018-06-11",52.549999
"756","2018-06-12",51.990002
"757","2018-06-13",52.459999
"758","2018-06-14",52.900002
"759","2018-06-15",52.16
"760","2018-06-18",53.77
"761","2018-06-19",50.380001
"762","2018-06-20",50.130001
"763","2018-06-21",51.07
"764","2018-06-22",52.540001
"765","2018-06-25",52.650002
"766","2018-06-26",53.119999
"767","2018-06-27",51.290001
"768","2018-06-28",52.59
"769","2018-06-29",52.119999
"770","2018-07-02",52.169998
"771","2018-07-03",52.459999
"772","2018-07-05",53.43
"773","2018-07-06",53.150002
"774","2018-07-09",53.200001
"775","2018-07-10",52.57
"776","2018-07-11",52.490002
"777","2018-07-12",52.689999
"778","2018-07-13",52.209999
"779","2018-07-16",50.990002
"780","2018-07-17",51.439999
"781","2018-07-18",52.389999
"782","2018-07-19",52.779999
"783","2018-07-20",52.130001
"784","2018-07-23",52.540001
"785","2018-07-24",50.540001
"786","2018-07-25",50.610001
"787","2018-07-26",51.259998
"788","2018-07-27",51.110001
"789","2018-07-30",49.34
"790","2018-07-31",49.349998
"791","2018-08-01",49.09
"792","2018-08-02",50.310001
"793","2018-08-03",59.220001
"794","2018-08-06",58.740002
"795","2018-08-07",59.200001
"796","2018-08-08",60.18
"797","2018-08-09",61.220001
"798","2018-08-10",60.040001
"799","2018-08-13",60.290001
"800","2018-08-14",61.970001
"801","2018-08-15",61.610001
"802","2018-08-16",63.73
"803","2018-08-17",63.209999
"804","2018-08-20",63.59
"805","2018-08-21",63.43
"806","2018-08-22",63.490002
"807","2018-08-23",64.839996
"808","2018-08-24",65.970001
"809","2018-08-27",66.790001
"810","2018-08-28",66.739998
"811","2018-08-29",66.389999
"812","2018-08-30",66.57
"813","2018-08-31",66.949997
"814","2018-09-04",65.550003
"815","2018-09-05",66.68
"816","2018-09-06",68.870003
"817","2018-09-07",69.709999
"818","2018-09-10",67.480003
"819","2018-09-11",66.190002
"820","2018-09-12",65.550003
"821","2018-09-13",65.940002
"822","2018-09-14",66.360001
"823","2018-09-17",65.849998
"824","2018-09-18",67.199997
"825","2018-09-19",65.989998
"826","2018-09-20",66.790001
"827","2018-09-21",66.349998
"828","2018-09-24",66.989998
"829","2018-09-25",69.349998
"830","2018-09-26",68.290001
"831","2018-09-27",67.809998
"832","2018-09-28",68.269997
"833","2018-10-01",67.080002
"834","2018-10-02",65.010002
"835","2018-10-03",67.330002
"836","2018-10-04",67.300003
"837","2018-10-05",68.860001
"838","2018-10-08",70.480003
"839","2018-10-09",69.660004
"840","2018-10-10",67.980003
"841","2018-10-11",67.410004
"842","2018-10-12",69.489998
"843","2018-10-15",72.300003
"844","2018-10-16",74.239998
"845","2018-10-17",73.940002
"846","2018-10-18",71.360001
"847","2018-10-19",70.790001
"848","2018-10-22",70.160004
"849","2018-10-23",69.639999
"850","2018-10-24",65.980003
"851","2018-10-25",66.18
"852","2018-10-26",67.190002
"853","2018-10-29",65.050003
"854","2018-10-30",62.66
"855","2018-10-31",62.619999
"856","2018-11-01",63.709999
"857","2018-11-02",62.41
"858","2018-11-05",62.689999
"859","2018-11-06",64.559998
"860","2018-11-07",67.220001
"861","2018-11-08",67.760002
"862","2018-11-09",67.400002
"863","2018-11-12",66.830002
"864","2018-11-13",65.559998
"865","2018-11-14",66.169998
"866","2018-11-15",66.110001
"867","2018-11-16",65.480003
"868","2018-11-19",65.349998
"869","2018-11-20",63.880001
"870","2018-11-21",64.510002
"871","2018-11-23",62.900002
"872","2018-11-26",63.759998
"873","2018-11-27",62.43
"874","2018-11-28",64.019997
"875","2018-11-29",64.510002
"876","2018-11-30",65.620003
"877","2018-12-03",62.080002
"878","2018-12-04",62.73
"879","2018-12-06",63.68
"880","2018-12-07",61.43
"881","2018-12-10",64.239998
"882","2018-12-11",63.32
"883","2018-12-12",64.559998
"884","2018-12-13",64.730003
"885","2018-12-14",63.209999
"886","2018-12-17",60.66
"887","2018-12-18",61.02
"888","2018-12-19",61.830002
"889","2018-12-20",60.75
"890","2018-12-21",59.93
"891","2018-12-24",57.360001
"892","2018-12-26",60.799999
"893","2018-12-27",60.59
"894","2018-12-28",64.639999
"895","2018-12-31",64.190002
"896","2019-01-02",61.610001
"897","2019-01-03",60.759998
"898","2019-01-04",62.709999
"899","2019-01-07",67.43
"900","2019-01-08",70.269997
"901","2019-01-09",71.139999
"902","2019-01-10",69.050003
"903","2019-01-11",69.989998
"904","2019-01-14",67.18
"905","2019-01-15",67.010002
"906","2019-01-16",67.370003
"907","2019-01-17",67.639999
"908","2019-01-18",67.949997
"909","2019-01-22",68.650002
"910","2019-01-23",69.339996
"911","2019-01-24",67.779999
"912","2019-01-25",67.440002
"913","2019-01-28",67.080002
"914","2019-01-29",66.57
"915","2019-01-30",66.050003
"916","2019-01-31",65.650002
"917","2019-02-01",65.510002
"918","2019-02-04",67.989998
"919","2019-02-05",67.699997
"920","2019-02-06",68
"921","2019-02-07",67.790001
"922","2019-02-08",67.709999
"923","2019-02-11",69.400002
"924","2019-02-12",70.699997
"925","2019-02-13",68.309998
"926","2019-02-14",68.629997
"927","2019-02-15",68.32
"928","2019-02-19",67.709999
"929","2019-02-20",66.949997
"930","2019-02-21",67.190002
"931","2019-02-22",68.349998
"932","2019-02-25",66.330002
"933","2019-02-26",66.209999
"934","2019-02-27",65.970001
"935","2019-02-28",66.610001
"936","2019-03-01",64.82
"937","2019-03-04",65.43
"938","2019-03-05",66.400002
"939","2019-03-06",65.860001
"940","2019-03-07",65.43
"941","2019-03-08",66.650002
"942","2019-03-11",66.809998
"943","2019-03-12",66.839996
"944","2019-03-13",69.43
"945","2019-03-14",69.790001
"946","2019-03-15",69.5
"947","2019-03-18",72.139999
"948","2019-03-19",70.849998
"949","2019-03-20",71.360001
"950","2019-03-21",72.879997
"951","2019-03-22",72.360001
"952","2019-03-25",72.160004
"953","2019-03-26",71.760002
"954","2019-03-27",72.629997
"955","2019-03-28",75.169998
"956","2019-03-29",76.029999
"957","2019-04-01",74.739998
"958","2019-04-02",72.559998
"959","2019-04-03",73
