"","date","ATHE"
"197","2007-10-12",18.24
"198","2007-10-15",17.700001
"199","2007-10-16",17.16
"200","2007-10-17",17.4
"201","2007-10-18",17.280001
"202","2007-10-19",17.52
"203","2007-10-22",16.620001
"204","2007-10-23",17.34
"205","2007-10-24",17.34
"206","2007-10-25",17.58
"207","2007-10-26",15.3
"208","2007-10-29",15.6
"209","2007-10-30",15.9
"210","2007-10-31",17.16
"211","2007-11-01",17.16
"212","2007-11-02",16.799999
"213","2007-11-05",17.280001
"214","2007-11-06",15.96
"215","2007-11-07",16.08
"216","2007-11-08",15.12
"217","2007-11-09",15.9
"218","2007-11-12",15.9
"219","2007-11-13",12.9
"220","2007-11-14",13.68
"221","2007-11-15",14.22
"222","2007-11-16",13.86
"223","2007-11-19",13.8
"224","2007-11-20",14.1
"225","2007-11-21",15.84
"226","2007-11-23",14.94
"227","2007-11-26",15
"228","2007-11-27",13.92
"229","2007-11-28",12.66
"230","2007-11-29",13.38
"231","2007-11-30",14.28
"232","2007-12-03",13.2
"233","2007-12-04",12.96
"234","2007-12-05",12.96
"235","2007-12-06",12.9
"236","2007-12-07",14.22
"237","2007-12-10",16.5
"238","2007-12-11",17.879999
"239","2007-12-12",18.120001
"240","2007-12-13",18
"241","2007-12-14",19.08
"242","2007-12-17",19.68
"243","2007-12-18",19.559999
"244","2007-12-19",18.059999
"245","2007-12-20",21.299999
"246","2007-12-21",24
"247","2007-12-24",23.52
"248","2007-12-26",23.4
"249","2007-12-27",23.82
"250","2007-12-28",23.52
"251","2007-12-31",24
"252","2008-01-02",24.84
"253","2008-01-03",24.059999
"254","2008-01-04",24
"255","2008-01-07",22.98
"256","2008-01-08",24.059999
"257","2008-01-09",25.02
"258","2008-01-10",27.299999
"259","2008-01-11",27.9
"260","2008-01-14",25.559999
"261","2008-01-15",24.360001
"262","2008-01-16",25.139999
"263","2008-01-17",27
"264","2008-01-18",26.940001
"265","2008-01-22",24.360001
"266","2008-01-23",22.02
"267","2008-01-24",23.16
"268","2008-01-25",24.540001
"269","2008-01-28",25.08
"270","2008-01-29",24.719999
"271","2008-01-30",24.540001
"272","2008-01-31",22.799999
"273","2008-02-01",22.799999
"274","2008-02-04",23.459999
"275","2008-02-05",23.82
"276","2008-02-06",24.66
"277","2008-02-07",23.280001
"278","2008-02-08",23.940001
"279","2008-02-11",24
"280","2008-02-12",23.280001
"281","2008-02-13",23.940001
"282","2008-02-14",24
"283","2008-02-15",23.280001
"284","2008-02-19",24.299999
"285","2008-02-20",24
"286","2008-02-21",24.120001
"287","2008-02-22",24.6
"288","2008-02-25",24.6
"289","2008-02-26",33.540001
"290","2008-02-27",27.9
"291","2008-02-28",26.639999
"292","2008-02-29",27.059999
"293","2008-03-03",25.559999
"294","2008-03-04",29.459999
"295","2008-03-05",29.1
"296","2008-03-06",30
"297","2008-03-07",27.84
"298","2008-03-10",26.040001
"299","2008-03-11",26.459999
"300","2008-03-12",25.98
"301","2008-03-13",25.799999
"302","2008-03-14",27.780001
"303","2008-03-17",26.459999
"304","2008-03-18",27.299999
"305","2008-03-19",26.16
"306","2008-03-20",27.6
"307","2008-03-24",26.940001
"308","2008-03-25",27.42
"309","2008-03-26",27.9
"310","2008-03-27",27.959999
"311","2008-03-28",27.48
"312","2008-03-31",26.4
"313","2008-04-01",26.459999
"314","2008-04-02",25.26
"315","2008-04-03",25.379999
"316","2008-04-04",23.4
"317","2008-04-07",24.9
"318","2008-04-08",24.959999
"319","2008-04-09",25.200001
"320","2008-04-10",25.32
"321","2008-04-11",25.5
"322","2008-04-14",25.26
"323","2008-04-15",25.139999
"324","2008-04-16",25.200001
"325","2008-04-17",25.559999
"326","2008-04-18",25.620001
"327","2008-04-21",25.74
"328","2008-04-22",24.9
"329","2008-04-23",24.719999
"330","2008-04-24",25.200001
"331","2008-04-25",25.200001
"332","2008-04-28",25.200001
"333","2008-04-29",24.9
"334","2008-04-30",25.440001
"335","2008-05-01",25.68
"336","2008-05-02",25.68
"337","2008-05-05",25.74
"338","2008-05-06",26.16
"339","2008-05-07",25.68
"340","2008-05-08",25.5
"341","2008-05-09",25.139999
"342","2008-05-12",25.440001
"343","2008-05-13",25.74
"344","2008-05-14",25.799999
"345","2008-05-15",25.5
"346","2008-05-16",24.959999
"347","2008-05-19",23.040001
"348","2008-05-20",23.879999
"349","2008-05-21",24.48
"350","2008-05-22",24
"351","2008-05-23",24.959999
"352","2008-05-27",24
"353","2008-05-28",24.6
"354","2008-05-29",24
"355","2008-05-30",24
"356","2008-06-02",24
"357","2008-06-03",24.48
"358","2008-06-04",24.48
"359","2008-06-05",24.540001
"360","2008-06-06",23.1
"361","2008-06-09",22.5
"362","2008-06-10",21.66
"363","2008-06-11",21.6
"364","2008-06-12",22.200001
"365","2008-06-13",21.540001
"366","2008-06-16",22.860001
"367","2008-06-17",23.459999
"368","2008-06-18",23.76
"369","2008-06-19",23.700001
"370","2008-06-20",22.02
"371","2008-06-23",22.5
"372","2008-06-24",22.5
"373","2008-06-25",21.959999
"374","2008-06-26",22.200001
"375","2008-06-27",22.5
"376","2008-06-30",22.379999
"377","2008-07-01",21.9
"378","2008-07-02",20.1
"379","2008-07-03",21.059999
"380","2008-07-07",22.08
"381","2008-07-08",21.9
"382","2008-07-09",22.5
"383","2008-07-10",21.6
"384","2008-07-11",24.9
"385","2008-07-14",24.299999
"386","2008-07-15",25.08
"387","2008-07-16",25.620001
"388","2008-07-17",26.58
"389","2008-07-18",27.6
"390","2008-07-21",28.620001
"391","2008-07-22",30.360001
"392","2008-07-23",29.1
"393","2008-07-24",27.6
"394","2008-07-25",27.540001
"395","2008-07-28",26.52
"396","2008-07-29",28.5
"397","2008-07-30",28.200001
"398","2008-07-31",25.92
"399","2008-08-01",26.639999
"400","2008-08-04",26.639999
"401","2008-08-05",25.68
"402","2008-08-06",23.459999
"403","2008-08-07",24.540001
"404","2008-08-08",24.360001
"405","2008-08-11",24
"406","2008-08-12",24.780001
"407","2008-08-13",24
"408","2008-08-14",24.24
"409","2008-08-15",24.24
"410","2008-08-18",25.379999
"411","2008-08-19",24.9
"412","2008-08-20",24.959999
"413","2008-08-21",24.360001
"414","2008-08-22",24.299999
"415","2008-08-25",24
"416","2008-08-26",24.360001
"417","2008-08-27",24
"418","2008-08-28",23.34
"419","2008-08-29",23.1
"420","2008-09-02",21.9
"421","2008-09-03",21.9
"422","2008-09-04",21.120001
"423","2008-09-05",22.799999
"424","2008-09-08",21.6
"425","2008-09-09",22.92
"426","2008-09-10",23.280001
"427","2008-09-11",21
"428","2008-09-12",23.4
"429","2008-09-15",22.860001
"430","2008-09-16",22.139999
"431","2008-09-17",21.540001
"432","2008-09-18",20.879999
"433","2008-09-19",23.940001
"434","2008-09-22",22.92
"435","2008-09-23",23.4
"436","2008-09-24",23.58
"437","2008-09-25",23.58
"438","2008-09-26",22.799999
"439","2008-09-29",21.719999
"440","2008-09-30",21
"441","2008-10-01",20.52
"442","2008-10-02",20.4
"443","2008-10-03",20.940001
"444","2008-10-06",19.559999
"445","2008-10-07",20.940001
"446","2008-10-08",19.02
"447","2008-10-09",16.799999
"448","2008-10-10",14.64
"449","2008-10-13",16.32
"450","2008-10-14",16.200001
"451","2008-10-15",17.76
"452","2008-10-16",16.799999
"453","2008-10-17",14.4
"454","2008-10-20",15.66
"455","2008-10-21",15.42
"456","2008-10-22",17.34
"457","2008-10-23",17.4
"458","2008-10-24",17.280001
"459","2008-10-27",13.5
"460","2008-10-28",12.72
"461","2008-10-29",13.86
"462","2008-10-30",15
"463","2008-10-31",13.02
"464","2008-11-03",14.7
"465","2008-11-04",17.34
"466","2008-11-05",19.5
"467","2008-11-06",18
"468","2008-11-07",16.379999
"469","2008-11-10",15.18
"470","2008-11-11",15.84
"471","2008-11-12",15.84
"472","2008-11-13",15
"473","2008-11-14",15.36
"474","2008-11-17",14.82
"475","2008-11-18",14.4
"476","2008-11-19",13.2
"477","2008-11-20",12.9
"478","2008-11-21",11.82
"479","2008-11-24",10.08
"480","2008-11-25",10.32
"481","2008-11-26",11.34
"482","2008-11-28",11.76
"483","2008-12-01",11.7
"484","2008-12-02",10.68
"485","2008-12-03",11.4
"486","2008-12-04",11.76
"487","2008-12-05",10.86
"488","2008-12-08",11.46
"489","2008-12-09",12.84
"490","2008-12-10",12.72
"491","2008-12-11",13.38
"492","2008-12-12",12
"493","2008-12-15",12
"494","2008-12-16",15.24
"495","2008-12-17",14.4
"496","2008-12-18",14.34
"497","2008-12-19",13.38
"498","2008-12-22",12.54
"499","2008-12-23",12.78
"500","2008-12-24",12.72
"501","2008-12-26",12.48
"502","2008-12-29",11.1
"503","2008-12-30",9.78
"504","2008-12-31",11.4
"505","2009-01-02",13.92
"506","2009-01-05",13.44
"507","2009-01-06",13.14
"508","2009-01-07",13.44
"509","2009-01-08",16.440001
"510","2009-01-09",15.36
"511","2009-01-12",17.280001
"512","2009-01-13",14.7
"513","2009-01-14",13.5
"514","2009-01-15",12.18
"515","2009-01-16",13.5
"516","2009-01-20",12.12
"517","2009-01-21",12
"518","2009-01-22",12
"519","2009-01-23",12.6
"520","2009-01-26",12.6
"521","2009-01-27",14.16
"522","2009-01-28",13.86
"523","2009-01-29",13.86
"524","2009-01-30",13.5
"525","2009-02-02",12
"526","2009-02-03",12
"527","2009-02-04",11.88
"528","2009-02-05",11.88
"529","2009-02-06",13.74
"530","2009-02-09",12.24
"531","2009-02-10",11.7
"532","2009-02-11",13.2
"533","2009-02-12",13.2
"534","2009-02-13",12
"535","2009-02-17",12.12
"536","2009-02-18",9.12
"537","2009-02-19",8.22
"538","2009-02-20",7.92
"539","2009-02-23",7.2
"540","2009-02-24",8.46
"541","2009-02-25",8.46
"542","2009-02-26",7.86
"543","2009-02-27",7.2
"544","2009-03-02",7.2
"545","2009-03-03",6.6
"546","2009-03-04",6.3
"547","2009-03-05",6.24
"548","2009-03-06",6.6
"549","2009-03-09",6
"550","2009-03-10",6
"551","2009-03-11",8.7
"552","2009-03-12",8.94
"553","2009-03-13",8.46
"554","2009-03-16",8.58
"555","2009-03-17",8.76
"556","2009-03-18",8.4
"557","2009-03-19",8.4
"558","2009-03-20",8.7
"559","2009-03-23",8.7
"560","2009-03-24",8.7
"561","2009-03-25",8.64
"562","2009-03-26",8.64
"563","2009-03-27",8.64
"564","2009-03-30",8.64
"565","2009-03-31",7.8
"566","2009-04-01",8.7
"567","2009-04-02",8.94
"568","2009-04-03",8.7
"569","2009-04-06",9
"570","2009-04-07",9
"571","2009-04-08",8.94
"572","2009-04-09",8.7
"573","2009-04-13",8.88
"574","2009-04-14",9.96
"575","2009-04-15",9
"576","2009-04-16",9.6
"577","2009-04-17",9.72
"578","2009-04-20",9
"579","2009-04-21",9.06
"580","2009-04-22",9
"581","2009-04-23",8.16
"582","2009-04-24",8.7
"583","2009-04-27",8.4
"584","2009-04-28",8.58
"585","2009-04-29",9
"586","2009-04-30",9.3
"587","2009-05-01",9.18
"588","2009-05-04",8.7
"589","2009-05-05",8.7
"590","2009-05-06",8.46
"591","2009-05-07",8.64
"592","2009-05-08",8.4
"593","2009-05-11",9
"594","2009-05-12",8.7
"595","2009-05-13",8.7
"596","2009-05-14",8.7
"597","2009-05-15",8.7
"598","2009-05-18",8.7
"599","2009-05-19",8.7
"600","2009-05-20",9
"601","2009-05-21",8.64
"602","2009-05-22",8.46
"603","2009-05-26",8.34
"604","2009-05-27",8.1
"605","2009-05-28",8.04
"606","2009-05-29",8.7
"607","2009-06-01",8.64
"608","2009-06-02",8.34
"609","2009-06-03",8.34
"610","2009-06-04",8.16
"611","2009-06-05",8.4
"612","2009-06-08",8.34
"613","2009-06-09",8.4
"614","2009-06-10",7.86
"615","2009-06-11",7.8
"616","2009-06-12",7.8
"617","2009-06-15",8.28
"618","2009-06-16",7.62
"619","2009-06-17",8.4
"620","2009-06-18",8.4
"621","2009-06-19",8.34
"622","2009-06-22",7.74
"623","2009-06-23",8.4
"624","2009-06-24",8.4
"625","2009-06-25",8.1
"626","2009-06-26",7.56
"627","2009-06-29",7.5
"628","2009-06-30",7.2
"629","2009-07-01",7.2
"630","2009-07-02",7.2
"631","2009-07-06",7.2
"632","2009-07-07",7.2
"633","2009-07-08",6.66
"634","2009-07-09",6.72
"635","2009-07-10",10.2
"636","2009-07-13",8.4
"637","2009-07-14",7.5
"638","2009-07-15",8.16
"639","2009-07-16",7.8
"640","2009-07-17",7.8
"641","2009-07-20",7.38
"642","2009-07-21",7.92
"643","2009-07-22",7.8
"644","2009-07-23",7.5
"645","2009-07-24",7.8
"646","2009-07-27",7.56
"647","2009-07-28",8.1
"648","2009-07-29",8.28
"649","2009-07-30",8.94
"650","2009-07-31",8.94
"651","2009-08-03",9.6
"652","2009-08-04",9
"653","2009-08-05",11.04
"654","2009-08-06",10.74
"655","2009-08-07",10.56
"656","2009-08-10",10.08
"657","2009-08-11",10.08
"658","2009-08-12",10.98
"659","2009-08-13",10.8
"660","2009-08-14",12
"661","2009-08-17",12.72
"662","2009-08-18",11.82
"663","2009-08-19",12.36
"664","2009-08-20",12
"665","2009-08-21",12
"666","2009-08-24",11.76
"667","2009-08-25",12.24
"668","2009-08-26",12
"669","2009-08-27",12
"670","2009-08-28",12
"671","2009-08-31",12
"672","2009-09-01",11.94
"673","2009-09-02",11.58
"674","2009-09-03",11.7
"675","2009-09-04",11.76
"676","2009-09-08",11.94
"677","2009-09-09",11.64
"678","2009-09-10",11.34
"679","2009-09-11",11.22
"680","2009-09-14",10.32
"681","2009-09-15",10.2
"682","2009-09-16",10.56
"683","2009-09-17",10.86
"684","2009-09-18",11.1
"685","2009-09-21",10.68
"686","2009-09-22",10.8
"687","2009-09-23",10.5
"688","2009-09-24",11.46
"689","2009-09-25",11.22
"690","2009-09-28",11.28
"691","2009-09-29",11.04
"692","2009-09-30",11.28
"693","2009-10-01",11.28
"694","2009-10-02",11.04
"695","2009-10-05",11.1
"696","2009-10-06",11.1
"697","2009-10-07",10.8
"698","2009-10-08",10.8
"699","2009-10-09",10.8
"700","2009-10-12",10.5
"701","2009-10-13",10.2
"702","2009-10-14",10.2
"703","2009-10-15",9.6
"704","2009-10-16",9.6
"705","2009-10-19",9.6
"706","2009-10-20",9.96
"707","2009-10-21",10.14
"708","2009-10-22",9.84
"709","2009-10-23",9.48
"710","2009-10-26",9.66
"711","2009-10-27",9.78
"712","2009-10-28",9.3
"713","2009-10-29",9.54
"714","2009-10-30",9.42
"715","2009-11-02",9.18
"716","2009-11-03",9.42
"717","2009-11-04",9.78
"718","2009-11-05",9.9
"719","2009-11-06",9.6
"720","2009-11-09",9.48
"721","2009-11-10",9.9
"722","2009-11-11",10.08
"723","2009-11-12",9.54
"724","2009-11-13",9.9
"725","2009-11-16",10.02
"726","2009-11-17",9.6
"727","2009-11-18",9.72
"728","2009-11-19",9.84
"729","2009-11-20",9.36
"730","2009-11-23",9.78
"731","2009-11-24",9.84
"732","2009-11-25",9.78
"733","2009-11-27",9.42
"734","2009-11-30",9.66
"735","2009-12-01",9.3
"736","2009-12-02",9.06
"737","2009-12-03",8.76
"738","2009-12-04",8.88
"739","2009-12-07",8.82
"740","2009-12-08",8.52
"741","2009-12-09",8.22
"742","2009-12-10",8.1
"743","2009-12-11",7.8
"744","2009-12-14",7.86
"745","2009-12-15",7.68
"746","2009-12-16",7.98
"747","2009-12-17",7.98
"748","2009-12-18",7.86
"749","2009-12-21",8.1
"750","2009-12-22",8.16
"751","2009-12-23",7.86
"752","2009-12-24",7.86
"753","2009-12-28",8.4
"754","2009-12-29",7.92
"755","2009-12-30",8.1
"756","2009-12-31",7.92
"757","2010-01-04",7.92
"758","2010-01-05",7.92
"759","2010-01-06",8.46
"760","2010-01-07",8.4
"761","2010-01-08",9
"762","2010-01-11",8.82
"763","2010-01-12",8.82
"764","2010-01-13",8.52
"765","2010-01-14",8.7
"766","2010-01-15",8.7
"767","2010-01-19",8.46
"768","2010-01-20",8.52
"769","2010-01-21",8.4
"770","2010-01-22",8.46
"771","2010-01-25",8.46
"772","2010-01-26",8.46
"773","2010-01-27",8.4
"774","2010-01-28",8.22
"775","2010-01-29",8.04
"776","2010-02-01",8.1
"777","2010-02-02",7.98
"778","2010-02-03",7.92
"779","2010-02-04",7.68
"780","2010-02-05",8.1
"781","2010-02-08",7.98
"782","2010-02-09",7.74
"783","2010-02-10",7.62
"784","2010-02-11",7.44
"785","2010-02-12",7.74
"786","2010-02-16",6.9
"787","2010-02-17",7.2
"788","2010-02-18",8.16
"789","2010-02-19",9.3
"790","2010-02-22",9
"791","2010-02-23",8.58
"792","2010-02-24",9
"793","2010-02-25",9
"794","2010-02-26",8.88
"795","2010-03-01",8.76
"796","2010-03-02",8.76
"797","2010-03-03",8.88
"798","2010-03-04",8.22
"799","2010-03-05",8.04
"800","2010-03-08",7.92
"801","2010-03-09",8.34
"802","2010-03-10",8.4
"803","2010-03-11",8.1
"804","2010-03-12",8.34
"805","2010-03-15",7.8
"806","2010-03-16",8.28
"807","2010-03-17",8.4
"808","2010-03-18",8.22
"809","2010-03-19",8.52
"810","2010-03-22",7.8
"811","2010-03-23",8.04
"812","2010-03-24",7.8
"813","2010-03-25",7.68
"814","2010-03-26",7.8
"815","2010-03-29",7.8
"816","2010-03-30",7.98
"817","2010-03-31",7.92
"818","2010-04-01",7.5
"819","2010-04-05",7.14
"820","2010-04-06",7.02
"821","2010-04-07",7.02
"822","2010-04-08",7.32
"823","2010-04-09",7.56
"824","2010-04-12",7.8
"825","2010-04-13",7.8
"826","2010-04-14",8.1
"827","2010-04-15",8.34
"828","2010-04-16",8.1
"829","2010-04-19",14.46
"830","2010-04-20",11.46
"831","2010-04-21",10.5
"832","2010-04-22",10.32
"833","2010-04-23",9.96
"834","2010-04-26",10.02
"835","2010-04-27",10.2
"836","2010-04-28",10.2
"837","2010-04-29",11.04
"838","2010-04-30",10.56
"839","2010-05-03",10.26
"840","2010-05-04",9.78
"841","2010-05-05",9.06
"842","2010-05-06",8.88
"843","2010-05-07",8.22
"844","2010-05-10",8.64
"845","2010-05-11",9
"846","2010-05-12",9.06
"847","2010-05-13",9.42
"848","2010-05-14",9.3
"849","2010-05-17",9.12
"850","2010-05-18",9
"851","2010-05-19",8.46
"852","2010-05-20",7.98
"853","2010-05-21",8.22
"854","2010-05-24",8.7
"855","2010-05-25",8.34
"856","2010-05-26",8.1
"857","2010-05-27",8.4
"858","2010-05-28",8.58
"859","2010-06-01",9.12
"860","2010-06-02",9.12
"861","2010-06-03",9
"862","2010-06-04",9
"863","2010-06-07",8.04
"864","2010-06-08",7.98
"865","2010-06-09",8.4
"866","2010-06-10",8.52
"867","2010-06-11",8.58
"868","2010-06-14",8.7
"869","2010-06-15",8.7
"870","2010-06-16",8.46
"871","2010-06-17",8.28
"872","2010-06-18",8.22
"873","2010-06-21",8.1
"874","2010-06-22",7.98
"875","2010-06-23",8.04
"876","2010-06-24",7.8
"877","2010-06-25",7.74
"878","2010-06-28",6.6
"879","2010-06-29",6.6
"880","2010-06-30",6.72
"881","2010-07-01",6.96
"882","2010-07-02",7.38
"883","2010-07-06",7.5
"884","2010-07-07",7.74
"885","2010-07-08",8.1
"886","2010-07-09",7.98
"887","2010-07-12",7.8
"888","2010-07-13",7.8
"889","2010-07-14",7.8
"890","2010-07-15",7.8
"891","2010-07-16",7.86
"892","2010-07-19",7.86
"893","2010-07-20",7.8
"894","2010-07-21",7.56
"895","2010-07-22",7.38
"896","2010-07-23",7.44
"897","2010-07-26",7.8
"898","2010-07-27",8.1
"899","2010-07-28",7.5
"900","2010-07-29",7.56
"901","2010-07-30",7.8
"902","2010-08-02",7.5
"903","2010-08-03",7.68
"904","2010-08-04",7.68
"905","2010-08-05",7.98
"906","2010-08-06",7.68
"907","2010-08-09",7.62
"908","2010-08-10",7.5
"909","2010-08-11",7.5
"910","2010-08-12",7.38
"911","2010-08-13",7.68
"912","2010-08-16",7.44
"913","2010-08-17",7.32
"914","2010-08-18",6.78
"915","2010-08-19",6.78
"916","2010-08-20",6.72
"917","2010-08-23",6.84
"918","2010-08-24",7.32
"919","2010-08-25",7.14
"920","2010-08-26",6.96
"921","2010-08-27",6.78
"922","2010-08-30",7.26
"923","2010-08-31",6.84
"924","2010-09-01",7.2
"925","2010-09-02",7.26
"926","2010-09-03",7.32
"927","2010-09-07",7.08
"928","2010-09-08",7.08
"929","2010-09-09",7.26
"930","2010-09-10",7.02
"931","2010-09-13",7.26
"932","2010-09-14",7.02
"933","2010-09-15",6.84
"934","2010-09-16",6.84
"935","2010-09-17",6.9
"936","2010-09-20",7.08
"937","2010-09-21",6.96
"938","2010-09-22",7.38
"939","2010-09-23",7.14
"940","2010-09-24",7.2
"941","2010-09-27",7.2
"942","2010-09-28",7.08
"943","2010-09-29",7.2
"944","2010-09-30",7.02
"945","2010-10-01",7.14
"946","2010-10-04",7.14
"947","2010-10-05",7.14
"948","2010-10-06",6.96
"949","2010-10-07",7.02
"950","2010-10-08",7.02
"951","2010-10-11",7.5
"952","2010-10-12",7.02
"953","2010-10-13",7.14
"954","2010-10-14",8.46
"955","2010-10-15",8.52
"956","2010-10-18",8.58
"957","2010-10-19",8.4
"958","2010-10-20",8.34
"959","2010-10-21",8.4
"960","2010-10-22",7.98
"961","2010-10-25",7.98
"962","2010-10-26",8.34
"963","2010-10-27",8.04
"964","2010-10-28",7.92
"965","2010-10-29",7.86
"966","2010-11-01",7.32
"967","2010-11-02",7.38
"968","2010-11-03",7.8
"969","2010-11-04",8.22
"970","2010-11-05",8.22
"971","2010-11-08",9.48
"972","2010-11-09",8.94
"973","2010-11-10",8.82
"974","2010-11-11",8.88
"975","2010-11-12",8.7
"976","2010-11-15",8.16
"977","2010-11-16",9
"978","2010-11-17",8.52
"979","2010-11-18",8.1
"980","2010-11-19",8.22
"981","2010-11-22",8.4
"982","2010-11-23",8.34
"983","2010-11-24",8.64
"984","2010-11-26",8.7
"985","2010-11-29",8.16
"986","2010-11-30",8.58
"987","2010-12-01",8.58
"988","2010-12-02",8.28
"989","2010-12-03",8.22
"990","2010-12-06",8.58
"991","2010-12-07",8.16
"992","2010-12-08",7.86
"993","2010-12-09",7.8
"994","2010-12-10",8.1
"995","2010-12-13",8.16
"996","2010-12-14",7.86
