"","date","VVV"
"80","2017-01-18",22.290001
"81","2017-01-19",21.940001
"82","2017-01-20",22.059999
"83","2017-01-23",21.889999
"84","2017-01-24",22.18
"85","2017-01-25",22.4
"86","2017-01-26",22.49
"87","2017-01-27",23.66
"88","2017-01-30",23.65
"89","2017-01-31",23.15
"90","2017-02-01",22.76
"91","2017-02-02",22.629999
"92","2017-02-03",23.059999
"93","2017-02-06",23.379999
"94","2017-02-07",23.209999
"95","2017-02-08",23.34
"96","2017-02-09",23.25
"97","2017-02-10",23.4
"98","2017-02-13",23.85
"99","2017-02-14",23.870001
"100","2017-02-15",23.719999
"101","2017-02-16",23.74
"102","2017-02-17",23.360001
"103","2017-02-21",23.23
"104","2017-02-22",22.879999
"105","2017-02-23",22.799999
"106","2017-02-24",22.700001
"107","2017-02-27",22.6
"108","2017-02-28",22.42
"109","2017-03-01",23.139999
"110","2017-03-02",22.870001
"111","2017-03-03",22.879999
"112","2017-03-06",22.389999
"113","2017-03-07",22.450001
"114","2017-03-08",22.309999
"115","2017-03-09",22.24
"116","2017-03-10",22.32
"117","2017-03-13",22.809999
"118","2017-03-14",22.6
"119","2017-03-15",22.83
"120","2017-03-16",22.969999
"121","2017-03-17",24.030001
"122","2017-03-20",23.700001
"123","2017-03-21",23.360001
"124","2017-03-22",23.75
"125","2017-03-23",23.76
"126","2017-03-24",23.84
"127","2017-03-27",23.93
"128","2017-03-28",24.02
"129","2017-03-29",24.040001
"130","2017-03-30",24.41
"131","2017-03-31",24.549999
"132","2017-04-03",24.66
"133","2017-04-04",24.02
"134","2017-04-05",24.139999
"135","2017-04-06",24.030001
"136","2017-04-07",23.940001
"137","2017-04-10",23.75
"138","2017-04-11",23.83
"139","2017-04-12",23.799999
"140","2017-04-13",23.48
"141","2017-04-17",23.6
"142","2017-04-18",23.6
"143","2017-04-19",23.559999
"144","2017-04-20",23.24
"145","2017-04-21",22.610001
"146","2017-04-24",22.82
"147","2017-04-25",23.280001
"148","2017-04-26",22.75
"149","2017-04-27",22.280001
"150","2017-04-28",22.25
"151","2017-05-01",22.299999
"152","2017-05-02",22.719999
"153","2017-05-03",22.43
"154","2017-05-04",22.450001
"155","2017-05-05",23.030001
"156","2017-05-08",23.24
"157","2017-05-09",23.379999
"158","2017-05-10",23.610001
"159","2017-05-11",23.02
"160","2017-05-12",22.65
"161","2017-05-15",22.959999
"162","2017-05-16",23.51
"163","2017-05-17",23.110001
"164","2017-05-18",22.950001
"165","2017-05-19",22.610001
"166","2017-05-22",22.309999
"167","2017-05-23",22.43
"168","2017-05-24",22.26
"169","2017-05-25",22.139999
"170","2017-05-26",22.23
"171","2017-05-30",22.059999
"172","2017-05-31",22.370001
"173","2017-06-01",22.66
"174","2017-06-02",22.41
"175","2017-06-05",22.15
"176","2017-06-06",22.16
"177","2017-06-07",22.66
"178","2017-06-08",22.76
"179","2017-06-09",23.15
"180","2017-06-12",23.629999
"181","2017-06-13",23.76
"182","2017-06-14",23.85
"183","2017-06-15",23.57
"184","2017-06-16",23.66
"185","2017-06-19",23.559999
"186","2017-06-20",23.360001
"187","2017-06-21",23.540001
"188","2017-06-22",23.84
"189","2017-06-23",23.9
"190","2017-06-26",24.18
"191","2017-06-27",23.790001
"192","2017-06-28",24.01
"193","2017-06-29",23.59
"194","2017-06-30",23.719999
"195","2017-07-03",23.43
"196","2017-07-05",23.200001
"197","2017-07-06",22.969999
"198","2017-07-07",22.77
"199","2017-07-10",22.700001
"200","2017-07-11",22.91
"201","2017-07-12",23.129999
"202","2017-07-13",23.02
"203","2017-07-14",22.879999
"204","2017-07-17",22.57
"205","2017-07-18",22.6
"206","2017-07-19",23.01
"207","2017-07-20",23.15
"208","2017-07-21",23.15
"209","2017-07-24",22.98
"210","2017-07-25",23.200001
"211","2017-07-26",22.950001
"212","2017-07-27",22.73
"213","2017-07-28",22.709999
"214","2017-07-31",22.67
"215","2017-08-01",22.719999
"216","2017-08-02",22.799999
"217","2017-08-03",22.33
"218","2017-08-04",22.32
"219","2017-08-07",22.309999
"220","2017-08-08",22.309999
"221","2017-08-09",22.32
"222","2017-08-10",22.139999
"223","2017-08-11",22.129999
"224","2017-08-14",22.290001
"225","2017-08-15",22.02
"226","2017-08-16",22.139999
"227","2017-08-17",21.85
"228","2017-08-18",21.549999
"229","2017-08-21",21.35
"230","2017-08-22",21.58
"231","2017-08-23",21.43
"232","2017-08-24",21.25
"233","2017-08-25",21.379999
"234","2017-08-28",21.450001
"235","2017-08-29",21.299999
"236","2017-08-30",21.35
"237","2017-08-31",21.290001
"238","2017-09-01",21.41
"239","2017-09-05",21.17
"240","2017-09-06",21.24
"241","2017-09-07",21.860001
"242","2017-09-08",22.049999
"243","2017-09-11",22.219999
"244","2017-09-12",22.33
"245","2017-09-13",22.299999
"246","2017-09-14",22.690001
"247","2017-09-15",22.49
"248","2017-09-18",22.73
"249","2017-09-19",23.120001
"250","2017-09-20",22.860001
"251","2017-09-21",22.91
"252","2017-09-22",23.200001
"253","2017-09-25",23.27
"254","2017-09-26",23.389999
"255","2017-09-27",23.4
"256","2017-09-28",23.59
"257","2017-09-29",23.450001
"258","2017-10-02",23.700001
"259","2017-10-03",23.860001
"260","2017-10-04",23.9
"261","2017-10-05",24.139999
"262","2017-10-06",24.139999
"263","2017-10-09",24.15
"264","2017-10-10",24.16
"265","2017-10-11",24.1
"266","2017-10-12",23.93
"267","2017-10-13",24.07
"268","2017-10-16",24.030001
"269","2017-10-17",24.049999
"270","2017-10-18",23.870001
"271","2017-10-19",24
"272","2017-10-20",24.030001
"273","2017-10-23",24
"274","2017-10-24",24.24
"275","2017-10-25",24.15
"276","2017-10-26",24.040001
"277","2017-10-27",24
"278","2017-10-30",23.700001
"279","2017-10-31",24.02
"280","2017-11-01",23.870001
"281","2017-11-02",23.809999
"282","2017-11-03",23.84
"283","2017-11-06",23.91
"284","2017-11-07",23.790001
"285","2017-11-08",23.639999
"286","2017-11-09",23.700001
"287","2017-11-10",23.040001
"288","2017-11-13",23.08
"289","2017-11-14",23.26
"290","2017-11-15",23.799999
"291","2017-11-16",24.870001
"292","2017-11-17",24.469999
"293","2017-11-20",24.370001
"294","2017-11-21",24.42
"295","2017-11-22",24.51
"296","2017-11-24",24.120001
"297","2017-11-27",23.83
"298","2017-11-28",24.16
"299","2017-11-29",24.35
"300","2017-11-30",24.66
"301","2017-12-01",24.58
"302","2017-12-04",24.43
"303","2017-12-05",24.15
"304","2017-12-06",24.459999
"305","2017-12-07",24.530001
"306","2017-12-08",24.57
"307","2017-12-11",24.52
"308","2017-12-12",24.52
"309","2017-12-13",24.51
"310","2017-12-14",24.51
"311","2017-12-15",24.48
"312","2017-12-18",24.530001
"313","2017-12-19",24.530001
"314","2017-12-20",24.1
"315","2017-12-21",24.49
"316","2017-12-22",24.540001
"317","2017-12-26",24.530001
"318","2017-12-27",24.6
"319","2017-12-28",24.75
"320","2017-12-29",25.059999
"321","2018-01-02",25.25
"322","2018-01-03",25.23
"323","2018-01-04",25.4
"324","2018-01-05",24.93
"325","2018-01-08",25.049999
"326","2018-01-09",24.709999
"327","2018-01-10",25
"328","2018-01-11",25.23
"329","2018-01-12",24.940001
"330","2018-01-16",24.950001
"331","2018-01-17",25.02
"332","2018-01-18",24.83
"333","2018-01-19",24.99
"334","2018-01-22",25
"335","2018-01-23",24.99
"336","2018-01-24",24.879999
"337","2018-01-25",24.959999
"338","2018-01-26",24.99
"339","2018-01-29",24.940001
"340","2018-01-30",24.799999
"341","2018-01-31",24.65
"342","2018-02-01",24.67
"343","2018-02-02",24.15
"344","2018-02-05",23.719999
"345","2018-02-06",23.620001
"346","2018-02-07",23.6
"347","2018-02-08",22.959999
"348","2018-02-09",23.18
"349","2018-02-12",23.440001
"350","2018-02-13",23.389999
"351","2018-02-14",23.620001
"352","2018-02-15",23.530001
"353","2018-02-16",23.370001
"354","2018-02-20",23.450001
"355","2018-02-21",23.280001
"356","2018-02-22",23.25
"357","2018-02-23",23.360001
"358","2018-02-26",23.5
"359","2018-02-27",23.200001
"360","2018-02-28",22.91
"361","2018-03-01",22.67
"362","2018-03-02",22.9
"363","2018-03-05",22.99
"364","2018-03-06",23.309999
"365","2018-03-07",23.57
"366","2018-03-08",23.360001
"367","2018-03-09",23.74
"368","2018-03-12",23.99
"369","2018-03-13",23.98
"370","2018-03-14",23.59
"371","2018-03-15",23.27
"372","2018-03-16",23.02
"373","2018-03-19",22.5
"374","2018-03-20",22.32
"375","2018-03-21",22.950001
"376","2018-03-22",22.48
"377","2018-03-23",22.030001
"378","2018-03-26",21.969999
"379","2018-03-27",21.76
"380","2018-03-28",21.84
"381","2018-03-29",22.129999
"382","2018-04-02",21.76
"383","2018-04-03",22.219999
"384","2018-04-04",22.35
"385","2018-04-05",22.23
"386","2018-04-06",22.09
"387","2018-04-09",21.950001
"388","2018-04-10",21.93
"389","2018-04-11",21.9
"390","2018-04-12",21.950001
"391","2018-04-13",21.690001
"392","2018-04-16",21.93
"393","2018-04-17",22.24
"394","2018-04-18",22.110001
"395","2018-04-19",21.18
"396","2018-04-20",20.85
"397","2018-04-23",21
"398","2018-04-24",20.73
"399","2018-04-25",20.780001
"400","2018-04-26",20.700001
"401","2018-04-27",20.530001
"402","2018-04-30",20.280001
"403","2018-05-01",20.26
"404","2018-05-02",20.02
"405","2018-05-03",20.950001
"406","2018-05-04",21.530001
"407","2018-05-07",21.549999
"408","2018-05-08",21.299999
"409","2018-05-09",21.17
"410","2018-05-10",21.01
"411","2018-05-11",20.889999
"412","2018-05-14",20.93
"413","2018-05-15",20.75
"414","2018-05-16",20.940001
"415","2018-05-17",21.309999
"416","2018-05-18",21.360001
"417","2018-05-21",21.139999
"418","2018-05-22",21.190001
"419","2018-05-23",20.76
"420","2018-05-24",20.799999
"421","2018-05-25",20.790001
"422","2018-05-29",20.67
"423","2018-05-30",20.68
"424","2018-05-31",20.440001
"425","2018-06-01",20.66
"426","2018-06-04",20.84
"427","2018-06-05",20.98
"428","2018-06-06",20.959999
"429","2018-06-07",20.91
"430","2018-06-08",20.9
"431","2018-06-11",20.98
"432","2018-06-12",20.93
"433","2018-06-13",20.84
"434","2018-06-14",20.9
"435","2018-06-15",20.559999
"436","2018-06-18",20.57
"437","2018-06-19",20.530001
"438","2018-06-20",21.27
"439","2018-06-21",21.02
"440","2018-06-22",21.299999
"441","2018-06-25",20.9
"442","2018-06-26",21.120001
"443","2018-06-27",21.219999
"444","2018-06-28",21.280001
"445","2018-06-29",21.57
"446","2018-07-02",21.120001
"447","2018-07-03",21.190001
"448","2018-07-05",21.6
"449","2018-07-06",21.57
"450","2018-07-09",21.790001
"451","2018-07-10",21.92
"452","2018-07-11",21.68
"453","2018-07-12",21.52
"454","2018-07-13",21.860001
"455","2018-07-16",21.73
"456","2018-07-17",21.940001
"457","2018-07-18",21.950001
"458","2018-07-19",22.33
"459","2018-07-20",22.379999
"460","2018-07-23",22.15
"461","2018-07-24",22.25
"462","2018-07-25",22.25
"463","2018-07-26",22.540001
"464","2018-07-27",22.51
"465","2018-07-30",22.370001
"466","2018-07-31",22.59
"467","2018-08-01",22.43
"468","2018-08-02",21
"469","2018-08-03",21.23
"470","2018-08-06",21.540001
"471","2018-08-07",21.110001
"472","2018-08-08",21.360001
"473","2018-08-09",21.200001
"474","2018-08-10",21.1
"475","2018-08-13",21.01
"476","2018-08-14",21.280001
"477","2018-08-15",21.43
"478","2018-08-16",21.93
"479","2018-08-17",21.940001
"480","2018-08-20",21.959999
"481","2018-08-21",21.99
"482","2018-08-22",21.870001
"483","2018-08-23",21.59
"484","2018-08-24",21.629999
"485","2018-08-27",21.780001
"486","2018-08-28",21.57
"487","2018-08-29",21.66
"488","2018-08-30",21.440001
"489","2018-08-31",21.52
"490","2018-09-04",21.459999
"491","2018-09-05",21.549999
"492","2018-09-06",21.889999
"493","2018-09-07",21.860001
"494","2018-09-10",21.99
"495","2018-09-11",22
"496","2018-09-12",22.18
"497","2018-09-13",22.33
"498","2018-09-14",20.719999
"499","2018-09-17",21.41
"500","2018-09-18",21.49
"501","2018-09-19",21.469999
"502","2018-09-20",21.75
"503","2018-09-21",21.68
"504","2018-09-24",21.469999
"505","2018-09-25",21.59
"506","2018-09-26",21.59
"507","2018-09-27",21.620001
"508","2018-09-28",21.51
"509","2018-10-01",20.799999
"510","2018-10-02",20.93
"511","2018-10-03",21.01
"512","2018-10-04",20.790001
"513","2018-10-05",20.58
"514","2018-10-08",20.57
"515","2018-10-09",20.1
"516","2018-10-10",19.58
"517","2018-10-11",19.65
"518","2018-10-12",19.639999
"519","2018-10-15",19.83
"520","2018-10-16",20.049999
"521","2018-10-17",20.16
"522","2018-10-18",19.92
"523","2018-10-19",20.08
"524","2018-10-22",19.950001
"525","2018-10-23",19.559999
"526","2018-10-24",19.15
"527","2018-10-25",19.51
"528","2018-10-26",19.620001
"529","2018-10-29",19.74
"530","2018-10-30",20.129999
"531","2018-10-31",19.92
"532","2018-11-01",20.41
"533","2018-11-02",20.4
"534","2018-11-05",20.790001
"535","2018-11-06",19.049999
"536","2018-11-07",20.02
"537","2018-11-08",20.76
"538","2018-11-09",20.120001
"539","2018-11-12",19.6
"540","2018-11-13",19.73
"541","2018-11-14",19.809999
"542","2018-11-15",20.200001
"543","2018-11-16",20.41
"544","2018-11-19",20.370001
"545","2018-11-20",20.290001
"546","2018-11-21",20.139999
"547","2018-11-23",20.33
"548","2018-11-26",20.57
"549","2018-11-27",20.32
"550","2018-11-28",20.719999
"551","2018-11-29",20.389999
"552","2018-11-30",21.09
"553","2018-12-03",21.139999
"554","2018-12-04",20.620001
"555","2018-12-06",20.84
"556","2018-12-07",20.469999
"557","2018-12-10",20.15
"558","2018-12-11",20.450001
"559","2018-12-12",20.18
"560","2018-12-13",19.799999
"561","2018-12-14",19.299999
"562","2018-12-17",18.790001
"563","2018-12-18",18.959999
"564","2018-12-19",18.639999
"565","2018-12-20",18.620001
"566","2018-12-21",18.860001
"567","2018-12-24",18.85
"568","2018-12-26",19.02
"569","2018-12-27",19.18
"570","2018-12-28",19.129999
"571","2018-12-31",19.35
"572","2019-01-02",19.59
"573","2019-01-03",19.059999
"574","2019-01-04",19.790001
"575","2019-01-07",19.799999
"576","2019-01-08",20.190001
"577","2019-01-09",20.57
"578","2019-01-10",20.74
"579","2019-01-11",20.73
"580","2019-01-14",20.700001
"581","2019-01-15",20.610001
"582","2019-01-16",21.33
"583","2019-01-17",21.690001
"584","2019-01-18",21.9
"585","2019-01-22",21.709999
"586","2019-01-23",21.92
"587","2019-01-24",21.65
"588","2019-01-25",22.110001
"589","2019-01-28",22.219999
"590","2019-01-29",22.23
"591","2019-01-30",22.43
"592","2019-01-31",22.110001
"593","2019-02-01",22.469999
"594","2019-02-04",22.719999
"595","2019-02-05",22.959999
"596","2019-02-06",22.870001
"597","2019-02-07",18.1
"598","2019-02-08",18.24
"599","2019-02-11",18.83
"600","2019-02-12",19.08
"601","2019-02-13",18.93
"602","2019-02-14",19.07
"603","2019-02-15",19.09
"604","2019-02-19",19.34
"605","2019-02-20",19.860001
"606","2019-02-21",19.34
"607","2019-02-22",19.41
"608","2019-02-25",19.219999
"609","2019-02-26",19.290001
"610","2019-02-27",19.4
"611","2019-02-28",18.790001
"612","2019-03-01",19.18
"613","2019-03-04",19.049999
"614","2019-03-05",19.18
"615","2019-03-06",18.780001
"616","2019-03-07",18.889999
"617","2019-03-08",18.68
"618","2019-03-11",18.719999
"619","2019-03-12",18.32
"620","2019-03-13",18.1
"621","2019-03-14",17.950001
"622","2019-03-15",17.940001
"623","2019-03-18",18.549999
"624","2019-03-19",18.459999
"625","2019-03-20",18.309999
"626","2019-03-21",18.49
"627","2019-03-22",17.799999
"628","2019-03-25",17.85
"629","2019-03-26",18.120001
"630","2019-03-27",18.459999
"631","2019-03-28",18.540001
"632","2019-03-29",18.559999
"633","2019-04-01",18.879999
"634","2019-04-02",18.77
"635","2019-04-03",18.610001
"636","2019-04-04",18.860001
"637","2019-04-05",18.950001
"638","2019-04-08",18.860001
"639","2019-04-09",18.66
"640","2019-04-10",18.6
"641","2019-04-11",18.639999
"642","2019-04-12",18.690001
"643","2019-04-15",18.52
"644","2019-04-16",18.809999
"645","2019-04-17",18.879999
"646","2019-04-18",18.84
"647","2019-04-22",18.540001
"648","2019-04-23",18.889999
"649","2019-04-24",18.77
"650","2019-04-25",18.280001
"651","2019-04-26",18.440001
"652","2019-04-29",18.360001
"653","2019-04-30",18.5
"654","2019-05-01",17.83
"655","2019-05-02",17.219999
"656","2019-05-03",18
"657","2019-05-06",18
"658","2019-05-07",18.059999
"659","2019-05-08",18.26
"660","2019-05-09",18.15
"661","2019-05-10",18.129999
"662","2019-05-13",17.85
"663","2019-05-14",17.9
"664","2019-05-15",17.84
"665","2019-05-16",17.860001
"666","2019-05-17",17.790001
"667","2019-05-20",17.700001
"668","2019-05-21",17.959999
"669","2019-05-22",17.780001
"670","2019-05-23",17.540001
"671","2019-05-24",17.690001
"672","2019-05-28",17.440001
"673","2019-05-29",17.68
"674","2019-05-30",17.709999
"675","2019-05-31",17.450001
"676","2019-06-03",17.709999
"677","2019-06-04",18.33
"678","2019-06-05",18.58
"679","2019-06-06",18.76
"680","2019-06-07",18.790001
"681","2019-06-10",18.82
"682","2019-06-11",18.940001
"683","2019-06-12",19.129999
"684","2019-06-13",19.25
"685","2019-06-14",19.16
"686","2019-06-17",19.18
"687","2019-06-18",19.129999
"688","2019-06-19",19.219999
"689","2019-06-20",19.1
"690","2019-06-21",19.01
"691","2019-06-24",18.92
"692","2019-06-25",18.940001
"693","2019-06-26",19.1
"694","2019-06-27",19.540001
"695","2019-06-28",19.530001
"696","2019-07-01",20.110001
"697","2019-07-02",20.1
"698","2019-07-03",20.459999
"699","2019-07-05",20.469999
"700","2019-07-08",20.1
"701","2019-07-09",20.02
"702","2019-07-10",19.99
"703","2019-07-11",19.969999
"704","2019-07-12",20.030001
"705","2019-07-15",19.940001
"706","2019-07-16",20.379999
"707","2019-07-17",19.969999
"708","2019-07-18",20.15
"709","2019-07-19",20.15
"710","2019-07-22",20.01
"711","2019-07-23",20.290001
"712","2019-07-24",20.27
"713","2019-07-25",20.280001
"714","2019-07-26",20.42
"715","2019-07-29",20.18
"716","2019-07-30",20.290001
"717","2019-07-31",20.190001
"718","2019-08-01",21.65
"719","2019-08-02",21.719999
"720","2019-08-05",21.74
"721","2019-08-06",21.9
"722","2019-08-07",22.25
"723","2019-08-08",22.879999
"724","2019-08-09",22.25
"725","2019-08-12",22.02
"726","2019-08-13",22.16
"727","2019-08-14",21.959999
"728","2019-08-15",21.83
"729","2019-08-16",22.1
"730","2019-08-19",22.24
"731","2019-08-20",22.07
"732","2019-08-21",22.42
"733","2019-08-22",22.379999
"734","2019-08-23",22.030001
"735","2019-08-26",22.35
"736","2019-08-27",22.110001
"737","2019-08-28",22.09
"738","2019-08-29",22.26
"739","2019-08-30",22.6
"740","2019-09-03",22.190001
"741","2019-09-04",22.34
"742","2019-09-05",22.450001
"743","2019-09-06",22.5
"744","2019-09-09",22.139999
"745","2019-09-10",22.110001
"746","2019-09-11",22.440001
"747","2019-09-12",22.32
"748","2019-09-13",22.25
"749","2019-09-16",21.91
"750","2019-09-17",21.950001
"751","2019-09-18",22.01
"752","2019-09-19",22.059999
"753","2019-09-20",22.030001
"754","2019-09-23",22.01
"755","2019-09-24",21.82
"756","2019-09-25",22.030001
"757","2019-09-26",22.1
"758","2019-09-27",21.879999
"759","2019-09-30",22.030001
"760","2019-10-01",21.860001
"761","2019-10-02",21.440001
"762","2019-10-03",21.379999
"763","2019-10-04",21.540001
"764","2019-10-07",21.450001
"765","2019-10-08",21.5
"766","2019-10-09",21.5
"767","2019-10-10",21.780001
"768","2019-10-11",21.870001
"769","2019-10-14",21.58
"770","2019-10-15",21.860001
"771","2019-10-16",21.959999
"772","2019-10-17",21.969999
"773","2019-10-18",21.889999
"774","2019-10-21",21.93
"775","2019-10-22",21.889999
"776","2019-10-23",21.639999
"777","2019-10-24",21.51
"778","2019-10-25",21.450001
"779","2019-10-28",21.52
"780","2019-10-29",21.639999
"781","2019-10-30",21.32
"782","2019-10-31",21.34
"783","2019-11-01",21.469999
"784","2019-11-04",21.84
"785","2019-11-05",21.99
"786","2019-11-06",22.120001
"787","2019-11-07",22.959999
"788","2019-11-08",23.190001
"789","2019-11-11",23.58
"790","2019-11-12",23.190001
"791","2019-11-13",23.01
"792","2019-11-14",23.01
"793","2019-11-15",23.049999
"794","2019-11-18",23.059999
"795","2019-11-19",23.190001
"796","2019-11-20",23.049999
"797","2019-11-21",23
"798","2019-11-22",23.030001
"799","2019-11-25",22.98
"800","2019-11-26",22.98
"801","2019-11-27",22.98
"802","2019-11-29",22.65
"803","2019-12-02",22.51
"804","2019-12-03",22.34
"805","2019-12-04",22.35
"806","2019-12-05",22.42
"807","2019-12-06",22.379999
"808","2019-12-09",22.209999
"809","2019-12-10",22.110001
"810","2019-12-11",22.24
"811","2019-12-12",22.139999
"812","2019-12-13",21.41
"813","2019-12-16",21.290001
"814","2019-12-17",21.41
"815","2019-12-18",21.389999
"816","2019-12-19",21.620001
"817","2019-12-20",21.59
"818","2019-12-23",21.450001
"819","2019-12-24",21.41
"820","2019-12-26",21.52
"821","2019-12-27",21.34
"822","2019-12-30",21.35
"823","2019-12-31",21.41
"824","2020-01-02",21.18
"825","2020-01-03",21.1
"826","2020-01-06",21.059999
"827","2020-01-07",21.139999
"828","2020-01-08",21.200001
"829","2020-01-09",21.15
"830","2020-01-10",21.059999
"831","2020-01-13",21.120001
"832","2020-01-14",21.09
"833","2020-01-15",21.290001
"834","2020-01-16",21.42
"835","2020-01-17",21.33
"836","2020-01-21",21.190001
"837","2020-01-22",21.139999
"838","2020-01-23",21.059999
"839","2020-01-24",20.940001
"840","2020-01-27",20.719999
"841","2020-01-28",20.77
"842","2020-01-29",20.77
"843","2020-01-30",21.059999
"844","2020-01-31",21.08
"845","2020-02-03",21.379999
"846","2020-02-04",21.91
"847","2020-02-05",22.73
"848","2020-02-06",23.200001
"849","2020-02-07",22.77
"850","2020-02-10",22.48
"851","2020-02-11",22.17
"852","2020-02-12",22.09
"853","2020-02-13",21.92
"854","2020-02-14",21.9
"855","2020-02-18",22.040001
"856","2020-02-19",22.129999
"857","2020-02-20",22.42
"858","2020-02-21",22.34
"859","2020-02-24",21.950001
"860","2020-02-25",21.379999
"861","2020-02-26",20.35
"862","2020-02-27",19.76
"863","2020-02-28",19.5
"864","2020-03-02",19.48
"865","2020-03-03",19.51
"866","2020-03-04",19.549999
"867","2020-03-05",18.93
"868","2020-03-06",18.83
"869","2020-03-09",17.93
"870","2020-03-10",18.459999
"871","2020-03-11",17.469999
"872","2020-03-12",15.87
"873","2020-03-13",16.879999
"874","2020-03-16",14.01
"875","2020-03-17",13.14
"876","2020-03-18",10.28
"877","2020-03-19",10.95
"878","2020-03-20",10.73
"879","2020-03-23",9.14
"880","2020-03-24",11.85
"881","2020-03-25",13.86
"882","2020-03-26",13.85
"883","2020-03-27",13.2
"884","2020-03-30",13.42
"885","2020-03-31",13.09
"886","2020-04-01",11.9
"887","2020-04-02",12.38
"888","2020-04-03",12.2
"889","2020-04-06",12.56
"890","2020-04-07",13.46
"891","2020-04-08",13.7
"892","2020-04-09",14.1
"893","2020-04-13",13.98
"894","2020-04-14",14.17
"895","2020-04-15",13.68
"896","2020-04-16",13.25
"897","2020-04-17",14.25
"898","2020-04-20",13.7
"899","2020-04-21",13.69
"900","2020-04-22",13.81
"901","2020-04-23",14.91
"902","2020-04-24",15.69
"903","2020-04-27",16.780001
"904","2020-04-28",17.1
"905","2020-04-29",18.1
"906","2020-04-30",17.190001
"907","2020-05-01",16.65
"908","2020-05-04",16.68
"909","2020-05-05",16.65
"910","2020-05-06",16.43
"911","2020-05-07",16.73
"912","2020-05-08",17.16
"913","2020-05-11",16.6
"914","2020-05-12",16.040001
"915","2020-05-13",15.6
"916","2020-05-14",16.280001
"917","2020-05-15",16.33
"918","2020-05-18",17.620001
"919","2020-05-19",17.629999
"920","2020-05-20",17.85
"921","2020-05-21",18.190001
"922","2020-05-22",18.18
"923","2020-05-26",19.030001
"924","2020-05-27",18.879999
"925","2020-05-28",18.32
"926","2020-05-29",18.35
"927","2020-06-01",18.65
"928","2020-06-02",19.25
"929","2020-06-03",19.48
"930","2020-06-04",19.549999
"931","2020-06-05",19.610001
"932","2020-06-08",20.049999
"933","2020-06-09",19.639999
"934","2020-06-10",19.25
"935","2020-06-11",18.17
"936","2020-06-12",18.65
"937","2020-06-15",18.610001
"938","2020-06-16",19.16
"939","2020-06-17",19.85
"940","2020-06-18",20.09
"941","2020-06-19",19.5
"942","2020-06-22",19.299999
"943","2020-06-23",19.209999
"944","2020-06-24",19
"945","2020-06-25",18.870001
"946","2020-06-26",18.84
"947","2020-06-29",19.5
"948","2020-06-30",19.33
"949","2020-07-01",19.030001
"950","2020-07-02",19.370001
"951","2020-07-06",19.49
"952","2020-07-07",19.08
"953","2020-07-08",20.59
"954","2020-07-09",20.049999
"955","2020-07-10",20.42
"956","2020-07-13",19.91
"957","2020-07-14",20.389999
"958","2020-07-15",20.99
"959","2020-07-16",21.120001
"960","2020-07-17",21.15
"961","2020-07-20",21
"962","2020-07-21",21.379999
"963","2020-07-22",21.559999
"964","2020-07-23",21.07
"965","2020-07-24",21
"966","2020-07-27",21.23
"967","2020-07-28",20.629999
"968","2020-07-29",21.02
"969","2020-07-30",20.799999
